Image,Question,Answer,Predict,EM,Precision,Recall,F1
6ff9ae19b3eed61,What vegetable is mixed with the cottage cheese,spinach,spinach,1.0,1.0,1.0,1.0
6ff9ae19b3eed61,What color is the cottage cheese,white,white,1.0,1.0,1.0,1.0
6ff9ae19b3eed61,Where is the chicken located in relation to the spinach and cottage cheese mixture,in the foreground,in the middle,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
d980f97dbe2a1e9,What color is the couscous,yellow,"white, red, orange",0.0,0.0,0.0,0.0
d980f97dbe2a1e9,What type of grain is in the bowl,couscous,couscous,1.0,1.0,1.0,1.0
d980f97dbe2a1e9,What color is the bowl,white,white,1.0,1.0,1.0,1.0
d980f97dbe2a1e9,What color are the herbs in the couscous,green,green,1.0,1.0,1.0,1.0
d980f97dbe2a1e9,Where are the lemon wedges placed,on top of,on top of,1.0,1.0,1.0,1.0
191f4793a5b5caa,What color is the Israeli Couscous,tan,yellowish color,0.0,0.0,0.0,0.0
191f4793a5b5caa,What is the couscous filling in the image,filling,filling,1.0,1.0,1.0,1.0
191f4793a5b5caa,What type of grain is shown in the image,couscous,,0.0,0.0,0.0,0.0
191f4793a5b5caa,What color is the bowl containing the couscous,white,white,1.0,1.0,1.0,1.0
191f4793a5b5caa,What texture does the sauce coating the couscous appear to have,creamy,creamy,1.0,1.0,1.0,1.0
df3bd933b12e81f,What is the color of the couscous in the dish,tan,light yellow color,0.0,0.0,0.0,0.0
df3bd933b12e81f,What is the main grain used in the dish,couscous,couscous,1.0,1.0,1.0,1.0
df3bd933b12e81f,What color are the chunks of tomatoes mixed within the couscous,red,red,1.0,1.0,1.0,1.0
df3bd933b12e81f,What color are the smaller flecks mixed within the couscous,green,green,1.0,1.0,1.0,1.0
df3bd933b12e81f,Where is the Jazzed Up Couscous dish located within the image,within the pot,center of the image,0.0,0.25,0.3333333333333333,0.28571428571428575
c8be669cf4a7994,What is the couscous served in,bowl,white bowl,0.0,0.5,1.0,0.6666666666666666
c8be669cf4a7994,What color is the couscous,white,white,1.0,1.0,1.0,1.0
c8be669cf4a7994,What color are the almonds or nuts,beige,light brown,0.0,0.0,0.0,0.0
c8be669cf4a7994,What shape is the couscous forming,small and round,small round,0.0,1.0,0.6666666666666666,0.8
c8be669cf4a7994,Where is the couscous served,in a white bowl,in a white bowl,1.0,1.0,1.0,1.0
22a6a503038da42,"What is the color of the cauliflower ""couscous""",yellowish-orange,vibrant orange-yellow hue,0.0,0.0,0.0,0.0
22a6a503038da42,"What color are the sprigs scattered across the top of the ""couscous""",green,green,1.0,1.0,1.0,1.0
22a6a503038da42,Where are the sprigs of green cilantro scattered,across the top,green,0.0,0.0,0.0,0.0
22a6a503038da42,"What is resting partially within the ""couscous""",spoon,wooden spoon,0.0,0.5,1.0,0.6666666666666666
4dc12e07d49694b,What type of food is prominently featured in the image,crab cakes,food,0.0,0.0,0.0,0.0
4dc12e07d49694b,What color are the edges of the crab cakes,golden,golden,1.0,1.0,1.0,1.0
4dc12e07d49694b,What color are the green flecks scattered throughout the crab cakes,green,green,1.0,1.0,1.0,1.0
b1cc9100561c3f3,What color are the crab pieces,reddish-orange,"orange, pinkish-orange color",0.0,0.0,0.0,0.0
b1cc9100561c3f3,What seafood is present in the dish,crab,crabs,0.0,0.0,0.0,0.0
b1cc9100561c3f3,How are the crab pieces arranged in the dish,clustered,natural beauty,0.0,0.0,0.0,0.0
b1cc9100561c3f3,What type of meat is distributed around the crab,sausages,sausage,0.0,0.0,0.0,0.0
bddadd64cc7bae0,What color is the cranberry filling in the pie,red,red,1.0,1.0,1.0,1.0
bddadd64cc7bae0,What type of dessert is shown in the image,pie,pie,1.0,1.0,1.0,1.0
bddadd64cc7bae0,What color is the crumb topping on the pie,tan,brown color,0.0,0.0,0.0,0.0
bddadd64cc7bae0,What color is the pie crust,golden,light beige color,0.0,0.0,0.0,0.0
bddadd64cc7bae0,In which direction is the pie slightly positioned,towards the left,right,0.0,0.0,0.0,0.0
fbf680ba3d3b096,What type of sauce is on the chicken,cranberry,red sauce,0.0,0.0,0.0,0.0
fbf680ba3d3b096,What type of meat is shown in the image,chicken,chicken,1.0,1.0,1.0,1.0
fbf680ba3d3b096,What color is the plate,light blue,light blue,1.0,1.0,1.0,1.0
fbf680ba3d3b096,What color is the chicken,golden brown,brown color,0.0,0.5,0.5,0.5
fbf680ba3d3b096,Where are the chicken pieces placed,on a plate,on a plate,1.0,1.0,1.0,1.0
4581574ec92aee2,What does the pomegranate cranberry sauce/relish do to the bowl,fills,red,0.0,0.0,0.0,0.0
4581574ec92aee2,What is the pomegranate cranberry sauce/relish served in,bowl,bowl,1.0,1.0,1.0,1.0
4581574ec92aee2,What is the consistency of the pomegranate cranberry sauce/relish,thick,thick,1.0,1.0,1.0,1.0
4581574ec92aee2,What color are the walnuts in the bowl,light brown and red,light brown,0.0,1.0,0.5,0.6666666666666666
4581574ec92aee2,Where are the walnuts located in the image,in the center,in the,0.0,1.0,0.6666666666666666,0.8
9a3edf97d4725d1,What type of seafood is visible in the bisque,crawfish,seafood,0.0,0.0,0.0,0.0
9a3edf97d4725d1,What color are the chopped chives in the bisque,green,green,1.0,1.0,1.0,1.0
9a3edf97d4725d1,Where is the Louisiana Crawfish Bisque served,within a white bowl,a white bowl,0.0,1.0,0.75,0.8571428571428571
4f5150c34518129,What color is the rice described as,beige,light brown color,0.0,0.0,0.0,0.0
4f5150c34518129,How is the rice arranged on the plate,piled,flat top,0.0,0.0,0.0,0.0
4f5150c34518129,What type of seafood is mixed within the rice,crawfish,red color,0.0,0.0,0.0,0.0
4f5150c34518129,What color are the crawfish tails,red,red,1.0,1.0,1.0,1.0
4f5150c34518129,Where are the crawfish tails placed in relation to the rice,on top of,on top of,1.0,1.0,1.0,1.0
d7976d426b5fc7b,What is the texture of the Honey Walnut Cream Cheese,light,creamy,0.0,0.0,0.0,0.0
d7976d426b5fc7b,What type of nuts are mixed into the cream cheese,walnuts,walnuts,1.0,1.0,1.0,1.0
d7976d426b5fc7b,What color is the Honey Walnut Cream Cheese,beige,beige,1.0,1.0,1.0,1.0
d7976d426b5fc7b,Where is the walnut half located in relation to the cream cheese,on top,on top,1.0,1.0,1.0,1.0
d7976d426b5fc7b,What is the container used to hold the Honey Walnut Cream Cheese,bowl,bowl,1.0,1.0,1.0,1.0
70f1689e82535a7,What is the texture of the chantilly cream,soft,"light, smooth, creamy",0.0,0.0,0.0,0.0
70f1689e82535a7,What is the main component of the dessert,cream,cream,1.0,1.0,1.0,1.0
70f1689e82535a7,What color is the chantilly cream,off-white,white,0.0,0.0,0.0,0.0
70f1689e82535a7,What does the cream do to the glass dessert dish,fills,appears to be,0.0,0.0,0.0,0.0
70f1689e82535a7,Where are the dollops of cream located,on top,no,0.0,0.0,0.0,0.0
feb8da6d4727a62,What color is the plate,white,white,1.0,1.0,1.0,1.0
feb8da6d4727a62,What fruit is mixed within the creamy filling of the crepes,blueberries,blueberries,1.0,1.0,1.0,1.0
feb8da6d4727a62,What color is the base of the crepes,brown,brown,1.0,1.0,1.0,1.0
feb8da6d4727a62,What is inside the rolled crepes,blueberries,blueberries,1.0,1.0,1.0,1.0
feb8da6d4727a62,Where are the blueberries scattered,on the plate,on the plate,1.0,1.0,1.0,1.0
83d9469b7d2e536,What color is the crepe,golden brown,golden color,0.0,0.5,0.5,0.5
83d9469b7d2e536,What is located in the center of the image,crepe,crepe,1.0,1.0,1.0,1.0
83d9469b7d2e536,How would you describe the edges of the crepe,darker,darker,1.0,1.0,1.0,1.0
83d9469b7d2e536,Where is the crepe located in the image,in the center,in the center,1.0,1.0,1.0,1.0
97317ea0a16f6ba,What color is the cloth the rolls are arranged on,purple,purple,1.0,1.0,1.0,1.0
97317ea0a16f6ba,What is the shape of the food items in the image,rolls,rolled shape,0.0,0.0,0.0,0.0
97317ea0a16f6ba,What color are the Nutella crescent rolls,golden brown ,golden brown,1.0,1.0,1.0,1.0
97317ea0a16f6ba,What is visible in the cut roll,flaky dough,chocolate,0.0,0.0,0.0,0.0
97317ea0a16f6ba,Where is one of the whole rolls located in relation to the cut roll,on the lower right,on the right,0.0,1.0,0.75,0.8571428571428571
5dc5bfed7295e6e,What color are the crisps,golden-yellow,yellow,0.0,0.0,0.0,0.0
5dc5bfed7295e6e,How are the crisps arranged on the plate,overlap,overlapping each other,0.0,0.0,0.0,0.0
5dc5bfed7295e6e,What type of food is described as golden-yellow and lacy,cheese,cheese,1.0,1.0,1.0,1.0
5dc5bfed7295e6e,What texture do the crisps have,lacy,"delicate, lace-like",0.0,0.0,0.0,0.0
5dc5bfed7295e6e,Where are the crisps located on the plate,on the upper-left,on the left,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
7207161ee7fdd3a,What color are the sesame seeds on the crisps,white,white,1.0,1.0,1.0,1.0
7207161ee7fdd3a,What color are the edges of some crisps,brown,brown,1.0,1.0,1.0,1.0
7207161ee7fdd3a,Where are the Sesame Lemon Crisps placed,on a white plate,on a white plate,1.0,1.0,1.0,1.0
7207161ee7fdd3a,Which crisp appears bigger compared to the others,the crisp in the front,the crisp in the front,1.0,1.0,1.0,1.0
f7e98ee1e808dcc,What color is the plate,green,green,1.0,1.0,1.0,1.0
f7e98ee1e808dcc,What shape are the croissant ice cream cones,cones,cones,1.0,1.0,1.0,1.0
f7e98ee1e808dcc,What color are the croissant ice cream cones,golden-brown,plain,0.0,0.0,0.0,0.0
f7e98ee1e808dcc,How is one of the cones positioned on the plate,lies,upside-down,0.0,0.0,0.0,0.0
1747472deb3ca10,What color is the front center croquette,brown,brown,1.0,1.0,1.0,1.0
1747472deb3ca10,What type of food is shown in the image,croquettes,food,0.0,0.0,0.0,0.0
1747472deb3ca10,What color is the back croquette,dark,darker shade of brown,0.0,0.0,0.0,0.0
1747472deb3ca10,Where are the croquettes placed,on a plate,on a plate,1.0,1.0,1.0,1.0
1747472deb3ca10,How are the croquettes positioned on the plate,arranged,visually appealing,0.0,0.0,0.0,0.0
873396a9d5e4f00,How would you describe the croquettes,yummylicious,"golden brown, crispy",0.0,0.0,0.0,0.0
873396a9d5e4f00,What type of food is shown in the image,croquettes,Italian rice balls,0.0,0.0,0.0,0.0
873396a9d5e4f00,What color are the croquettes,golden,golden,1.0,1.0,1.0,1.0
873396a9d5e4f00,Where are the croquettes placed,on a silver metal rack,on a metal rack,0.0,1.0,0.8,0.888888888888889
873396a9d5e4f00,What color are the darker croquettes,brown,brown,1.0,1.0,1.0,1.0
72ee70465299f12,What color is the plate,beige,brown,0.0,0.0,0.0,0.0
72ee70465299f12,What type of food is shown in the image,croquettes,food dish made,0.0,0.0,0.0,0.0
72ee70465299f12,What color is the crust of the croquettes,golden brown,golden brown,1.0,1.0,1.0,1.0
72ee70465299f12,Where are the croquettes resting,resting on the plate,resting on the plate,1.0,1.0,1.0,1.0
72ee70465299f12,Is the bottom croquette fully visible,yes,No,0.0,0.0,0.0,0.0
f72b411f57d390c,What type of dessert is shown in the image,pie,pie,1.0,1.0,1.0,1.0
f72b411f57d390c,What color are the mint leaves,green,green,1.0,1.0,1.0,1.0
f72b411f57d390c,What color is the ice cream next to the pie,off-white,white,0.0,0.0,0.0,0.0
f72b411f57d390c,Where is the slice of berry crumble pie placed,on a white plate,on a white plate,1.0,1.0,1.0,1.0
8dcec925b92152d,What color are the raspberries in the bowl,red,color,0.0,0.0,0.0,0.0
8dcec925b92152d,What is the dessert served in,bowl,bowl,1.0,1.0,1.0,1.0
8dcec925b92152d,What color are the peaches in the bowl,orange,orange,1.0,1.0,1.0,1.0
8dcec925b92152d,How are the peaches and raspberries arranged in the bowl,mixed,scattered,0.0,0.0,0.0,0.0
8dcec925b92152d,Where is the crumble topping located in relation to the fruit,on top of,on top of,1.0,1.0,1.0,1.0
59b9dea4ab611ae,What color is the berry filling,red,red,1.0,1.0,1.0,1.0
59b9dea4ab611ae,What is the dessert served in,bowl,dish,0.0,0.0,0.0,0.0
59b9dea4ab611ae,Is the berry filling covered by the crumble topping,yes,yes,1.0,1.0,1.0,1.0
59b9dea4ab611ae,What color is the crumble topping,golden-brown,light brown color,0.0,0.0,0.0,0.0
59b9dea4ab611ae,Where is the berry filling located,at the bottom,at the bottom,1.0,1.0,1.0,1.0
92211a75310aaef,What type of dessert is shown in the image,pie,pie,1.0,1.0,1.0,1.0
92211a75310aaef,What color are the raspberries in the pie filling,red,no raspberries,0.0,0.0,0.0,0.0
92211a75310aaef,Where is the pie filling located in relation to the crumble topping,beneath,at the bottom,0.0,0.0,0.0,0.0
8f3db33916b0bc0,What is the color of the crunches in the top center of the image,brown,brown,1.0,1.0,1.0,1.0
39bcc4756e74344,What color is the bowl containing the Berry Nut and Seed Crunch,green,green,1.0,1.0,1.0,1.0
39bcc4756e74344,How are the berries distributed in the bowl,scattered,scattered,1.0,1.0,1.0,1.0
39bcc4756e74344,What color are the nuts in the Berry Nut and Seed Crunch,brown,brown,1.0,1.0,1.0,1.0
39bcc4756e74344,What type of fruit is scattered throughout the bowl,berries,fruit,0.0,0.0,0.0,0.0
39bcc4756e74344,Where is the mixture of Berry Nut and Seed Crunch placed,atop,small green,0.0,0.0,0.0,0.0
286cb0fa3aefa9b,What color is the pie crust,golden-brown,light brown,0.0,0.0,0.0,0.0
286cb0fa3aefa9b,What type of food is shown in the image,pie,pie,1.0,1.0,1.0,1.0
286cb0fa3aefa9b,What pattern is formed by the pie crust across the top,lattice,lattice,1.0,1.0,1.0,1.0
286cb0fa3aefa9b,Where is the lattice pattern placed on the pie,across the entire top,top,0.0,1.0,0.25,0.4
286cb0fa3aefa9b,What decorative elements are placed in the lower-center of the pie,leaves,leaves,1.0,1.0,1.0,1.0
71b37d19149e978,What color is the pie crust,yellow,light beige color,0.0,0.0,0.0,0.0
71b37d19149e978,What type of food is shown in the image,pie,pie,1.0,1.0,1.0,1.0
71b37d19149e978,What part of the pie is in the dish,crust,crust,1.0,1.0,1.0,1.0
71b37d19149e978,How is the edge of the pie crust described,crimped,crimped,1.0,1.0,1.0,1.0
71b37d19149e978,Where is the pie crust located in the image,in the center,in the center,1.0,1.0,1.0,1.0
79863139fcf71cc,What color is the pie crust,golden,light beige,0.0,0.0,0.0,0.0
79863139fcf71cc,What type of food is shown in the image,pie,pie,1.0,1.0,1.0,1.0
79863139fcf71cc,What color is the filling of the pie,red,red,1.0,1.0,1.0,1.0
79863139fcf71cc,What color are the lattice strips on the pie,tan,light yellow,0.0,0.0,0.0,0.0
54b457d0076dc63,What is the melted cheese doing on the side of the crust,dripping,melted,0.0,0.0,0.0,0.0
54b457d0076dc63,What color is the premium pizza crust,tan,golden brown,0.0,0.0,0.0,0.0
54b457d0076dc63,What word describes the quality of the pizza crust,premium,"crispy, golden-brown",0.0,0.0,0.0,0.0
54b457d0076dc63,What is the melted ingredient on the pizza,cheese,cheese,1.0,1.0,1.0,1.0
54b457d0076dc63,Where is the crust positioned in the image,in the lower portion,in the image,0.0,0.6666666666666666,0.5,0.5714285714285715
36e9730c7ccff02,What color are the Persian cucumbers on the inside,green,green,1.0,1.0,1.0,1.0
36e9730c7ccff02,What type of vegetable is mixed with the yogurt in the image,cucumbers,cucumber,0.0,0.0,0.0,0.0
36e9730c7ccff02,What color is the yogurt in the image,white,white,1.0,1.0,1.0,1.0
36e9730c7ccff02,What is the texture of the yogurt in the image,creamy,creamy,1.0,1.0,1.0,1.0
36e9730c7ccff02,Where are the cucumber pieces distributed in the image,throughout the image,throughout the,0.0,1.0,0.6666666666666666,0.8
1750d80b96e62ce,What color is the plate used for the salad,white,white,1.0,1.0,1.0,1.0
1750d80b96e62ce,What type of dish is being described in the image,salad,salad,1.0,1.0,1.0,1.0
1750d80b96e62ce,What color are the tomato slices in the salad,red,red,1.0,1.0,1.0,1.0
1750d80b96e62ce,Where is the salad placed,on a plate,on a plate,1.0,1.0,1.0,1.0
1750d80b96e62ce,What color are the basil leaves in the salad,green,green,1.0,1.0,1.0,1.0
0f170af0c72067e,What color are the cucumber slices,green,green,1.0,1.0,1.0,1.0
0f170af0c72067e,What type of dish is shown in the image,salad,bowl,0.0,0.0,0.0,0.0
0f170af0c72067e,Are the seeds in the cucumber slices visible,visible,visible,1.0,1.0,1.0,1.0
0f170af0c72067e,What color are the onion slices,white,white,1.0,1.0,1.0,1.0
0f170af0c72067e,Where are the salad components placed,inside a transparent bowl,inside a transparent bowl,1.0,1.0,1.0,1.0
b268dae475851c9,What color are the cucumbers,green,green,1.0,1.0,1.0,1.0
b268dae475851c9,What vegetable is being described,cucumbers,cucumbers,1.0,1.0,1.0,1.0
b268dae475851c9,How are the cucumbers cut,sliced,"thin, uniform slices",0.0,0.0,0.0,0.0
b268dae475851c9,Where are the small brown specks located,on their surfaces,on top of,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
cd9183721a494fa,How would you describe the cucumbers in the bowl,fresh,pale green,0.0,0.0,0.0,0.0
cd9183721a494fa,What type of vegetable is shown in the image,cucumbers,cucumber,0.0,0.0,0.0,0.0
cd9183721a494fa,What color is the outer skin of the cucumber slices,green,green,1.0,1.0,1.0,1.0
cd9183721a494fa,How are the cucumber slices arranged in the bowl,overlapping,overlapping,1.0,1.0,1.0,1.0
cfcc90df3d3057d,What color is the margarita liquid,yellow,yellow,1.0,1.0,1.0,1.0
cfcc90df3d3057d,What type of drink is shown,margaritas,margarita,0.0,0.0,0.0,0.0
cfcc90df3d3057d,What color is the placemat,white,white,1.0,1.0,1.0,1.0
cfcc90df3d3057d,What vegetable is used as a garnish,cucumber,cucumber,1.0,1.0,1.0,1.0
cfcc90df3d3057d,Where are the cucumber slices placed,on the rim,on the rim,1.0,1.0,1.0,1.0
3aa798519a72bac,What color is the whole cucumber,green,green,1.0,1.0,1.0,1.0
3aa798519a72bac,What vegetable is lying on the left side of the image,cucumber,cucumber,1.0,1.0,1.0,1.0
3aa798519a72bac,What type of surface are all the items placed on,wooden,wooden,1.0,1.0,1.0,1.0
ac0f7b09bbfb88a,What type of vegetable is used in the dish,cucumbers,cucumbers,1.0,1.0,1.0,1.0
ac0f7b09bbfb88a,What do the cucumbers do in the bowl,fill,healthy and flavorful,0.0,0.0,0.0,0.0
ac0f7b09bbfb88a,What color are the sesame seeds,white,white,1.0,1.0,1.0,1.0
ac0f7b09bbfb88a,Where are the cucumbers placed,in a shallow bowl,in a bowl,0.0,1.0,0.75,0.8571428571428571
bd4d9d9c7ff359f,What color is the surface the walnut cups are placed on,white,white,1.0,1.0,1.0,1.0
bd4d9d9c7ff359f,What color is the crust of the walnut cups,golden-brown,golden,0.0,0.0,0.0,0.0
bd4d9d9c7ff359f,Where are the walnut cups placed,on a white surface,on a white,0.0,1.0,0.75,0.8571428571428571
a2269fe475bbdeb,What color is the plate in the foreground,pink,pink,1.0,1.0,1.0,1.0
a2269fe475bbdeb,What color is the base of the cupcake,reddish-brown,brown,0.0,0.0,0.0,0.0
a2269fe475bbdeb,What type of dessert is shown in the image,cupcake,cupcake,1.0,1.0,1.0,1.0
a2269fe475bbdeb,Where is the single cupcake placed,on the plate,on a plate,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
a72579744b544da,What color is the mango-lime curd,yellow,yellow,1.0,1.0,1.0,1.0
a72579744b544da,What is the name of the food in the glass dessert dish,curd,yellow-colored,0.0,0.0,0.0,0.0
a72579744b544da,What type of dish is the mango-lime curd in,glass,glass,1.0,1.0,1.0,1.0
a72579744b544da,Where is the spoon in relation to the curd,submerged inside,in,0.0,0.0,0.0,0.0
a72579744b544da,What is the texture of the mango-lime curd,smooth,smooth,1.0,1.0,1.0,1.0
21d55487638b1d9,What is the main dish in the image,curry,curry,1.0,1.0,1.0,1.0
21d55487638b1d9,What color is the bowl,white,white,1.0,1.0,1.0,1.0
21d55487638b1d9,What color is the curry in certain areas,golden-brown,darker shade of yellow,0.0,0.0,0.0,0.0
21d55487638b1d9,Where are the green onions located,on top of,on top of,1.0,1.0,1.0,1.0
b0ca546137615ee,What is the buttercream doing to the cake,covering,visually appealing design,0.0,0.0,0.0,0.0
b0ca546137615ee,What is the dessert in the image,cake,cake,1.0,1.0,1.0,1.0
b0ca546137615ee,What do the piped patterns resemble,roses,roses,1.0,1.0,1.0,1.0
b0ca546137615ee,How are the piped patterns arranged,swirling,visually appealing,0.0,0.0,0.0,0.0
b0ca546137615ee,Where are the roses covering the cake,over the entire surface,covering the cake,0.0,0.3333333333333333,0.25,0.28571428571428575
3bde60851fad917,What color is the frozen custard,yellow,yellow,1.0,1.0,1.0,1.0
3bde60851fad917,What type of dessert is shown in the image,custard,ice cream,0.0,0.0,0.0,0.0
3bde60851fad917,Where is the spoon inserted,into the custard,the,0.0,1.0,0.3333333333333333,0.5
938c91ef3f2cc96,What color is the baked pumpkin custard,orange-brown,orange,0.0,0.0,0.0,0.0
938c91ef3f2cc96,What type of dessert is in the bowl,custard,orange color,0.0,0.0,0.0,0.0
938c91ef3f2cc96,What does the custard do to the bowl,fills,fills,1.0,1.0,1.0,1.0
938c91ef3f2cc96,What color is the whipped cream,white,white,1.0,1.0,1.0,1.0
938c91ef3f2cc96,Where is the bowl placed,on the plate,on a plate,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
d72be19d8c5e314,What color are the chicken breast cutlets,pale,white,0.0,0.0,0.0,0.0
d72be19d8c5e314,What type of meat is being served,chicken,chicken,1.0,1.0,1.0,1.0
d72be19d8c5e314,What color are the capers,brown,green,0.0,0.0,0.0,0.0
d72be19d8c5e314,Where are the sun-dried tomatoes placed,on top,on top,1.0,1.0,1.0,1.0
d72be19d8c5e314,What color is the plate,red,red,1.0,1.0,1.0,1.0
f9b928117774fd5,What is the color of the Daiquiri,white,white,1.0,1.0,1.0,1.0
cc2e00dd885336d,What is the dal doing to the Chakolya pieces,immersing,creamy,0.0,0.0,0.0,0.0
cc2e00dd885336d,What color are the spices in the dish,dark,"black, brown, and red",0.0,0.0,0.0,0.0
cc2e00dd885336d,What are the small dark items scattered throughout the dish,spices,common spice,0.0,0.0,0.0,0.0
cc2e00dd885336d,Where are the Chakolya pieces scattered,across the bowl,scattered,0.0,0.0,0.0,0.0
7c96df80891e3e6,What fruit is used in the danish filling,raspberry,raspberries,0.0,0.0,0.0,0.0
7c96df80891e3e6,What color is the crust of the pastry,golden-brown,golden brown color,0.0,0.0,0.0,0.0
7c96df80891e3e6,Where is the raspberry danish placed,plate,plate,1.0,1.0,1.0,1.0
7c96df80891e3e6,What color is the raspberry filling,red,red,1.0,1.0,1.0,1.0
7c96df80891e3e6,Where are the pieces of raspberry danish located,on a plate,on a plate,1.0,1.0,1.0,1.0
f6fd1014d1b13e4,What type of dessert is shown in the image,Turkish Delight,candy,0.0,0.0,0.0,0.0
f6fd1014d1b13e4,What is covering many of the Turkish Delight pieces,coated,covered,0.0,0.0,0.0,0.0
f6fd1014d1b13e4,What color is the powder coating the Turkish Delight pieces,white,white,1.0,1.0,1.0,1.0
f6fd1014d1b13e4,How are the Turkish Delight pieces arranged in the frame,scattered,scattered,1.0,1.0,1.0,1.0
f6fd1014d1b13e4,Where are the Turkish Delight pieces placed in the image,across the frame,white surface,0.0,0.0,0.0,0.0
00c972776282f93,What type of food is the image showing,dessert,dessert,1.0,1.0,1.0,1.0
00c972776282f93,What is the fork doing to the dessert,taking,taking,1.0,1.0,1.0,1.0
00c972776282f93,What color is the plate under the dessert,white,white,1.0,1.0,1.0,1.0
00c972776282f93,Where are the strawberries positioned in the dessert,on top,on top,1.0,1.0,1.0,1.0
00c972776282f93,What is the texture of the red sauce on the strawberries,glossy,smooth,0.0,0.0,0.0,0.0
e493d73bc9d382e,What cooking method was used to prepare the dip,baking,baking,1.0,1.0,1.0,1.0
e493d73bc9d382e,What is the predominant color of the dip,yellow,yellow,1.0,1.0,1.0,1.0
e493d73bc9d382e,What is the texture of the cheese in the dip,melted,melted,1.0,1.0,1.0,1.0
e493d73bc9d382e,What type of dish is the dip served in,in a clear glass,in a glass,0.0,1.0,0.75,0.8571428571428571
543a807478f983f,What is the black bean dip doing in the bowl,filling,black bean dip,0.0,0.0,0.0,0.0
543a807478f983f,What type of dip is shown in the image,bean,bean,1.0,1.0,1.0,1.0
543a807478f983f,What color is the black bean dip,brown-black,dark brown,0.0,0.0,0.0,0.0
543a807478f983f,Where is the bowl of black bean dip located in the image,in the center-left,bottom left,0.0,0.0,0.0,0.0
adfb72af7a0bd14,What color is the base layer of the Chunky Pizza Dip,white,white,1.0,1.0,1.0,1.0
adfb72af7a0bd14,What type of dish is the Chunky Pizza Dip,pizza,pizza,1.0,1.0,1.0,1.0
adfb72af7a0bd14,What color are the pepperoni slices on the Chunky Pizza Dip,red,red,1.0,1.0,1.0,1.0
adfb72af7a0bd14,Where are the toppings scattered on the Chunky Pizza Dip,across the surface,the following locations,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
adfb72af7a0bd14,What color are the chives used as garnish on the Chunky Pizza Dip,green,green,1.0,1.0,1.0,1.0
e4ae0db95c78dcd,What color is the top corn dog,golden-brown,light brown color,0.0,0.0,0.0,0.0
e4ae0db95c78dcd,What type of food is shown in the image,corn dogs,corn dogs,1.0,1.0,1.0,1.0
e4ae0db95c78dcd,What color is the sausage inside the second corn dog,reddish-brown,brown,0.0,0.0,0.0,0.0
e4ae0db95c78dcd,Where are the corn dogs placed,on a white plate,on a white plate,1.0,1.0,1.0,1.0
b22014db168d51d,What is the main flavor of the donuts,chocolate,chocolate,1.0,1.0,1.0,1.0
b22014db168d51d,What type of pastry is shown in the image,donuts,donuts,1.0,1.0,1.0,1.0
b22014db168d51d,What color is the glaze on the donuts,brown,brown,1.0,1.0,1.0,1.0
b22014db168d51d,Where is the partially visible donut located in the image,in the bottom left,bottom left,0.0,1.0,0.5,0.6666666666666666
411cfea46839757,What color is the plate,white,white,1.0,1.0,1.0,1.0
411cfea46839757,What type of food is shown in the image,pierogi,pierogies,0.0,0.0,0.0,0.0
411cfea46839757,What color are the pierogi dough pieces,beige,beige,1.0,1.0,1.0,1.0
411cfea46839757,Where are the pierogi dough pieces placed,on plate,on plate,1.0,1.0,1.0,1.0
411cfea46839757,Are the pierogi dough pieces fried,fried,fried,1.0,1.0,1.0,1.0
69e1e4ce9be4696,What color is the doughnut at the bottom of the stack,brown,brown,1.0,1.0,1.0,1.0
69e1e4ce9be4696,What type of food is shown in the image,doughnuts,food,0.0,0.0,0.0,0.0
69e1e4ce9be4696,What color is the doughnut to the upper-left of the bottom doughnut,yellow,white,0.0,0.0,0.0,0.0
69e1e4ce9be4696,How are the doughnuts arranged on the plate,stacked,largest number at the base,0.0,0.0,0.0,0.0
69e1e4ce9be4696,Where is the doughnut at the top positioned,on top of,at the top,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
4a6f40639aa4853,What type of food is shown in the image,doughnuts,fried dough pastry,0.0,0.0,0.0,0.0
4a6f40639aa4853,What color is the powdered sugar on the doughnuts,white,white,1.0,1.0,1.0,1.0
4a6f40639aa4853,Where is the vibrant red doughnut located,in the center,in the center,1.0,1.0,1.0,1.0
83c156078f10e36,What color is the doughnuts' hue,orange-brown,light brown color,0.0,0.0,0.0,0.0
83c156078f10e36,What type of food is shown,doughnuts,donut,0.0,0.0,0.0,0.0
83c156078f10e36,What flavor are the doughnuts,maple,flavored,0.0,0.0,0.0,0.0
83c156078f10e36,What color are the mint leaves,green,green,1.0,1.0,1.0,1.0
09cff0d234fbcde,What flavor are the doughnuts,vanilla,vanilla,1.0,1.0,1.0,1.0
09cff0d234fbcde,What color is the doughnut in the front,tan,"white, light",0.0,0.0,0.0,0.0
09cff0d234fbcde,Where is the doughnut in the front located in the frame,in the front,in the front,1.0,1.0,1.0,1.0
69bd3096ba5c8f0,What type of food is the dressing used for,salad,salad,1.0,1.0,1.0,1.0
