answer,predicted_answer,rouge1,rouge2,rougeL
chocolate,chocolate coconut,0.6666666666666666,0.0,0.6666666666666666
brown,brown,1.0,0.0,1.0
on the left,on the left,1.0,1.0,1.0
hot,cannot determine,0.0,0.0,0.0
brown,brown and yellowish,0.5,0.0,0.5
on top,on breads,0.5,0.0,0.5
bread,pita loaf,0.0,0.0,0.0
brown,light beige,0.0,0.0,0.0
on the plate,on plate,0.8,0.0,0.8
crumbs,crumbs and sauce,0.5,0.0,0.5
white,white,1.0,0.0,1.0
bread,naan bread,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
tan,beige,0.0,0.0,0.0
on a white plate,on plate,0.6666666666666666,0.0,0.6666666666666666
arranged,in circular pattern,0.0,0.0,0.0
pear,pear,1.0,0.0,1.0
on top of,on top,0.8,0.6666666666666666,0.8
silver,silver,1.0,0.0,1.0
pizza,dough with sauce,0.0,0.0,0.0
red,red,1.0,0.0,1.0
beige,white,0.0,0.0,0.0
on a round,circular,0.0,0.0,0.0
golden-brown,yellowish-brown,0.5,0.0,0.5
on the left,left side,0.4,0.0,0.4
plum bread,muffins,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
tan,tan,1.0,0.0,1.0
cracked,cracked surface,0.6666666666666666,0.0,0.6666666666666666
on a plate,on counter,0.4,0.0,0.4
pink,red,0.0,0.0,0.0
plate,white surface,0.0,0.0,0.0
red,crimson,0.0,0.0,0.0
parsley,parsley,1.0,0.0,1.0
polenta,mashed potato,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
green,green,1.0,0.0,1.0
polenta,creamed vegetables,0.0,0.0,0.0
in the lower center,in dish,0.3333333333333333,0.0,0.3333333333333333
roasted,added whole,0.0,0.0,0.0
beige,pale yellow,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
yellow,yellowish,0.0,0.0,0.0
cream,light yellowish,0.0,0.0,0.0
yellow,yellowish brown,0.0,0.0,0.0
rice,rice,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
in light yellow,ivory,0.0,0.0,0.0
interspersed,mixed together,0.0,0.0,0.0
rice,cooked grain,0.0,0.0,0.0
red,red,1.0,0.0,1.0
green,green,1.0,0.0,1.0
above the rice,above it,0.4,0.0,0.4
pink,rose,0.0,0.0,0.0
cake,cake pop,0.6666666666666666,0.0,0.6666666666666666
colorful,tiny colored circles,0.5,0.0,0.5
on a light brown surface,on surface,0.5714285714285715,0.0,0.5714285714285715
brown,brown,1.0,0.0,1.0
ice pops,ice pops,1.0,1.0,1.0
white,ivory,0.0,0.0,0.0
on a white plate,on plate,0.6666666666666666,0.0,0.6666666666666666
blurred,present,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
cookies,brown round items,0.0,0.0,0.0
on a metal baking sheet,on sheet,0.5714285714285715,0.0,0.5714285714285715
shiny,brown and shiny,0.5,0.0,0.5
rice,tan,0.0,0.0,0.0
brown,tan,0.0,0.0,0.0
stacked on,stacked on rice,0.8,0.6666666666666666,0.8
pink,pink,1.0,0.0,1.0
bowl,pink container,0.0,0.0,0.0
brown,tan,0.0,0.0,0.0
almonds,almonds,1.0,0.0,1.0
jar,glass jar,0.6666666666666666,0.0,0.6666666666666666
on the same surface,on board,0.3333333333333333,0.0,0.3333333333333333
orange,orangish,0.0,0.0,0.0
on the bottom center,table top,0.0,0.0,0.0
green,green,1.0,0.0,1.0
vibrant,orange,0.0,0.0,0.0
sweet potatoes,squash puree,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
within the bowl,glassware,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
apples,baked apple,0.6666666666666666,0.0,0.6666666666666666
white,white and blue,0.5,0.0,0.5
yellow,yellowish brown,0.0,0.0,0.0
in a bowl,in dish,0.4,0.0,0.4
applesauce,blue bowl,0.0,0.0,0.0
blue,dark blue,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
on a surface,on surface,0.8,0.0,0.8
applesauce,light brown,0.0,0.0,0.0
golden-brown,beige,0.0,0.0,0.0
scooped,scooping puree,0.6666666666666666,0.0,0.6666666666666666
white,ivory,0.0,0.0,0.0
in the bowl,in bowl,0.8,0.0,0.8
golden-amber,yellowish brown,0.0,0.0,0.0
jar,glass container,0.0,0.0,0.0
yellow,golden,0.0,0.0,0.0
on the table,on lumber,0.4,0.0,0.4
white,light,0.0,0.0,0.0
meat,ground meat,0.6666666666666666,0.0,0.6666666666666666
carrots,peas carrots,0.6666666666666666,0.0,0.6666666666666666
fried,deep fried,0.6666666666666666,0.0,0.6666666666666666
on the plate,on plate,0.8,0.0,0.8
adjacent,adjacent right,0.6666666666666666,0.0,0.6666666666666666
green,light greenish,0.0,0.0,0.0
artichoke,artichoke hearts,0.6666666666666666,0.0,0.6666666666666666
white,ivory,0.0,0.0,0.0
to the right,right side,0.4,0.0,0.4
green,green,1.0,0.0,1.0
asparagus,asparagus,1.0,0.0,1.0
arranged,in heap,0.0,0.0,0.0
green,emerald,0.0,0.0,0.0
asparagus,asparagus,1.0,0.0,1.0
upwards,upward,1.0,0.0,1.0
on top of,on plate,0.4,0.0,0.4
green,green yellow,0.6666666666666666,0.0,0.6666666666666666
avocado,alligator pear,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
on its outer skin,green rind,0.0,0.0,0.0
scattered,on food,0.0,0.0,0.0
green,lime green,0.6666666666666666,0.0,0.6666666666666666
pie,key lime pie,0.5,0.0,0.5
white,white,1.0,0.0,1.0
on top,on dessert,0.5,0.0,0.5
golden-brown,light brown,0.5,0.0,0.5
avocado,zucchini,0.0,0.0,0.0
green,pale green,0.6666666666666666,0.0,0.6666666666666666
on a white square plate,on plate,0.5714285714285715,0.0,0.5714285714285715
vary,no they do not,0.0,0.0,0.0
raspberries,raspberries blueberries,0.6666666666666666,0.0,0.6666666666666666
scattered,in a bowl,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on the white cloth,iron skillet,0.0,0.0,0.0
glistening,glossy and dark,0.0,0.0,0.0
bacon,pork belly,0.0,0.0,0.0
dark brown,dark brown,1.0,1.0,1.0
separated by,next each other,0.0,0.0,0.0
bacon,bacon,1.0,0.0,1.0
oven,inside appliance,0.0,0.0,0.0
on a wire rack,on rack,0.6666666666666666,0.0,0.6666666666666666
golden-brown,golden brown,1.0,1.0,1.0
bagel bites,everything bagel bombs,0.4,0.0,0.4
blue,on surface,0.0,0.0,0.0
in the bottom half,two are,0.0,0.0,0.0
broken,light blue,0.0,0.0,0.0
golden-brown,brown,0.6666666666666666,0.0,0.6666666666666666
bagels,bagels,1.0,0.0,1.0
spice,cinnamon topping,0.0,0.0,0.0
on a wire rack,wire rack,0.6666666666666666,0.5,0.6666666666666666
pumpernickel,whole wheat,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
bagels,baked rings,0.0,0.0,0.0
on a black wire rack,cooling rack,0.28571428571428575,0.0,0.28571428571428575
white,ivory,0.0,0.0,0.0
golden-brown,tan,0.0,0.0,0.0
melted,melted and bubbly,0.5,0.0,0.5
plate,a dish,0.0,0.0,0.0
sesame,sesame,1.0,0.0,1.0
on the left,on plate,0.4,0.0,0.4
white,ivory,0.0,0.0,0.0
cheese,cheese,1.0,0.0,1.0
sausage,sausage pieces,0.6666666666666666,0.0,0.6666666666666666
brown,brown,1.0,0.0,1.0
within the cheese,in dish,0.0,0.0,0.0
beige,pale yellowish,0.0,0.0,0.0
bananas,banana,1.0,0.0,1.0
yellow,lime,0.0,0.0,0.0
to the left of,green surface,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
chocolate,chocolate discs,0.6666666666666666,0.0,0.6666666666666666
loaves,rectangular prisms,0.0,0.0,0.0
golden-brown,tan,0.0,0.0,0.0
towards the center,left corner,0.0,0.0,0.0
fries,sweet potato,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
white,ivory,0.0,0.0,0.0
on a plate,on dish,0.4,0.0,0.4
bananas,banana,1.0,0.0,1.0
golden-yellow,yellowish,0.0,0.0,0.0
in coconut milk,coconut milk,0.8,0.6666666666666666,0.8
bowl,glass container,0.0,0.0,0.0
golden-brown,golden brown,1.0,1.0,1.0
banana,banana,1.0,0.0,1.0
together,pile high,0.0,0.0,0.0
tempura,fried dessert,0.0,0.0,0.0
irregular,roundish,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
banana,ripe yellow,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
on top of,on banana,0.4,0.0,0.4
dark blue,deep blue,0.5,0.0,0.5
golden,brown,0.0,0.0,0.0
bars,squared items,0.0,0.0,0.0
white,white,1.0,0.0,1.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
chicken,poultry thighs,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on top of,atop the grains,0.0,0.0,0.0
green,green yellow,0.6666666666666666,0.0,0.6666666666666666
mix,meat vegetables grains,0.0,0.0,0.0
white,white,1.0,0.0,1.0
dispersed,evenly throughout,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
of beef,beef,0.6666666666666666,0.0,0.6666666666666666
white,ivory,0.0,0.0,0.0
chicken,chicken pieces,0.6666666666666666,0.0,0.6666666666666666
brown,brown,1.0,0.0,1.0
green,green,1.0,0.0,1.0
at the bottom,in the bowl,0.3333333333333333,0.0,0.3333333333333333
overlapping,side by side,0.0,0.0,0.0
Sea Bass,cod fillets,0.0,0.0,0.0
white,pale white,0.6666666666666666,0.0,0.6666666666666666
on the left side,left side,0.6666666666666666,0.5,0.6666666666666666
green,verdant,0.0,0.0,0.0
yellowish,pale creamy,0.0,0.0,0.0
scattered,scattered randomly,0.6666666666666666,0.0,0.6666666666666666
sea bass,cod fillet,0.0,0.0,0.0
on the rack,on rack,0.8,0.0,0.8
green,green,1.0,0.0,1.0
smooth,yes it is,0.0,0.0,0.0
batter,cannot be determined,0.0,0.0,0.0
brown,yes,0.0,0.0,0.0
on top,yes on surface,0.4,0.0,0.4
yes,yes they are,0.5,0.0,0.5
tangy,sweet tangy,0.6666666666666666,0.0,0.6666666666666666
beef,cattle muscle,0.0,0.0,0.0
tan,light brown,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
shredded,shredded,1.0,0.0,1.0
meat,pulled pork,0.0,0.0,0.0
coating,shiny coating,0.6666666666666666,0.0,0.6666666666666666
yellowish,light brown,0.0,0.0,0.0
chicken,chicken breast,0.6666666666666666,0.0,0.6666666666666666
reddish-brown,dark reddish-brown,0.8,0.6666666666666666,0.8
ribs,pork ribs,0.6666666666666666,0.0,0.6666666666666666
grill,on grill,0.6666666666666666,0.0,0.6666666666666666
unevenly,thick and glossy,0.0,0.0,0.0
on the top,on meat,0.4,0.0,0.4
tasty,in dish,0.0,0.0,0.0
pan,pan,1.0,0.0,1.0
green,verdant,0.0,0.0,0.0
green beans,green string,0.5,0.0,0.5
in the center,inside pan,0.0,0.0,0.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
orange,orange,1.0,0.0,1.0
with other ingredients,diced vegetables,0.0,0.0,0.0
plate,a plate,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
beans,green beans,0.6666666666666666,0.0,0.6666666666666666
tangled,in a pile,0.0,0.0,0.0
yes,yes they do,0.5,0.0,0.5
in the bottom center,center bottom,0.6666666666666666,0.0,0.3333333333333333
glossy,shiny coating,0.0,0.0,0.0
beans,green beans,0.6666666666666666,0.0,0.6666666666666666
peppered,dark particles,0.0,0.0,0.0
overlapping,randomly piled,0.0,0.0,0.0
throughout the entire image frame,in picture,0.0,0.0,0.0
tan,light reddish brown,0.0,0.0,0.0
bowl,clay bowl,0.6666666666666666,0.0,0.6666666666666666
fill,mostly filled,0.6666666666666666,0.0,0.6666666666666666
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
in the broth,inside bowl,0.0,0.0,0.0
sliced,cooked with meat,0.0,0.0,0.0
beef,ground beef,0.6666666666666666,0.0,0.6666666666666666
brown,brown,1.0,0.0,1.0
with peppers,bell peppers,0.5,0.0,0.5
slow,pot roast,0.0,0.0,0.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
meat,roast beef,0.0,0.0,0.0
in the upper-right portion,top center,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
white,ivory,0.0,0.0,0.0
at the top,top of drink,0.3333333333333333,0.0,0.3333333333333333
glasses,clear receptacles,0.0,0.0,0.0
amber,amber,1.0,0.0,1.0
surface,on surface,0.6666666666666666,0.0,0.6666666666666666
red,reddish purple,0.0,0.0,0.0
beets,diced beet,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
yellow,light brown,0.0,0.0,0.0
cake,coffee cake,0.6666666666666666,0.0,0.6666666666666666
on a clear glass,pedestal tray,0.0,0.0,0.0
yellow,pale yellow,0.6666666666666666,0.0,0.6666666666666666
biscuits,biscuits,1.0,0.0,1.0
clustered,in a pile,0.0,0.0,0.0
baked,baked well,0.6666666666666666,0.0,0.6666666666666666
golden-brown,light brown,0.5,0.0,0.5
pale,white,0.0,0.0,0.0
cream,white,0.0,0.0,0.0
on a wire rack,in image,0.0,0.0,0.0
beige,yellowish cream,0.0,0.0,0.0
biscuits,biscuits,1.0,0.0,1.0
orange,golden yellow,0.0,0.0,0.0
across the image,on surface,0.0,0.0,0.0
flaky,flaky golden,0.6666666666666666,0.0,0.6666666666666666
light-colored,several colors,0.5,0.0,0.5
blondies,blondie bars,0.6666666666666666,0.0,0.6666666666666666
brown,tan brown,0.6666666666666666,0.0,0.6666666666666666
on top,on pastries,0.5,0.0,0.5
drizzle,caramel sauce,0.0,0.0,0.0
purple,violet,0.0,0.0,0.0
blueberries,small dark spheres,0.0,0.0,0.0
pink,pinkish,0.0,0.0,0.0
bowl,white container,0.0,0.0,0.0
under the bowl,on plate,0.0,0.0,0.0
golden-brown,yellowish brown,0.5,0.0,0.5
reddish-brown,reddish brown,1.0,1.0,1.0
covering,covering it,0.6666666666666666,0.0,0.6666666666666666
plate,tube pasta,0.0,0.0,0.0
yellow,pale yellow,0.6666666666666666,0.0,0.6666666666666666
in the center,on the noodles,0.3333333333333333,0.0,0.3333333333333333
green,verdant,0.0,0.0,0.0
spinach,avocado spinach,0.6666666666666666,0.0,0.6666666666666666
avocado,pale yellowness,0.0,0.0,0.0
closer to,near container rim,0.0,0.0,0.0
tan,light brown,0.0,0.0,0.0
rice,cooked rice,0.6666666666666666,0.0,0.6666666666666666
on the left side,the container,0.3333333333333333,0.0,0.3333333333333333
green,pale greenish,0.0,0.0,0.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
brats,bratwursts,0.0,0.0,0.0
green,verdant,0.0,0.0,0.0
draped over,above sausages,0.0,0.0,0.0
liquid,white surface,0.0,0.0,0.0
walnuts,nuts,0.0,0.0,0.0
speckled,light tan,0.0,0.0,0.0
on top,on loaf,0.5,0.0,0.5
white,light yellow,0.0,0.0,0.0
loaf,loaf shape,0.6666666666666666,0.0,0.6666666666666666
tan,light brownish,0.0,0.0,0.0
overlapping,overlapping each other,0.5,0.0,0.5
on the board,cutting board,0.4,0.0,0.4
white,ivory,0.0,0.0,0.0
golden-brown,light brown,0.5,0.0,0.5
stacked,stacked on top,0.5,0.0,0.5
beige,light beige,0.6666666666666666,0.0,0.6666666666666666
bread,loaf of bread,0.5,0.0,0.5
creamy,light brown,0.0,0.0,0.0
on a wire rack,on cooling rack,0.5714285714285715,0.0,0.5714285714285715
bright,ivory,0.0,0.0,0.0
orange,yellow orange,0.6666666666666666,0.0,0.6666666666666666
around the eggs,in dish,0.0,0.0,0.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
beef brisket,roast beef,0.5,0.0,0.5
green,verdant,0.0,0.0,0.0
gravy,brown liquid,0.0,0.0,0.0
on the plate,right side,0.0,0.0,0.0
golden-brown,yellowish brown,0.5,0.0,0.5
within,embedded throughout,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
beef,beef,1.0,0.0,1.0
green,light greenish,0.0,0.0,0.0
on a plate,on rice,0.4,0.0,0.4
rice,white grains,0.0,0.0,0.0
broccoli,broccoli,1.0,0.0,1.0
green,green,1.0,0.0,1.0
red,red,1.0,0.0,1.0
cooked,it's steamed,0.0,0.0,0.0
on a plate,on plate,0.8,0.0,0.8
broth,stock broth,0.6666666666666666,0.0,0.6666666666666666
green,yellowish green,0.6666666666666666,0.0,0.6666666666666666
within the broth,in the broth,0.6666666666666666,0.5,0.6666666666666666
square,square,1.0,0.0,1.0
brown,dark,0.0,0.0,0.0
on top,on cream,0.5,0.0,0.5
green,light greenish,0.0,0.0,0.0
brown,tan,0.0,0.0,0.0
shiny,"smooth, cracked",0.0,0.0,0.0
pecans,pecans,1.0,0.0,1.0
brown,cocoa,0.0,0.0,0.0
brownies,brownies,1.0,0.0,1.0
cracked,crumbly,0.0,0.0,0.0
walnuts,walnuts,1.0,0.0,1.0
on top of,on it,0.4,0.0,0.4
dark-brown,deep brown,0.5,0.0,0.5
arranged,messy arrangement,0.6666666666666666,0.0,0.6666666666666666
brownies,brownie squares,0.6666666666666666,0.0,0.6666666666666666
within the chocolate,within treats,0.4,0.0,0.4
white,ivory,0.0,0.0,0.0
bruschetta,tomato muffin melt,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on the center,on plate,0.4,0.0,0.4
toasted,english muffin,0.0,0.0,0.0
melted,it melted,0.6666666666666666,0.0,0.6666666666666666
black,dark,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on top,atop bread,0.0,0.0,0.0
reddish-brown,reddish brown,1.0,1.0,1.0
beef,beef,1.0,0.0,1.0
glistening,thinly sliced,0.0,0.0,0.0
on top of,in image,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
one-third,approximately half,0.0,0.0,0.0
burgers,meat with gravy,0.0,0.0,0.0
brownish-tan,brown,0.0,0.0,0.0
of the burgers,meatloaf and potatoes,0.0,0.0,0.0
green,green,1.0,0.0,1.0
white,ivory,0.0,0.0,0.0
melted,it's melted,0.5,0.0,0.5
orange,yellowish orange,0.6666666666666666,0.0,0.6666666666666666
in the dish,in dish,0.8,0.0,0.8
layers,rectangular shape,0.0,0.0,0.0
vegan,unclear from image,0.0,0.0,0.0
burritos,chicken burrito,0.6666666666666666,0.0,0.6666666666666666
tan,yellowish brown,0.0,0.0,0.0
on top,top of wrap,0.4,0.0,0.4
sweet,beans squash tasty,0.0,0.0,0.0
burritos,quesadillas,0.0,0.0,0.0
black,dark,0.0,0.0,0.0
on a black plate,on platter,0.3333333333333333,0.0,0.3333333333333333
orange,orange,1.0,0.0,1.0
white,light,0.0,0.0,0.0
cupcake,frosted cake,0.0,0.0,0.0
light blue,azure,0.0,0.0,0.0
on top of,on top,0.8,0.6666666666666666,0.8
rectangular,rectangle,0.0,0.0,0.0
cake,sheet treat,0.0,0.0,0.0
blue,azure,0.0,0.0,0.0
caramel,tan,0.0,0.0,0.0
around the perimeter,on top,0.0,0.0,0.0
shredded,shredded,1.0,0.0,1.0
cabbage,red cabbage,0.6666666666666666,0.0,0.6666666666666666
on the top-right,in bowl,0.0,0.0,0.0
white,ivory with patterns,0.0,0.0,0.0
pinkish-red,reddish purple,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
bowl,circular,0.0,0.0,0.0
breadcrumbs,breadcrumbs,1.0,0.0,1.0
golden,yellowish brown,0.0,0.0,0.0
shredded,shredded fine,0.6666666666666666,0.0,0.6666666666666666
green-cabbage,green/white,0.5,0.0,0.5
white,whitish green,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
within the salad,mixed inside,0.0,0.0,0.0
reddish-orange,reddish orange,1.0,1.0,1.0
cabbage,cabbage,1.0,0.0,1.0
yellowish-green,yellow,0.0,0.0,0.0
beans,kidney,0.0,0.0,0.0
in the center,in bowl,0.4,0.0,0.4
cabbage,carrots,0.0,0.0,0.0
brown,black,0.0,0.0,0.0
on top of the plate,on bread,0.28571428571428575,0.0,0.28571428571428575
orange,orangish,0.0,0.0,0.0
Evenly-distributed ,randomly mixed.,0.0,0.0,0.0
floating in,inside container,0.0,0.0,0.0
red,red,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
light-brown,light brown,1.0,1.0,1.0
chicken,poultry part,0.0,0.0,0.0
red,reddish,0.0,0.0,0.0
on the right side,on spaghetti,0.3333333333333333,0.0,0.3333333333333333
spaghetti,spaghetti,1.0,0.0,1.0
reddish-brown,reddish brown,1.0,1.0,1.0
chicken,beef,0.0,0.0,0.0
light-yellow,yellowish,0.0,0.0,0.0
in the center,atop some pasta,0.0,0.0,0.0
light,light yellow,0.6666666666666666,0.0,0.6666666666666666
chicken,chicken,1.0,0.0,1.0
red,red,1.0,0.0,1.0
cheese,grated cheese,0.6666666666666666,0.0,0.6666666666666666
golden,tan,0.0,0.0,0.0
calamari,fried calamari,0.6666666666666666,0.0,0.6666666666666666
arranging,irregularly arranged,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
on the plate,white bowl,0.0,0.0,0.0
yellow,yellow white,0.6666666666666666,0.0,0.6666666666666666
bowl,yellow container,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
on top of,atop mixture,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
plate,white plate,0.6666666666666666,0.0,0.6666666666666666
beef,beef,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
in broth,broth,0.6666666666666666,0.0,0.6666666666666666
yellow,yellowish,0.0,0.0,0.0
chocolate,chocolate,1.0,0.0,1.0
candy,honeycomb candy,0.6666666666666666,0.0,0.6666666666666666
brown,brown,1.0,0.0,1.0
right of orange ribbon,behind sweets,0.0,0.0,0.0
brown,brown and white,0.5,0.0,0.5
sugar,walnuts,0.0,0.0,0.0
white,white,1.0,0.0,1.0
to the left,at left,0.4,0.0,0.4
brownish-red,reddish brown,0.0,0.0,0.0
meat,roast beef,0.0,0.0,0.0
dark brown,dark brown,1.0,1.0,1.0
charred,dark roasted,0.0,0.0,0.0
vegetables,no animals,0.0,0.0,0.0
hard,brittle hard,0.6666666666666666,0.0,0.6666666666666666
candy,sugar candy,0.6666666666666666,0.0,0.6666666666666666
orange,orangish,0.0,0.0,0.0
coated,covered confectionery,0.0,0.0,0.0
throughout,on surface,0.0,0.0,0.0
green,green,1.0,0.0,1.0
candy,hard candies,0.6666666666666666,0.0,0.6666666666666666
reddish-brown,reddish,0.6666666666666666,0.0,0.6666666666666666
center,on it,0.0,0.0,0.0
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
poured,liquid poured,0.6666666666666666,0.0,0.6666666666666666
candy,fruit leather,0.0,0.0,0.0
translucent,translucent,1.0,0.0,1.0
on a piece,on the cooking sheet,0.28571428571428575,0.0,0.28571428571428575
yellow,yellow,1.0,0.0,1.0
center of the image,in image,0.3333333333333333,0.0,0.3333333333333333
fluffy and toasted,browned spots,0.0,0.0,0.0
meringue,meringue layer,0.6666666666666666,0.0,0.6666666666666666
silver,silver,1.0,0.0,1.0
light-green,yellow green,0.5,0.0,0.5
pasta,green noodles,0.0,0.0,0.0
black,dark brown,0.0,0.0,0.0
in a creamy sauce,green sauce,0.3333333333333333,0.0,0.3333333333333333
silver,gray,0.0,0.0,0.0
brown,light brownish,0.0,0.0,0.0
meat,meat stew,0.6666666666666666,0.0,0.6666666666666666
bubbling,it's boiling,0.0,0.0,0.0
yellow-brown,tan,0.0,0.0,0.0
orange,orangish,0.0,0.0,0.0
carrots,carrots,1.0,0.0,1.0
white,ivory,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
carrots,carrots,1.0,0.0,1.0
glistening,arranged together,0.0,0.0,0.0
in the center,center portion,0.4,0.0,0.4
green,verdant,0.0,0.0,0.0
yellowish,yellow orange,0.0,0.0,0.0
rice,carrot onion,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
green,green,1.0,0.0,1.0
cashews,cashews,1.0,0.0,1.0
tan,tan,1.0,0.0,1.0
Piled randomly,haphazardly stacked,0.0,0.0,0.0
on a purple surface,on surface,0.6666666666666666,0.0,0.6666666666666666
triangular,wedge slice,0.0,0.0,0.0
casserole,glass plate,0.0,0.0,0.0
green,emerald,0.0,0.0,0.0
with cheese,melted dairy,0.0,0.0,0.0
egg,dairy topping,0.0,0.0,0.0
beige,light brown,0.0,0.0,0.0
catfish,cod,0.0,0.0,0.0
reddish-orange,reddish orange,1.0,1.0,1.0
in the upper-center,on plate,0.0,0.0,0.0
fried,deep fried,0.6666666666666666,0.0,0.6666666666666666
golden-brown,golden brown,1.0,1.0,1.0
catfish,baked cod,0.0,0.0,0.0
center,on plate,0.0,0.0,0.0
green,emerald,0.0,0.0,0.0
on the foreground,in foreground,0.4,0.0,0.4
fills,fills container,0.6666666666666666,0.0,0.6666666666666666
cauliflower,potato,0.0,0.0,0.0
blue,azure,0.0,0.0,0.0
yellow,pale yellow,0.6666666666666666,0.0,0.6666666666666666
creamy,creamy cheesy,0.6666666666666666,0.0,0.6666666666666666
mac-n-cheese,cheesy pasta,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
orange-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
off-white,ivory,0.0,0.0,0.0
cauliflower,cauliflower,1.0,0.0,1.0
green,green,1.0,0.0,1.0
broccoli,sprouts broccoli,0.6666666666666666,0.0,0.6666666666666666
broccoli,broccoli,1.0,0.0,1.0
glass jars,clear container,0.0,0.0,0.0
white,light,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
on the countertop,countertop,0.5,0.0,0.5
golden-brown,golden brown,1.0,1.0,1.0
bread,challah bread,0.6666666666666666,0.0,0.6666666666666666
on the cutting board,on surface,0.3333333333333333,0.0,0.3333333333333333
yellow,light yellow,0.6666666666666666,0.0,0.6666666666666666
dark green,emerald,0.0,0.0,0.0
chard,cooked spinach,0.0,0.0,0.0
garlic,diced scallions,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
in a bowl,in bowl,0.8,0.0,0.8
rainbow,green red yellow,0.0,0.0,0.0
chard,swiss rainbow,0.0,0.0,0.0
green,emerald,0.0,0.0,0.0
in a bowl,on table,0.0,0.0,0.0
vegetables,other vegetables,0.6666666666666666,0.0,0.6666666666666666
cheeseburger,cheesed beef,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
golden-brown,yellowish brown,0.5,0.0,0.5
pickle,a dill,0.0,0.0,0.0
on a white plate,on plate,0.6666666666666666,0.0,0.6666666666666666
tan,beige,0.0,0.0,0.0
burger,sandwich,0.0,0.0,0.0
orange,orange color,0.6666666666666666,0.0,0.6666666666666666
located to the left,beside fries,0.0,0.0,0.0
beige,light yellow,0.0,0.0,0.0
filling,filling it,0.6666666666666666,0.0,0.6666666666666666
right side of the image,in baking pan,0.0,0.0,0.0
silver,grey,0.0,0.0,0.0
golden-brown,light brown,0.5,0.0,0.5
cheesecake,cheesecake,1.0,0.0,1.0
white,ivory,0.0,0.0,0.0
sprinkled,brown powder,0.0,0.0,0.0
white,light brown,0.0,0.0,0.0
cheesecake,berry tart,0.0,0.0,0.0
blue,indigo,0.0,0.0,0.0
on the plate,gray servingware,0.0,0.0,0.0
syrup,sweet sauce,0.0,0.0,0.0
red,red,1.0,0.0,1.0
jar,glass container,0.0,0.0,0.0
on top of,inside glass,0.0,0.0,0.0
dark-brown,dark brown,1.0,1.0,1.0
cheesecake,cake,0.0,0.0,0.0
glaze,smooth dark,0.0,0.0,0.0
strawberries,red berry,0.0,0.0,0.0
on top of,top of cake,0.6666666666666666,0.5,0.6666666666666666
creamy,lumpy,0.0,0.0,0.0
cherries,cherries,1.0,0.0,1.0
fills,fills it,0.6666666666666666,0.0,0.6666666666666666
purple,dark,0.0,0.0,0.0
