answer,predicted_answer,bleu_score
wooden,wooden surface,0.06754436142034707
cucumbers,tomatoes,0.0
fill,fill,1.0
white,white,1.0
in a shallow bowl,on a plate,0.05194672862155564
white,white,1.0
golden-brown,golden-brown,1.0
on a white surface,on a plate,0.15174681566793558
pink,white,0.0
reddish-brown,brown,0.0
cupcake,cake,0.0
on the plate,on a plate,0.08621454270909737
yellow,yellow,1.0
curd,hummus,0.0
glass,dish,0.0
submerged inside,submerged,0.36787944117144233
smooth,creamy,0.0
curry,meatloaf,0.0
white,white,1.0
golden-brown,orange,0.0
on top of,on top,0.13427896671164932
covering,topped,0.0
cake,flan,0.0
roses,resembling,0.0
swirling,stacked,0.0
over the entire surface,on a plate,0.0
yellow,yellow,1.0
custard,cake,0.0
into the custard,into the sorbet,0.21177974141341938
orange-brown,golden-yellow,0.0
custard,ice cream,0.0
fills,fills,1.0
white,white,1.0
on the plate,on a wooden surface,0.061033220311973134
pale,golden-brown,0.0
chicken,chicken,1.0
brown,green,0.0
on top,on a plate,0.07249749990681824
red,white,0.0
white,red,0.0
immersing,covering,0.0
dark,green,0.0
spices,mushrooms,0.0
across the bowl,scattered across,0.04096772609215166
raspberry,rhubarb,0.0
golden-brown,golden-brown,1.0
plate,on a plate,0.07249749990681824
red,red,1.0
on a plate,on a plate,0.5757197301274735
turkish delight,cake,0.0
coated,covering,0.0
white,white,1.0
scattered,scattered,1.0
across the frame,on a plate,0.0
dessert,chips,0.0
taking,held,0.0
white,white,1.0
on top,on top of,0.21177974141341938
glossy,creamy,0.0
baking,grilling,0.0
yellow,yellow,1.0
melted,shredded,0.0
in a clear glass,dish,0.0
filling,filling,1.0
bean,queso,0.0
brown-black,brown,0.0
in the center-left,in the center,0.21177974141341938
white,yellow,0.0
pizza,salad,0.0
red,red,1.0
across the surface,scattered across,0.04096772609215166
green,green,1.0
golden-brown,yellow,0.0
corn dogs,chips,0.0
reddish-brown,pink,0.0
on a white plate,on a plate,0.16793545727180179
chocolate,chocolate,1.0
donuts,croissant,0.0
brown,brown,1.0
in the bottom left,in the center,0.15174681566793558
white,white,1.0
pierogi,chips,0.0
beige,golden-brown,0.0
on plate,on a plate,0.08621454270909737
fried,toasted,0.0
brown,golden-brown,0.0
doughnuts,chips,0.0
yellow,golden-brown,0.0
stacked,arranged,0.0
on top of,on top of,0.5757197301274735
doughnuts,chips,0.0
white,white,1.0
in the center,located,0.0
orange-brown,golden-brown,0.0
doughnuts,chips,0.0
maple,chocolate,0.0
green,green,1.0
vanilla,chocolate,0.0
tan,brown,0.0
in the front,in the center,0.21177974141341938
salad,salad,1.0
best,creamy,0.0
brownish,yellow,0.0
black,green,0.0
in the lower-left corner,in the center,0.15174681566793558
orange,yellow,0.0
salad,salad,1.0
drizzled,drizzled,1.0
top of the salad,in the center,0.05194672862155564
lettuce,rhubarb,0.0
white,white,1.0
bowl,bowl,1.0
brown,yellow,0.0
wasabi,tomato,0.0
towards the upper-right,in the center,0.07249749990681824
orange-red,yellow,0.0
fills,fills,1.0
pitcher,bowl,0.0
white,white,1.0
to the bottom left,to the left,0.16793545727180179
yellow,yellow,1.0
jar,jar,1.0
creamy,creamy,1.0
greenish,yellow,0.0
on a red surface,on a wooden surface,0.18616487055295167
crispy,crispy,1.0
drumsticks,wings,0.0
white,white,1.0
blue,red,0.0
on a plate,on a plate,0.5757197301274735
decorative,decorative,1.0
drumsticks,chicken,0.0
pinkish-tan,brown,0.0
on the left,positioned,0.0
green,green,1.0
pink,brown,0.0
duck,chicken,0.0
sliced,sliced,1.0
yellow,yellow,1.0
to the left,on top of,0.0
duck adobo,kugel,0.0
covering,coated,0.0
white,white,1.0
glossy,creamy,0.0
in the center,in the center,0.5757197301274735
brown,brown,1.0
duck,chicken,0.0
crispy,crispy,1.0
green,green,1.0
on an oval platter,on a plate,0.05194672862155564
golden-brown,golden-brown,1.0
dumplings,chips,0.0
metal,cast iron,0.0
in a metal baking pan,on a plate,0.03722145753922423
amber,amber,1.0
yellow,yellow,1.0
egg,potato,0.0
sprinkled on,on top,0.06754436142034707
white,white,1.0
translucent,translucent,1.0
golden-brown,yellow,0.0
eggs,filling,0.0
white,yellow,0.0
on a plate,on a plate,0.5757197301274735
yellow,yellow,1.0
golden-brown,golden-brown,1.0
eggnog,croissant,0.0
white,white,1.0
on top,on top of,0.21177974141341938
syrup,lettuce,0.0
round,square,0.0
eggplant,tomatoes,0.0
white,white,1.0
in the top-center,in the center,0.21177974141341938
eggplant,zucchini,0.0
red,red,1.0
on top of,on top of,0.5757197301274735
golden-brown,brown,0.0
empanada,chips,0.0
white,white,1.0
on a patterned napkin,on a plate,0.15174681566793558
creamy,creamy,1.0
yellow,golden-brown,0.0
scattered across,scattered across,0.2213885886251307
red,red,1.0
peeks,appears,0.0
white,white,1.0
popcorn,chips,0.0
spilling out,filling,0.0
brown,brown,1.0
tilted,angled,0.0
red,yellow,0.0
popcorn,chips,0.0
peppermint,spicy,0.0
glass,bowl,0.0
in a bowl,on the plate,0.0
blue,white,0.0
bowl,bowl,1.0
white,white,1.0
keto,vegan,0.0
poppers,bites,0.0
green,green,1.0
white,yellow,0.0
on a black metal rack,on a plate,0.10873134470594509
gray,white,0.0
poppers,chips,0.0
wrapped,served,0.0
green,green,1.0
green,green,1.0
jalapeño,habanero,0.0
bacon,bacon,1.0
on a white plate,on a plate,0.16793545727180179
crisp,glossy,0.0
green,golden-brown,0.0
poppers,chips,0.0
cream cheese,bacon,0.0
orange,yellow,0.0
white,orange,0.0
chicken,bacon,0.0
orange,orange,1.0
on top,on top,0.2213885886251307
brown,white,0.0
light,white,0.0
potatoes,tofu,0.0
black,white,0.0
at the center,on top of,0.0
potatoes,tofu,0.0
brown,yellow,0.0
reddish-brown,red,0.0
coated,creamy,0.0
on the plate,on a plate,0.08621454270909737
yellow,golden-brown,0.0
potatoes,vegetables,0.0
crispy,browned,0.0
fork,spoon,0.0
on the left,to the left,0.21177974141341938
spiced,garlic,0.0
potatoes,tofu,0.0
yellowish-tan,yellow,0.0
across the entire image,in the center,0.05194672862155564
brown,brown,1.0
potato,tomatoes,0.0
yellow,golden-brown,0.0
scattered,scattered,1.0
roasting,slow,0.0
in the dish,on top of,0.0
brown,brown,1.0
potatoes,tofu,0.0
green,green,1.0
on top,on top,0.2213885886251307
checkered,striped,0.0
light brown,brown,0.36787944117144233
pralines,mushrooms,0.0
reddish-brown,brown,0.0
on a plate,on a plate,0.5757197301274735
visible,visible,1.0
white,white,1.0
prawns,mussels,0.0
orange-brown,pinkish-orange,0.0
on a plate,on a plate,0.5757197301274735
beige,brown,0.0
pudding,flan,0.0
cinnamon,cinnamon,1.0
brown,brown,1.0
golden-yellow,brown,0.0
pudding,salad,0.0
creamy,creamy,1.0
on a white plate,on a plate,0.16793545727180179
corn,bacon,0.0
white,white,1.0
tan,brown,0.0
filling,bun,0.0
cracked,toasted,0.0
to the left,on top,0.0
yellow,brown,0.0
loaves,muffins,0.0
brown,red,0.0
on top,on top,0.2213885886251307
mottled,textured,0.0
orange,orange,1.0
bowl,bowl,1.0
fills,fills,1.0
thick,creamy,0.0
in the center,on top of,0.0
white,white,1.0
bowl,bowl,1.0
beige,orange,0.0
at the bottom,to the left,0.07249749990681824
glasses,glass,0.0
wooden,wooden,1.0
green,green,1.0
on a wooden board,on a wooden surface,0.43146827293898643
mug,bowl,0.0
red,red,1.0
brown,golden-brown,0.0
quesadillas,chips,0.0
golden,golden-brown,0.0
on top,on a plate,0.07249749990681824
brown,white,0.0
quesadillas,chips,0.0
red-orange,reddish-brown,0.0
on top,on top,0.2213885886251307
yellow,yellow,1.0
queso,feta,0.0
melted,creamy,0.0
creamy,creamy,1.0
over a pile,on top,0.0
chips,is,0.0
golden-brown,golden-brown,1.0
green,green,1.0
on a white plate,on top of,0.05194672862155564
colorful,colorful,1.0
soup,soup,1.0
orange,orange,1.0
on the right,in the center,0.07249749990681824
sprinkled,sprinkled,1.0
reddish-brown,yellow,0.0
quinoa,tofu,0.0
fills,fills,1.0
green,red,0.0
in the center,in the center,0.5757197301274735
cheesy,cheese,0.0
quinoa,rice,0.0
yellow,yellow,1.0
green,green,1.0
fills,fills,1.0
quinoa,rice,0.0
beige,yellow,0.0
green,green,1.0
within the quinoa,on top of,0.0
quinoa,rice,0.0
red,red,1.0
in,on top of,0.0
pink,red,0.0
radishes,tomatoes,0.0
bowl,bowl,1.0
silver,silver,1.0
in the bottom center,in the center,0.16793545727180179
dark green,red,0.0
radish,cabbage,0.0
purple,red,0.0
distributed throughout,throughout the bowl,0.07249749990681824
cheese,bacon,0.0
white,red,0.0
radish,potatoes,0.0
dispersed,scattered,0.0
orange,orange,1.0
at the bottom,in the center,0.07249749990681824
golden-brown,golden-brown,1.0
pie,chips,0.0
silver,silver,1.0
raisins,bacon,0.0
golden brown,golden-brown,0.0
pie,cake,0.0
white,white,1.0
on top,on top,0.2213885886251307
meringue,pie,0.0
green,green,1.0
bowl,bowl,1.0
ramen,noodles,0.0
on top,in the center,0.0
cheesy,spicy,0.0
noodles,soup,0.0
yellow,yellow,1.0
on top,on top,0.2213885886251307
scallions,mushrooms,0.0
white,white,1.0
bowl,bowl,1.0
yellow,white,0.0
on top,on a plate,0.07249749990681824
red,red,1.0
yellow,white,0.0
bowl,bowl,1.0
scallions,mushrooms,0.0
green,green,1.0
on top of,on top,0.13427896671164932
fresh,fresh,1.0
turnovers,muffins,0.0
white,white,1.0
red,red,1.0
on a plate,on a plate,0.5757197301274735
red,red,1.0
pitcher,bowl,0.0
wooden,wooden,1.0
on the wooden surface,on a wooden surface,0.18616487055295167
yellow,yellow,1.0
browning,browning,1.0
chicken,bacon,0.0
creamy,creamy,1.0
at the bottom,in the center,0.07249749990681824
hot,hot,1.0
on top of,on top,0.13427896671164932
onions,topped,0.0
red,red,1.0
orange,green,0.0
white,white,1.0
relish,is,0.0
red,red,1.0
on,on a plate,0.07249749990681824
vegetables,jam,0.0
red,red,1.0
cranberries,cranberries,1.0
walnuts,peanuts,0.0
in the center,in the center,0.5757197301274735
yellow,green,0.0
zucchini,zucchini,1.0
mixed,mixed,1.0
red,red,1.0
in the mix,scattered,0.0
white,white,1.0
cake,cake,1.0
golden-brown,golden-brown,1.0
on a plate,on a plate,0.5757197301274735
rhubarb,rhubarb,1.0
golden-brown,golden-brown,1.0
cake,flan,0.0
red,red,1.0
on a plate,on a plate,0.5757197301274735
pink,white,0.0
rough,crispy,0.0
cookies,chips,0.0
pinkish-red,red,0.0
on a plate,on a plate,0.5757197301274735
purple,white,0.0
red,red,1.0
salad,salad,1.0
white,white,1.0
atop the salad,on top of,0.0
applesauce,is,0.0
bowl,white,0.0
red,red,1.0
red,red,1.0
silver,silver,1.0
reddish-brown,reddish-brown,1.0
ribs,chicken,0.0
foreground,on top of,0.0
green,green,1.0
white,white,1.0
on top,on a plate,0.07249749990681824
reddish-orange,white,0.0
rice,tofu,0.0
green,red,0.0
sausage,mushrooms,0.0
easy,easy,1.0
rice,rice,1.0
orange-red,white,0.0
on the right side,on top of,0.05194672862155564
green,green,1.0
rice,burrito,0.0
fills,fills,1.0
silver,pot,0.0
wooden,wooden,1.0
throughout,on top,0.0
white,white,1.0
rigatoni,macaroni,0.0
golden-yellow,yellow,0.0
on a white plate,on a plate,0.16793545727180179
green,green,1.0
green,green,1.0
scattered,scattered,1.0
red,red,1.0
on the egg,on top,0.04096772609215166
risotto,salad,0.0
brown,reddish-brown,0.0
scattered,scattered,1.0
on the left,in the center,0.07249749990681824
white,white,1.0
roast,meatloaf,0.0
brown,brown,1.0
within,scattered throughout,0.0
green,green,1.0
pink,brown,0.0
roast,slow,0.0
on a wooden cutting board,on a plate,0.10873134470594509
golden,golden-brown,0.0
rolls,chips,0.0
brown,golden-brown,0.0
on top,on top,0.2213885886251307
adjacent,overlapping,0.0
golden-brown,brown,0.0
rolls,bites,0.0
stacked,arranged,0.0
lighter,light,0.0
towards the top-left area,on the left,0.05194672862155564
light pink,red,0.0
salami,chicken,0.0
white,white,1.0
yellow-orange,red,0.0
in the center,in the center,0.5757197301274735
bbq,garlic,0.0
jar,pot,0.0
submerged,submerged,1.0
silver,silver,1.0
in the center,in the center,0.5757197301274735
brownish,brown,0.0
fish,fish,1.0
green,green,1.0
on top of,on a plate,0.07249749990681824
salad,dish,0.0
jar,jar,1.0
brown,yellow,0.0
on the wooden surface,on a wooden surface,0.18616487055295167
spilled,melted,0.0
scattered,textured,0.0
reddish-brown,brown,0.0
spoon,spoon,1.0
silver,silver,1.0
on top of,submerged,0.0
bread,chips,0.0
halved,served,0.0
sits on,sits,0.36787944117144233
yellow,yellow,1.0
loaf,loaf,1.0
chicken salad,meatloaf,0.0
green,white,0.0
in the center,in the center,0.5757197301274735
cracker,spoon,0.0
dark green,green,0.36787944117144233
salad,salad,1.0
located throughout,in the center,0.0
peach,red,0.0
halloumi,feta,0.0
creamy,creamy,1.0
bowl,bowl,1.0
red,red,1.0
adding,adding,1.0
on top,on top,0.2213885886251307
white,white,1.0
green,green,1.0
bowl,bowl,1.0
throughout,throughout the bowl,0.07249749990681824
green,green,1.0
salad,salad,1.0
large,large,1.0
interspersed,scattered,0.0
against the base,on top of,0.0
white,white,1.0
scattered,scattered,1.0
green onions,tomato,0.0
brown,brown,1.0
on a white plate,on the plate,0.06177541927786947
red,red,1.0
salad,salad,1.0
spread,scattered,0.0
purple,white,0.0
among the leaves,on top of,0.0
red,red,1.0
halved,diced,0.0
cucumbers,zucchini,0.0
dill,cilantro,0.0
on top,on top,0.2213885886251307
red,red,1.0
bowl,bowl,1.0
silver,glass,0.0
green,green,1.0
inside a silver bowl,on the plate,0.0
light,green,0.0
cucumbers,zucchini,0.0
red,red,1.0
throughout the blue bowl,on a plate,0.0
green,green,1.0
salad,salad,1.0
yellow,yellow,1.0
across the top,on top,0.04096772609215166
white,white,1.0
black,black,1.0
salad,salad,1.0
white,white,1.0
yellow,yellow,1.0
white,white,1.0
rice,rice,1.0
green,green,1.0
with,with,1.0
orange,orange,1.0
salsa,hummus,0.0
white,white,1.0
tomatoes,tomato,0.0
in a bowl,on top of,0.0
colorful,colorful,1.0
bowl,bowl,1.0
apricot,rhubarb,0.0
green,green,1.0
within the mixture,scattered,0.0
murky,salsa,0.0
white,white,1.0
atop,located,0.0
yellow,yellow,1.0
distributed,scattered,0.0
green,green,1.0
white,red,0.0
on top of,on the rim,0.07249749990681824
black,white,0.0
bowl,on top,0.0
reddish-orange,red,0.0
herbs,herbs,1.0
in the center,in the center,0.5757197301274735
black,black,1.0
salsa,kugel,0.0
yellow,yellow,1.0
green,green,1.0
red,red,1.0
salsa,kugel,0.0
spoon,spoon,1.0
white,white,1.0
in the lower left,in the center,0.15174681566793558
reddish-orange,red,0.0
cup,bowl,0.0
fills,fills,1.0
on the right,to the left,0.07249749990681824
brownish-red,red,0.0
red,red,1.0
salsa,salsa,1.0
fills,fills,1.0
clear,clear,1.0
homemade,brie,0.0
salt,oats,0.0
red,green,0.0
scattered,layered,0.0
on the upper left,in the center,0.05194672862155564
reddish-brown,white,0.0
salt,garlic,0.0
fills,fills,1.0
light,colorful,0.0
above a white bowl,on the right side,0.0
brown,golden-brown,0.0
sandwiches,chips,0.0
white,white,1.0
green,green,1.0
on a white surface,on a plate,0.15174681566793558
blue,white,0.0
brown,brown,1.0
scattered,scattered,1.0
in the top left corner,on top,0.015071184180845467
blue,white,0.0
scattered,scattered,1.0
peanut butter,cheese,0.0
golden-brown,brown,0.0
on a blue plate,on the plate,0.06177541927786947
pasta,pasta,1.0
italian,italian,1.0
dripping,dripping,1.0
herbs,bacon,0.0
reddish-brown,reddish-brown,1.0
food,meat,0.0
down the sides,from the bottom,0.07249749990681824
brown,white,0.0
sugar,tomato,0.0
amber,red,0.0
in a clear glass,clear,0.049787068367863944
bottom,at the top,0.0
yellow,yellow,1.0
pasta,pasta,1.0
red,red,1.0
on top of,on a plate,0.07249749990681824
white,green,0.0
orange-red,red,0.0
spaghetti,noodles,0.0
white,white,1.0
from center to edges,in the center,0.05194672862155564
reddish-brown,white,0.0
bowl,bowl,1.0
pink,white,0.0
in the center,in the center,0.5757197301274735
reddish-orange,red,0.0
sauce,polenta,0.0
fills,fills,1.0
green,red,0.0
to the left,in the center,0.07249749990681824
red,red,1.0
wooden surface,wooden,0.36787944117144233
white,white,1.0
next to,on top,0.0
fills,fills,1.0
brown,reddish-brown,0.0
bowl,pot,0.0
on the rim,resting on,0.04096772609215166
orange,red,0.0
coated,seasoned,0.0
carrots,carrots,1.0
green,green,1.0
on a plate,on a plate,0.5757197301274735
reddish-brown,reddish-brown,1.0
orange,orange,1.0
bowl,bowl,1.0
red,red,1.0
on top,on top,0.2213885886251307
brownish-red,brown,0.0
beef,chicken,0.0
cooked,sliced,0.0
orange,orange,1.0
in the top center,in the center,0.16793545727180179
dark brown,reddish-brown,0.0
stew,salad,0.0
light brown,silver,0.0
golden,red,0.0
from the surface,from the dish,0.21177974141341938
yellowish-white,yellow,0.0
forming,filling,0.0
bowl,bowl,1.0
brownish-red,golden-brown,0.0
in the bottom-left,in the center,0.21177974141341938
golden-brown,red,0.0
sausage flowers,pastries,0.0
brownish-orange,pink,0.0
sprinkled over,on top,0.0
silver tray,silver,0.36787944117144233
sausage,chicken,0.0
reddish-brown,reddish-brown,1.0
in a leaf-shaped bowl,rectangular,0.0
grilled,frying,0.0
pineapple,rhubarb,0.0
creamy,is,0.0
pasta,salad,0.0
white,yellow,0.0
on the side,in the center,0.07249749990681824
triangular,square,0.0
scone,chips,0.0
yellow,yellow,1.0
on a plate,on a plate,0.5757197301274735
white,white,1.0
white,white,1.0
scones,muffins,0.0
golden brown,brown,0.36787944117144233
in the foreground,located,0.0
yellow,yellow,1.0
tomato,rhubarb,0.0
green,green,1.0
towards the center,on top of,0.0
reddish-brown,dark,0.0
brown,brown,1.0
pumpkin seeds,pumpkin,0.36787944117144233
sugar,sugar,1.0
orange,red,0.0
semifreddo,cake,0.0
silver,white,0.0
off-white,yellow,0.0
on a tray,on a plate,0.21177974141341938
white,white,1.0
pinkish-orange,pinkish-orange,1.0
in the center,on a plate,0.0
green,green,1.0
white,white,1.0
shrimp,mussels,0.0
reddish-orange,brown,0.0
in the center,in the center,0.5757197301274735
blue,white,0.0
shrimp,mussels,0.0
garlic,bacon,0.0
pink-orange,pinkish-orange,0.0
on a blue plate,on a plate,0.16793545727180179
hash brown,rice,0.0
red,reddish-brown,0.0
scallions,parsley,0.0
white,white,1.0
pineapple,strawberries,0.0
yellow,yellow,1.0
green,green,1.0
on a white plate,on a plate,0.16793545727180179
corn,tomato,0.0
yellow,yellow,1.0
scattered,scattered,1.0
red,red,1.0
on the left side,in the center,0.05194672862155564
green,red,0.0
cabbage,cabbage,1.0
mixed,mixed,1.0
orange,orange,1.0
scattered,mixed,0.0
coleslaw,salad,0.0
orange,orange,1.0
in the bowl,in the center,0.21177974141341938
orange,orange,1.0
glass,bowl,0.0
bright,bright,1.0
on the rim,on the rim,0.5757197301274735
metal,wooden,0.0
slushies,margarita,0.0
red,orange,0.0
in a metal tray,on a plate,0.05194672862155564
chocolate,spicy,0.0
cup,glass,0.0
brown,green,0.0
pink,green,0.0
smoothie,smoothie,1.0
green,green,1.0
on top of,on top of,0.5757197301274735
chocolate,chocolate,1.0
smoothie,margarita,0.0
brown,green,0.0
green,white,0.0
pineapple,watermelon,0.0
clear,clear,1.0
smoothie,smoothie,1.0
to the right,on the left,0.07249749990681824
green,green,1.0
smoothie,smoothie,1.0
strawberry,lemon,0.0
on top of,on the rim,0.07249749990681824
solid,thick,0.0
sorbet,cake,0.0
pale,light,0.0
off-white,yellow,0.0
rich,purple,0.0
sorbet,ice cream,0.0
purple,red,0.0
in the bowl,contained,0.0
blueberry,peaches,0.0
resting,filling,0.0
pale green,white,0.0
golden-brown,yellow,0.0
crispy,crispy,1.0
in the upper-left corner,in the center,0.15174681566793558
blue,white,0.0
mushrooms,mushrooms,1.0
scattered on the surface,submerged,0.0
spinach,kale,0.0
white,white,1.0
soup,soup,1.0
brown,reddish-brown,0.0
green,green,1.0
white,white,1.0
reddish-brown,reddish-brown,1.0
in the right half,in the center,0.15174681566793558
vegetables,vegetables,1.0
orange,yellow,0.0
soup,salad,0.0
bread,salad,0.0
on top of,on a wooden surface,0.061033220311973134
spaghetti,ravioli,0.0
red,red,1.0
cheese,cheese,1.0
around the perimeter,in the center,0.07249749990681824
reddish-brown,red,0.0
spaghetti,on top of,0.0
chunky,creamy,0.0
light,yellow,0.0
cheese,cheese,1.0
red,red,1.0
in a casserole dish,on the plate,0.0
spaghetti,ravioli,0.0
scattered,scattered,1.0
meatballs,tomatoes,0.0
placed on top,on a plate,0.07249749990681824
blue,white,0.0
musubi,kugel,0.0
orange-red,pink,0.0
around,wrapped,0.0
white rice,white,0.36787944117144233
reddish-brown,reddish-brown,1.0
sandwich,drink,0.0
glazed,glossy,0.0
blue,white,0.0
light-brown,red,0.0
burger,burrito,0.0
reddish-brown,red,0.0
on top,located,0.0
spam,meat,0.0
green,green,1.0
spinach,tofu,0.0
white,white,1.0
with a patterned rim,has,0.0
onions,mushrooms,0.0
fresh,fresh,1.0
salad,salad,1.0
green,green,1.0
white,white,1.0
in a bowl,on a plate,0.07249749990681824
green,green,1.0
spinach,tomatoes,0.0
haphazard,distributed,0.0
oily texture,creamy,0.0
spinach,kale,0.0
green,green,1.0
bowl,bowl,1.0
with shallots,mushrooms,0.0
green,green,1.0
sprouts,tomatoes,0.0
blue,white,0.0
bacon,bacon,1.0
on a white surface,on a wooden surface,0.18616487055295167
green,green,1.0
sprouts,tomatoes,0.0
creamy,creamy,1.0
overlapping,scattered,0.0
green,green,1.0
sprouts,potatoes,0.0
brown,browned,0.0
scattered across,arranged,0.0
yellow,yellow,1.0
green,green,1.0
sprouts,tomatoes,0.0
brown,brown,1.0
around the sprouts,on top,0.0
green,green,1.0
brussels sprouts,tomatoes,0.0
white,white,1.0
brownish,brown,0.0
in a bowl,are,0.0
dispersed,scattered,0.0
green,green,1.0
bowl,within a white bowl,0.061033220311973134
yellowish-white,yellow,0.0
covering,coated,0.0
on top,on top,0.2213885886251307
black,green,0.0
green,yellow,0.0
squash,tomatoes,0.0
orange,yellow,0.0
on a white plate,on a plate,0.16793545727180179
yellow,yellow,1.0
squash,tomatoes,0.0
on the concave part,on the plate,0.15174681566793558
green,green,1.0
green,yellow,0.0
yellow,yellow,1.0
overlapping,arranged,0.0
on the plate,on a plate,0.08621454270909737
orange-yellow,yellow,0.0
squash,tomatoes,0.0
green,yellow,0.0
charred,browned,0.0
in the center,in the center,0.5757197301274735
orange,yellow,0.0
squash,tomatoes,0.0
blue,white,0.0
in the center-left,in the center,0.21177974141341938
surrounding,covering,0.0
steak,chicken,0.0
tan,yellow,0.0
brown,brown,1.0
golden-brown,brown,0.0
crispy,textured,0.0
arranged,arranged,1.0
bowl,on top,0.0
white,orange-red,0.0
golden-brown,golden-brown,1.0
fish,burrito,0.0
white,pink,0.0
on the plate,on a plate,0.08621454270909737
blue,blue,1.0
golden-brown,brown,0.0
green,green,1.0
beneath the steaks,in the center,0.07249749990681824
reddish-brown,reddish-brown,1.0
hamburger,sausage,0.0
potatoes,zucchini,0.0
throughout the stew,in the bowl,0.07249749990681824
red,white,0.0
stew,salad,0.0
ham,sausage,0.0
green,red,0.0
on the left,appear,0.0
brown,brown,1.0
scattered,scattered,1.0
orange,orange,1.0
white,white,1.0
brown,brown,1.0
chicken,sausage,0.0
orange,orange,1.0
on the left side,on the rim,0.15174681566793558
brown,reddish-brown,0.0
tomatoes,tomato,0.0
meat,meat,1.0
on top,on top,0.2213885886251307
yellow,yellow,1.0
yellow,yellow,1.0
atop the center,on top,0.0
orange-brown,brown,0.0
white,white,1.0
on the surface,on top,0.04096772609215166
translucent,shredded,0.0
savory,spicy,0.0
vegetables,fish,0.0
green,green,1.0
around the top,in the center,0.07249749990681824
yellow,red,0.0
pink,red,0.0
strawberries,blueberries,0.0
displaying,scattered,0.0
red,red,1.0
on top,on top,0.2213885886251307
red,white,0.0
strawberries,bananas,0.0
bright,shiny,0.0
on a white paper liner,on top,0.015071184180845467
red,red,1.0
strawberries,bananas,0.0
brown,brown,1.0
on the bottom,on top,0.04096772609215166
red,red,1.0
strawberries,grapes,0.0
sliced,sliced,1.0
on the upper side,on the left,0.15174681566793558
white,yellow,0.0
red,red,1.0
strawberries,bananas,0.0
clustered,scattered,0.0
juicy,glossy,0.0
red,red,1.0
strawberry,rhubarb,0.0
glass,dish,0.0
bright,vibrant,0.0
on the plate,on the rim,0.21177974141341938
chestnut,peanuts,0.0
brown,golden-brown,0.0
toasted,toasted,1.0
yellow,golden-brown,0.0
brown,brown,1.0
scattered,scattered,1.0
dish,bowl,0.0
white,white,1.0
throughout the dish,on top,0.0
brown,brown,1.0
herbs,herbs,1.0
baking,baking,1.0
white,white,1.0
scattered,scattered,1.0
brown,brown,1.0
in the center,in the center,0.5757197301274735
powdered,creamy,0.0
glass,glass,1.0
vegetarian,vegetarian,1.0
sushi,chips,0.0
black,white,0.0
on the plate,on a plate,0.08621454270909737
green,green,1.0
swordfish,tuna,0.0
atop,in the center,0.0
red,red,1.0
pitcher,jar,0.0
on a tablecloth,on a wooden surface,0.16821895003341453
orange,orange,1.0
cabbage,is,0.0
green,green,1.0
carrot,zucchini,0.0
on top,on top,0.2213885886251307
red,white,0.0
tacos,chips,0.0
golden-brown,golden-brown,1.0
spilling,spilling,1.0
on a red plate,on a plate,0.16793545727180179
brown,golden-brown,0.0
plate,plate,1.0
on top,on top of,0.21177974141341938
topping,sprinkled,0.0
tacos,vegetables,0.0
red,red,1.0
on plate,on a plate,0.08621454270909737
green,green,1.0
tacos,chips,0.0
golden-brown,golden-brown,1.0
red,red,1.0
behind,in the background,0.0
brown,pink,0.0
taffy,toffee,0.0
white,white,1.0
orange,yellow,0.0
across a white surface,on a plate,0.05194672862155564
tamale,chips,0.0
yellow,yellow,1.0
on a white plate,on a plate,0.16793545727180179
golden-brown,golden-brown,1.0
taquitos,chips,0.0
brown,brown,1.0
tan,golden-brown,0.0
taquitos,chips,0.0
orange,yellow,0.0
scattered over,on top,0.0
wooden,wooden,1.0
yellow,yellow,1.0
plate,on a plate,0.07249749990681824
white,white,1.0
toasted,browned,0.0
on a plate,on a plate,0.5757197301274735
golden brown,golden-brown,0.0
tater tots,tofu,0.0
white,white,1.0
over the tater tots,on top,0.0
orange,amber,0.0
glass,mug,0.0
scattered,scattered,1.0
brown,brown,1.0
on top,on top of,0.21177974141341938
amber,amber,1.0
tea,drink,0.0
lemon,ice,0.0
green,white,0.0
on the surface,on the rim,0.21177974141341938
mug,glass jar,0.0
beige,amber,0.0
on a white tiled surface,on a wooden surface,0.14498534696702547
tea,drink,0.0
glass,mug,0.0
tan,amber,0.0
in the center,in the center,0.5757197301274735
hot,warm,0.0
tea,drink,0.0
amber,amber,1.0
resting on a saucer,resting on,0.08144431026514741
ginger,ginger,1.0
clear,clear,1.0
green,green,1.0
reddish-pink,amber,0.0
to the left,on top of,0.0
brown,golden-brown,0.0
chicken,chicken,1.0
white,white,1.0
white,white,1.0
tenderloins,chicken,0.0
reddish-brown,brown,0.0
drizzled,drizzled,1.0
on top,on top,0.2213885886251307
pink,pink,1.0
pork,chicken,0.0
dark brown,brown,0.36787944117144233
seared,frying,0.0
from the bottom left,in the center,0.05194672862155564
golden,golden-brown,0.0
chicken,chicken,1.0
brown,brown,1.0
piled on top,on top of,0.21177974141341938
green,green,1.0
white,white,1.0
tilapia,walleye,0.0
golden-brown,white,0.0
to the left,to the left,0.5757197301274735
textured,textured,1.0
white,white,1.0
red,red,1.0
on top,on top of,0.21177974141341938
ice cream,ice cream,0.2213885886251307
located inside,on top,0.0
tofu,is,0.0
