answer,predicted_answer,rouge1,rouge2,rougeL
golden-amber,golden-brown,0.5,0.0,0.5
jar,golden-brown,0.0,0.0,0.0
yellow,wooden,0.0,0.0,0.0
on the table,golden-brown,0.0,0.0,0.0
white,golden-brown,0.0,0.0,0.0
meat,chicken,0.0,0.0,0.0
carrots,brownish,0.0,0.0,0.0
fried,dried,0.0,0.0,0.0
on the plate,in the image,0.3333333333333333,0.0,0.3333333333333333
adjacent,brownish,0.0,0.0,0.0
green,green,1.0,0.0,1.0
artichoke,Chiles Rellenos,0.0,0.0,0.0
white,green,0.0,0.0,0.0
to the right,green,0.0,0.0,0.0
green,brown,0.0,0.0,0.0
asparagus,leeks,0.0,0.0,0.0
arranged,scattered,0.0,0.0,0.0
green,green,1.0,0.0,1.0
asparagus,fennel,0.0,0.0,0.0
upwards,towards,0.0,0.0,0.0
on top of,inside a clear glass jar,0.0,0.0,0.0
green,red,0.0,0.0,0.0
avocado,avocados,1.0,0.0,1.0
white,light-brown,0.0,0.0,0.0
on its outer skin,green,0.0,0.0,0.0
scattered,pinkish-red,0.0,0.0,0.0
green,yellow,0.0,0.0,0.0
pie,enchiladas,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on top,on top,1.0,1.0,1.0
golden-brown,golden-brown,1.0,1.0,1.0
avocado,falafel,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on a white square plate,on a plate,0.7499999999999999,0.3333333333333333,0.7499999999999999
vary,diced,0.0,0.0,0.0
raspberries,raspberries,1.0,0.0,1.0
scattered,positioned,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on the white cloth,green,0.0,0.0,0.0
glistening,glossy,0.0,0.0,0.0
bacon,chicken,0.0,0.0,0.0
dark brown,reddish-pink,0.0,0.0,0.0
separated by,overlapping,0.0,0.0,0.0
bacon,chicken,0.0,0.0,0.0
oven,reddish-brown,0.0,0.0,0.0
on a wire rack,on a plate,0.5714285714285715,0.4,0.5714285714285715
golden-brown,light,0.0,0.0,0.0
bagel bites,fajitas,0.0,0.0,0.0
blue,on the right side,0.0,0.0,0.0
in the bottom half,light,0.0,0.0,0.0
broken,white,0.0,0.0,0.0
golden-brown,light brown,0.5,0.0,0.5
bagels,fajitas,0.0,0.0,0.0
spice,jalapeño,0.0,0.0,0.0
on a wire rack,on a light blue plate,0.4444444444444445,0.28571428571428575,0.4444444444444445
pumpernickel,light brown,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
bagels,pancakes,0.0,0.0,0.0
on a black wire rack,on a light blue plate,0.4000000000000001,0.25,0.4000000000000001
white,black,0.0,0.0,0.0
golden-brown,beige,0.0,0.0,0.0
melted,golden,0.0,0.0,0.0
plate,on a white plate,0.4,0.0,0.4
sesame,beige,0.0,0.0,0.0
on the left,on top,0.4,0.0,0.4
white,white,1.0,0.0,1.0
cheese,potato,0.0,0.0,0.0
sausage,raisins,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
within the cheese,throughout,0.0,0.0,0.0
beige,pink,0.0,0.0,0.0
bananas,strawberry,0.0,0.0,0.0
yellow,blue,0.0,0.0,0.0
to the left of,to the left,0.8571428571428571,0.8,0.8571428571428571
brown,chocolate,0.0,0.0,0.0
chocolate,irregularly shaped,0.0,0.0,0.0
loaves,irregularly shaped,0.0,0.0,0.0
golden-brown,irregularly shaped,0.0,0.0,0.0
towards the center,on a black wire rack,0.0,0.0,0.0
fries,fries,1.0,0.0,1.0
brown,golden-yellow,0.0,0.0,0.0
white,green,0.0,0.0,0.0
on a plate,bowl,0.0,0.0,0.0
bananas,strawberries,0.0,0.0,0.0
golden-yellow,brown,0.0,0.0,0.0
in coconut milk,immersed in,0.4,0.0,0.4
bowl,bowl,1.0,0.0,1.0
golden-brown,on a light blue plate,0.0,0.0,0.0
banana,pineapple,0.0,0.0,0.0
together,on a light blue plate,0.0,0.0,0.0
tempura,golden,0.0,0.0,0.0
irregular,on a light blue plate,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
banana,tomatoes,0.0,0.0,0.0
white,dark brown,0.0,0.0,0.0
on top of,white,0.0,0.0,0.0
dark blue,dark blue,1.0,1.0,1.0
golden,orange-yellow,0.0,0.0,0.0
bars,pinwheels,0.0,0.0,0.0
white,orange-yellow,0.0,0.0,0.0
reddish-brown,orange,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on top of,above the chicken,0.0,0.0,0.0
green,green,1.0,0.0,1.0
mix,mix,1.0,0.0,1.0
white,dark brown,0.0,0.0,0.0
dispersed,brown,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
of beef,chicken,0.0,0.0,0.0
white,white,1.0,0.0,1.0
chicken,chicken,1.0,0.0,1.0
brown,white,0.0,0.0,0.0
green,green,1.0,0.0,1.0
at the bottom,on a plate,0.0,0.0,0.0
overlapping,on a tan baking sheet,0.0,0.0,0.0
Sea Bass,halibut,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on the left side,on the plate,0.5714285714285715,0.4,0.5714285714285715
green,green,1.0,0.0,1.0
yellowish,brown,0.0,0.0,0.0
scattered,scattered,1.0,0.0,1.0
sea bass,Flounder,0.0,0.0,0.0
on the rack,on the plate,0.6666666666666666,0.5,0.6666666666666666
green,golden-brown,0.0,0.0,0.0
smooth,green,0.0,0.0,0.0
batter,green,0.0,0.0,0.0
brown,green,0.0,0.0,0.0
on top,chocolate,0.0,0.0,0.0
yes,scattered,0.0,0.0,0.0
tangy,sweet,0.0,0.0,0.0
beef,Blackberry,0.0,0.0,0.0
tan,golden,0.0,0.0,0.0
orange,berries,0.0,0.0,0.0
shredded,dark brown,0.0,0.0,0.0
meat,sauce,0.0,0.0,0.0
coating,glistening,0.0,0.0,0.0
yellowish,golden-brown,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
ribs,chicken,0.0,0.0,0.0
grill,in a pan,0.0,0.0,0.0
unevenly,brown,0.0,0.0,0.0
on the top,brown,0.0,0.0,0.0
tasty,glistening,0.0,0.0,0.0
pan,microwave,0.0,0.0,0.0
green,green,1.0,0.0,1.0
green beans,beans,0.6666666666666666,0.0,0.6666666666666666
in the center,located,0.0,0.0,0.0
reddish-brown,beige,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
with other ingredients,beige,0.0,0.0,0.0
plate,beige,0.0,0.0,0.0
green,green,1.0,0.0,1.0
beans,pepper,0.0,0.0,0.0
tangled,scattered throughout,0.0,0.0,0.0
yes,green,0.0,0.0,0.0
in the bottom center,green,0.0,0.0,0.0
glossy,bright,0.0,0.0,0.0
beans,garlic,0.0,0.0,0.0
peppered,with black pepper,0.5,0.0,0.5
overlapping,arranged,0.0,0.0,0.0
throughout the entire image frame,green,0.0,0.0,0.0
tan,tan,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
fill,fill,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
in the broth,located,0.0,0.0,0.0
sliced,sliced,1.0,0.0,1.0
beef,venison,0.0,0.0,0.0
brown,red,0.0,0.0,0.0
with peppers,vegetables,0.0,0.0,0.0
slow,grill,0.0,0.0,0.0
reddish-brown,brownish-gray,0.0,0.0,0.0
meat,fajitas,0.0,0.0,0.0
in the upper-right portion,on the left side,0.22222222222222224,0.0,0.22222222222222224
brown,rice,0.0,0.0,0.0
white,of the foam,0.0,0.0,0.0
at the top,white,0.0,0.0,0.0
glasses,glasses,1.0,0.0,1.0
amber,yellow,0.0,0.0,0.0
surface,on top of,0.0,0.0,0.0
red,red,1.0,0.0,1.0
beets,granola,0.0,0.0,0.0
green,red,0.0,0.0,0.0
yellow,light,0.0,0.0,0.0
cake,enchiladas,0.0,0.0,0.0
on a clear glass,on a white plate,0.5,0.3333333333333333,0.5
yellow,white,0.0,0.0,0.0
biscuits,cookies,0.0,0.0,0.0
clustered,stacked,0.0,0.0,0.0
baked,cooked,0.0,0.0,0.0
golden-brown,located,0.0,0.0,0.0
pale,on the plate,0.0,0.0,0.0
cream,on the plate,0.0,0.0,0.0
on a wire rack,on top,0.3333333333333333,0.0,0.3333333333333333
beige,white,0.0,0.0,0.0
biscuits,fajitas,0.0,0.0,0.0
orange,white,0.0,0.0,0.0
across the image,in the bowl,0.3333333333333333,0.0,0.3333333333333333
flaky,flaky,1.0,0.0,1.0
light-colored,black,0.0,0.0,0.0
blondies,enchiladas,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on top,red,0.0,0.0,0.0
drizzle,olives,0.0,0.0,0.0
purple,dark blue,0.0,0.0,0.0
blueberries,mango,0.0,0.0,0.0
pink,reddish-pink,0.6666666666666666,0.0,0.6666666666666666
bowl,reddish-pink,0.0,0.0,0.0
under the bowl,on the plate,0.3333333333333333,0.0,0.3333333333333333
golden-brown,golden-tan,0.5,0.0,0.5
reddish-brown,white,0.0,0.0,0.0
covering,coating,0.0,0.0,0.0
plate,plate,1.0,0.0,1.0
yellow,tan,0.0,0.0,0.0
in the center,on the plate,0.3333333333333333,0.0,0.3333333333333333
green,green,1.0,0.0,1.0
spinach,tofu,0.0,0.0,0.0
avocado,green,0.0,0.0,0.0
closer to,throughout the bowl,0.0,0.0,0.0
tan,white,0.0,0.0,0.0
rice,quiche,0.0,0.0,0.0
on the left side,at the bottom,0.28571428571428575,0.0,0.28571428571428575
green,green,1.0,0.0,1.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
brats,brats,1.0,0.0,1.0
green,green,1.0,0.0,1.0
draped over,on top of,0.0,0.0,0.0
liquid,brown,0.0,0.0,0.0
walnuts,visible,0.0,0.0,0.0
speckled,bright,0.0,0.0,0.0
on top,on top,1.0,1.0,1.0
white,yellow,0.0,0.0,0.0
loaf,glasses,0.0,0.0,0.0
tan,golden-brown,0.0,0.0,0.0
overlapping,white,0.0,0.0,0.0
on the board,on the left,0.6666666666666666,0.5,0.6666666666666666
white,golden-orange,0.0,0.0,0.0
golden-brown,golden-brown,1.0,1.0,1.0
stacked,cascading,0.0,0.0,0.0
beige,golden-brown,0.0,0.0,0.0
bread,fajitas,0.0,0.0,0.0
creamy,yellowish,0.0,0.0,0.0
on a wire rack,on a wooden surface,0.5,0.3333333333333333,0.5
bright,creamy,0.0,0.0,0.0
orange,golden-brown,0.0,0.0,0.0
around the eggs,throughout,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
beef brisket,filet mignon,0.0,0.0,0.0
green,beige,0.0,0.0,0.0
gravy,brown,0.0,0.0,0.0
on the plate,on the left side,0.5714285714285715,0.4,0.5714285714285715
golden-brown,brown,0.6666666666666666,0.0,0.6666666666666666
within,on top of,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
beef,chicken,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on a plate,on top of,0.3333333333333333,0.0,0.3333333333333333
rice,on top of,0.0,0.0,0.0
broccoli,fennel,0.0,0.0,0.0
green,green,1.0,0.0,1.0
red,yellow,0.0,0.0,0.0
cooked,cooked,1.0,0.0,1.0
on a plate,in the center,0.0,0.0,0.0
broth,silver,0.0,0.0,0.0
green,green,1.0,0.0,1.0
within the broth,in,0.0,0.0,0.0
square,brown,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on top,on top of,0.8,0.6666666666666666,0.8
green,green,1.0,0.0,1.0
brown,white,0.0,0.0,0.0
shiny,thick,0.0,0.0,0.0
pecans,peanuts,0.0,0.0,0.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
brownies,cake,0.0,0.0,0.0
cracked,on top of,0.0,0.0,0.0
walnuts,brown,0.0,0.0,0.0
on top of,on a black plate,0.28571428571428575,0.0,0.28571428571428575
dark-brown,dark brown,1.0,1.0,1.0
arranged,on a black plate,0.0,0.0,0.0
brownies,enchiladas,0.0,0.0,0.0
within the chocolate,scattered,0.0,0.0,0.0
white,green,0.0,0.0,0.0
bruschetta,kugel,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on the center,on a plate,0.3333333333333333,0.0,0.3333333333333333
toasted,bread,0.0,0.0,0.0
melted,toasted,0.0,0.0,0.0
black,plate,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on top,on top of,0.8,0.6666666666666666,0.8
reddish-brown,reddish-brown,1.0,1.0,1.0
beef,chicken,0.0,0.0,0.0
glistening,appears,0.0,0.0,0.0
on top of,orange,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
one-third,takes,0.0,0.0,0.0
burgers,salad,0.0,0.0,0.0
brownish-tan,brown,0.0,0.0,0.0
of the burgers,pasta,0.0,0.0,0.0
green,green,1.0,0.0,1.0
white,white,1.0,0.0,1.0
melted,melted,1.0,0.0,1.0
orange,yellow,0.0,0.0,0.0
in the dish,on the plate,0.3333333333333333,0.0,0.3333333333333333
layers,scattered,0.0,0.0,0.0
vegan,on the plate,0.0,0.0,0.0
burritos,fajitas,0.0,0.0,0.0
tan,beige,0.0,0.0,0.0
on top,on top of,0.8,0.6666666666666666,0.8
sweet,spicy,0.0,0.0,0.0
burritos,fajitas,0.0,0.0,0.0
black,green,0.0,0.0,0.0
on a black plate,on the plate,0.5714285714285715,0.0,0.5714285714285715
orange,orange,1.0,0.0,1.0
white,clear,0.0,0.0,0.0
cupcake,cake,0.0,0.0,0.0
light blue,brown,0.0,0.0,0.0
on top of,on top of,1.0,1.0,1.0
rectangular,cake,0.0,0.0,0.0
cake,enchiladas,0.0,0.0,0.0
blue,blue,1.0,0.0,1.0
caramel,white,0.0,0.0,0.0
around the perimeter,towards the top,0.3333333333333333,0.0,0.3333333333333333
shredded,shredded,1.0,0.0,1.0
cabbage,garlic,0.0,0.0,0.0
on the top-right,red,0.0,0.0,0.0
white,brown,0.0,0.0,0.0
pinkish-red,golden-yellow,0.0,0.0,0.0
white,dark brown,0.0,0.0,0.0
bowl,bowl,1.0,0.0,1.0
breadcrumbs,on the right,0.0,0.0,0.0
golden,on the bottom right,0.0,0.0,0.0
shredded,green,0.0,0.0,0.0
green-cabbage,cabbage,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
within the salad,orange,0.0,0.0,0.0
reddish-orange,dark brown,0.0,0.0,0.0
cabbage,okra,0.0,0.0,0.0
yellowish-green,green,0.6666666666666666,0.0,0.6666666666666666
beans,beans,1.0,0.0,1.0
in the center,in the center,1.0,1.0,1.0
cabbage,okra,0.0,0.0,0.0
brown,green,0.0,0.0,0.0
on top of the plate,green,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
Evenly-distributed ,dispersed,0.0,0.0,0.0
floating in,towards the center,0.0,0.0,0.0
red,tomatoes,0.0,0.0,0.0
orange,purple,0.0,0.0,0.0
light-brown,orange,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on the right side,on a plate,0.28571428571428575,0.0,0.28571428571428575
spaghetti,white,0.0,0.0,0.0
reddish-brown,red,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
light-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
in the center,on a plate,0.0,0.0,0.0
light,brownish-orange,0.0,0.0,0.0
chicken,venison,0.0,0.0,0.0
red,reddish-orange,0.0,0.0,0.0
cheese,sprinkled,0.0,0.0,0.0
golden,golden,1.0,0.0,1.0
calamari,lobster,0.0,0.0,0.0
arranging,arranged,1.0,0.0,1.0
white,green,0.0,0.0,0.0
on the plate,on the surface,0.6666666666666666,0.5,0.6666666666666666
yellow,dark brown,0.0,0.0,0.0
bowl,soup,0.0,0.0,0.0
brown,brownish-red,0.0,0.0,0.0
on top of,bowl,0.0,0.0,0.0
yellow,browned,0.0,0.0,0.0
plate,plate,1.0,0.0,1.0
beef,chicken,0.0,0.0,0.0
brown,reddish-brown,0.6666666666666666,0.0,0.6666666666666666
in broth,in it,0.5,0.0,0.5
yellow,brown,0.0,0.0,0.0
chocolate,reddish-brown,0.0,0.0,0.0
candy,fajitas,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
right of orange ribbon,on top of,0.28571428571428575,0.0,0.28571428571428575
brown,off-white,0.0,0.0,0.0
sugar,caramel,0.0,0.0,0.0
white,green,0.0,0.0,0.0
to the left,red,0.0,0.0,0.0
brownish-red,brown,0.0,0.0,0.0
meat,pizza,0.0,0.0,0.0
dark brown,reddish-brown,0.5,0.0,0.5
charred,darker,0.0,0.0,0.0
vegetables,crawfish,0.0,0.0,0.0
hard,glossy,0.0,0.0,0.0
candy,fajitas,0.0,0.0,0.0
orange,creamy,0.0,0.0,0.0
coated,with each other,0.0,0.0,0.0
throughout,is located,0.0,0.0,0.0
green,green,1.0,0.0,1.0
candy,fajitas,0.0,0.0,0.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
center,on the left side,0.0,0.0,0.0
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
red,reddish-purple,0.0,0.0,0.0
poured,light,0.0,0.0,0.0
candy,fajitas,0.0,0.0,0.0
translucent,translucent,1.0,0.0,1.0
on a piece,light,0.0,0.0,0.0
yellow,purplish-red,0.0,0.0,0.0
center of the image,on the right side,0.25,0.0,0.25
fluffy and toasted,fluffy,0.5,0.0,0.5
meringue,meringue,1.0,0.0,1.0
silver,golden brown,0.0,0.0,0.0
light-green,tan,0.0,0.0,0.0
pasta,enchiladas,0.0,0.0,0.0
black,cheese,0.0,0.0,0.0
in a creamy sauce,coated,0.0,0.0,0.0
silver,silver,1.0,0.0,1.0
brown,yellow,0.0,0.0,0.0
meat,brisket,0.0,0.0,0.0
bubbling,pooling,0.0,0.0,0.0
yellow-brown,meat,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
carrots,kale,0.0,0.0,0.0
white,dark brown,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
carrots,asparagus,0.0,0.0,0.0
glistening,scattered,0.0,0.0,0.0
in the center,scattered,0.0,0.0,0.0
green,dill,0.0,0.0,0.0
yellowish,white,0.0,0.0,0.0
rice,noodles,0.0,0.0,0.0
orange,green,0.0,0.0,0.0
green,glasses,0.0,0.0,0.0
cashews,corn nuts,0.0,0.0,0.0
tan,brown,0.0,0.0,0.0
Piled randomly,brown,0.0,0.0,0.0
on a purple surface,on the bowl,0.28571428571428575,0.0,0.28571428571428575
triangular,mound,0.0,0.0,0.0
casserole,casserole,1.0,0.0,1.0
green,within the layers,0.0,0.0,0.0
with cheese,mixed with,0.5,0.0,0.5
egg,jicama,0.0,0.0,0.0
beige,elongated,0.0,0.0,0.0
catfish,grouper,0.0,0.0,0.0
reddish-orange,red,0.0,0.0,0.0
in the upper-center,elongated,0.0,0.0,0.0
fried,brown,0.0,0.0,0.0
golden-brown,golden-brown,1.0,1.0,1.0
catfish,Flounder,0.0,0.0,0.0
center,at the top,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on the foreground,at the top,0.3333333333333333,0.0,0.3333333333333333
fills,fills,1.0,0.0,1.0
cauliflower,potatoes,0.0,0.0,0.0
blue,dark brown,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
creamy,creamy,1.0,0.0,1.0
mac-n-cheese,mac and cheese,0.6666666666666666,0.0,0.6666666666666666
white,dark brown,0.0,0.0,0.0
orange-yellow,green,0.0,0.0,0.0
off-white,white,0.6666666666666666,0.0,0.6666666666666666
cauliflower,jicama,0.0,0.0,0.0
green,green,1.0,0.0,1.0
broccoli,apple,0.0,0.0,0.0
broccoli,cabbage,0.0,0.0,0.0
glass jars,glass jars,1.0,1.0,1.0
white,yellow,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
on the countertop,on a surface,0.3333333333333333,0.0,0.3333333333333333
golden-brown,brown,0.6666666666666666,0.0,0.6666666666666666
bread,fajitas,0.0,0.0,0.0
on the cutting board,in the center,0.28571428571428575,0.0,0.28571428571428575
yellow,brown,0.0,0.0,0.0
dark green,green,0.6666666666666666,0.0,0.6666666666666666
chard,beans,0.0,0.0,0.0
garlic,green,0.0,0.0,0.0
white,on or near,0.0,0.0,0.0
in a bowl,green,0.0,0.0,0.0
rainbow,orange,0.0,0.0,0.0
chard,green,0.0,0.0,0.0
green,green,1.0,0.0,1.0
in a bowl,in the center,0.3333333333333333,0.0,0.3333333333333333
vegetables,green,0.0,0.0,0.0
cheeseburger,burger,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
golden-brown,tan,0.0,0.0,0.0
pickle,red,0.0,0.0,0.0
on a white plate,tan,0.0,0.0,0.0
tan,light,0.0,0.0,0.0
burger,burger,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
located to the left,orange,0.0,0.0,0.0
beige,yellow,0.0,0.0,0.0
filling,gray,0.0,0.0,0.0
right side of the image,on plate,0.0,0.0,0.0
silver,gray,0.0,0.0,0.0
golden-brown,golden,0.6666666666666666,0.0,0.6666666666666666
cheesecake,enchiladas,0.0,0.0,0.0
white,white,1.0,0.0,1.0
sprinkled,sprinkled,1.0,0.0,1.0
white,brown,0.0,0.0,0.0
cheesecake,enchiladas,0.0,0.0,0.0
blue,dark-blue,0.6666666666666666,0.0,0.6666666666666666
on the plate,on plate,0.8,0.0,0.8
syrup,drizzled,0.0,0.0,0.0
red,red,1.0,0.0,1.0
jar,ramekin,0.0,0.0,0.0
on top of,red,0.0,0.0,0.0
dark-brown,golden-brown,0.5,0.0,0.5
cheesecake,enchiladas,0.0,0.0,0.0
glaze,creamy,0.0,0.0,0.0
strawberries,icing,0.0,0.0,0.0
on top of,on top,0.8,0.6666666666666666,0.8
creamy,chocolate,0.0,0.0,0.0
cherries,raspberries,0.0,0.0,0.0
fills,takes,0.0,0.0,0.0
purple,orange,0.0,0.0,0.0
throughout the bowl,throughout,0.5,0.0,0.5
red,yellow-brown,0.0,0.0,0.0
cherries,dipped,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on the left,on top,0.4,0.0,0.4
orange,orange,1.0,0.0,1.0
browned,brown,1.0,0.0,1.0
chicken,oxtail,0.0,0.0,0.0
on top of the plate,in the center,0.25,0.0,0.25
parsley,basil,0.0,0.0,0.0
golden,tan,0.0,0.0,0.0
brown,glossy,0.0,0.0,0.0
reddish-brown sauce,with a reddish-brown tomato-based sauce,0.6,0.25,0.6
on and around the chicken,on top,0.28571428571428575,0.0,0.28571428571428575
yellow,brown,0.0,0.0,0.0
red,brown,0.0,0.0,0.0
sprinkled on top,on top of,0.6666666666666666,0.5,0.6666666666666666
fork,fork,1.0,0.0,1.0
crispy,crispy,1.0,0.0,1.0
large,large,1.0,0.0,1.0
chili,fries,0.0,0.0,0.0
red,brownish-red,0.6666666666666666,0.0,0.6666666666666666
in a pot,contained within,0.0,0.0,0.0
sausage,chili,0.0,0.0,0.0
green,is,0.0,0.0,0.0
bowl,is,0.0,0.0,0.0
in the bowl,in the image,0.6666666666666666,0.5,0.6666666666666666
green,dark brown,0.0,0.0,0.0
dip in,on the spoon,0.0,0.0,0.0
scattered,piled,0.0,0.0,0.0
chips,fajitas,0.0,0.0,0.0
green,yellow,0.0,0.0,0.0
golden-yellow,brownish,0.0,0.0,0.0
towards the central region,yellow,0.0,0.0,0.0
swirled,speckled,0.0,0.0,0.0
tan,white,0.0,0.0,0.0
many,jars,0.0,0.0,0.0
rectangular,diced,0.0,0.0,0.0
in clear plastic,foil,0.0,0.0,0.0
dessert,dessert,1.0,0.0,1.0
clear,clear,1.0,0.0,1.0
raspberries,plum,0.0,0.0,0.0
scattered,on top of,0.0,0.0,0.0
on a metallic surface,on top of,0.28571428571428575,0.0,0.28571428571428575
chocolate,brown,0.0,0.0,0.0
brown,golden-brown,0.6666666666666666,0.0,0.6666666666666666
golden-brown,white,0.0,0.0,0.0
on top of,brown,0.0,0.0,0.0
creamy,brown,0.0,0.0,0.0
cake,rice,0.0,0.0,0.0
brown,golden-yellow,0.0,0.0,0.0
on top,in the upper left quadrant,0.0,0.0,0.0
chocolate,white,0.0,0.0,0.0
drizzled,white,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
ice cream,ice cream,1.0,1.0,1.0
white,white,1.0,0.0,1.0
at the bottom,on the plate,0.3333333333333333,0.0,0.3333333333333333
yellow,beige,0.0,0.0,0.0
bowl,bowl,1.0,0.0,1.0
dispersed,scattered,0.0,0.0,0.0
carrots,corn,0.0,0.0,0.0
on the surface,on the top,0.6666666666666666,0.5,0.6666666666666666
corn,leeks,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
across the surface,on top of,0.0,0.0,0.0
red,green,0.0,0.0,0.0
bowl,bowl,1.0,0.0,1.0
center of the bowl,in the bowl,0.5714285714285715,0.4,0.5714285714285715
fills,fills,1.0,0.0,1.0
pulpy,red,0.0,0.0,0.0
jar,jar,1.0,0.0,1.0
brownish-yellow,green,0.0,0.0,0.0
with the chutney,filled,0.0,0.0,0.0
label,clear,0.0,0.0,0.0
red,yellow-green,0.0,0.0,0.0
apple,visible,0.0,0.0,0.0
slices,yellow-green,0.0,0.0,0.0
green,tan,0.0,0.0,0.0
in a clear liquid,in the water,0.28571428571428575,0.0,0.28571428571428575
white,dark brown,0.0,0.0,0.0
bowl,bowl,1.0,0.0,1.0
brown,tan,0.0,0.0,0.0
in the center,located,0.0,0.0,0.0
off-white,beige,0.0,0.0,0.0
chowder,soup,0.0,0.0,0.0
sits on,sits on,1.0,1.0,1.0
circle,patterned,0.0,0.0,0.0
herbs,light,0.0,0.0,0.0
white,dark brown,0.0,0.0,0.0
clams,mussels,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
in a bowl,on a plate,0.3333333333333333,0.0,0.3333333333333333
green,green,1.0,0.0,1.0
golden-brown,golden,0.6666666666666666,0.0,0.6666666666666666
pumpkin,golden,0.0,0.0,0.0
white,green,0.0,0.0,0.0
on the plate,on the plate,1.0,1.0,1.0
crumbly,on top,0.0,0.0,0.0
golden-brown,brown,0.6666666666666666,0.0,0.6666666666666666
cobbler,enchiladas,0.0,0.0,0.0
yellow,orange-brown,0.0,0.0,0.0
with variations,brown,0.0,0.0,0.0
baking,along the outer edge,0.0,0.0,0.0
homemade,vibrant,0.0,0.0,0.0
jars,jars,1.0,0.0,1.0
yes,overlapping,0.0,0.0,0.0
vegetable,vibrant,0.0,0.0,0.0
yes,centered,0.0,0.0,0.0
Cocktail,juice,0.0,0.0,0.0
float,fill,0.0,0.0,0.0
clear,clear,1.0,0.0,1.0
glass,martini,0.0,0.0,0.0
in a slight curve,red,0.0,0.0,0.0
clear,clear,1.0,0.0,1.0
glass,martini,0.0,0.0,0.0
white,white,1.0,0.0,1.0
yellow,rice,0.0,0.0,0.0
on top of,on the rim,0.3333333333333333,0.0,0.3333333333333333
turquoise-blue,yellow,0.0,0.0,0.0
jar,glass,0.0,0.0,0.0
red,white,0.0,0.0,0.0
on the rim,on top of,0.3333333333333333,0.0,0.3333333333333333
shark,garnish,0.0,0.0,0.0
garnished,orange,0.0,0.0,0.0
orange,in the foreground,0.0,0.0,0.0
yellow-orange,orange,0.6666666666666666,0.0,0.6666666666666666
Monkey Gland,Super Al's,0.0,0.0,0.0
on the surface,orange,0.0,0.0,0.0
yes,brown,0.0,0.0,0.0
cocoa,tofu,0.0,0.0,0.0
no,orange,0.0,0.0,0.0
yes,pâté,0.0,0.0,0.0
on the upper left,on the left side,0.75,0.3333333333333333,0.75
spiced,Ginger,0.0,0.0,0.0
chocolate-brown,white,0.0,0.0,0.0
two,slices,0.0,0.0,0.0
on top of,sitting on top of,0.8571428571428571,0.8,0.8571428571428571
golden-brown,white,0.0,0.0,0.0
cod,grouper,0.0,0.0,0.0
resting,white,0.0,0.0,0.0
on top of,next to,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
green,green,1.0,0.0,1.0
green,green,1.0,0.0,1.0
