answer,predicted_answer,bleu_score
cucumbers,zucchini,0.0
sliced,sliced,1.0
on their surfaces,on top,0.04096772609215166
fresh,vibrant,0.0
cucumbers,zucchini,0.0
green,green,1.0
overlapping,scattered,0.0
yellow,yellow,1.0
margaritas,cocktail,0.0
white,white,1.0
cucumber,zucchini,0.0
on the rim,on top of,0.07249749990681824
green,green,1.0
cucumber,zucchini,0.0
wooden,wooden,1.0
cucumbers,zucchini,0.0
fill,fills,0.0
white,white,1.0
in a shallow bowl,in a bowl,0.16793545727180179
white,white,1.0
golden-brown,golden-brown,1.0
on a white surface,on a plate,0.15174681566793558
pink,brown,0.0
reddish-brown,brown,0.0
cupcake,cupcakes,0.0
on the plate,on a plate,0.08621454270909737
yellow,yellow,1.0
curd,flan,0.0
glass,bowl,0.0
submerged inside,submerged,0.36787944117144233
smooth,creamy,0.0
curry,soup,0.0
white,white,1.0
golden-brown,brown,0.0
on top of,on top of,0.5757197301274735
covering,covering,1.0
cake,cake,1.0
roses,swirled,0.0
swirling,scattered,0.0
over the entire surface,on top,0.0
yellow,yellow,1.0
custard,ice cream,0.0
into the custard,inserted,0.0
orange-brown,orange,0.0
custard,pudding,0.0
fills,fills,1.0
white,white,1.0
on the plate,on a plate,0.08621454270909737
pale,yellow,0.0
chicken,chicken,1.0
brown,green,0.0
on top,on top of,0.21177974141341938
red,red,1.0
white,white,1.0
immersing,covering,0.0
dark,black,0.0
spices,pepper,0.0
across the bowl,scattered,0.0
raspberry,strawberries,0.0
golden-brown,golden-brown,1.0
plate,on a plate,0.07249749990681824
red,red,1.0
on a plate,on top of,0.07249749990681824
Turkish Delight,cookies,0.0
coated,sugar,0.0
white,white,1.0
scattered,scattered,1.0
across the frame,in the center,0.07249749990681824
dessert,dessert,1.0
taking,covering,0.0
white,white,1.0
on top,on top of,0.21177974141341938
glossy,creamy,0.0
baking,baking,1.0
yellow,yellow,1.0
melted,melted,1.0
in a clear glass,casserole,0.0
filling,filling,1.0
bean,hummus,0.0
brown-black,brown,0.0
in the center-left,in the center,0.21177974141341938
white,white,1.0
pizza,salad,0.0
red,red,1.0
across the surface,scattered,0.0
green,green,1.0
golden-brown,yellow,0.0
corn dogs,fish,0.0
reddish-brown,brown,0.0
on a white plate,on a plate,0.16793545727180179
chocolate,chocolate,1.0
donuts,donuts,1.0
brown,brown,1.0
in the bottom left,in the center,0.15174681566793558
white,white,1.0
pierogi,wontons,0.0
beige,beige,1.0
on plate,on a plate,0.08621454270909737
fried,cooking,0.0
brown,golden-brown,0.0
doughnuts,donuts,0.0
yellow,golden-brown,0.0
stacked,arranged,0.0
on top of,in the center,0.0
doughnuts,cookies,0.0
white,white,1.0
in the center,on top of,0.0
orange-brown,brown,0.0
doughnuts,donuts,0.0
maple,chocolate,0.0
green,green,1.0
vanilla,vanilla,1.0
tan,golden-brown,0.0
in the front,in the center,0.21177974141341938
salad,salad,1.0
Best,translucent,0.0
brownish,yellow,0.0
black,brown,0.0
in the lower-left corner,in the center,0.15174681566793558
orange,orange,1.0
salad,salad,1.0
drizzled,drizzled,1.0
top of the salad,at the top,0.06177541927786947
lettuce,lettuce,1.0
white,white,1.0
bowl,bowl,1.0
brown,brown,1.0
wasabi,sauce,0.0
towards the upper-right,in the center,0.07249749990681824
orange-red,orange,0.0
fills,fills,1.0
pitcher,pitcher,1.0
white,white,1.0
to the bottom left,to the left,0.16793545727180179
yellow,yellow,1.0
jar,jar,1.0
creamy,creamy,1.0
greenish,red,0.0
on a red surface,on a wooden surface,0.18616487055295167
crispy,crispy,1.0
drumsticks,wings,0.0
white,white,1.0
blue,blue,1.0
on a plate,on a plate,0.5757197301274735
decorative,plate,0.0
drumsticks,chicken,0.0
pinkish-tan,brown,0.0
on the left,on the plate,0.21177974141341938
green,green,1.0
pink,pink,1.0
duck,ham,0.0
sliced,sliced,1.0
yellow,pink,0.0
to the left,on the plate,0.07249749990681824
Duck Adobo,curry,0.0
covering,covering,1.0
white,white,1.0
glossy,glossy,1.0
in the center,on the left,0.07249749990681824
brown,golden-brown,0.0
duck,chicken,0.0
crispy,crispy,1.0
green,green,1.0
on an oval platter,on a plate,0.05194672862155564
golden-brown,golden-brown,1.0
dumplings,crackers,0.0
metal,metal,1.0
in a metal baking pan,on a baking sheet,0.056526248548690414
amber,reddish-brown,0.0
yellow,yellow,1.0
egg,bread,0.0
sprinkled on,on top,0.06754436142034707
white,white,1.0
translucent,translucent,1.0
golden-brown,white,0.0
eggs,filling,0.0
white,white,1.0
on a plate,on a plate,0.5757197301274735
yellow,yellow,1.0
golden-brown,golden-brown,1.0
eggnog,toast,0.0
white,white,1.0
on top,on top,0.2213885886251307
syrup,sauce,0.0
round,diced,0.0
eggplant,spinach,0.0
white,white,1.0
in the top-center,in the center,0.21177974141341938
eggplant,eggplant,1.0
red,red,1.0
on top of,on top of,0.5757197301274735
golden-brown,golden-brown,1.0
empanada,wontons,0.0
white,white,1.0
on a patterned napkin,on top of,0.05194672862155564
creamy,creamy,1.0
yellow,yellow,1.0
scattered across,on top of,0.0
red,red,1.0
peeks,on top,0.0
white,white,1.0
popcorn,popcorn,1.0
spilling out,filling,0.0
brown,brown,1.0
tilted,overlapping,0.0
red,red,1.0
popcorn,popcorn,1.0
peppermint,chocolate,0.0
glass,glass,1.0
in a bowl,in a bowl,0.5757197301274735
blue,blue,1.0
bowl,bowl,1.0
white,beige,0.0
keto,vegan,0.0
poppers,poppers,1.0
green,green,1.0
white,white,1.0
on a black metal rack,on top of,0.03722145753922423
gray,gray,1.0
poppers,cookies,0.0
wrapped,arranged,0.0
green,green,1.0
green,green,1.0
jalapeño,jalapeno,0.0
bacon,bacon,1.0
on a white plate,on a plate,0.16793545727180179
crisp,glossy,0.0
green,green,1.0
poppers,vegetables,0.0
cream cheese,cheese,0.36787944117144233
orange,orange,1.0
white,orange,0.0
chicken,chicken,1.0
orange,orange,1.0
on top,on top of,0.21177974141341938
brown,tan,0.0
light,beige,0.0
potatoes,rice,0.0
black,black,1.0
at the center,on top,0.0
potatoes,potatoes,1.0
brown,orange,0.0
reddish-brown,reddish-brown,1.0
coated,creamy,0.0
on the plate,on a plate,0.08621454270909737
yellow,golden-brown,0.0
potatoes,fries,0.0
crispy,browned,0.0
fork,spoon,0.0
on the left,to the left,0.21177974141341938
spiced,pepper,0.0
potatoes,potatoes,1.0
yellowish-tan,golden-brown,0.0
across the entire image,in the center,0.05194672862155564
brown,brown,1.0
potato,potatoes,0.0
yellow,golden-brown,0.0
scattered,scattered,1.0
roasting,baking,0.0
in the dish,on top of,0.0
brown,golden-brown,0.0
potatoes,potatoes,1.0
green,green,1.0
on top,on top,0.2213885886251307
checkered,checkered,1.0
light brown,brown,0.36787944117144233
pralines,cookies,0.0
reddish-brown,reddish-brown,1.0
on a plate,on a plate,0.5757197301274735
visible,visible,1.0
white,white,1.0
prawns,shrimp,0.0
orange-brown,orange,0.0
on a plate,on a plate,0.5757197301274735
beige,light,0.0
pudding,cake,0.0
cinnamon,cinnamon,1.0
brown,brown,1.0
golden-yellow,yellow,0.0
pudding,casserole,0.0
creamy,creamy,1.0
on a white plate,on a plate,0.16793545727180179
corn,corn,1.0
white,white,1.0
tan,golden-brown,0.0
filling,cheese,0.0
cracked,browned,0.0
to the left,on the plate,0.07249749990681824
yellow,yellow,1.0
loaves,cookies,0.0
brown,brown,1.0
on top,in the center,0.0
mottled,browned,0.0
orange,orange,1.0
bowl,bowl,1.0
fills,fills,1.0
thick,filling,0.0
in the center,in the center,0.5757197301274735
white,white,1.0
bowl,jar,0.0
beige,beige,1.0
at the bottom,in the center,0.07249749990681824
glasses,glass,0.0
wooden,wooden,1.0
green,green,1.0
on a wooden board,on a wooden surface,0.43146827293898643
mug,mug,1.0
red,pink,0.0
brown,golden-brown,0.0
quesadillas,cake,0.0
golden,golden-brown,0.0
on top,located,0.0
brown,tan,0.0
quesadillas,quesadillas,1.0
red-orange,reddish-brown,0.0
on top,on top,0.2213885886251307
yellow,orange,0.0
queso,cheese,0.0
melted,glossy,0.0
creamy,creamy,1.0
over a pile,on top of,0.0
chips,cheese,0.0
golden-brown,golden-brown,1.0
green,green,1.0
on a white plate,on a plate,0.16793545727180179
colorful,mixed,0.0
soup,chowder,0.0
orange,orange,1.0
on the right,in the center,0.07249749990681824
sprinkled,sprinkled,1.0
reddish-brown,green,0.0
quinoa,meat,0.0
fills,fills,1.0
green,green,1.0
in the center,on top,0.0
cheesy,cheese,0.0
quinoa,rice,0.0
yellow,green,0.0
green,green,1.0
fills,fills,1.0
quinoa,rice,0.0
beige,brown,0.0
green,green,1.0
within the quinoa,on top of,0.0
quinoa,rice,0.0
red,red,1.0
in,in a bowl,0.07249749990681824
pink,pink,1.0
radishes,potatoes,0.0
bowl,bowl,1.0
silver,silver,1.0
in the bottom center,in the center,0.16793545727180179
dark green,green,0.36787944117144233
radish,beets,0.0
purple,purple,1.0
distributed throughout,throughout,0.36787944117144233
cheese,garlic,0.0
white,white,1.0
radish,cabbage,0.0
dispersed,scattered,0.0
orange,orange,1.0
at the bottom,on the left,0.07249749990681824
golden-brown,golden-brown,1.0
pie,pie,1.0
silver,metal,0.0
raisins,chocolate,0.0
golden brown,brown,0.36787944117144233
pie,pie,1.0
white,white,1.0
on top,on top,0.2213885886251307
meringue,pie,0.0
green,green,1.0
bowl,bowl,1.0
ramen,noodles,0.0
on top,in the center,0.0
cheesy,spicy,0.0
noodles,noodles,1.0
yellow,yellow,1.0
on top,on top of,0.21177974141341938
scallions,with,0.0
white,white,1.0
bowl,bowl,1.0
yellow,yellow,1.0
on top,on the left,0.07249749990681824
red,red,1.0
yellow,yellow,1.0
bowl,bowl,1.0
scallions,herbs,0.0
green,green,1.0
on top of,on top of,0.5757197301274735
fresh,fresh,1.0
turnovers,tarts,0.0
white,white,1.0
red,red,1.0
on a plate,on a plate,0.5757197301274735
red,red,1.0
pitcher,mug,0.0
wooden,wooden,1.0
on the wooden surface,on a wooden surface,0.18616487055295167
yellow,yellow,1.0
browning,melted,0.0
chicken,chicken,1.0
creamy,creamy,1.0
at the bottom,in the center,0.07249749990681824
hot,hot,1.0
on top of,on top of,0.5757197301274735
onions,with,0.0
red,red,1.0
orange,yellow,0.0
white,white,1.0
relish,sauce,0.0
red,reddish-brown,0.0
on,on top,0.06754436142034707
vegetables,sauce,0.0
red,red,1.0
cranberries,apples,0.0
walnuts,almond,0.0
in the center,in the center,0.5757197301274735
yellow,green,0.0
zucchini,potatoes,0.0
mixed,mixed,1.0
red,purple,0.0
in the mix,on top,0.0
white,white,1.0
cake,cake,1.0
golden-brown,golden-brown,1.0
on a plate,on a plate,0.5757197301274735
rhubarb,apple,0.0
golden-brown,golden-brown,1.0
cake,cake,1.0
red,red,1.0
on a plate,on a plate,0.5757197301274735
pink,red,0.0
rough,crispy,0.0
cookies,cookies,1.0
pinkish-red,red,0.0
on a plate,on a plate,0.5757197301274735
purple,purple,1.0
red,red,1.0
salad,dessert,0.0
white,white,1.0
atop the salad,on top of,0.0
applesauce,sauce,0.0
bowl,white,0.0
red,red,1.0
red,red,1.0
silver,silver,1.0
reddish-brown,reddish-brown,1.0
ribs,beef,0.0
foreground,in the center,0.0
green,green,1.0
white,white,1.0
on top,on a plate,0.07249749990681824
reddish-orange,orange,0.0
rice,rice,1.0
green,green,1.0
sausage,with,0.0
easy,vegan,0.0
rice,rice,1.0
orange-red,orange,0.0
on the right side,in the center,0.05194672862155564
green,green,1.0
rice,rice,1.0
fills,fills,1.0
silver,pot,0.0
wooden,wooden,1.0
throughout,on top,0.0
white,white,1.0
rigatoni,pasta,0.0
golden-yellow,yellow,0.0
on a white plate,on a plate,0.16793545727180179
green,green,1.0
green,green,1.0
scattered,scattered,1.0
red,red,1.0
on the egg,on top of,0.07249749990681824
risotto,rice,0.0
brown,red,0.0
scattered,scattered,1.0
on the left,on top of,0.07249749990681824
white,white,1.0
roast,meat,0.0
brown,brown,1.0
within,on the left,0.0
green,green,1.0
pink,brown,0.0
roast,roast,1.0
on a wooden cutting board,on a plate,0.10873134470594509
golden,golden-brown,0.0
rolls,buns,0.0
brown,golden-brown,0.0
on top,on top,0.2213885886251307
adjacent,overlapping,0.0
golden-brown,golden-brown,1.0
rolls,buns,0.0
stacked,stacked,1.0
lighter,golden-brown,0.0
towards the top-left area,on the plate,0.05194672862155564
light pink,pink,0.36787944117144233
salami,ham,0.0
white,white,1.0
yellow-orange,yellow,0.0
in the center,on top of,0.0
BBQ,cinnamon,0.0
jar,jar,1.0
submerged,submerged,1.0
silver,silver,1.0
in the center,in the center,0.5757197301274735
brownish,brown,0.0
fish,fish,1.0
green,green,1.0
on top of,on top of,0.5757197301274735
salad,bowl,0.0
jar,jar,1.0
brown,reddish-brown,0.0
on the wooden surface,on a wooden surface,0.18616487055295167
spilled,dripped,0.0
scattered,appears,0.0
reddish-brown,brown,0.0
spoon,spoon,1.0
silver,silver,1.0
on top of,to the left,0.0
bread,bread,1.0
halved,arranged,0.0
sits on,sits,0.36787944117144233
yellow,yellow,1.0
loaf,loaf,1.0
chicken salad,salad,0.36787944117144233
green,green,1.0
in the center,in the center,0.5757197301274735
cracker,crackers,0.0
dark green,green,0.36787944117144233
salad,salad,1.0
located throughout,in the center,0.0
peach,orange,0.0
halloumi,cheese,0.0
creamy,creamy,1.0
bowl,bowl,1.0
red,red,1.0
adding,adding,1.0
on top,on top of,0.21177974141341938
white,white,1.0
green,green,1.0
bowl,bowl,1.0
throughout,throughout,1.0
green,green,1.0
salad,dessert,0.0
large,large,1.0
interspersed,scattered,0.0
against the base,on top of,0.0
white,white,1.0
scattered,scattered,1.0
green onions,cabbage,0.0
brown,beige,0.0
on a white plate,on a plate,0.16793545727180179
red,red,1.0
salad,with,0.0
spread,scattered,0.0
purple,white,0.0
among the leaves,on top of,0.0
red,red,1.0
halved,sliced,0.0
cucumbers,potatoes,0.0
dill,rosemary,0.0
on top,on top,0.2213885886251307
red,red,1.0
bowl,bowl,1.0
silver,metal,0.0
green,green,1.0
inside a silver bowl,located in,0.0
light,green,0.0
cucumbers,zucchini,0.0
red,red,1.0
throughout the blue bowl,in a bowl,0.05194672862155564
green,green,1.0
salad,salad,1.0
yellow,yellow,1.0
across the top,on top of,0.07249749990681824
white,white,1.0
black,black,1.0
salad,salad,1.0
white,white,1.0
yellow,yellow,1.0
white,white,1.0
rice,rice,1.0
green,green,1.0
with,rice,0.0
orange,brown,0.0
salsa,salsa,1.0
white,blue,0.0
tomatoes,tomatoes,1.0
in a bowl,on top of,0.0
colorful,colorful,1.0
bowl,bowl,1.0
apricot,mango,0.0
green,green,1.0
within the mixture,scattered,0.0
murky,reddish-brown,0.0
white,blue,0.0
atop,in the center,0.0
yellow,yellow,1.0
distributed,scattered,0.0
green,green,1.0
white,white,1.0
on top of,on top of,0.5757197301274735
black,black,1.0
bowl,on top of,0.0
reddish-orange,reddish-orange,1.0
herbs,herbs,1.0
in the center,in the center,0.5757197301274735
black,black,1.0
salsa,salsa,1.0
yellow,yellow,1.0
green,green,1.0
red,red,1.0
salsa,salsa,1.0
spoon,spoon,1.0
white,white,1.0
in the lower left,in the center,0.15174681566793558
reddish-orange,red,0.0
cup,bowl,0.0
fills,fills,1.0
on the right,on the left,0.21177974141341938
brownish-red,reddish-orange,0.0
red,red,1.0
salsa,tomatoes,0.0
fills,fills,1.0
clear,jar,0.0
homemade,sugar,0.0
salt,seasoning,0.0
red,white,0.0
scattered,fresh,0.0
on the upper left,in the center,0.05194672862155564
reddish-brown,brown,0.0
salt,garlic,0.0
fills,fills,1.0
light,light,1.0
above a white bowl,on the left,0.0
brown,brown,1.0
sandwiches,sandwich,0.0
white,white,1.0
green,green,1.0
on a white surface,on a plate,0.15174681566793558
blue,blue,1.0
brown,brown,1.0
scattered,scattered,1.0
in the top left corner,located,0.0
blue,blue,1.0
scattered,scattered,1.0
peanut butter,cheese,0.0
golden-brown,golden-brown,1.0
on a blue plate,on a plate,0.16793545727180179
pasta,pasta,1.0
Italian,Italian,1.0
dripping,covering,0.0
herbs,sprinkled,0.0
reddish-brown,reddish-brown,1.0
food,meat,0.0
down the sides,on top,0.0
brown,yellow,0.0
sugar,cheese,0.0
amber,yellow,0.0
in a clear glass,clear,0.049787068367863944
bottom,on top,0.0
yellow,yellow,1.0
pasta,pasta,1.0
red,red,1.0
on top of,on top of,0.5757197301274735
white,white,1.0
orange-red,orange,0.0
spaghetti,noodles,0.0
white,white,1.0
from center to edges,throughout,0.0
reddish-brown,red,0.0
bowl,bowl,1.0
pink,red,0.0
in the center,in the center,0.5757197301274735
reddish-orange,reddish-brown,0.0
sauce,soup,0.0
fills,fills,1.0
green,green,1.0
to the left,in the center,0.07249749990681824
red,red,1.0
wooden surface,wooden,0.36787944117144233
white,yellow,0.0
next to,on top,0.0
fills,fills,1.0
brown,dark,0.0
bowl,bowl,1.0
on the rim,contained,0.0
orange,reddish-brown,0.0
coated,sliced,0.0
carrots,carrots,1.0
green,green,1.0
on a plate,on a plate,0.5757197301274735
reddish-brown,reddish-brown,1.0
orange,orange,1.0
bowl,bowl,1.0
red,red,1.0
on top,on top of,0.21177974141341938
brownish-red,brown,0.0
beef,beef,1.0
cooked,sliced,0.0
orange,orange,1.0
in the top center,located,0.0
dark brown,brown,0.36787944117144233
stew,soup,0.0
light brown,silver,0.0
golden,yellow,0.0
from the surface,skillet,0.0
yellowish-white,yellow,0.0
forming,filling,0.0
bowl,bowl,1.0
brownish-red,brown,0.0
in the bottom-left,in the center,0.21177974141341938
golden-brown,golden-brown,1.0
sausage flowers,pinwheels,0.0
brownish-orange,brown,0.0
sprinkled over,on top of,0.0
silver tray,silver,0.36787944117144233
sausage,sausage,1.0
reddish-brown,reddish-brown,1.0
in a leaf-shaped bowl,bowl,0.049787068367863944
grilled,grilled,1.0
pineapple,mango,0.0
creamy,white,0.0
pasta,pasta,1.0
white,yellow,0.0
on the side,in the center,0.07249749990681824
triangular,rectangular,0.0
scone,cake,0.0
yellow,yellow,1.0
on a plate,on a plate,0.5757197301274735
white,white,1.0
white,white,1.0
scones,cookies,0.0
golden brown,golden-brown,0.0
in the foreground,on the left,0.07249749990681824
yellow,yellow,1.0
tomato,strawberries,0.0
green,green,1.0
towards the center,on top of,0.0
reddish-brown,reddish-brown,1.0
brown,brown,1.0
pumpkin seeds,pumpkin seeds,0.2213885886251307
sugar,sugar,1.0
orange,yellow,0.0
semifreddo,pie,0.0
silver,silver,1.0
off-white,yellow,0.0
on a tray,on a plate,0.21177974141341938
white,white,1.0
pinkish-orange,pinkish-orange,1.0
in the center,on the plate,0.07249749990681824
green,green,1.0
white,white,1.0
shrimp,shrimp,1.0
reddish-orange,red,0.0
in the center,in the center,0.5757197301274735
blue,blue,1.0
shrimp,shrimp,1.0
garlic,garlic,1.0
pink-orange,pinkish-orange,0.0
on a blue plate,in a bowl,0.05194672862155564
hash brown,dish,0.0
red,reddish-brown,0.0
scallions,herbs,0.0
white,white,1.0
pineapple,pineapple,1.0
yellow,yellow,1.0
green,green,1.0
on a white plate,on a plate,0.16793545727180179
corn,corn,1.0
yellow,yellow,1.0
scattered,scattered,1.0
red,red,1.0
on the left side,located in,0.0
green,green,1.0
cabbage,cabbage,1.0
mixed,mixed,1.0
orange,orange,1.0
scattered,mixed,0.0
coleslaw,coleslaw,1.0
orange,orange,1.0
in the bowl,in the center,0.21177974141341938
orange,orange,1.0
glass,glass,1.0
bright,vibrant,0.0
on the rim,on the rim,0.5757197301274735
metal,metal,1.0
slushies,cocktail,0.0
red,yellow,0.0
in a metal tray,on a plate,0.05194672862155564
chocolate,chocolate,1.0
cup,glass,0.0
brown,brown,1.0
pink,red,0.0
smoothie,smoothie,1.0
green,green,1.0
on top of,on top of,0.5757197301274735
chocolate,chocolate,1.0
smoothie,smoothie,1.0
brown,brown,1.0
green,green,1.0
pineapple,pineapple,1.0
clear,clear,1.0
smoothie,smoothie,1.0
to the right,at the top,0.07249749990681824
green,green,1.0
smoothie,smoothie,1.0
strawberry,strawberries,0.0
on top of,on the rim,0.07249749990681824
solid,creamy,0.0
sorbet,ice cream,0.0
pale,white,0.0
off-white,light,0.0
rich,red,0.0
sorbet,cake,0.0
purple,red,0.0
in the bowl,contained,0.0
blueberry,strawberries,0.0
resting,filling,0.0
pale green,white,0.0
golden-brown,golden-brown,1.0
crispy,crispy,1.0
in the upper-left corner,in the center,0.15174681566793558
blue,blue,1.0
mushrooms,mushrooms,1.0
scattered on the surface,in the center,0.05194672862155564
spinach,spinach,1.0
white,white,1.0
soup,soup,1.0
brown,brown,1.0
green,green,1.0
white,white,1.0
reddish-brown,reddish-brown,1.0
in the right half,in the center,0.15174681566793558
vegetables,potatoes,0.0
orange,orange,1.0
soup,soup,1.0
bread,bread,1.0
on top of,on a white plate,0.061033220311973134
spaghetti,spaghetti,1.0
red,red,1.0
cheese,cheese,1.0
around the perimeter,on top of,0.0
reddish-brown,orange,0.0
spaghetti,sauce,0.0
chunky,creamy,0.0
light,yellow,0.0
cheese,cheese,1.0
red,red,1.0
in a casserole dish,in a bowl,0.15174681566793558
spaghetti,spaghetti,1.0
scattered,scattered,1.0
meatballs,meatballs,1.0
placed on top,on top of,0.21177974141341938
blue,blue,1.0
musubi,sushi,0.0
orange-red,brown,0.0
around,sushi,0.0
white rice,white,0.36787944117144233
reddish-brown,red,0.0
sandwich,sandwich,1.0
glazed,glossy,0.0
blue,blue,1.0
light-brown,red,0.0
burger,burger,1.0
reddish-brown,red,0.0
on top,on the plate,0.07249749990681824
spam,meat,0.0
green,green,1.0
spinach,spinach,1.0
white,green,0.0
with a patterned rim,plate,0.0
onions,mushrooms,0.0
fresh,fresh,1.0
salad,salad,1.0
green,green,1.0
white,white,1.0
in a bowl,on a plate,0.07249749990681824
green,green,1.0
spinach,kale,0.0
haphazard,scattered,0.0
oily texture,smooth,0.0
spinach,spinach,1.0
green,green,1.0
bowl,bowl,1.0
with shallots,eggs,0.0
green,green,1.0
sprouts,sprouts,1.0
blue,blue,1.0
bacon,bacon,1.0
on a white surface,on a wooden surface,0.18616487055295167
green,green,1.0
sprouts,sprouts,1.0
creamy,creamy,1.0
overlapping,scattered,0.0
green,green,1.0
sprouts,sprouts,1.0
brown,browned,0.0
scattered across,scattered,0.36787944117144233
yellow,yellow,1.0
green,green,1.0
sprouts,broccoli,0.0
brown,golden-brown,0.0
around the sprouts,on top,0.0
green,green,1.0
brussels sprouts,sprouts,0.36787944117144233
white,white,1.0
brownish,brown,0.0
in a bowl,located in,0.04096772609215166
dispersed,scattered,0.0
green,green,1.0
bowl,in a bowl,0.07249749990681824
yellowish-white,yellow,0.0
covering,covering,1.0
on top,on top,0.2213885886251307
black,black,1.0
green,green,1.0
squash,zucchini,0.0
orange,orange,1.0
on a white plate,on a plate,0.16793545727180179
yellow,yellow,1.0
squash,squash,1.0
on the concave part,in a bowl,0.0
green,green,1.0
green,black,0.0
yellow,yellow,1.0
overlapping,arranged,0.0
on the plate,on a plate,0.08621454270909737
orange-yellow,orange,0.0
squash,squash,1.0
green,green,1.0
charred,browned,0.0
in the center,in the center,0.5757197301274735
orange,orange,1.0
squash,squash,1.0
blue,blue,1.0
in the center-left,in the center,0.21177974141341938
surrounding,filling,0.0
steak,chicken,0.0
tan,yellow,0.0
brown,brown,1.0
golden-brown,golden-brown,1.0
crispy,textured,0.0
arranged,arranged,1.0
bowl,on top,0.0
white,creamy,0.0
golden-brown,golden-brown,1.0
fish,banana,0.0
white,white,1.0
on the plate,on the plate,0.5757197301274735
blue,blue,1.0
golden-brown,brown,0.0
green,green,1.0
beneath the steaks,located,0.0
reddish-brown,reddish-brown,1.0
hamburger,beef,0.0
potatoes,potatoes,1.0
throughout the stew,on top of,0.0
red,red,1.0
stew,salad,0.0
ham,ham,1.0
green,green,1.0
on the left,on top of,0.07249749990681824
brown,brown,1.0
scattered,scattered,1.0
orange,orange,1.0
white,white,1.0
brown,brown,1.0
chicken,chicken,1.0
orange,orange,1.0
on the left side,on the left,0.41252121275142684
brown,brown,1.0
tomatoes,tomatoes,1.0
meat,meat,1.0
on top,on top of,0.21177974141341938
yellow,yellow,1.0
yellow,yellow,1.0
atop the center,on top of,0.0
orange-brown,brown,0.0
white,brown,0.0
on the surface,on top,0.04096772609215166
translucent,translucent,1.0
savory,sweet,0.0
vegetables,vegetables,1.0
green,green,1.0
around the top,on top,0.04096772609215166
yellow,red,0.0
pink,white,0.0
strawberries,strawberries,1.0
displaying,scattered,0.0
red,red,1.0
on top,on top of,0.21177974141341938
red,red,1.0
strawberries,strawberries,1.0
bright,glistening,0.0
on a white paper liner,on top of,0.03722145753922423
red,red,1.0
strawberries,strawberries,1.0
brown,brown,1.0
on the bottom,on top,0.04096772609215166
red,red,1.0
strawberries,strawberries,1.0
sliced,sliced,1.0
on the upper side,on the right,0.15174681566793558
white,white,1.0
red,red,1.0
strawberries,strawberries,1.0
clustered,scattered,0.0
juicy,glistening,0.0
red,red,1.0
strawberry,strawberries,0.0
glass,glass,1.0
bright,vibrant,0.0
on the plate,on top of,0.07249749990681824
chestnut,almond,0.0
brown,brown,1.0
toasted,browned,0.0
yellow,golden-brown,0.0
brown,brown,1.0
scattered,scattered,1.0
dish,bowl,0.0
white,white,1.0
throughout the dish,in the center,0.07249749990681824
brown,brown,1.0
herbs,herbs,1.0
baking,baking,1.0
white,white,1.0
scattered,scattered,1.0
brown,golden-brown,0.0
in the center,in the center,0.5757197301274735
powdered,creamy,0.0
glass,glass,1.0
vegetarian,vegan,0.0
sushi,sushi,1.0
black,black,1.0
on the plate,on a plate,0.08621454270909737
green,green,1.0
swordfish,halibut,0.0
atop,in the center,0.0
red,red,1.0
pitcher,bowl,0.0
on a tablecloth,on a wooden surface,0.16821895003341453
orange,orange,1.0
cabbage,cabbage,1.0
green,green,1.0
carrot,carrots,0.0
on top,on top of,0.21177974141341938
red,red,1.0
tacos,quesadillas,0.0
golden-brown,golden-brown,1.0
spilling,spilling,1.0
on a red plate,on a plate,0.16793545727180179
brown,brown,1.0
plate,plate,1.0
on top,on top of,0.21177974141341938
topping,with,0.0
tacos,tacos,1.0
red,red,1.0
on plate,on a plate,0.08621454270909737
green,green,1.0
tacos,sandwich,0.0
golden-brown,golden-brown,1.0
red,red,1.0
behind,on the plate,0.0
brown,brown,1.0
taffy,chocolate,0.0
white,white,1.0
orange,brown,0.0
across a white surface,on a white surface,0.43146827293898643
tamale,hummus,0.0
yellow,yellow,1.0
on a white plate,on a plate,0.16793545727180179
golden-brown,yellow,0.0
taquitos,bread,0.0
brown,brown,1.0
tan,golden-brown,0.0
taquitos,pizza,0.0
orange,orange,1.0
scattered over,on top of,0.0
wooden,wooden,1.0
yellow,yellow,1.0
plate,on top of,0.0
white,white,1.0
toasted,creamy,0.0
on a plate,on a plate,0.5757197301274735
golden brown,white,0.0
tater tots,potatoes,0.0
white,white,1.0
over the tater tots,on top,0.0
orange,beige,0.0
glass,glass,1.0
scattered,scattered,1.0
brown,brown,1.0
on top,on top of,0.21177974141341938
amber,amber,1.0
tea,coffee,0.0
lemon,ice,0.0
green,green,1.0
on the surface,on top,0.04096772609215166
mug,mug,1.0
beige,beige,1.0
on a white tiled surface,on a wooden surface,0.14498534696702547
tea,coffee,0.0
glass,glass,1.0
tan,tan,1.0
in the center,in the center,0.5757197301274735
Hot,hot,0.0
Tea,coffee,0.0
Amber,brown,0.0
Resting on a saucer,on a white plate,0.16821895003341453
Ginger,chocolate,0.0
clear,clear,1.0
green,green,1.0
reddish-pink,amber,0.0
to the left,on top of,0.0
brown,brown,1.0
chicken,chicken,1.0
white,white,1.0
white,white,1.0
tenderloins,beef,0.0
reddish-brown,brown,0.0
drizzled,drizzled,1.0
on top,on top of,0.21177974141341938
pink,pink,1.0
pork,chicken,0.0
