answer,predicted_answer,bleu_score
crust,pie crust,0.06754436142034707
crimped,golden,0.0
in the center,in the image,0.21177974141341938
golden,golden-brown,0.0
pie,fajitas,0.0
red,purplish-red,0.0
tan,golden-brown,0.0
dripping,cheese,0.0
tan,golden-brown,0.0
premium,vibrant,0.0
cheese,topped with,0.0
in the lower portion,right side,0.0
green,green,1.0
cucumbers,yogurt,0.0
white,white,1.0
creamy,yogurt,0.0
throughout the image,throughout the image,0.5757197301274735
white,white,1.0
salad,casserole,0.0
red,red,1.0
on a plate,on a white plate,0.18616487055295167
green,green,1.0
green,green,1.0
salad,enchiladas,0.0
visible,green,0.0
white,white,1.0
inside a transparent bowl,rollups,0.0
green,green,1.0
cucumbers,onion,0.0
sliced,green,0.0
on their surfaces,on the pot's side,0.061033220311973134
fresh,small,0.0
cucumbers,garlic,0.0
green,green,1.0
overlapping,overlapping,1.0
yellow,amber,0.0
margaritas,cocktail,0.0
white,woven,0.0
cucumber,carrots,0.0
on the rim,on top of,0.07249749990681824
green,green,1.0
cucumber,glasses,0.0
wooden,in a clear glass bowl,0.0
cucumbers,peppers,0.0
fill,fill,1.0
white,tan,0.0
in a shallow bowl,inside,0.0
white,on a light blue tray,0.0
golden-brown,golden-brown,1.0
on a white surface,on a light blue tray,0.12121093525642128
pink,white,0.0
reddish-brown,yellow,0.0
cupcake,enchiladas,0.0
on the plate,in a hand,0.0
yellow,yellow,1.0
curd,almond sherbet,0.0
glass,yellow,0.0
submerged inside,submerged,0.36787944117144233
smooth,yellow,0.0
curry,salad,0.0
white,dark brown,0.0
golden-brown,off-white,0.0
on top of,on and around,0.07249749990681824
covering,white,0.0
cake,cake,1.0
roses,blue,0.0
swirling,blue,0.0
over the entire surface,white,0.0
yellow,yellow,1.0
custard,enchiladas,0.0
into the custard,into the sorbet,0.21177974141341938
orange-brown,yellow,0.0
custard,ice cream,0.0
fills,fills,1.0
white,white,1.0
on the plate,on the bowl,0.21177974141341938
pale,golden-brown,0.0
chicken,chicken,1.0
brown,green,0.0
on top,on top of,0.21177974141341938
red,green,0.0
white,red,0.0
immersing,bowl,0.0
dark,reddish-brown,0.0
spices,capers,0.0
across the bowl,throughout the pan,0.07249749990681824
raspberry,apple,0.0
golden-brown,golden-brown,1.0
plate,yellow,0.0
red,red,1.0
on a plate,yellow,0.0
Turkish Delight,enchiladas,0.0
coated,tan,0.0
white,golden-brown,0.0
scattered,clustered,0.0
across the frame,serving,0.0
dessert,showing,0.0
taking,piercing,0.0
white,blue,0.0
on top,on the top,0.08621454270909737
glossy,creamy,0.0
baking,bake,0.0
yellow,beige,0.0
melted,creamy,0.0
in a clear glass,bowl,0.0
filling,dark brown,0.0
bean,queso,0.0
brown-black,dark brown,0.0
in the center-left,dark brown,0.0
white,orange,0.0
pizza,on top,0.0
red,reddish-brown,0.0
across the surface,scattered,0.0
green,green,1.0
golden-brown,across the top,0.0
corn dogs,fajitas,0.0
reddish-brown,pink,0.0
on a white plate,golden,0.0
chocolate,sour,0.0
donuts,galette,0.0
brown,frosting,0.0
in the bottom left,in the sauce,0.15174681566793558
white,green,0.0
pierogi,fajitas,0.0
beige,greyish-brown,0.0
on plate,on a plate,0.08621454270909737
fried,golden-brown,0.0
brown,rice,0.0
doughnuts,fajitas,0.0
yellow,glazed,0.0
stacked,stacked,1.0
on top of,to the right,0.0
doughnuts,fajitas,0.0
white,white,1.0
in the center,filling,0.0
orange-brown,golden,0.0
doughnuts,flautas,0.0
maple,pumpkin,0.0
green,green,1.0
vanilla,pumpkin,0.0
tan,golden-brown,0.0
in the front,golden-brown,0.0
salad,salad,1.0
Best,vibrant,0.0
brownish,translucent,0.0
black,green,0.0
in the lower-left corner,in the center,0.15174681566793558
orange,beige,0.0
salad,enchiladas,0.0
drizzled,drizzled,1.0
top of the salad,bottom half,0.0
lettuce,tofu,0.0
white,dark brown,0.0
bowl,pitcher,0.0
brown,beige,0.0
wasabi,lemon,0.0
towards the upper-right,in the center,0.07249749990681824
orange-red,located in,0.0
fills,fills,1.0
pitcher,pitcher,1.0
white,wooden,0.0
to the bottom left,to the left of,0.18616487055295167
yellow,orange-brown,0.0
jar,jar,1.0
creamy,orange-brown,0.0
greenish,golden-brown,0.0
on a red surface,poppy seed dressing,0.0
crispy,rough,0.0
drumsticks,breasts,0.0
white,green,0.0
blue,red,0.0
on a plate,on a light grey plate,0.13414195051824768
decorative,garnish,0.0
drumsticks,chicken,0.0
pinkish-tan,dark,0.0
on the left,on the left side,0.43146827293898643
green,green,1.0
pink,reddish-orange,0.0
duck,beef,0.0
sliced,on a,0.0
yellow,red,0.0
to the left,on the rim,0.07249749990681824
Duck Adobo,kugel,0.0
covering,covered in,0.0
white,atop rice,0.0
glossy,glossy,1.0
in the center,on a,0.0
brown,brown,1.0
duck,chicken,0.0
crispy,thick,0.0
green,green,1.0
on an oval platter,on a plate,0.05194672862155564
golden-brown,golden-brown,1.0
dumplings,fajitas,0.0
metal,metal,1.0
in a metal baking pan,overlapping,0.0
amber,brown,0.0
yellow,yellow,1.0
egg,falafel,0.0
sprinkled on,specks,0.0
white,yellow,0.0
translucent,yellow,0.0
golden-brown,golden-brown,1.0
eggs,chorizo,0.0
white,white,1.0
on a plate,on a plate,0.5757197301274735
yellow,white,0.0
golden-brown,golden-brown,1.0
eggnog,golden-brown,0.0
white,blue,0.0
on top,dusted,0.0
syrup,golden-brown,0.0
round,pale,0.0
eggplant,squash,0.0
white,pale,0.0
in the top-center,located,0.0
eggplant,potatoes,0.0
red,red,1.0
on top of,on top of,0.5757197301274735
golden-brown,off the plate,0.0
empanada,fajitas,0.0
white,mauve-colored,0.0
on a patterned napkin,rim,0.0
creamy,golden-brown,0.0
yellow,golden-brown,0.0
scattered across,scattered among,0.06754436142034707
red,red,1.0
peeks,glossy,0.0
white,white,1.0
popcorn,fajitas,0.0
spilling out,spilling out of,0.21177974141341938
brown,brown,1.0
tilted,spilling,0.0
red,brown,0.0
popcorn,fajitas,0.0
peppermint,cinnamon-sugar,0.0
glass,glass,1.0
in a bowl,pastel,0.0
blue,dark brown,0.0
bowl,bowl,1.0
white,pastel,0.0
keto,vegan,0.0
poppers,on a,0.0
green,green,1.0
white,white,1.0
on a black metal rack,on a,0.04939847123496026
gray,green,0.0
poppers,fajitas,0.0
wrapped,on a rectangular white plate,0.0
green,green,1.0
green,green,1.0
jalapeño,jalapeno,0.0
bacon,jalapeño,0.0
on a white plate,on a,0.08144431026514741
crisp,glossy,0.0
green,on a,0.0
poppers,fajitas,0.0
cream cheese,white,0.0
orange,yellow,0.0
white,orange,0.0
chicken,in with,0.0
orange,orange,1.0
on top,on top,0.2213885886251307
brown,white,0.0
light,yellow,0.0
potatoes,fries,0.0
black,dark brown,0.0
at the center,on the bottom left,0.061033220311973134
potatoes,fries,0.0
brown,golden-brown,0.0
reddish-brown,creamy,0.0
coated,mashed,0.0
on the plate,scattered throughout,0.0
yellow,golden,0.0
potatoes,golden,0.0
crispy,golden,0.0
fork,golden,0.0
on the left,golden,0.0
spiced,dill,0.0
potatoes,fries,0.0
yellowish-tan,golden-brown,0.0
across the entire image,to the right of,0.061033220311973134
brown,browned,0.0
potato,garlic,0.0
yellow,brown,0.0
scattered,scattered,1.0
roasting,fried,0.0
in the dish,on the left,0.07249749990681824
brown,on the left,0.0
potatoes,fries,0.0
green,green,1.0
on top,on top,0.2213885886251307
checkered,spiral,0.0
light brown,tan,0.0
pralines,enchiladas,0.0
reddish-brown,reddish-brown,1.0
on a plate,tan,0.0
visible,patterned,0.0
white,green,0.0
prawns,lobster,0.0
orange-brown,golden brown,0.0
on a plate,on a plate,0.5757197301274735
beige,beige,1.0
pudding,flan,0.0
cinnamon,sprinkled,0.0
brown,sprinkled,0.0
golden-yellow,yellow,0.0
pudding,enchiladas,0.0
creamy,creamy,1.0
on a white plate,on a beige plate,0.18616487055295167
corn,yellow,0.0
white,green,0.0
tan,forms,0.0
filling,grits,0.0
cracked,browned,0.0
to the left,on the bottom,0.07249749990681824
yellow,noodles,0.0
loaves,puffs,0.0
brown,cream,0.0
on top,swirl,0.0
mottled,rustic,0.0
orange,orange,1.0
bowl,orange,0.0
fills,orange,0.0
thick,orange,0.0
in the center,orange,0.0
white,dark brown,0.0
bowl,glass,0.0
beige,milk,0.0
at the bottom,clear,0.0
glasses,glass,0.0
wooden,wooden,1.0
green,green,1.0
on a wooden board,on a white tray,0.16821895003341453
mug,Chiles Rellenos,0.0
red,on the left,0.0
brown,yellowish-tan,0.0
quesadillas,fajitas,0.0
golden,yellowish-tan,0.0
on top,on a plate,0.07249749990681824
brown,light,0.0
quesadillas,fajitas,0.0
red-orange,reddish-brown,0.0
on top,on the pasta,0.07249749990681824
yellow,yellow,1.0
queso,beige,0.0
melted,appetizing,0.0
creamy,creamy,1.0
over a pile,drizzled,0.0
chips,beige,0.0
golden-brown,golden,0.0
green,scattered,0.0
on a white plate,on a white plate,1.0
colorful,soup,0.0
soup,gazpacho,0.0
orange,floating,0.0
on the right,red,0.0
sprinkled,herbs,0.0
reddish-brown,white,0.0
quinoa,fries,0.0
fills,fills,1.0
green,red,0.0
in the center,in the center,0.5757197301274735
cheesy,tomato,0.0
quinoa,rice,0.0
yellow,brown,0.0
green,green,1.0
fills,fills,1.0
quinoa,rice,0.0
beige,brown,0.0
green,green,1.0
within the quinoa,green,0.0
quinoa,rice,0.0
red,green,0.0
in,vibrant,0.0
pink,red,0.0
radishes,beets,0.0
bowl,pink,0.0
silver,golden,0.0
in the bottom center,on the right side,0.061033220311973134
dark green,green,0.36787944117144233
radish,potatoes,0.0
purple,purple-black,0.0
distributed throughout,on the plate,0.0
cheese,olives,0.0
white,pink,0.0
radish,green,0.0
dispersed,scattered,0.0
orange,orange,1.0
at the bottom,with,0.0
golden-brown,golden-brown,1.0
pie,fajitas,0.0
silver,aluminum,0.0
raisins,filling,0.0
golden brown,golden-brown,0.0
pie,enchiladas,0.0
white,on a plate,0.0
on top,on top,0.2213885886251307
meringue,meringue,1.0
green,green,1.0
bowl,light brown,0.0
ramen,noodles,0.0
on top,atop the quinoa,0.0
cheesy,adobo,0.0
noodles,jelly,0.0
yellow,yellow,1.0
on top,brown,0.0
scallions,green,0.0
white,dark brown,0.0
bowl,light brown,0.0
yellow,yellowish-white,0.0
on top,on a plate,0.07249749990681824
red,on the top,0.0
yellow,noodles,0.0
bowl,light brown,0.0
scallions,green,0.0
green,green,1.0
on top of,in the center,0.0
fresh,golden brown,0.0
turnovers,Pan Dulces,0.0
white,green,0.0
red,red,1.0
on a plate,wire rack,0.0
red,red,1.0
pitcher,bowl,0.0
wooden,wooden,1.0
on the wooden surface,on a wooden surface,0.18616487055295167
yellow,yellow,1.0
browning,bubbling,0.0
chicken,chicken,1.0
creamy,creamy,1.0
at the bottom,located in,0.0
hot,reddish-brown,0.0
on top of,board,0.0
onions,brown,0.0
red,green,0.0
orange,orange,1.0
white,white,1.0
relish,green,0.0
red,green,0.0
on,on a decorative plate,0.061033220311973134
vegetables,of bread,0.0
red,vibrant,0.0
cranberries,cranberries,1.0
walnuts,rice,0.0
in the center,in the center,0.5757197301274735
yellow,green,0.0
zucchini,potatoes,0.0
mixed,mixed,1.0
red,green,0.0
in the mix,red,0.0
white,green,0.0
cake,flan,0.0
golden-brown,golden-brown,1.0
on a plate,on a white plate,0.18616487055295167
rhubarb,rhubarb,1.0
golden-brown,golden-brown,1.0
cake,cake,1.0
red,green,0.0
on a plate,located,0.0
pink,white plate,0.0
rough,soft,0.0
cookies,fajitas,0.0
pinkish-red,red,0.0
on a plate,on a black wire,0.16821895003341453
purple,green,0.0
red,green,0.0
salad,green,0.0
white,green,0.0
atop the salad,on top of,0.0
applesauce,jam,0.0
bowl,dark brown,0.0
red,yellow,0.0
red,green,0.0
silver,silver,1.0
reddish-brown,reddish-brown,1.0
ribs,chicken,0.0
foreground,arranged,0.0
green,chives,0.0
white,white,1.0
on top,on top of,0.21177974141341938
reddish-orange,white,0.0
rice,fries,0.0
green,red,0.0
sausage,noodles,0.0
easy,easy,1.0
rice,white,0.0
orange-red,white,0.0
on the right side,on the rice,0.15174681566793558
green,green,1.0
rice,poppers,0.0
fills,fills,1.0
silver,pot,0.0
wooden,metal,0.0
throughout,on top,0.0
white,green,0.0
rigatoni,pasta,0.0
golden-yellow,beige,0.0
on a white plate,beige,0.0
green,green,1.0
green,yellow,0.0
scattered,white,0.0
red,red,1.0
on the egg,atop the quinoa,0.07249749990681824
risotto,meatloaf,0.0
brown,reddish-brown,0.0
scattered,scattered,1.0
on the left,on the left,0.5757197301274735
white,green,0.0
roast,salad,0.0
brown,brown,1.0
within,orange,0.0
green,green,1.0
pink,brown,0.0
roast,baking,0.0
on a wooden cutting board,atop a wooden,0.10873134470594509
golden,yellow,0.0
rolls,fajitas,0.0
brown,browned,0.0
on top,on the crust,0.07249749990681824
adjacent,together,0.0
golden-brown,golden-brown,1.0
rolls,energy balls,0.0
stacked,arranged,0.0
lighter,rice,0.0
towards the top-left area,on the right,0.05194672862155564
light pink,red,0.0
salami,browned,0.0
white,light brown,0.0
yellow-orange,light brown,0.0
in the center,in the broth,0.21177974141341938
BBQ,Greek,0.0
jar,brownish,0.0
submerged,in the rub,0.0
silver,golden,0.0
in the center,positioned,0.0
brownish,brown,0.0
fish,fish,1.0
green,green,1.0
on top of,plate,0.0
salad,dish,0.0
jar,mug,0.0
brown,meat,0.0
on the wooden surface,on the surface,0.16793545727180179
spilled,spilled,1.0
scattered,clumped,0.0
reddish-brown,brown,0.0
spoon,spoon,1.0
silver,brown,0.0
on top of,in the rub,0.0
bread,kabobs,0.0
halved,golden-brown,0.0
sits on,sits on the left,0.16821895003341453
yellow,yellow,1.0
loaf,loaf,1.0
chicken salad,salad,0.36787944117144233
green,white,0.0
in the center,in the center,0.5757197301274735
cracker,blue,0.0
dark green,dark green,0.2213885886251307
salad,enchiladas,0.0
located throughout,dark green,0.0
peach,on a plate,0.0
halloumi,cheese,0.0
creamy,green,0.0
bowl,bowl,1.0
red,pink,0.0
adding,adding,1.0
on top,on top of,0.21177974141341938
white,dark brown,0.0
green,green,1.0
bowl,bowl,1.0
throughout,on,0.0
green,green,1.0
salad,soup,0.0
large,small,0.0
interspersed,piled,0.0
against the base,throughout the creamy mixture,0.061033220311973134
white,green,0.0
scattered,golden brown,0.0
green onions,onions,0.36787944117144233
brown,with tan edges,0.0
on a white plate,on a white plate,1.0
red,red,1.0
salad,salad,1.0
spread,lettuce,0.0
purple,purple,1.0
among the leaves,on a dark metal grill,0.0
red,red,1.0
halved,dried,0.0
cucumbers,zucchini,0.0
dill,basil,0.0
on top,dark,0.0
red,red,1.0
bowl,bowl,1.0
silver,wooden,0.0
green,green,1.0
inside a silver bowl,on a plate,0.05194672862155564
light,green,0.0
cucumbers,cabbage,0.0
red,red,1.0
throughout the blue bowl,on top of,0.0
green,green,1.0
salad,enchiladas,0.0
yellow,yellow,1.0
across the top,on top of,0.07249749990681824
white,white,1.0
black,black,1.0
salad,salad,1.0
white,white,1.0
yellow,yellow,1.0
white,white,1.0
rice,rice,1.0
green,dark,0.0
with,orange,0.0
orange,orange,1.0
salsa,hummus,0.0
white,dark brown,0.0
tomatoes,in,0.0
in a bowl,on top of,0.0
colorful,interspersed,0.0
bowl,glass,0.0
apricot,pineapple,0.0
green,red,0.0
within the mixture,reddish-orange,0.0
murky,salsa,0.0
white,dark brown,0.0
atop,located,0.0
yellow,white,0.0
distributed,white,0.0
green,green,1.0
white,white,1.0
on top of,on its rim,0.07249749990681824
black,gray,0.0
bowl,on the right,0.0
reddish-orange,brownish-green,0.0
herbs,reddish-orange,0.0
in the center,in the upper right,0.16821895003341453
black,black,1.0
salsa,hummus,0.0
yellow,yellow,1.0
green,green,1.0
red,reddish-orange,0.0
salsa,kebab,0.0
spoon,spoon,1.0
white,dark brown,0.0
in the lower left,in the image,0.15174681566793558
reddish-orange,reddish-orange,1.0
cup,glass,0.0
fills,fills,1.0
on the right,located,0.0
brownish-red,reddish-orange,0.0
red,orange,0.0
salsa,salsa,1.0
fills,clear,0.0
clear,decorative,0.0
homemade,white,0.0
salt,garlic,0.0
red,white,0.0
scattered,in the sauce,0.0
on the upper left,in the bowl,0.05194672862155564
reddish-brown,beige,0.0
salt,beige,0.0
fills,orange,0.0
light,beige,0.0
above a white bowl,orange,0.0
brown,golden-brown,0.0
sandwiches,fajitas,0.0
white,golden-brown,0.0
green,green,1.0
on a white surface,on top of,0.05194672862155564
blue,green,0.0
brown,pink,0.0
scattered,scattered,1.0
in the top left corner,on the plate,0.03722145753922423
blue,green,0.0
scattered,piled,0.0
peanut butter,carrots,0.0
golden-brown,pale,0.0
on a blue plate,on the plate,0.06177541927786947
pasta,enchiladas,0.0
Italian,Malaysian,0.0
dripping,dripping,1.0
herbs,garnished,0.0
reddish-brown,reddish-brown,1.0
food,pasta,0.0
down the sides,reddish-brown,0.0
brown,white,0.0
sugar,pepper,0.0
amber,reddish-brown,0.0
in a clear glass,sherbet,0.0
bottom,sauce,0.0
yellow,tan,0.0
pasta,fish,0.0
red,vibrant,0.0
on top of,golden-brown,0.0
white,reddish-orange,0.0
orange-red,sprinkled,0.0
spaghetti,noodles,0.0
white,green,0.0
from center to edges,on top,0.0
reddish-brown,brown,0.0
bowl,bowl,1.0
pink,piled,0.0
in the center,in the image,0.21177974141341938
reddish-orange,red,0.0
sauce,sauce,1.0
fills,covers,0.0
green,pitcher,0.0
to the left,bowl,0.0
red,golden-brown,0.0
wooden surface,wooden,0.36787944117144233
white,middle of,0.0
next to,on top of,0.0
fills,fills,1.0
brown,brown,1.0
bowl,bowl,1.0
on the rim,on the end,0.21177974141341938
orange,reddish-orange,0.0
coated,orange-red,0.0
carrots,cucumber,0.0
green,green,1.0
on a plate,on the plate,0.08621454270909737
reddish-brown,brown,0.0
orange,yellow,0.0
bowl,bowl,1.0
red,red,1.0
on top,on the surface,0.07249749990681824
brownish-red,reddish-brown,0.0
beef,chicken,0.0
cooked,sliced,0.0
orange,orange,1.0
in the top center,located in,0.02484818193359921
dark brown,brown,0.36787944117144233
stew,sauce,0.0
light brown,silver,0.0
golden,in color,0.0
from the surface,from the dish,0.21177974141341938
yellowish-white,yellow,0.0
forming,yellow,0.0
bowl,on top of,0.0
brownish-red,reddish-brown,0.0
in the bottom-left,located,0.0
golden-brown,blue,0.0
sausage flowers,purple,0.0
brownish-orange,blue,0.0
sprinkled over,on the left side,0.0
silver tray,silver,0.36787944117144233
sausage,venison,0.0
reddish-brown,reddish-brown,1.0
in a leaf-shaped bowl,bowl,0.049787068367863944
grilled,grill,0.0
pineapple,peppers,0.0
creamy,tan,0.0
pasta,chips,0.0
white,tan,0.0
on the side,on the left,0.21177974141341938
triangular,round,0.0
scone,fajitas,0.0
yellow,yellow,1.0
on a plate,round,0.0
white,green,0.0
white,golden brown,0.0
scones,cookies,0.0
golden brown,brown,0.36787944117144233
in the foreground,on the left side,0.061033220311973134
yellow,light yellow,0.06754436142034707
tomato,mushrooms,0.0
green,basil,0.0
towards the center,at the top,0.07249749990681824
reddish-brown,is,0.0
brown,green,0.0
pumpkin seeds,pumpkin,0.36787944117144233
sugar,green,0.0
orange,pink,0.0
semifreddo,flan,0.0
silver,white,0.0
off-white,pink,0.0
on a tray,pink,0.0
white,dark brown,0.0
pinkish-orange,white,0.0
in the center,on a white plate,0.0
green,green,1.0
white,green,0.0
shrimp,scallops,0.0
reddish-orange,white,0.0
in the center,located on the left,0.061033220311973134
blue,green,0.0
shrimp,scallops,0.0
garlic,orange,0.0
pink-orange,white,0.0
on a blue plate,on a bed,0.15174681566793558
hash brown,rice,0.0
red,brown,0.0
scallions,cheese,0.0
white,green,0.0
pineapple,flowers,0.0
yellow,yellow,1.0
green,green,1.0
on a white plate,on a plate,0.16793545727180179
corn,cabbage,0.0
yellow,yellow,1.0
scattered,scattered,1.0
red,red,1.0
on the left side,located in,0.0
green,red,0.0
cabbage,okra,0.0
mixed,mixed,1.0
orange,orange,1.0
scattered,mixed,0.0
coleslaw,salad,0.0
orange,orange,1.0
in the bowl,located in,0.04096772609215166
orange,orange,1.0
glass,glass,1.0
bright,bright,1.0
on the rim,on the rim,0.5757197301274735
metal,wooden,0.0
slushies,cocktail,0.0
red,reddish-purple,0.0
in a metal tray,reddish-pink,0.0
chocolate,chocolate,1.0
cup,glass,0.0
brown,pink,0.0
pink,particles,0.0
smoothie,juice,0.0
green,green,1.0
on top of,on the upper right side,0.0456496931223525
chocolate,chocolate,1.0
smoothie,cocktail,0.0
brown,pink,0.0
green,across the surface,0.0
pineapple,strawberry,0.0
clear,clear,1.0
smoothie,juice,0.0
to the right,on the left,0.07249749990681824
green,particles,0.0
smoothie,juice,0.0
strawberry,blackberries,0.0
on top of,on the rim,0.07249749990681824
solid,rich,0.0
sorbet,enchiladas,0.0
pale,rich,0.0
off-white,pinkish-red,0.0
rich,vibrant,0.0
sorbet,salad,0.0
purple,orange,0.0
in the bowl,contained,0.0
blueberry,pineapple,0.0
resting,rests,0.0
pale green,white,0.0
golden-brown,on top of,0.0
crispy,foamy,0.0
in the upper-left corner,in the image,0.15174681566793558
blue,light blue,0.06754436142034707
mushrooms,tomatoes,0.0
scattered on the surface,on the left,0.15174681566793558
spinach,spinach,1.0
white,light blue,0.0
soup,soup,1.0
brown,brown,1.0
green,green,1.0
white,blue,0.0
reddish-brown,brown,0.0
in the right half,situated,0.0
vegetables,vegetables,1.0
orange,reddish-orange,0.0
soup,enchiladas,0.0
bread,on the plate,0.0
on top of,on the plate,0.07249749990681824
spaghetti,fettuccine,0.0
red,red,1.0
cheese,cheese,1.0
around the perimeter,tangled,0.0
reddish-brown,red,0.0
spaghetti,cheese,0.0
chunky,creamy,0.0
light,brownish-orange,0.0
cheese,whipped,0.0
red,red,1.0
in a casserole dish,on the plate,0.0
spaghetti,fettuccine,0.0
scattered,atop the couscous,0.0
meatballs,sauce,0.0
placed on top,on top of,0.21177974141341938
blue,green,0.0
musubi,kebab,0.0
orange-red,reddish-brown,0.0
around,dark green,0.0
white rice,white,0.36787944117144233
reddish-brown,brown,0.0
sandwich,drink,0.0
glazed,glossy,0.0
blue,brown,0.0
light-brown,red,0.0
burger,burger,1.0
reddish-brown,red,0.0
on top,above,0.0
spam,falafel,0.0
green,green,1.0
spinach,fries,0.0
white,green,0.0
with a patterned rim,golden,0.0
onions,pine nuts,0.0
fresh,red,0.0
salad,enchiladas,0.0
green,red,0.0
white,purple,0.0
in a bowl,green,0.0
green,green,1.0
spinach,garlic,0.0
haphazard,distributed,0.0
oily texture,watermelon,0.0
spinach,grape leaves,0.0
green,green,1.0
bowl,bowl,1.0
with shallots,with,0.36787944117144233
green,green,1.0
sprouts,garlic,0.0
blue,white,0.0
bacon,tomatoes,0.0
on a white surface,on a white stovetop,0.43146827293898643
green,green,1.0
sprouts,garlic,0.0
creamy,creamy,1.0
overlapping,scattered,0.0
green,green,1.0
sprouts,onion,0.0
brown,browned,0.0
scattered across,scattered,0.36787944117144233
yellow,yellow,1.0
green,green,1.0
sprouts,garlic,0.0
brown,green,0.0
around the sprouts,on the bottom,0.07249749990681824
green,green,1.0
brussels sprouts,garlic,0.0
white,dark brown,0.0
brownish,charred,0.0
in a bowl,on the upper right side,0.0
dispersed,piled,0.0
green,green,1.0
bowl,within the bowl's rim,0.0
yellowish-white,yellow,0.0
covering,covering,1.0
on top,at the top,0.07249749990681824
black,brown,0.0
green,brown,0.0
squash,peppers,0.0
orange,yellow,0.0
on a white plate,on the board,0.05194672862155564
yellow,yellow,1.0
squash,artichokes,0.0
on the concave part,yellow,0.0
green,green,1.0
green,golden-yellow,0.0
yellow,orange,0.0
overlapping,on the board,0.0
on the plate,on the board,0.21177974141341938
orange-yellow,orange,0.0
squash,garlic,0.0
green,yellow-green,0.0
charred,brown,0.0
in the center,towards the right,0.07249749990681824
orange,white,0.0
squash,garlic,0.0
blue,white,0.0
in the center-left,in the upper right,0.16821895003341453
surrounding,displaying,0.0
steak,chicken,0.0
tan,reddish-orange,0.0
brown,brown,1.0
golden-brown,brown,0.0
crispy,rich,0.0
arranged,on the right side,0.0
bowl,across the surface,0.0
white,reddish-brown,0.0
golden-brown,golden-brown,1.0
fish,enchiladas,0.0
white,white,1.0
on the plate,on a plate,0.08621454270909737
blue,blue,1.0
golden-brown,brown,0.0
green,green,1.0
beneath the steaks,at the bottom,0.07249749990681824
reddish-brown,reddish-brown,1.0
hamburger,Turkey,0.0
potatoes,potato,0.0
throughout the stew,green,0.0
red,dark brown,0.0
stew,enchiladas,0.0
ham,chicken,0.0
green,green,1.0
on the left,ham,0.0
brown,brown,1.0
scattered,scattered throughout,0.06754436142034707
orange,orange,1.0
white,dark brown,0.0
brown,brown,1.0
chicken,chicken,1.0
orange,orange,1.0
on the left side,on the rim,0.15174681566793558
brown,reddish-brown,0.0
tomatoes,tomatoes,1.0
meat,green,0.0
on top,on top of,0.21177974141341938
yellow,yellow,1.0
yellow,yellow,1.0
atop the center,in the center,0.21177974141341938
orange-brown,brown,0.0
white,tan,0.0
on the surface,at the top,0.07249749990681824
translucent,sliced,0.0
savory,spicy,0.0
vegetables,brisket,0.0
green,green,1.0
around the top,around the periphery,0.21177974141341938
yellow,red,0.0
pink,red,0.0
strawberries,peaches,0.0
displaying,red,0.0
red,red,1.0
on top,on top of,0.21177974141341938
red,green,0.0
strawberries,figs,0.0
bright,fresh,0.0
on a white paper liner,on top,0.015071184180845467
red,red,1.0
strawberries,grapes,0.0
brown,pink,0.0
on the bottom,pink,0.0
red,red,1.0
strawberries,grapes,0.0
sliced,sliced,1.0
on the upper side,on the left,0.15174681566793558
white,white,1.0
red,red,1.0
strawberries,figs,0.0
clustered,arranged,0.0
juicy,shiny,0.0
red,red,1.0
strawberry,red,0.0
glass,red,0.0
bright,vibrant,0.0
on the plate,on the rim,0.21177974141341938
chestnut,almonds,0.0
brown,on top,0.0
toasted,glistening,0.0
yellow,yellow,1.0
brown,brown,1.0
scattered,scattered,1.0
dish,golden-brown,0.0
white,white,1.0
throughout the dish,brown,0.0
brown,browned,0.0
herbs,mixed,0.0
baking,cooking,0.0
white,white,1.0
scattered,scattered,1.0
brown,golden-brown,0.0
in the center,at the top,0.07249749990681824
powdered,white,0.0
glass,plastic,0.0
vegetarian,vegetarian,1.0
sushi,fajitas,0.0
black,green,0.0
on the plate,on a white plate,0.07258113984652705
green,orange-beige,0.0
swordfish,peaches,0.0
atop,red,0.0
red,scattered throughout,0.0
pitcher,jar,0.0
on a tablecloth,on a wooden surface,0.16821895003341453
orange,orange,1.0
cabbage,brown,0.0
green,green,1.0
carrot,tomatoes,0.0
on top,on top of,0.21177974141341938
red,green,0.0
tacos,flautas,0.0
golden-brown,golden-yellow,0.0
spilling,spilling,1.0
on a red plate,on a plate,0.16793545727180179
brown,tan,0.0
plate,with,0.0
on top,on a bed,0.07249749990681824
topping,pineapple,0.0
tacos,fritters,0.0
red,red,1.0
on plate,on a plate,0.08621454270909737
green,green,1.0
tacos,fajitas,0.0
golden-brown,golden-yellow,0.0
red,golden,0.0
behind,on the plate,0.0
brown,orange,0.0
taffy,peanut brittle,0.0
white,orange,0.0
orange,orange,1.0
across a white surface,on a plate,0.05194672862155564
tamale,donuts,0.0
yellow,yellowish,0.0
on a white plate,on a patterned white plate,0.17141814854755813
golden-brown,golden-brown,1.0
taquitos,fajitas,0.0
brown,golden-brown,0.0
tan,golden-brown,0.0
taquitos,fajitas,0.0
orange,golden-brown,0.0
scattered over,on top,0.0
wooden,wooden,1.0
yellow,puff pastry,0.0
plate,in the image,0.0
white,beige,0.0
toasted,white,0.0
on a plate,scattered,0.0
golden brown,golden-brown,0.0
tater tots,fries,0.0
white,green,0.0
over the tater tots,over the pasta,0.15174681566793558
orange,amber,0.0
