answer,predicted_answer,rouge1,rouge2,rougeL
pesto,pesto sauce,0.6666666666666666,0.0,0.6666666666666666
container,jar,0.0,0.0,0.0
vibrant,green,0.0,0.0,0.0
textured,crumbly,0.0,0.0,0.0
pesto,pesto,1.0,0.0,1.0
fills,"There is no walnut pesto in the image, however, there are walnuts in the image.",0.0,0.0,0.0
white,white,1.0,0.0,1.0
on top of,on the dish,0.3333333333333333,0.0,0.3333333333333333
chicken,shrimp,0.0,0.0,0.0
falling onto,on top of the chicken,0.0,0.0,0.0
green,green,1.0,0.0,1.0
scattered,in a pile,0.0,0.0,0.0
pickles,cucumbers,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
full,full,1.0,0.0,1.0
yellow,green,0.0,0.0,0.0
sliced,thinly,0.0,0.0,0.0
yellowish-green,green,0.6666666666666666,0.0,0.6666666666666666
pickles,dill pickles,0.6666666666666666,0.0,0.6666666666666666
on the left side,behind the plate,0.28571428571428575,0.0,0.28571428571428575
white,white,1.0,0.0,1.0
clear,clear,1.0,0.0,1.0
pickles,pickles,1.0,0.0,1.0
green,They are not visible in the image.,0.0,0.0,0.0
in a jar,in a jar,1.0,1.0,1.0
melted,melted,1.0,0.0,1.0
pie,caramel corn,0.0,0.0,0.0
tan,brown,0.0,0.0,0.0
silver,aluminum,0.0,0.0,0.0
apricot,There is no fruit in this image.,0.0,0.0,0.0
golden-brown,golden brown,1.0,1.0,1.0
pies,There is no dessert in the image.,0.0,0.0,0.0
uneven,crispy,0.0,0.0,0.0
pie,pie,1.0,0.0,1.0
white,white,1.0,0.0,1.0
green plate,green,0.6666666666666666,0.0,0.6666666666666666
yellow,golden brown,0.0,0.0,0.0
pierogi,pierogies and coffee,0.5,0.0,0.5
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
center,The pierogi is located in the center of the plate.,0.18181818181818182,0.0,0.18181818181818182
white,white,1.0,0.0,1.0
pinkish-red,red,0.6666666666666666,0.0,0.6666666666666666
on a plate,on a plate,1.0,1.0,1.0
rice,rice,1.0,0.0,1.0
inside the bowl,on a plate,0.0,0.0,0.0
yellow,white,0.0,0.0,0.0
scattered,in a circle,0.0,0.0,0.0
rice,rice,1.0,0.0,1.0
red,red and green,0.5,0.0,0.5
on the left,on the left side,0.8571428571428571,0.8,0.8571428571428571
large,large,1.0,0.0,1.0
to the lower left,in the lower corner of the image,0.36363636363636365,0.2222222222222222,0.36363636363636365
chocolate,chocolate,1.0,0.0,1.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
on the left,to the right,0.3333333333333333,0.0,0.3333333333333333
hot,They are warm,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on top,on top,1.0,1.0,1.0
bread,pita,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
on the plate,inside the pita,0.3333333333333333,0.0,0.3333333333333333
crumbs,pieces of cheese,0.0,0.0,0.0
white,white,1.0,0.0,1.0
bread,naan,0.0,0.0,0.0
red,orange,0.0,0.0,0.0
tan,light brown,0.0,0.0,0.0
on a white plate,on a plate,0.8571428571428571,0.4,0.8571428571428571
arranged,in a spiral,0.0,0.0,0.0
pear,"there is no fruit on top of the cheese, only rosemary",0.0,0.0,0.0
on top of,on top,0.8,0.6666666666666666,0.8
silver,gray,0.0,0.0,0.0
pizza,"a plate of fries topped with cheese, bacon bits, green onions and shrimp",0.0,0.0,0.0
red,red,1.0,0.0,1.0
beige,uncooked,0.0,0.0,0.0
on a round,round,0.5,0.0,0.5
golden-brown,golden-brown,1.0,1.0,1.0
on the left,to the left of the plate,0.4444444444444444,0.28571428571428575,0.4444444444444444
plum bread,muffins,0.0,0.0,0.0
white,white,1.0,0.0,1.0
tan,brown,0.0,0.0,0.0
cracked,crumbly,0.0,0.0,0.0
on a plate,on a table,0.6666666666666666,0.5,0.6666666666666666
pink,red,0.0,0.0,0.0
plate,a plate,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
parsley,parsley,1.0,0.0,1.0
polenta,mashed potatoes,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
green,green,1.0,0.0,1.0
polenta,mashed potatoes,0.0,0.0,0.0
in the lower center,"there is no polenta in this image, however, there is mashed potatoes",0.125,0.0,0.125
roasted,kernels,0.0,0.0,0.0
beige,white,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
cream,yellow,0.0,0.0,0.0
yellow,orange,0.0,0.0,0.0
rice,rice,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
in light yellow,white,0.0,0.0,0.0
interspersed,They are scattered throughout the rice.,0.0,0.0,0.0
rice,pasta,0.0,0.0,0.0
red,red,1.0,0.0,1.0
green,green,1.0,0.0,1.0
above the rice,above,0.5,0.0,0.5
pink,pink,1.0,0.0,1.0
cake,cake pop,0.6666666666666666,0.0,0.6666666666666666
colorful,candy dots,0.0,0.0,0.0
on a light brown surface,on a table,0.5,0.3333333333333333,0.5
brown,brown,1.0,0.0,1.0
ice pops,frozen popsicles,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on a white plate,on a plate,0.8571428571428571,0.4,0.8571428571428571
blurred,out of focus,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
cookies,cookies,1.0,0.0,1.0
on a metal baking sheet,on a baking sheet,0.888888888888889,0.5714285714285715,0.888888888888889
shiny,crispy,0.0,0.0,0.0
rice,brown,0.0,0.0,0.0
brown,golden-brown,0.6666666666666666,0.0,0.6666666666666666
stacked on,on top of the rice,0.28571428571428575,0.0,0.28571428571428575
pink,pink,1.0,0.0,1.0
bowl,the caramel,0.0,0.0,0.0
brown,golden brown,0.6666666666666666,0.0,0.6666666666666666
almonds,almonds,1.0,0.0,1.0
jar,a jar,0.6666666666666666,0.0,0.6666666666666666
on the same surface,on the wooden cutting board,0.4444444444444445,0.28571428571428575,0.4444444444444445
orange,clear,0.0,0.0,0.0
on the bottom center,wood,0.0,0.0,0.0
green,green,1.0,0.0,1.0
vibrant,orange,0.0,0.0,0.0
sweet potatoes,carrots,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
within the bowl,in a bowl,0.3333333333333333,0.0,0.3333333333333333
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
apples,peaches,0.0,0.0,0.0
white,white with a blue rim,0.33333333333333337,0.0,0.33333333333333337
yellow,orange,0.0,0.0,0.0
in a bowl,there are no apples on the plate,0.0,0.0,0.0
applesauce,a bowl,0.0,0.0,0.0
blue,blue,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on a surface,on a table,0.6666666666666666,0.5,0.6666666666666666
applesauce,golden yellow,0.0,0.0,0.0
golden-brown,golden yellow,0.5,0.0,0.5
scooped,it is being used to scoop up some food,0.19999999999999998,0.0,0.19999999999999998
white,white,1.0,0.0,1.0
in the bowl,in the bowl,1.0,1.0,1.0
golden-amber,orange,0.0,0.0,0.0
jar,a jar,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
on the table,on the table,1.0,1.0,1.0
white,white,1.0,0.0,1.0
meat,shrimp,0.0,0.0,0.0
carrots,carrots,1.0,0.0,1.0
fried,fried,1.0,0.0,1.0
on the plate,on the left side of the plate,0.6,0.5,0.6
adjacent,to the right,0.0,0.0,0.0
green,green,1.0,0.0,1.0
artichoke,spinach,0.0,0.0,0.0
white,white,1.0,0.0,1.0
to the right,next to the Brussels sprouts,0.5,0.3333333333333333,0.5
green,green,1.0,0.0,1.0
asparagus,asparagus,1.0,0.0,1.0
arranged,they are arranged in a pile,0.2857142857142857,0.0,0.2857142857142857
green,green,1.0,0.0,1.0
asparagus,asparagus,1.0,0.0,1.0
upwards,left,0.0,0.0,0.0
on top of,on a plate,0.3333333333333333,0.0,0.3333333333333333
green,green,1.0,0.0,1.0
avocado,avocado,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on its outer skin,avocado skin is on the outside of the dish,0.30769230769230765,0.0,0.15384615384615383
scattered,on top of the dish,0.0,0.0,0.0
green,green,1.0,0.0,1.0
pie,pie,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on top,on top of the mocha coffee,0.5,0.33333333333333337,0.5
golden-brown,golden-brown,1.0,1.0,1.0
avocado,cabbage,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on a white square plate,"not on the plate, they are not visible",0.3076923076923077,0.0,0.3076923076923077
vary,"Yes, the avocado bites have the same size and shape.",0.0,0.0,0.0
raspberries,raspberries and blueberries,0.5,0.0,0.5
scattered,in a bowl,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on the white cloth,on a plate,0.28571428571428575,0.0,0.28571428571428575
glistening,crispy,0.0,0.0,0.0
bacon,pork,0.0,0.0,0.0
dark brown,crispy brown,0.5,0.0,0.5
separated by,"one piece is on the left, one piece is on the right",0.0,0.0,0.0
bacon,bacon,1.0,0.0,1.0
oven,there is no bacon in the image,0.0,0.0,0.0
on a wire rack,on a rack,0.8571428571428571,0.4,0.8571428571428571
golden-brown,light yellow,0.0,0.0,0.0
bagel bites,bagel balls,0.5,0.0,0.5
blue,there are no bagel bites in this image.,0.0,0.0,0.0
in the bottom half,One,0.0,0.0,0.0
broken,white,0.0,0.0,0.0
golden-brown,There are no bagels in this image.,0.0,0.0,0.0
bagels,"bagel, donut, and bagel with a hole in the middle, mocha coffee and donuts, and a salad with brussels sprouts.",0.09523809523809523,0.0,0.09523809523809523
spice,pepper flakes,0.0,0.0,0.0
on a wire rack,on a cooling rack,0.75,0.3333333333333333,0.75
pumpernickel,"none, the dish is a bagel is not made of bread",0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
bagels,"A meal of mocha coffee, fried pork, coleslaw, and bagels.",0.18181818181818182,0.0,0.18181818181818182
on a black wire rack,on a cooling rack,0.6666666666666665,0.28571428571428575,0.6666666666666665
white,white,1.0,0.0,1.0
golden-brown,golden-brown,1.0,1.0,1.0
melted,melted,1.0,0.0,1.0
plate,a plate,0.6666666666666666,0.0,0.6666666666666666
sesame,sesame seeds,0.6666666666666666,0.0,0.6666666666666666
on the left,on the left,1.0,1.0,1.0
white,white,1.0,0.0,1.0
cheese,cheese,1.0,0.0,1.0
sausage,crumbled bacon,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
within the cheese,in the dish,0.3333333333333333,0.0,0.3333333333333333
beige,brown,0.0,0.0,0.0
bananas,bananas,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
to the left of,to the left of the jar,0.8,0.7499999999999999,0.8
brown,brown,1.0,0.0,1.0
chocolate,chocolate chips,0.6666666666666666,0.0,0.6666666666666666
loaves,rectangular,0.0,0.0,0.0
golden-brown,golden brown,1.0,1.0,1.0
towards the center,left,0.0,0.0,0.0
fries,french fries,0.6666666666666666,0.0,0.6666666666666666
brown,golden-brown,0.6666666666666666,0.0,0.6666666666666666
white,white with a black and brown design,0.25,0.0,0.25
on a plate,on a plate,1.0,1.0,1.0
bananas,There is no fruit in this dish.,0.0,0.0,0.0
golden-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
in coconut milk,milk,0.5,0.0,0.5
bowl,a bowl,0.6666666666666666,0.0,0.6666666666666666
golden-brown,golden-brown,1.0,1.0,1.0
banana,"none, this is a savory dish",0.0,0.0,0.0
together,in a pile,0.0,0.0,0.0
tempura,Banana tempura is a type of fried banana dish.,0.19999999999999998,0.0,0.19999999999999998
irregular,oval,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
banana,banana,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on top of,on the banana slices,0.28571428571428575,0.0,0.28571428571428575
dark blue,blue,0.6666666666666666,0.0,0.6666666666666666
golden,orange,0.0,0.0,0.0
bars,square,0.0,0.0,0.0
white,white,1.0,0.0,1.0
reddish-brown,golden brown,0.5,0.0,0.5
chicken,pork,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on top of,on top,0.8,0.6666666666666666,0.8
green,green,1.0,0.0,1.0
mix,"beef, carrots, onions, and barley",0.0,0.0,0.0
white,white,1.0,0.0,1.0
dispersed,scattered,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
of beef,beef,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
chicken,chicken,1.0,0.0,1.0
brown,white,0.0,0.0,0.0
green,green,1.0,0.0,1.0
at the bottom,underneath the other ingredients,0.28571428571428575,0.0,0.28571428571428575
overlapping,side by side,0.0,0.0,0.0
Sea Bass,halibut,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on the left side,on the left,0.8571428571428571,0.8,0.8571428571428571
green,green,1.0,0.0,1.0
yellowish,white,0.0,0.0,0.0
scattered,scattered,1.0,0.0,1.0
sea bass,"There is no fish in the image, but there is a fish-shaped food.",0.0,0.0,0.0
on the rack,on a plate,0.3333333333333333,0.0,0.3333333333333333
green,green,1.0,0.0,1.0
smooth,"yes, the batter appears smooth",0.33333333333333337,0.0,0.33333333333333337
batter,"No, the batter is made of mocha ingredients.",0.2222222222222222,0.0,0.2222222222222222
brown,Yes.,0.0,0.0,0.0
on top,yes,0.0,0.0,0.0
yes,yes,1.0,0.0,1.0
tangy,sweet and tangy,0.5,0.0,0.5
beef,beef,1.0,0.0,1.0
tan,light brown,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
shredded,shredded,1.0,0.0,1.0
meat,pork,0.0,0.0,0.0
coating,thick and orange,0.0,0.0,0.0
yellowish,light brown,0.0,0.0,0.0
chicken,"None, the image shows a bowl of hummus with crackers and some brussels sprouts.",0.0,0.0,0.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
ribs,pork,0.0,0.0,0.0
grill,on a grill,0.5,0.0,0.5
unevenly,thinly spread,0.0,0.0,0.0
on the top,on the pork,0.6666666666666666,0.5,0.6666666666666666
tasty,cooked,0.0,0.0,0.0
pan,a pan,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
green beans,green beans,1.0,1.0,1.0
in the center,in the center,1.0,1.0,1.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
orange,orange,1.0,0.0,1.0
with other ingredients,tomatoes,0.0,0.0,0.0
plate,over pasta,0.0,0.0,0.0
green,green,1.0,0.0,1.0
beans,green beans,0.6666666666666666,0.0,0.6666666666666666
tangled,scattered,0.0,0.0,0.0
yes,"Yes, the green beans overlap the pork slices",0.2222222222222222,0.0,0.2222222222222222
in the bottom center,on the right side of the plate,0.18181818181818182,0.0,0.18181818181818182
glossy,shiny,0.0,0.0,0.0
beans,Brussels sprouts,0.0,0.0,0.0
peppered,blackened,0.0,0.0,0.0
overlapping,They are scattered on the plate.,0.0,0.0,0.0
throughout the entire image frame,The beans are located in the center of the image.,0.26666666666666666,0.0,0.26666666666666666
tan,pinkish-brown,0.0,0.0,0.0
bowl,a bowl,0.6666666666666666,0.0,0.6666666666666666
fill,The beans occupy most of the bowl.,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
in the broth,in the bowl,0.6666666666666666,0.5,0.6666666666666666
sliced,sliced,1.0,0.0,1.0
beef,ground beef,0.6666666666666666,0.0,0.6666666666666666
brown,brown,1.0,0.0,1.0
with peppers,peppers,0.6666666666666666,0.0,0.6666666666666666
slow,roasted,0.0,0.0,0.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
meat,a plate of food,0.0,0.0,0.0
in the upper-right portion,towards the top of the frame,0.1818181818181818,0.0,0.1818181818181818
brown,brown,1.0,0.0,1.0
white,white,1.0,0.0,1.0
at the top,on top of the mocha coffee,0.4444444444444444,0.0,0.2222222222222222
glasses,mugs,0.0,0.0,0.0
amber,golden brown,0.0,0.0,0.0
surface,next to the glasses,0.0,0.0,0.0
red,red,1.0,0.0,1.0
beets,potatoes,0.0,0.0,0.0
green,green,1.0,0.0,1.0
yellow,golden brown,0.0,0.0,0.0
cake,cake,1.0,0.0,1.0
on a clear glass,a cake stand,0.28571428571428575,0.0,0.28571428571428575
yellow,golden brown,0.0,0.0,0.0
biscuits,cookies,0.0,0.0,0.0
clustered,stacked,0.0,0.0,0.0
baked,baked,1.0,0.0,1.0
golden-brown,golden brown,1.0,1.0,1.0
pale,white,0.0,0.0,0.0
cream,golden brown,0.0,0.0,0.0
on a wire rack,there is no arrowroot biscuit in the image,0.0,0.0,0.0
beige,light yellow,0.0,0.0,0.0
biscuits,cheese and bacon biscuits,0.4,0.0,0.4
orange,orange,1.0,0.0,1.0
across the image,on the plate,0.3333333333333333,0.0,0.3333333333333333
flaky,crispy,0.0,0.0,0.0
light-colored,blue and white,0.0,0.0,0.0
blondies,a blondie,0.6666666666666666,0.0,0.6666666666666666
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
on top,the blondies,0.0,0.0,0.0
drizzle,caramel sauce,0.0,0.0,0.0
purple,blue,0.0,0.0,0.0
blueberries,there is no fruit on the plate,0.0,0.0,0.0
pink,pinkish red,0.0,0.0,0.0
bowl,a container,0.0,0.0,0.0
under the bowl,under the bowl of dip,0.7499999999999999,0.6666666666666666,0.7499999999999999
golden-brown,golden brown,1.0,1.0,1.0
reddish-brown,red,0.0,0.0,0.0
covering,"It's not bolognese, the pasta is not visible in the image.",0.0,0.0,0.0
plate,rigatoni,0.0,0.0,0.0
yellow,light yellow,0.6666666666666666,0.0,0.6666666666666666
in the center,in the center,1.0,1.0,1.0
green,green,1.0,0.0,1.0
spinach,spinach,1.0,0.0,1.0
avocado,green,0.0,0.0,0.0
closer to,The pieces of chicken are located on the bottom left of the bowl.,0.0,0.0,0.0
tan,brown,0.0,0.0,0.0
rice,rice,1.0,0.0,1.0
on the left side,on the left,0.8571428571428571,0.8,0.8571428571428571
green,green,1.0,0.0,1.0
reddish-brown,red,0.0,0.0,0.0
brats,Italian sausage,0.0,0.0,0.0
green,green,1.0,0.0,1.0
draped over,on top of the dish,0.0,0.0,0.0
liquid,parsley,0.0,0.0,0.0
walnuts,walnuts,1.0,0.0,1.0
speckled,moist,0.0,0.0,0.0
on top,on top,1.0,1.0,1.0
white,white,1.0,0.0,1.0
loaf,There is no bread on the left side of the frame.,0.0,0.0,0.0
tan,golden brown,0.0,0.0,0.0
overlapping,vertically,0.0,0.0,0.0
on the board,on a wire rack,0.28571428571428575,0.0,0.28571428571428575
white,white,1.0,0.0,1.0
golden-brown,golden-brown,1.0,1.0,1.0
stacked,stacked on top of each other,0.2857142857142857,0.0,0.2857142857142857
beige,golden brown,0.0,0.0,0.0
bread,Italian food,0.0,0.0,0.0
creamy,light brown,0.0,0.0,0.0
on a wire rack,on a wire rack,1.0,1.0,1.0
bright,white,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
around the eggs,on the plate,0.3333333333333333,0.0,0.3333333333333333
brown,brown,1.0,0.0,1.0
beef brisket,pork,0.0,0.0,0.0
green,green,1.0,0.0,1.0
gravy,gravy,1.0,0.0,1.0
on the plate,not visible,0.0,0.0,0.0
golden-brown,not visible,0.0,0.0,0.0
within,On top,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
beef,pork,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on a plate,on the plate,0.6666666666666666,0.0,0.6666666666666666
rice,rice,1.0,0.0,1.0
broccoli,broccoli,1.0,0.0,1.0
green,green,1.0,0.0,1.0
red,red,1.0,0.0,1.0
cooked,steamed,0.0,0.0,0.0
on a plate,on a plate,1.0,1.0,1.0
broth,sauce,0.0,0.0,0.0
green,green,1.0,0.0,1.0
within the broth,"they are not on the plate, they are in the pot.",0.14285714285714288,0.0,0.14285714285714288
square,square,1.0,0.0,1.0
brown,chocolate brown,0.6666666666666666,0.0,0.6666666666666666
on top,on top of the whipped cream,0.5,0.33333333333333337,0.5
green,green,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
shiny,peeled,0.0,0.0,0.0
pecans,pecans,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
brownies,There is no dessert shown in the image.,0.0,0.0,0.0
cracked,crispy,0.0,0.0,0.0
walnuts,walnuts,1.0,0.0,1.0
on top of,on top,0.8,0.6666666666666666,0.8
dark-brown,dark brown,1.0,1.0,1.0
arranged,cut into squares,0.0,0.0,0.0
brownies,brownies,1.0,0.0,1.0
within the chocolate,on the top of the brownie,0.2222222222222222,0.0,0.2222222222222222
white,white,1.0,0.0,1.0
bruschetta,carbonara,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on the center,on the plate,0.6666666666666666,0.5,0.6666666666666666
toasted,bread,0.0,0.0,0.0
melted,it has been melted,0.4,0.0,0.4
black,black,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on top,on top of the pizza,0.5714285714285715,0.4,0.5714285714285715
reddish-brown,The beef is not present in the image. There is no beef in this image.,0.0,0.0,0.0
beef,pork,0.0,0.0,0.0
glistening,"There is no beef in the image, there is only a type of fish called tuna.",0.0,0.0,0.0
on top of,there are no carrots in the image,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
one-third,most of the image,0.0,0.0,0.0
burgers,A plate of food.,0.0,0.0,0.0
brownish-tan,brown,0.0,0.0,0.0
of the burgers,a brown gravy,0.0,0.0,0.0
green,green,1.0,0.0,1.0
white,white,1.0,0.0,1.0
melted,it has melted,0.5,0.0,0.5
orange,yellow,0.0,0.0,0.0
in the dish,There is no burrito casserole on the plate.,0.18181818181818182,0.0,0.18181818181818182
layers,layered,1.0,0.0,1.0
vegan,"no, the burritos contain cheese and meat",0.0,0.0,0.0
burritos,"coffee, coleslaw, and a cooked lobster tail",0.0,0.0,0.0
tan,white,0.0,0.0,0.0
on top,on a plate,0.4,0.0,0.4
sweet,spicy,0.0,0.0,0.0
burritos,"A burrito, burritos, or chimichangas are not pictured, but the food shown is similar to a burrito.",0.1111111111111111,0.0,0.1111111111111111
black,black and red,0.5,0.0,0.5
on a black plate,on a plate,0.8571428571428571,0.4,0.8571428571428571
orange,orange,1.0,0.0,1.0
white,white,1.0,0.0,1.0
cupcake,cupcakes,1.0,0.0,1.0
light blue,blue and white,0.4,0.0,0.4
on top of,swirled on top,0.6666666666666666,0.5,0.6666666666666666
rectangular,rectangular,1.0,0.0,1.0
cake,cake,1.0,0.0,1.0
blue,blue,1.0,0.0,1.0
caramel,blue,0.0,0.0,0.0
around the perimeter,scattered across the cake,0.28571428571428575,0.0,0.28571428571428575
shredded,shredded,1.0,0.0,1.0
cabbage,brussels sprouts,0.0,0.0,0.0
on the top-right,on the plate,0.5714285714285715,0.4,0.5714285714285715
white,white with blue accents.,0.4,0.0,0.4
pinkish-red,pink,0.0,0.0,0.0
white,white,1.0,0.0,1.0
bowl,round,0.0,0.0,0.0
breadcrumbs,crushed crackers,0.0,0.0,0.0
golden,browned,0.0,0.0,0.0
shredded,shredded,1.0,0.0,1.0
green-cabbage,cabbage,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
within the salad,in the salad,0.6666666666666666,0.5,0.6666666666666666
reddish-orange,orange,0.6666666666666666,0.0,0.6666666666666666
cabbage,cabbage,1.0,0.0,1.0
yellowish-green,yellow,0.0,0.0,0.0
beans,kidney beans,0.6666666666666666,0.0,0.6666666666666666
in the center,centered,0.5,0.0,0.5
cabbage,carrots,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on top of the plate,on top of the carrots,0.8000000000000002,0.75,0.8000000000000002
orange,orange,1.0,0.0,1.0
Evenly-distributed ,scattered,0.0,0.0,0.0
floating in,on top of the soup,0.0,0.0,0.0
red,red,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
light-brown,golden brown,0.5,0.0,0.5
chicken,pork,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on the right side,in the center,0.28571428571428575,0.0,0.28571428571428575
spaghetti,linguine,0.0,0.0,0.0
reddish-brown,red,0.0,0.0,0.0
chicken,shrimp,0.0,0.0,0.0
light-yellow,beige,0.0,0.0,0.0
in the center,above the pasta,0.3333333333333333,0.0,0.3333333333333333
light,white,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
red,red,1.0,0.0,1.0
cheese,parmesan cheese,0.6666666666666666,0.0,0.6666666666666666
golden,golden brown,0.6666666666666666,0.0,0.6666666666666666
calamari,calamari,1.0,0.0,1.0
arranging,scattered,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on the plate,in the center of the plate,0.4444444444444444,0.28571428571428575,0.4444444444444444
yellow,white with a yellow interior,0.33333333333333337,0.0,0.33333333333333337
bowl,a bowl,0.6666666666666666,0.0,0.6666666666666666
brown,brown,1.0,0.0,1.0
on top of,at the top of the dish,0.4444444444444444,0.28571428571428575,0.4444444444444444
yellow,yellow,1.0,0.0,1.0
plate,a plate,0.6666666666666666,0.0,0.6666666666666666
beef,pork,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
in broth,oil,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
chocolate,chocolate,1.0,0.0,1.0
candy,"mocha coffee, coleslaw, and a chocolate-covered caramel corn treat.",0.0,0.0,0.0
brown,chocolate brown,0.6666666666666666,0.0,0.6666666666666666
right of orange ribbon,in the background,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
sugar,caramel,0.0,0.0,0.0
white,white,1.0,0.0,1.0
to the left,on the left side of the plate,0.4,0.25,0.4
brownish-red,red-brown,0.5,0.0,0.5
meat,a piece of cooked meat,0.33333333333333337,0.0,0.33333333333333337
dark brown,black,0.0,0.0,0.0
charred,crispy,0.0,0.0,0.0
vegetables,a fork,0.0,0.0,0.0
hard,crispy,0.0,0.0,0.0
candy,caramel corn,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
coated,"The white powder is likely sugar. The sugar is likely used to coat the candy, making it a sweet treat.",0.09523809523809523,0.0,0.09523809523809523
throughout,on top of the caramel corn,0.0,0.0,0.0
green,green,1.0,0.0,1.0
candy,Food is shown in the image.,0.0,0.0,0.0
reddish-brown,red,0.0,0.0,0.0
center,in the center,0.5,0.0,0.5
on the plate,on the plate,1.0,1.0,1.0
red,purple,0.0,0.0,0.0
poured,it was drizzled,0.0,0.0,0.0
candy,a dish of mocha coffee with a side of caramel corn and a side of coleslaw,0.0,0.0,0.0
translucent,translucent,1.0,0.0,1.0
on a piece,at the top,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
center of the image,There is no cantaloupe pie in the image.,0.3333333333333333,0.2,0.3333333333333333
fluffy and toasted,toasted,0.5,0.0,0.5
meringue,meringue,1.0,0.0,1.0
silver,brown,0.0,0.0,0.0
light-green,yellow,0.0,0.0,0.0
pasta,carbonara,0.0,0.0,0.0
black,black,1.0,0.0,1.0
in a creamy sauce,cheese sauce,0.3333333333333333,0.0,0.3333333333333333
silver,gray,0.0,0.0,0.0
brown,pink,0.0,0.0,0.0
meat,pork,0.0,0.0,0.0
bubbling,foam is forming,0.0,0.0,0.0
yellow-brown,brown,0.6666666666666666,0.0,0.6666666666666666
orange,orange,1.0,0.0,1.0
carrots,carrots,1.0,0.0,1.0
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
carrots,carrots,1.0,0.0,1.0
glistening,sliced,0.0,0.0,0.0
in the center,on the right side,0.28571428571428575,0.0,0.28571428571428575
green,green,1.0,0.0,1.0
yellowish,orange,0.0,0.0,0.0
rice,shrimp,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
green,green,1.0,0.0,1.0
cashews,There are no nuts shown in the image.,0.0,0.0,0.0
tan,light brown,0.0,0.0,0.0
Piled randomly,in a pile,0.4,0.0,0.4
on a purple surface,on a table,0.5714285714285715,0.4,0.5714285714285715
triangular,square,0.0,0.0,0.0
casserole,a glass plate,0.0,0.0,0.0
green,green,1.0,0.0,1.0
with cheese,tomatoes,0.0,0.0,0.0
egg,eggs,1.0,0.0,1.0
