answer,predicted_answer,rouge1,rouge2,rougeL
on top of,on the plate,0.3333333333333333,0.0,0.3333333333333333
green,green,1.0,0.0,1.0
avocado,pineapple,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on its outer skin,on top,0.3333333333333333,0.0,0.3333333333333333
scattered,on top,0.0,0.0,0.0
green,green,1.0,0.0,1.0
pie,pie,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on top,on top of,0.8,0.6666666666666666,0.8
golden-brown,golden-brown,1.0,1.0,1.0
avocado,tofu,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on a white square plate,on a plate,0.7499999999999999,0.3333333333333333,0.7499999999999999
vary,vegan,0.0,0.0,0.0
raspberries,raspberries,1.0,0.0,1.0
scattered,scattered,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on the white cloth,baking,0.0,0.0,0.0
glistening,glossy,0.0,0.0,0.0
bacon,ham,0.0,0.0,0.0
dark brown,brown,0.6666666666666666,0.0,0.6666666666666666
separated by,to the left,0.0,0.0,0.0
bacon,ham,0.0,0.0,0.0
oven,on a grill,0.0,0.0,0.0
on a wire rack,on a grill,0.5714285714285715,0.4,0.5714285714285715
golden-brown,golden-brown,1.0,1.0,1.0
bagel bites,cookies,0.0,0.0,0.0
blue,in the center,0.0,0.0,0.0
in the bottom half,visible,0.0,0.0,0.0
broken,white,0.0,0.0,0.0
golden-brown,golden-brown,1.0,1.0,1.0
bagels,donuts,0.0,0.0,0.0
spice,sprinkled,0.0,0.0,0.0
on a wire rack,on a black wire rack,0.888888888888889,0.5714285714285715,0.888888888888889
pumpernickel,bread,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
bagels,donuts,0.0,0.0,0.0
on a black wire rack,on a black wire rack,1.0,1.0,1.0
white,white,1.0,0.0,1.0
golden-brown,golden-brown,1.0,1.0,1.0
melted,melted,1.0,0.0,1.0
plate,plate,1.0,0.0,1.0
sesame,sesame,1.0,0.0,1.0
on the left,located in,0.0,0.0,0.0
white,white,1.0,0.0,1.0
cheese,cheese,1.0,0.0,1.0
sausage,mushrooms,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
within the cheese,on top of,0.0,0.0,0.0
beige,beige,1.0,0.0,1.0
bananas,banana,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
to the left of,to the left,0.8571428571428571,0.8,0.8571428571428571
brown,brown,1.0,0.0,1.0
chocolate,chocolate,1.0,0.0,1.0
loaves,bars,0.0,0.0,0.0
golden-brown,golden-brown,1.0,1.0,1.0
towards the center,on the left,0.3333333333333333,0.0,0.3333333333333333
fries,fries,1.0,0.0,1.0
brown,golden-brown,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
on a plate,on a plate,1.0,1.0,1.0
bananas,mango,0.0,0.0,0.0
golden-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
in coconut milk,milk,0.5,0.0,0.5
bowl,bowl,1.0,0.0,1.0
golden-brown,golden-brown,1.0,1.0,1.0
banana,apples,0.0,0.0,0.0
together,stacked,0.0,0.0,0.0
tempura,casserole,0.0,0.0,0.0
irregular,round,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
banana,blueberries,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on top of,on the plate,0.3333333333333333,0.0,0.3333333333333333
dark blue,blue,0.6666666666666666,0.0,0.6666666666666666
golden,brown,0.0,0.0,0.0
bars,rectangular,0.0,0.0,0.0
white,brown,0.0,0.0,0.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
chicken,chicken,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on top of,on top of,1.0,1.0,1.0
green,green,1.0,0.0,1.0
mix,mix,1.0,0.0,1.0
white,white,1.0,0.0,1.0
dispersed,scattered,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
of beef,beef,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
chicken,chicken,1.0,0.0,1.0
brown,white,0.0,0.0,0.0
green,green,1.0,0.0,1.0
at the bottom,located in,0.0,0.0,0.0
overlapping,arranged,0.0,0.0,0.0
Sea Bass,halibut,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on the left side,in the center,0.28571428571428575,0.0,0.28571428571428575
green,green,1.0,0.0,1.0
yellowish,browned,0.0,0.0,0.0
scattered,scattered,1.0,0.0,1.0
sea bass,halibut,0.0,0.0,0.0
on the rack,on a black wire rack,0.5,0.0,0.5
green,green,1.0,0.0,1.0
smooth,smooth,1.0,0.0,1.0
batter,chocolate,0.0,0.0,0.0
brown,light,0.0,0.0,0.0
on top,scattered,0.0,0.0,0.0
yes,scattered,0.0,0.0,0.0
tangy,spicy,0.0,0.0,0.0
beef,beef,1.0,0.0,1.0
tan,tan,1.0,0.0,1.0
orange,red,0.0,0.0,0.0
shredded,shredded,1.0,0.0,1.0
meat,meat,1.0,0.0,1.0
coating,glossy,0.0,0.0,0.0
yellowish,golden-brown,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
reddish-brown,reddish-brown,1.0,1.0,1.0
ribs,chicken,0.0,0.0,0.0
grill,on a grill,0.5,0.0,0.5
unevenly,scattered,0.0,0.0,0.0
on the top,on top,0.8,0.0,0.8
tasty,glistening,0.0,0.0,0.0
pan,skillet,0.0,0.0,0.0
green,green,1.0,0.0,1.0
green beans,beans,0.6666666666666666,0.0,0.6666666666666666
in the center,in the center,1.0,1.0,1.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
orange,orange,1.0,0.0,1.0
with other ingredients,mixed,0.0,0.0,0.0
plate,plate,1.0,0.0,1.0
green,green,1.0,0.0,1.0
beans,beans,1.0,0.0,1.0
tangled,scattered,0.0,0.0,0.0
yes,visible,0.0,0.0,0.0
in the bottom center,in the center,0.8571428571428571,0.4,0.8571428571428571
glossy,textured,0.0,0.0,0.0
beans,beans,1.0,0.0,1.0
peppered,pepper,1.0,0.0,1.0
overlapping,scattered,0.0,0.0,0.0
throughout the entire image frame,in the center,0.25,0.0,0.25
tan,brown,0.0,0.0,0.0
bowl,bowl,1.0,0.0,1.0
fill,fills,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
in the broth,in the center,0.6666666666666666,0.5,0.6666666666666666
sliced,sliced,1.0,0.0,1.0
beef,beef,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
with peppers,mixed,0.0,0.0,0.0
slow,grilled,0.0,0.0,0.0
reddish-brown,reddish-brown,1.0,1.0,1.0
meat,meat,1.0,0.0,1.0
in the upper-right portion,in the center,0.5,0.3333333333333333,0.5
brown,brown,1.0,0.0,1.0
white,white,1.0,0.0,1.0
at the top,at the top,1.0,1.0,1.0
glasses,glasses,1.0,0.0,1.0
amber,reddish-brown,0.0,0.0,0.0
surface,on the rim,0.0,0.0,0.0
red,red,1.0,0.0,1.0
beets,potatoes,0.0,0.0,0.0
green,green,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
cake,cake,1.0,0.0,1.0
on a clear glass,plate,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
biscuits,cookies,0.0,0.0,0.0
clustered,stacked,0.0,0.0,0.0
baked,cut,0.0,0.0,0.0
golden-brown,golden-brown,1.0,1.0,1.0
pale,white,0.0,0.0,0.0
cream,white,0.0,0.0,0.0
on a wire rack,located,0.0,0.0,0.0
beige,yellow,0.0,0.0,0.0
biscuits,cookies,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
across the image,in the center,0.3333333333333333,0.0,0.3333333333333333
flaky,crispy,0.0,0.0,0.0
light-colored,blue,0.0,0.0,0.0
blondies,pie,0.0,0.0,0.0
brown,golden-brown,0.6666666666666666,0.0,0.6666666666666666
on top,on top,1.0,1.0,1.0
drizzle,chocolate,0.0,0.0,0.0
purple,purple,1.0,0.0,1.0
blueberries,blueberries,1.0,0.0,1.0
pink,pink,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
under the bowl,on the plate,0.3333333333333333,0.0,0.3333333333333333
golden-brown,golden-brown,1.0,1.0,1.0
reddish-brown,reddish-brown,1.0,1.0,1.0
covering,filling,0.0,0.0,0.0
plate,pasta,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
in the center,in the center,1.0,1.0,1.0
green,green,1.0,0.0,1.0
spinach,spinach,1.0,0.0,1.0
avocado,green,0.0,0.0,0.0
closer to,on top of,0.0,0.0,0.0
tan,brown,0.0,0.0,0.0
rice,rice,1.0,0.0,1.0
on the left side,in the center,0.28571428571428575,0.0,0.28571428571428575
green,green,1.0,0.0,1.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
brats,kielbasa,0.0,0.0,0.0
green,green,1.0,0.0,1.0
draped over,on top of,0.0,0.0,0.0
liquid,with,0.0,0.0,0.0
walnuts,nuts,0.0,0.0,0.0
speckled,fresh,0.0,0.0,0.0
on top,on top,1.0,1.0,1.0
white,brown,0.0,0.0,0.0
loaf,bread,0.0,0.0,0.0
tan,brown,0.0,0.0,0.0
overlapping,arranged,0.0,0.0,0.0
on the board,on a wooden cutting board,0.5,0.0,0.5
white,beige,0.0,0.0,0.0
golden-brown,golden-brown,1.0,1.0,1.0
stacked,stacked,1.0,0.0,1.0
beige,golden-brown,0.0,0.0,0.0
bread,bread,1.0,0.0,1.0
creamy,beige,0.0,0.0,0.0
on a wire rack,on a black wire rack,0.888888888888889,0.5714285714285715,0.888888888888889
bright,white,0.0,0.0,0.0
orange,yellow,0.0,0.0,0.0
around the eggs,scattered,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
beef brisket,beef,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
gravy,sauce,0.0,0.0,0.0
on the plate,in the center,0.3333333333333333,0.0,0.3333333333333333
golden-brown,golden-brown,1.0,1.0,1.0
within,on top of,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
beef,beef,1.0,0.0,1.0
green,green,1.0,0.0,1.0
on a plate,on the plate,0.6666666666666666,0.0,0.6666666666666666
rice,rice,1.0,0.0,1.0
broccoli,broccoli,1.0,0.0,1.0
green,green,1.0,0.0,1.0
red,red,1.0,0.0,1.0
cooked,sliced,0.0,0.0,0.0
on a plate,on the plate,0.6666666666666666,0.0,0.6666666666666666
broth,sauce,0.0,0.0,0.0
green,green,1.0,0.0,1.0
within the broth,in the center,0.3333333333333333,0.0,0.3333333333333333
square,rectangular,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on top,on top of,0.8,0.6666666666666666,0.8
green,green,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
shiny,glistening,0.0,0.0,0.0
pecans,pecans,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
brownies,cake,0.0,0.0,0.0
cracked,smooth,0.0,0.0,0.0
walnuts,chocolate,0.0,0.0,0.0
on top of,on top of,1.0,1.0,1.0
dark-brown,brown,0.6666666666666666,0.0,0.6666666666666666
arranged,arranged,1.0,0.0,1.0
brownies,cake,0.0,0.0,0.0
within the chocolate,on top,0.0,0.0,0.0
white,white,1.0,0.0,1.0
bruschetta,sandwich,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on the center,on the plate,0.6666666666666666,0.5,0.6666666666666666
toasted,bread,0.0,0.0,0.0
melted,melted,1.0,0.0,1.0
black,plate,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on top,on top of,0.8,0.6666666666666666,0.8
reddish-brown,reddish-brown,1.0,1.0,1.0
beef,beef,1.0,0.0,1.0
glistening,glossy,0.0,0.0,0.0
on top of,in the center,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
one-third,in the image,0.0,0.0,0.0
burgers,meatballs,0.0,0.0,0.0
brownish-tan,brown,0.0,0.0,0.0
of the burgers,meatballs,0.0,0.0,0.0
green,green,1.0,0.0,1.0
white,white,1.0,0.0,1.0
melted,melted,1.0,0.0,1.0
orange,yellow,0.0,0.0,0.0
in the dish,located in,0.4,0.0,0.4
layers,stacked,0.0,0.0,0.0
vegan,vegan,1.0,0.0,1.0
burritos,burritos,1.0,0.0,1.0
tan,brown,0.0,0.0,0.0
on top,on top of,0.8,0.6666666666666666,0.8
sweet,sweet,1.0,0.0,1.0
burritos,burritos,1.0,0.0,1.0
black,red,0.0,0.0,0.0
on a black plate,on a plate,0.8571428571428571,0.4,0.8571428571428571
orange,orange,1.0,0.0,1.0
white,white,1.0,0.0,1.0
cupcake,cake,0.0,0.0,0.0
light blue,white,0.0,0.0,0.0
on top of,on top of,1.0,1.0,1.0
rectangular,rectangular,1.0,0.0,1.0
cake,cake,1.0,0.0,1.0
blue,blue,1.0,0.0,1.0
caramel,chocolate,0.0,0.0,0.0
around the perimeter,on top,0.0,0.0,0.0
shredded,shredded,1.0,0.0,1.0
cabbage,beets,0.0,0.0,0.0
on the top-right,in the center,0.28571428571428575,0.0,0.28571428571428575
white,bowl,0.0,0.0,0.0
pinkish-red,red,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
breadcrumbs,cheese,0.0,0.0,0.0
golden,golden-brown,0.6666666666666666,0.0,0.6666666666666666
shredded,shredded,1.0,0.0,1.0
green-cabbage,cabbage,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
within the salad,on top of,0.0,0.0,0.0
reddish-orange,orange,0.6666666666666666,0.0,0.6666666666666666
cabbage,cabbage,1.0,0.0,1.0
yellowish-green,yellow,0.0,0.0,0.0
beans,beans,1.0,0.0,1.0
in the center,in the center,1.0,1.0,1.0
cabbage,carrots,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on top of the plate,on top of,0.7499999999999999,0.6666666666666666,0.7499999999999999
orange,orange,1.0,0.0,1.0
Evenly-distributed ,scattered,0.0,0.0,0.0
floating in,in the center,0.4,0.0,0.4
red,red,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
light-brown,brown,0.6666666666666666,0.0,0.6666666666666666
chicken,chicken,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on the right side,in the center,0.28571428571428575,0.0,0.28571428571428575
spaghetti,noodles,0.0,0.0,0.0
reddish-brown,red,0.0,0.0,0.0
chicken,meatballs,0.0,0.0,0.0
light-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
in the center,on top of,0.0,0.0,0.0
light,yellow,0.0,0.0,0.0
chicken,sausage,0.0,0.0,0.0
red,red,1.0,0.0,1.0
cheese,sprinkled,0.0,0.0,0.0
golden,golden-brown,0.6666666666666666,0.0,0.6666666666666666
calamari,clams,0.0,0.0,0.0
arranging,arranged,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on the plate,on top of,0.3333333333333333,0.0,0.3333333333333333
yellow,yellow,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
on top of,on top of,1.0,1.0,1.0
yellow,yellow,1.0,0.0,1.0
plate,plate,1.0,0.0,1.0
beef,beef,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
in broth,with,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
chocolate,chocolate,1.0,0.0,1.0
candy,blondies,0.0,0.0,0.0
brown,yellow,0.0,0.0,0.0
right of orange ribbon,to the left,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
sugar,chocolate,0.0,0.0,0.0
white,white,1.0,0.0,1.0
to the left,on top of,0.0,0.0,0.0
brownish-red,reddish-brown,0.0,0.0,0.0
meat,meat,1.0,0.0,1.0
dark brown,brown,0.6666666666666666,0.0,0.6666666666666666
charred,browned,0.0,0.0,0.0
vegetables,meat,0.0,0.0,0.0
hard,coated,0.0,0.0,0.0
candy,chips,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
coated,with,0.0,0.0,0.0
throughout,in the center,0.0,0.0,0.0
green,green,1.0,0.0,1.0
candy,jerky,0.0,0.0,0.0
reddish-brown,reddish-brown,1.0,1.0,1.0
center,in the center,0.5,0.0,0.5
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
poured,drizzled,0.0,0.0,0.0
candy,cake,0.0,0.0,0.0
translucent,translucent,1.0,0.0,1.0
on a piece,on top of,0.3333333333333333,0.0,0.3333333333333333
yellow,yellow,1.0,0.0,1.0
center of the image,in the center,0.5714285714285715,0.0,0.28571428571428575
fluffy and toasted,glistening,0.0,0.0,0.0
meringue,pie,0.0,0.0,0.0
silver,golden-brown,0.0,0.0,0.0
light-green,yellow,0.0,0.0,0.0
pasta,pasta,1.0,0.0,1.0
black,brown,0.0,0.0,0.0
in a creamy sauce,cheese,0.0,0.0,0.0
silver,gray,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
meat,soup,0.0,0.0,0.0
bubbling,filling,0.0,0.0,0.0
yellow-brown,brown,0.6666666666666666,0.0,0.6666666666666666
orange,orange,1.0,0.0,1.0
carrots,carrots,1.0,0.0,1.0
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
carrots,carrots,1.0,0.0,1.0
glistening,glistening,1.0,0.0,1.0
in the center,in the center,1.0,1.0,1.0
green,green,1.0,0.0,1.0
yellowish,yellow,0.0,0.0,0.0
rice,mushrooms,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
green,green,1.0,0.0,1.0
cashews,pecans,0.0,0.0,0.0
tan,golden-brown,0.0,0.0,0.0
Piled randomly,piled,0.6666666666666666,0.0,0.6666666666666666
on a purple surface,on a wooden surface,0.75,0.3333333333333333,0.75
triangular,rectangular,0.0,0.0,0.0
casserole,casserole,1.0,0.0,1.0
green,green,1.0,0.0,1.0
with cheese,mixed,0.0,0.0,0.0
egg,cheese,0.0,0.0,0.0
beige,golden-brown,0.0,0.0,0.0
catfish,salmon,0.0,0.0,0.0
reddish-orange,red,0.0,0.0,0.0
in the upper-center,in the center,0.8571428571428571,0.4,0.8571428571428571
fried,cut,0.0,0.0,0.0
golden-brown,golden-brown,1.0,1.0,1.0
catfish,salmon,0.0,0.0,0.0
center,located,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on the foreground,in the center,0.3333333333333333,0.0,0.3333333333333333
fills,fills,1.0,0.0,1.0
cauliflower,potatoes,0.0,0.0,0.0
blue,blue,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
creamy,creamy,1.0,0.0,1.0
mac-n-cheese,salad,0.0,0.0,0.0
white,white,1.0,0.0,1.0
orange-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
off-white,white,0.6666666666666666,0.0,0.6666666666666666
cauliflower,cauliflower,1.0,0.0,1.0
green,green,1.0,0.0,1.0
broccoli,broccoli,1.0,0.0,1.0
broccoli,broccoli,1.0,0.0,1.0
glass jars,jars,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
on the countertop,on a wooden surface,0.28571428571428575,0.0,0.28571428571428575
golden-brown,golden-brown,1.0,1.0,1.0
bread,bread,1.0,0.0,1.0
on the cutting board,on top of,0.28571428571428575,0.0,0.28571428571428575
yellow,yellow,1.0,0.0,1.0
dark green,green,0.6666666666666666,0.0,0.6666666666666666
chard,spinach,0.0,0.0,0.0
garlic,garlic,1.0,0.0,1.0
white,white,1.0,0.0,1.0
in a bowl,located in,0.4,0.0,0.4
rainbow,red,0.0,0.0,0.0
chard,kale,0.0,0.0,0.0
green,green,1.0,0.0,1.0
in a bowl,in the center,0.3333333333333333,0.0,0.3333333333333333
vegetables,onions,0.0,0.0,0.0
cheeseburger,burger,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
golden-brown,yellow,0.0,0.0,0.0
pickle,zucchini,0.0,0.0,0.0
on a white plate,on a plate,0.8571428571428571,0.4,0.8571428571428571
tan,tan,1.0,0.0,1.0
burger,sandwich,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
located to the left,to the left,0.8571428571428571,0.8,0.8571428571428571
beige,beige,1.0,0.0,1.0
filling,covering,0.0,0.0,0.0
right side of the image,in the center,0.25,0.0,0.25
silver,blue,0.0,0.0,0.0
golden-brown,brown,0.6666666666666666,0.0,0.6666666666666666
cheesecake,cake,0.0,0.0,0.0
white,white,1.0,0.0,1.0
sprinkled,sprinkled,1.0,0.0,1.0
white,golden-brown,0.0,0.0,0.0
cheesecake,pie,0.0,0.0,0.0
blue,blue,1.0,0.0,1.0
on the plate,on top of,0.3333333333333333,0.0,0.3333333333333333
syrup,drizzled,0.0,0.0,0.0
red,red,1.0,0.0,1.0
jar,jar,1.0,0.0,1.0
on top of,jar,0.0,0.0,0.0
dark-brown,brown,0.6666666666666666,0.0,0.6666666666666666
cheesecake,cake,0.0,0.0,0.0
glaze,creamy,0.0,0.0,0.0
strawberries,strawberries,1.0,0.0,1.0
on top of,on top,0.8,0.6666666666666666,0.8
creamy,creamy,1.0,0.0,1.0
cherries,blueberries,0.0,0.0,0.0
fills,fills,1.0,0.0,1.0
purple,purple,1.0,0.0,1.0
throughout the bowl,scattered,0.0,0.0,0.0
red,orange,0.0,0.0,0.0
cherries,cherries,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
on the left,located,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
browned,brown,1.0,0.0,1.0
chicken,chicken,1.0,0.0,1.0
on top of the plate,in the center,0.25,0.0,0.25
parsley,parsley,1.0,0.0,1.0
golden,golden-brown,0.6666666666666666,0.0,0.6666666666666666
brown,golden-brown,0.6666666666666666,0.0,0.6666666666666666
reddish-brown sauce,reddish-brown,0.8,0.6666666666666666,0.8
on and around the chicken,on top,0.28571428571428575,0.0,0.28571428571428575
yellow,yellow,1.0,0.0,1.0
red,red,1.0,0.0,1.0
sprinkled on top,on top,0.8,0.6666666666666666,0.8
fork,spoon,0.0,0.0,0.0
crispy,creamy,0.0,0.0,0.0
large,large,1.0,0.0,1.0
chili,meat,0.0,0.0,0.0
red,reddish-brown,0.0,0.0,0.0
in a pot,in the bowl,0.3333333333333333,0.0,0.3333333333333333
sausage,beef,0.0,0.0,0.0
green,green,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
in the bowl,located in,0.4,0.0,0.4
green,pink,0.0,0.0,0.0
dip in,submerged,0.0,0.0,0.0
scattered,scattered,1.0,0.0,1.0
chips,vegetables,0.0,0.0,0.0
green,green,1.0,0.0,1.0
golden-yellow,orange,0.0,0.0,0.0
towards the central region,in the center,0.28571428571428575,0.0,0.28571428571428575
swirled,striped,0.0,0.0,0.0
tan,brown,0.0,0.0,0.0
many,filling,0.0,0.0,0.0
rectangular,bars,0.0,0.0,0.0
in clear plastic,glass,0.0,0.0,0.0
dessert,dessert,1.0,0.0,1.0
clear,clear,1.0,0.0,1.0
raspberries,raspberries,1.0,0.0,1.0
scattered,scattered,1.0,0.0,1.0
on a metallic surface,on top of,0.28571428571428575,0.0,0.28571428571428575
chocolate,brown,0.0,0.0,0.0
brown,yellow,0.0,0.0,0.0
golden-brown,white,0.0,0.0,0.0
on top of,on top of,1.0,1.0,1.0
creamy,creamy,1.0,0.0,1.0
cake,chocolate,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on top,on top of,0.8,0.6666666666666666,0.8
chocolate,chocolate,1.0,0.0,1.0
drizzled,covering,0.0,0.0,0.0
brown,chocolate,0.0,0.0,0.0
ice cream,ice cream,1.0,1.0,1.0
white,white,1.0,0.0,1.0
at the bottom,bowl,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
dispersed,scattered,0.0,0.0,0.0
carrots,carrots,1.0,0.0,1.0
on the surface,on top of,0.3333333333333333,0.0,0.3333333333333333
corn,corn,1.0,0.0,1.0
brown,reddish-brown,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
across the surface,scattered,0.0,0.0,0.0
red,red,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
center of the bowl,located in,0.0,0.0,0.0
fills,fills,1.0,0.0,1.0
pulpy,thick,0.0,0.0,0.0
jar,jar,1.0,0.0,1.0
brownish-yellow,brown,0.0,0.0,0.0
with the chutney,filling,0.0,0.0,0.0
label,jar,0.0,0.0,0.0
red,yellow,0.0,0.0,0.0
apple,apples,1.0,0.0,1.0
slices,with,0.0,0.0,0.0
green,green,1.0,0.0,1.0
in a clear liquid,on the left,0.0,0.0,0.0
white,white,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
in the center,in the center,1.0,1.0,1.0
off-white,white,0.6666666666666666,0.0,0.6666666666666666
chowder,chowder,1.0,0.0,1.0
sits on,sits,0.6666666666666666,0.0,0.6666666666666666
circle,toasted,0.0,0.0,0.0
herbs,herbs,1.0,0.0,1.0
white,white,1.0,0.0,1.0
clams,mussels,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
in a bowl,bowl,0.5,0.0,0.5
green,green,1.0,0.0,1.0
golden-brown,golden-brown,1.0,1.0,1.0
pumpkin,pumpkin,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
crumbly,crispy,0.0,0.0,0.0
golden-brown,golden-brown,1.0,1.0,1.0
cobbler,cake,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
with variations,crust,0.0,0.0,0.0
baking,baking,1.0,0.0,1.0
homemade,homemade,1.0,0.0,1.0
jars,jars,1.0,0.0,1.0
yes,overlapping,0.0,0.0,0.0
vegetable,orange,0.0,0.0,0.0
yes,overlapping,0.0,0.0,0.0
Cocktail,cocktail,1.0,0.0,1.0
float,fills,0.0,0.0,0.0
clear,clear,1.0,0.0,1.0
glass,glass,1.0,0.0,1.0
in a slight curve,scattered,0.0,0.0,0.0
clear,clear,1.0,0.0,1.0
glass,glass,1.0,0.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on top of,on the rim,0.3333333333333333,0.0,0.3333333333333333
turquoise-blue,blue,0.6666666666666666,0.0,0.6666666666666666
jar,jar,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on the rim,jar,0.0,0.0,0.0
shark,garnished,0.0,0.0,0.0
garnished,drizzled,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
yellow-orange,orange,0.6666666666666666,0.0,0.6666666666666666
Monkey Gland,martini,0.0,0.0,0.0
on the surface,at the top,0.3333333333333333,0.0,0.3333333333333333
yes,plate,0.0,0.0,0.0
cocoa,chocolate,0.0,0.0,0.0
no,plate,0.0,0.0,0.0
yes,light,0.0,0.0,0.0
on the upper left,visible,0.0,0.0,0.0
spiced,spicy,0.0,0.0,0.0
chocolate-brown,brown,0.6666666666666666,0.0,0.6666666666666666
two,scoops,0.0,0.0,0.0
on top of,behind,0.0,0.0,0.0
golden-brown,white,0.0,0.0,0.0
cod,salmon,0.0,0.0,0.0
resting,filling,0.0,0.0,0.0
on top of,on top of,1.0,1.0,1.0
glass,glass,1.0,0.0,1.0
green,green,1.0,0.0,1.0
green,green,1.0,0.0,1.0
on the rim,on the rim,1.0,1.0,1.0
vibrant red,vibrant,0.6666666666666666,0.0,0.6666666666666666
light,brown,0.0,0.0,0.0
mug,mug,1.0,0.0,1.0
red,red,1.0,0.0,1.0
across a light brown surface,on a wooden surface,0.4444444444444445,0.0,0.4444444444444445
coffe beans,seeds,0.0,0.0,0.0
clear,clear,1.0,0.0,1.0
coffee,coffee,1.0,0.0,1.0
brown,white,0.0,0.0,0.0
straw,ice,0.0,0.0,0.0
white,cream,0.0,0.0,0.0
coffee,coffee,1.0,0.0,1.0
glass,glass,1.0,0.0,1.0
whipped cream,topped,0.0,0.0,0.0
on the rim,on top of,0.3333333333333333,0.0,0.3333333333333333
at the center,in the center,0.6666666666666666,0.5,0.6666666666666666
sausages,bacon,0.0,0.0,0.0
