Image,Question,Answer,Predict,gpt_score
996b61b45564b37,How would you describe the edges of the meat,charred,browned,0.6
996b61b45564b37,What is not present in the image,vegetables,meat,0.1
b24a6f2ed6a3e36,What is the texture of the candy,hard,coated,0.1
b24a6f2ed6a3e36,What type of food is shown in the image,candy,chips,0.2
b24a6f2ed6a3e36,What is the dominant color of the candy,orange,orange,1.0
b24a6f2ed6a3e36,What is the relationship between the candy and the white powder,coated,with,0.1
b24a6f2ed6a3e36,Where are the pieces of candy located in the image,throughout,in the center,0.1
b4d3f2a98200f70,What color is the plate,green,green,1.0
b4d3f2a98200f70,What type of food is shown in the image,candy,jerky,0.1
b4d3f2a98200f70,What color is the candy,reddish-brown,reddish-brown,1.0
b4d3f2a98200f70,Where is the pile of candy located on the plate,center,in the center,0.7
b4d3f2a98200f70,Where is the candy placed,on the plate,on a plate,0.9
95b9f7b9949ffcd,What color is the prickly pear candy,red,red,1.0
95b9f7b9949ffcd,How was the candy applied to the parchment paper,poured,drizzled,0.5
95b9f7b9949ffcd,What type of food is shown in the image,candy,cake,0.2
95b9f7b9949ffcd,What is the appearance of the candy in terms of light transmission,translucent,translucent,1.0
95b9f7b9949ffcd,Where is the candy located on the parchment paper,on a piece,on top of,0.5
163f1ab33bea657,What color is the filling of the pie,yellow,yellow,1.0
163f1ab33bea657,Where is the Cantaloupe Pie located in the image,center of the image,in the center,0.7
163f1ab33bea657,How does the meringue topping appear,fluffy and toasted,glistening,0.2
163f1ab33bea657,What is the topping on the pie called,meringue,pie,0.2
163f1ab33bea657,What color is the crust of the pie,silver,golden-brown,0.3
f2527f9cf419a07,What color is the pasta,light-green,yellow,0.2
f2527f9cf419a07,What type of dish is shown in the image,pasta,pasta,1.0
f2527f9cf419a07,What color is the pepper sprinkled on the pasta,black,brown,0.2
f2527f9cf419a07,What is the pasta coated in,in a creamy sauce,cheese,0.3
f2527f9cf419a07,What color is the fork,silver,gray,0.3
359af529a2897e9,What color is the exterior of the meat,brown,brown,1.0
359af529a2897e9,What type of food is being cooked,meat,soup,0.2
359af529a2897e9,What is happening to the liquid around the meat,bubbling,filling,0.3
359af529a2897e9,What color is the liquid surrounding the meat,yellow-brown,brown,0.7
eab27a4e2f33b77,What color are the carrots,orange,orange,1.0
eab27a4e2f33b77,What vegetable is in the bowl,carrots,carrots,1.0
eab27a4e2f33b77,What color is the bowl,white,white,1.0
35190d2da66fdbc,What color are the carrots,orange,orange,1.0
35190d2da66fdbc,What vegetable is the main focus of the dish,carrots,carrots,1.0
35190d2da66fdbc,How do the carrots appear on the plate,glistening,glistening,1.0
35190d2da66fdbc,Where are the carrots mostly arranged on the plate,in the center,in the center,1.0
35190d2da66fdbc,What color is the garnish next to the carrots,green,green,1.0
cddc2590663c874,What color is the rice besides white,yellowish,yellow,0.9
cddc2590663c874,What is the main ingredient in the dish besides rice,rice,mushrooms,0.1
cddc2590663c874,What color are the small pieces distributed throughout the rice,orange,orange,1.0
cddc2590663c874,What color is the sprig located on the left side of the rice,green,green,1.0
06aa1cd4906fc6e,What type of nuts are shown in the image,cashews,pecans,0.2
06aa1cd4906fc6e,What color are the cashews,tan,golden-brown,0.6
06aa1cd4906fc6e,How are the cashews arranged in the bowl,Piled randomly,piled,0.6
06aa1cd4906fc6e,Where is the bowl placed,on a purple surface,on a wooden surface,0.3
b07024f19d54163,What shape is the casserole presented in,triangular,rectangular,0.2
b07024f19d54163,What type of dish is the food served in,casserole,casserole,1.0
b07024f19d54163,What color is the spinach in the casserole,green,green,1.0
b07024f19d54163,What is the bacon mixed with on top of the casserole,with cheese,mixed,0.2
b07024f19d54163,What appears as a yellow or off-white layer in the casserole,egg,cheese,0.1
1c9f4259812306b,What color is the catfish fillet,beige,golden-brown,0.6
1c9f4259812306b,What type of fish is featured in the dish,catfish,salmon,0.2
1c9f4259812306b,What color is the tomato-based sauce,reddish-orange,red,0.7
1c9f4259812306b,Where is the catfish fillet situated in the image,in the upper-center,in the center,0.7
1c9f4259812306b,How is the dark brown component prepared,fried,cut,0.1
6d22247b721e6d5,What color is the catfish,golden-brown,golden-brown,1.0
6d22247b721e6d5,What type of fish is shown in the image,catfish,salmon,0.2
6d22247b721e6d5,Where is the catfish located in the image,center,located,0.3
6d22247b721e6d5,What color are the beans next to the catfish,green,green,1.0
6d22247b721e6d5,Where is the catfish positioned in the image,on the foreground,in the center,0.2
834120a1d388a55,What does the cauliflower purée do to the blue bowl,fills,fills,1.0
834120a1d388a55,What vegetable is used to make the purée,cauliflower,potatoes,0.2
834120a1d388a55,What color is the bowl,blue,blue,1.0
834120a1d388a55,What color is the cauliflower purée,yellow,yellow,1.0
fd20accf5e43db6,What is the texture of the mac-n-cheese,creamy,creamy,1.0
fd20accf5e43db6,What dish is being described,mac-n-cheese,salad,0.2
fd20accf5e43db6,What color is the bowl,white,white,1.0
fd20accf5e43db6,What color are the thin strips of cheddar cheese on top,orange-yellow,yellow,0.7
e2f67c2710c00c9,What is the primary color of the cauliflower florets,off-white,white,0.6
e2f67c2710c00c9,What vegetable is off-white to light tan in color,cauliflower,cauliflower,1.0
e2f67c2710c00c9,What color are the brussels sprouts,green,green,1.0
e2f67c2710c00c9,What vegetable is intermixed with the cauliflower,broccoli,broccoli,1.0
e2f67c2710c00c9,What vegetable is dark green and scattered throughout the bowl,broccoli,broccoli,1.0
5499c0eb50d5cca,What are the jars made of,glass jars,jars,0.7
5499c0eb50d5cca,What color is the cauliflower in the jars,white,white,1.0
5499c0eb50d5cca,What color are the carrot slices in the jars,orange,orange,1.0
5499c0eb50d5cca,Where are the jars placed,on the countertop,on a wooden surface,0.6
706760a64a27a1f,What color is the exterior of the Challah bread,golden-brown,golden-brown,1.0
706760a64a27a1f,What type of food is shown in the image,bread,bread,1.0
706760a64a27a1f,Where is the Challah bread positioned,on the cutting board,on top of,0.2
706760a64a27a1f,What color is revealed in the inner sections of the Challah bread,yellow,yellow,1.0
db3b1778b24456b,What color is the Swiss chard,dark green,green,0.7
db3b1778b24456b,What type of green vegetable is in the bowl,chard,spinach,0.4
db3b1778b24456b,What ingredient is mixed with the Swiss chard,garlic,garlic,1.0
db3b1778b24456b,What color are the garlic pieces,white,white,1.0
db3b1778b24456b,Where is the Swiss chard with garlic located,in a bowl,located in,0.3
641396b8036abef,What colors are present in the rainbow chard,rainbow,red,0.2
641396b8036abef,What type of chard is shown in the image,chard,kale,0.5
641396b8036abef,What is the primary color of the chard leaves,green,green,1.0
641396b8036abef,Where is the bowl placed in the image,in a bowl,in the center,0.3
641396b8036abef,What ingredient is mixed in with the chard,vegetables,onions,0.7
c2f3350b60c42de,What type of burger is shown in the image,cheeseburger,burger,0.7
c2f3350b60c42de,What color is the cheese on the burger,yellow,yellow,1.0
c2f3350b60c42de,What color is the bottom half of the burger bun,golden-brown,yellow,0.5
c2f3350b60c42de,What is the pale green item beside the burger,pickle,zucchini,0.1
c2f3350b60c42de,Where is the cheeseburger placed,on a white plate,on a plate,0.7
2635e661bc71dc5,What color is the top bun of the burger,tan,tan,1.0
2635e661bc71dc5,What type of food is the main item in the image,burger,sandwich,0.7
2635e661bc71dc5,What color are the sweet potato fries next to the burger,orange,orange,1.0
2635e661bc71dc5,Where is the burger located in relation to the sweet potato fries,located to the left,to the left,0.95
ae5fb0be294fa94,What color is the cheesecake,beige,beige,1.0
ae5fb0be294fa94,What is the cheesecake doing to the silver baking pan,filling,covering,0.4
ae5fb0be294fa94,Where is the cheesecake located in the image,right side of the image,in the center,0.2
ae5fb0be294fa94,What color is the baking pan,silver,blue,0.1
ae5fb0be294fa94,What color is the crust around the edge of the cheesecake,golden-brown,brown,0.7
cbe96f00898ea30,What type of dessert is shown in the image,cheesecake,cake,0.6
cbe96f00898ea30,What color is the whipped cream on the cheesecake,white,white,1.0
cbe96f00898ea30,What is sprinkled on the whipped cream,sprinkled,sprinkled,1.0
9d7d5e0ae2b7c49,What color is the crust of the cheesecake,white,golden-brown,0.2
9d7d5e0ae2b7c49,What type of dessert is shown in the image,cheesecake,pie,0.3
9d7d5e0ae2b7c49,What color are the blueberries on the cheesecake,blue,blue,1.0
9d7d5e0ae2b7c49,Where are the cheesecake slices placed,on the plate,on top of,0.3
9d7d5e0ae2b7c49,What is drizzled over the berries and cheesecake filling,syrup,drizzled,0.2
3000aab5c950cd8,What color are the strawberries,red,red,1.0
3000aab5c950cd8,What is the dessert served in,jar,jar,1.0
3000aab5c950cd8,Where are the strawberry halves placed,on top of,jar,0.2
0ac165f57de52dd,What color is the top layer of the cheesecake,dark-brown,brown,0.7
0ac165f57de52dd,What type of dessert is shown in the image,cheesecake,cake,0.6
0ac165f57de52dd,What is the texture of the top layer of the cheesecake,glaze,creamy,0.2
0ac165f57de52dd,What fruit is placed on top of the cheesecake,strawberries,strawberries,1.0
0ac165f57de52dd,Where are the strawberries located on the cheesecake,on top of,on top,0.9
76a2efddff0ea38,What is the texture of the base mixed with cherries,creamy,creamy,1.0
76a2efddff0ea38,What fruit is mixed into the creamy base,cherries,blueberries,0.2
76a2efddff0ea38,What does the Cherry Cloud do to the bowl,fills,fills,1.0
76a2efddff0ea38,What color are the cherries dispersed throughout the mixture,purple,purple,1.0
76a2efddff0ea38,Where are the cherries dispersed in the mixture,throughout the bowl,scattered,0.2
7651b58f5f3b4b0,What color is the exposed portion of the first cherry,red,orange,0.2
7651b58f5f3b4b0,What type of fruit is dipped in chocolate,cherries,cherries,1.0
7651b58f5f3b4b0,What color is the chocolate coating on the cherries,brown,brown,1.0
7651b58f5f3b4b0,Where is the first cherry located,on the left,located,0.3
1e3f3ddd8e96695,What color are the diced carrots in the stew,orange,orange,1.0
1e3f3ddd8e96695,What is the color of the ground chicken in the stew,browned,brown,0.7
1e3f3ddd8e96695,What type of meat is used in the stew,chicken,chicken,1.0
1e3f3ddd8e96695,Where is the stew located in the image,on top of the plate,in the center,0.3
1e3f3ddd8e96695,What herb is placed on top of the stew,parsley,parsley,1.0
f0bc5f6eb400aaf,What color is the chicken on top,golden,golden-brown,0.7
f0bc5f6eb400aaf,What color is the chicken on the sides,brown,golden-brown,0.7
f0bc5f6eb400aaf,What color is the sauce surrounding the chicken,reddish-brown sauce,reddish-brown,0.9
f0bc5f6eb400aaf,Where is the reddish-brown sauce located,on and around the chicken,on top,0.3
061f9094142c1e3,What color is the scramble,yellow,yellow,1.0
061f9094142c1e3,What color are the diced tomatoes in the scramble,red,red,1.0
061f9094142c1e3,Where are the white shards of cheese located,sprinkled on top,on top,0.6
061f9094142c1e3,What utensil is placed on the plate,fork,spoon,0.2
061f9094142c1e3,What texture do the tortilla chips have,crispy,creamy,0.1
7bae9e3e598aff1,What is the size of the pot,large,large,1.0
7bae9e3e598aff1,What is the main ingredient in the dish,chili,meat,0.2
7bae9e3e598aff1,What color is the broth,red,reddish-brown,0.7
7bae9e3e598aff1,Where is the chili located,in a pot,in the bowl,0.5
7bae9e3e598aff1,What type of meat is in the chili,sausage,beef,0.2
65c82ce184feb05,What color is the chimichurri,green,green,1.0
65c82ce184feb05,What is the chimichurri contained in,bowl,bowl,1.0
65c82ce184feb05,Where is the chimichurri located,in the bowl,located in,0.3
65c82ce184feb05,What color is the bowl,green,pink,0.1
65c82ce184feb05,Where is the spoon in relation to the bowl,dip in,submerged,0.3
47be8f81c88ee14,How are the chips arranged in the image,scattered,scattered,1.0
47be8f81c88ee14,What type of food is shown in the image,chips,vegetables,0.1
47be8f81c88ee14,What color are some of the chips,green,green,1.0
47be8f81c88ee14,What color do some of the chips display,golden-yellow,orange,0.6
47be8f81c88ee14,Where are most of the chips located in the frame,towards the central region,in the center,0.7
05c9906b7d13f12,What pattern is seen on the chocolates,swirled,striped,0.2
05c9906b7d13f12,What is the predominant color of the chocolates,tan,brown,0.3
05c9906b7d13f12,How many pieces of chocolate are shown in the image,many,filling,0.1
05c9906b7d13f12,What shape are the chocolates cut into,rectangular,bars,0.1
05c9906b7d13f12,What material are the chocolates wrapped in,in clear plastic,glass,0.2
0f45ead135cb68e,What type of dish is the dessert served in,dessert,dessert,1.0
0f45ead135cb68e,What is the appearance of the glass dish,clear,clear,1.0
0f45ead135cb68e,What type of fruit is on top of the dessert,raspberries,raspberries,1.0
0f45ead135cb68e,How are the white chocolate chips arranged around the dish,scattered,scattered,1.0
0f45ead135cb68e,Where are the white chocolate chips placed,on a metallic surface,on top of,0.4
19152d394d56652,What color is the chocolate filling,chocolate,brown,0.3
19152d394d56652,What color are the pastry layers,brown,yellow,0.1
19152d394d56652,What color is the powdered sugar,golden-brown,white,0.1
19152d394d56652,Where are the chocolate clouds positioned,on top of,on top of,1.0
701a877404f09ee,What is the texture of the topping on the cake,creamy,creamy,1.0
701a877404f09ee,What is the base layer of the food item,cake,chocolate,0.3
701a877404f09ee,What color is the base cake,brown,brown,1.0
701a877404f09ee,Where are the chocolate cookie crumbles located,on top,on top of,0.9
701a877404f09ee,What is the main flavor of the crumbles on top,chocolate,chocolate,1.0
a01489b3eac8ec8,What is the sauce doing to the ice cream,drizzled,covering,0.2
a01489b3eac8ec8,What is the color of the chocolate sauce,brown,chocolate,0.6
a01489b3eac8ec8,What is the main dessert in the bowl,ice cream,ice cream,1.0
a01489b3eac8ec8,What color is the ice cream,white,white,1.0
a01489b3eac8ec8,Where has some of the chocolate sauce pooled,at the bottom,bowl,0.2
85057719a8f7290,What color is the vegetable chowder,yellow,yellow,1.0
85057719a8f7290,What is the vegetable chowder served in,bowl,bowl,1.0
85057719a8f7290,How are the diced carrots and herbs distributed in the chowder,dispersed,scattered,0.9
85057719a8f7290,What vegetable is diced and visible in the chowder,carrots,carrots,1.0
85057719a8f7290,Where is the sprig of parsley located,on the surface,on top of,0.7
7e6905e6903434a,What is the main vegetable ingredient in the chowder,corn,corn,1.0
7e6905e6903434a,What color are the bacon pieces,brown,reddish-brown,0.7
7e6905e6903434a,What color are the corn kernels in the chowder,yellow,yellow,1.0
7e6905e6903434a,Where are the thinly sliced scallions distributed,across the surface,scattered,0.2
4f1f20526bc57a3,What color is the cranberry chutney,red,red,1.0
4f1f20526bc57a3,What is the chutney served in,bowl,bowl,1.0
4f1f20526bc57a3,Where is the cranberry chutney located,center of the bowl,located in,0.2
4f1f20526bc57a3,How much of the bowl does the chutney fill,fills,fills,1.0
4f1f20526bc57a3,What is the consistency of the chutney besides whole cranberries,pulpy,thick,0.6
44b56d634060bf5,What is the container for the chutney,jar,jar,1.0
44b56d634060bf5,What color is the chutney,brownish-yellow,brown,0.7
44b56d634060bf5,What is the jar filled with,with the chutney,filling,0.2
44b56d634060bf5,What is on the jar,label,jar,0.2
ec2780b0cdb57b7,What color are the apple slices concentrated at the top and right,red,yellow,0.1
ec2780b0cdb57b7,What fruit is visible in the image,apple,apples,0.9
ec2780b0cdb57b7,What are the apple slices submerged in,slices,with,0.1
ec2780b0cdb57b7,What color are the apple slices at the bottom and left,green,green,1.0
ec2780b0cdb57b7,Where are the green apple slices located,in a clear liquid,on the left,0.1
e283a9a4aac5d7e,What color is the bowl,white,white,1.0
e283a9a4aac5d7e,What is the cinnamon rice served in,bowl,bowl,1.0
e283a9a4aac5d7e,What color are some of the rice grains,brown,brown,1.0
e283a9a4aac5d7e,Where is the rice primarily located in the image,in the center,in the center,1.0
7ff22df8804e302,What color is the chowder,off-white,white,0.7
7ff22df8804e302,What type of soup is in the bread bowl,chowder,chowder,1.0
7ff22df8804e302,Where does the dish sit,sits on,sits,0.9
7ff22df8804e302,What is the bread bowl like,circle,toasted,0.1
7ff22df8804e302,What is on top of the chowder,herbs,herbs,1.0
cea8aeba6870289,What color is the bowl,white,white,1.0
cea8aeba6870289,What type of seafood is in the bowl,clams,mussels,0.5
cea8aeba6870289,What color are the bands on the clam shells,brown,brown,1.0
cea8aeba6870289,Where are the clams placed,in a bowl,bowl,0.6
cea8aeba6870289,What color are the herbs scattered amongst the clams,green,green,1.0
530fe55b9b9c31b,What color is the pumpkin cobbler's top and base,golden-brown,golden-brown,1.0
530fe55b9b9c31b,What is the main ingredient in the cobbler,pumpkin,pumpkin,1.0
530fe55b9b9c31b,What color is the plate,white,white,1.0
530fe55b9b9c31b,Where is the pumpkin cobbler slice placed,on the plate,on a plate,0.9
530fe55b9b9c31b,What is the texture of the cobbler's top and base,crumbly,crispy,0.3
68bd96227109ec0,What is the color of the top crust of the cobbler,golden-brown,golden-brown,1.0
68bd96227109ec0,What type of dessert is shown in the image,cobbler,cake,0.1
68bd96227109ec0,What color are the lighter patches on the cobbler's surface,yellow,yellow,1.0
68bd96227109ec0,What creates the textured appearance of the cobbler's top crust,with variations,crust,0.1
68bd96227109ec0,What process is indicated by the golden-brown hue and crispy edges of the cobbler,baking,baking,1.0
440eb56040e7a70,Is the vegetable juice cocktail homemade,homemade,homemade,1.0
440eb56040e7a70,What are the containers used for the vegetable juice cocktail,jars,jars,1.0
440eb56040e7a70,Are the jars in the foreground overlapping,yes,overlapping,0.1
440eb56040e7a70,What type of juice is in the jars,vegetable,orange,0.2
440eb56040e7a70,Are the jars centered in the frame,yes,overlapping,0.1
d55b3849c761b7e,What type of drink is in the glass,Cocktail,cocktail,1.0
d55b3849c761b7e,What do the cranberries do in the liquid,float,fills,0.1
d55b3849c761b7e,What is the clarity of the glass,clear,clear,1.0
d55b3849c761b7e,What type of glass is the cocktail served in,glass,glass,1.0
d55b3849c761b7e,How are the cranberries arranged in the drink,in a slight curve,scattered,0.2
eb0547ba26a8d76,What is the color of the glass,clear,clear,1.0
eb0547ba26a8d76,What type of glass is the cocktail served in,glass,glass,1.0
eb0547ba26a8d76,What color is the salt on the rim of the glass,white,white,1.0
eb0547ba26a8d76,What is the slight tint of the cocktail,yellow,yellow,1.0
eb0547ba26a8d76,Where is the lemon slice placed,on top of,on the rim,0.5
87ccb1358aa1510,What color is the liquid in the lower portion of the jar,turquoise-blue,blue,0.7
87ccb1358aa1510,What type of container is the cocktail served in,jar,jar,1.0
87ccb1358aa1510,What color is the layer above the turquoise-blue liquid,red,red,1.0
87ccb1358aa1510,Where are the red candies and shark decoration placed,on the rim,jar,0.2
87ccb1358aa1510,What type of decoration is on the rim of the jar,shark,garnished,0.1
e58c798c8bc3f13,What is the orange peel used for in the image,garnished,drizzled,0.2
e58c798c8bc3f13,What color are the cocktails in the image,orange,orange,1.0
e58c798c8bc3f13,What color is the orange peel in the image,yellow-orange,orange,0.7
e58c798c8bc3f13,What is the name of the cocktail in the image,Monkey Gland,martini,0.1
e58c798c8bc3f13,Where is the orange peel located in the image,on the surface,at the top,0.5
14658cd22c153da,Is the hot cocoa sitting on a plate,yes,plate,0.1
14658cd22c153da,Is cocoa one of the main ingredients in the drink,cocoa,chocolate,0.7
14658cd22c153da,Is the plate under the mug blue,no,plate,0.1
14658cd22c153da,Is the color of the cocoa light brown,yes,light,0.1
14658cd22c153da,Is the cinnamon stick positioned on the upper left side of the mug,on the upper left,visible,0.2
f8421d48b298f2d,What is the flavor of the Panforte,spiced,spicy,0.7
f8421d48b298f2d,What color is the base of the slices,chocolate-brown,brown,0.7
f8421d48b298f2d,How many slices of Panforte are shown,two,scoops,0.1
f8421d48b298f2d,Where is the top slice located in relation to the bottom slice,on top of,behind,0.1
815579469c0316a,What color is the cod,golden-brown,white,0.1
815579469c0316a,What type of fish is on the plate,cod,salmon,0.2
815579469c0316a,What is the cod doing on the rice,resting,filling,0.1
815579469c0316a,Where is the cod located in relation to the rice,on top of,on top of,1.0
76e207eb30185cc,What material is the drink contained in,glass,glass,1.0
76e207eb30185cc,What is the color of the lime wedge,green,green,1.0
76e207eb30185cc,What color is the lime wedge,green,green,1.0
76e207eb30185cc,Where is the lime wedge placed,on the rim,on the rim,1.0
76e207eb30185cc,How would you describe the color of the mocktail,vibrant red,vibrant,0.6
a76ca4ec5d52403,What is the color of the coffee in the mug,light,brown,0.1
a76ca4ec5d52403,What is the red and white object in the image,mug,mug,1.0
a76ca4ec5d52403,What color is the mug in the image,red,red,1.0
a76ca4ec5d52403,Where are the coffee beans scattered,across a light brown surface,on a wooden surface,0.6
a76ca4ec5d52403,What is scattered across the light brown surface,coffe beans,seeds,0.3
ee42b0500aad9db,What is the color of the glass mug,clear,clear,1.0
ee42b0500aad9db,What type of drink is shown in the image,coffee,coffee,1.0
ee42b0500aad9db,What color is the coffee foam,brown,white,0.1
ee42b0500aad9db,What is placed in the mug for drinking,straw,ice,0.1
f98b1e40f10ea12,What is the color of the whipped cream,white,cream,0.7
f98b1e40f10ea12,What beverage is in the glass,coffee,coffee,1.0
f98b1e40f10ea12,What is the glass made of,glass,glass,1.0
f98b1e40f10ea12,What is on top of the coffee,whipped cream,topped,0.3
f98b1e40f10ea12,Where is the sugar coating,on the rim,on top of,0.4
c5e136f52b70509,Where is the Colcannon located in the image,at the center,in the center,0.9
c5e136f52b70509,What is positioned on top of the Colcannon,sausages,bacon,0.3
c5e136f52b70509,What color are the sausages,brown with a slight char,orange,0.2
c5e136f52b70509,What color is the Colcannon,white,white,1.0
c5e136f52b70509,What is the Colcannon doing in the bowl,filling,filling,1.0
52c7342c98cf6c2,What color is the bowl,white,white,1.0
52c7342c98cf6c2,What is the St. Patrick's Colcannon served in,bowl,bowl,1.0
52c7342c98cf6c2,What color are the chopped scallions or green onions,green,green,1.0
52c7342c98cf6c2,What color are the chunks of ham,pink,pink,1.0
52c7342c98cf6c2,What is the mixture of colors in the colcannon,multicolored,colorful,0.9
f0cef0090813252,What is the texture of the coleslaw,creamy,creamy,1.0
f0cef0090813252,What is the name of the food item in the bowl,coleslaw,coleslaw,1.0
f0cef0090813252,What color are the carrot shreds in the coleslaw,orange,orange,1.0
f0cef0090813252,Where is the silver spoon located in the bowl,in the left,on the left,0.7
f0cef0090813252,What ingredient adds hints of purple to the coleslaw,onion,cabbage,0.3
8d9999b45e9ce13,What color are the zucchini strands,green,green,1.0
8d9999b45e9ce13,What type of utensil is the coleslaw in,bowl,bowl,1.0
8d9999b45e9ce13,What color are the carrot strands,orange,orange,1.0
8d9999b45e9ce13,What is the texture of the sauce,creamy,creamy,1.0
8d9999b45e9ce13,Where is the coleslaw placed,in a glass bowl,bowl,0.5
06c11acfce21e0f,What color is the blackberry compote,red-purple,red,0.6
06c11acfce21e0f,Where is the blackberry compote contained,in the bowl,contained,0.2
06c11acfce21e0f,What is the bowl placed on,wooden board,on a wooden cutting board,0.7
06c11acfce21e0f,What is the wooden board used for,Cutting and serving,on a wooden cutting board,0.5
06c11acfce21e0f,Where is the bowl located in the frame,to the right of,in the center,0.1
72c8bdc4ed44bc3,Is the peanut butter melted,yes,melted,0.1
72c8bdc4ed44bc3,What is the main food item in the image,cookie,cake,0.3
72c8bdc4ed44bc3,What color is the cookie,brown,brown,1.0
72c8bdc4ed44bc3,Where is the skillet placed,on the pan,on a black wire rack,0.2
9607fe377ae1740,What color is the jar,clear,clear,1.0
9607fe377ae1740,What is the container for the cookie mix,jar,jar,1.0
9607fe377ae1740,What color are the chocolate chips,brown,brown,1.0
9607fe377ae1740,What is tied around the jar's lid,with red ribbon,checkered,0.1
47a6475103a994d,How would you describe the color of the cooler,bright,vibrant,0.85
47a6475103a994d,Where is the cooler placed,on the colorful surface,on a wooden surface,0.4
47a6475103a994d,What does the cooler fill,orange juice,fills,0.1
47a6475103a994d,Where is the straw inserted,into the cooler,inserted,0.2
56070b0625b083c,What color is the majority of the corn,yellow,yellow,1.0
56070b0625b083c,Is the corn yellow,yes,corn,0.1
56070b0625b083c,Where is the corn located on the plate,across the majority of,located,0.2
56070b0625b083c,What is the corn topped with,melted and browned cheese,cheese,0.5
56070b0625b083c,What color is the larger piece on top of the corn,brownish-orange,reddish-brown,0.6
dc8b523f5e54193,What is the color of the caramel corn,light,golden-brown,0.3
dc8b523f5e54193,What shade is the caramel corn,golden-brown,brown,0.7
dc8b523f5e54193,What are the bowls made of,glass,bowl,0.2
dc8b523f5e54193,Where is the second bowl located,on the top-left,on the left,0.7
5cc4c378f4527c4,What color are the corn kernels in the salad,yellow,yellow,1.0
5cc4c378f4527c4,What is the main ingredient in the salad,corn,corn,1.0
5cc4c378f4527c4,How are the ingredients in the salad prepared,mixed,mixed,1.0
5cc4c378f4527c4,What color are the diced bell peppers in the salad,red,red,1.0
7a46895d46f89e7,What color are the black beans,brown,black,0.1
7a46895d46f89e7,What type of food are used in the dish,beans,vegetables,0.5
7a46895d46f89e7,What color are the pieces of bell pepper,red,red,1.0
7a46895d46f89e7,Where is the wooden spoon located,on the right,on the left,0.1
1e791e94ce68a17,What color is the bowl,white,white,1.0
1e791e94ce68a17,How are the corn kernels arranged in the bowl,scattered,scattered,1.0
1e791e94ce68a17,What color are the corn kernels,yellow,yellow,1.0
1e791e94ce68a17,Where are the red tomato slices,in a bowl,on top of,0.2
1e791e94ce68a17,Where are the purple onion pieces mostly located,in a bowl,located,0.2
a9321bba4920843,What color is the cornbread,golden-yellow,yellow,0.7
a9321bba4920843,What type of bread is shown in the image,cornbread,cornbread,1.0
a9321bba4920843,What color is the cast iron pan,black,black,1.0
a9321bba4920843,How does the texture of the cornbread appear,coarse,crispy,0.2
cc61c4260366898,What color is the cornbread,golden,yellow,0.6
cc61c4260366898,What type of bread is shown in the image,cornbread,cornbread,1.0
cc61c4260366898,What color is the plate used for serving the cornbread,white,white,1.0
cc61c4260366898,Where is the parsley placed in relation to the cornbread stack,on a plate,on top of,0.3
a264b1ee256e419,What are the green specks in the cornbread embedded with,cornbread,herbs,0.1
a264b1ee256e419,What type of bread is shown in the image,cornbread,cornbread,1.0
a264b1ee256e419,What color are the scattered pieces of broccoli,green,green,1.0
a264b1ee256e419,Where is the smaller piece of cornbread positioned in the image,on the top-left,on the left,0.7
01c000a5e0c2720,What type of cheese is in the bowl,cottage cheese,cheese,0.7
01c000a5e0c2720,What color is the bowl,white,white,1.0
01c000a5e0c2720,What color are the bananas,yellow,yellow,1.0
01c000a5e0c2720,Where are the bananas placed in relation to the cottage cheese,around the cottage cheese,on top of,0.3
6ff9ae19b3eed61,What is the main protein in the dish,chicken,chicken,1.0
6ff9ae19b3eed61,Where is the chicken located in the image,on the pan,in the center,0.2
6ff9ae19b3eed61,What vegetable is mixed with the cottage cheese,spinach,spinach,1.0
6ff9ae19b3eed61,What color is the cottage cheese,white,white,1.0
6ff9ae19b3eed61,Where is the chicken located in relation to the spinach and cottage cheese mixture,in the foreground,on top of,0.3
d980f97dbe2a1e9,What color is the couscous,yellow,yellow,1.0
d980f97dbe2a1e9,What type of grain is in the bowl,couscous,rice,0.3
d980f97dbe2a1e9,What color is the bowl,white,white,1.0
d980f97dbe2a1e9,What color are the herbs in the couscous,green,green,1.0
d980f97dbe2a1e9,Where are the lemon wedges placed,on top of,on top of,1.0
191f4793a5b5caa,What color is the Israeli Couscous,tan,beige,0.4
191f4793a5b5caa,What is the couscous filling in the image,filling,filling,1.0
191f4793a5b5caa,What type of grain is shown in the image,couscous,quinoa,0.4
191f4793a5b5caa,What color is the bowl containing the couscous,white,white,1.0
191f4793a5b5caa,What texture does the sauce coating the couscous appear to have,creamy,creamy,1.0
df3bd933b12e81f,What is the color of the couscous in the dish,tan,light,0.1
df3bd933b12e81f,What is the main grain used in the dish,couscous,quinoa,0.3
df3bd933b12e81f,What color are the chunks of tomatoes mixed within the couscous,red,green,0.1
df3bd933b12e81f,What color are the smaller flecks mixed within the couscous,green,brown,0.1
df3bd933b12e81f,Where is the Jazzed Up Couscous dish located within the image,within the pot,in the center,0.2
c8be669cf4a7994,What is the couscous served in,bowl,bowl,1.0
c8be669cf4a7994,What color is the couscous,white,yellow,0.1
c8be669cf4a7994,What color are the almonds or nuts,beige,brown,0.6
c8be669cf4a7994,What shape is the couscous forming,small and round,bowl,0.6
c8be669cf4a7994,Where is the couscous served,in a white bowl,bowl,0.5
