Image,Image description,Keywords,Questions
934a31381908a7a,"The simple carnitas are located in the center-left foreground of the image. The carnitas themselves are a light brownish-orange color, arranged in a piled fashion, with some black peppercorns scattered throughout. A small cluster of green cilantro leaves is situated to the right of the carnitas. A light tan tortilla is present in the upper portion of the image, behind the carnitas and slightly to the right. A red item is visible to the right.","located, brownish-orange, carnitas, green, of the image, red","Where are the carnitas located in the image?, What color are the carnitas?, What type of meat is shown in the image?, What color are the cilantro leaves?, What is the position of the carnitas in the image?, What color is the item to the right of the carnitas?"
0f101d3afd4967b,"The image shows three tacos featuring sous vide carnitas. The carnitas pieces, ranging in color from light pink to dark brown, are piled atop the tortillas. They are located in the center of each taco. Each taco is topped with small, white onion pieces and crumbled white cheese, dispersed over the carnitas. Chopped green cilantro is sprinkled among the onions and cheese. Two lime wedges, bright yellow-green, are located at the left and right edges of the image. The tacos are arranged on a wooden cutting board.","featuring, brown, tacos, white, on top, sprinkled","What are the tacos featuring?, What color are the carnitas pieces?, What type of food is shown in the image?, What color are the onion pieces?, Where are the carnitas pieces located?, What is sprinkled among the onions and cheese?"
b3d3a16879cc348,"The carrots au gratin are located inside a white rectangular baking dish. The carrots are primarily orange, mixed with a creamy white sauce. A tan, crumbly topping is scattered throughout the dish, covering parts of the carrots and the sauce. The dish fills the majority of the frame, positioned centrally.","carrots, white, baking, orange, scattered, inside a","What vegetable is primarily used in the dish?, What color is the baking dish?, What cooking method is used for the dish?, What color are the carrots?, How is the topping distributed in the dish?, Where are the carrots au gratin located?"
03e2939df35184d,"The ""Best Carrot Cake Ever"" is a triangular slice. The cake has a mottled orange-brown color with visible flecks of orange, brown, and tan ingredients throughout. A thick layer of creamy white frosting covers the top and runs down the front edge of the slice. The cake is positioned on a round white plate. There are some crumbs scattered around the base of the cake on the plate.","cake, orange-brown, covers, slice, white, on a round white plate","What is the dessert in the image?, What color is the cake?, What does the frosting do to the cake?, What shape is the slice of cake?, What color is the frosting?, Where is the cake positioned?"
2cb21511bd8a8fb,"The carrots are a vibrant orange color, glistening with a shiny glaze that appears to be cognac. They are cut into rounded shapes, possibly batons or thick slices. The carrots are piled on top of each other, creating a mound of food in the center of the image. Nestled amongst the carrots are walnuts. The walnuts have a lighter brown color with highlights of tan. They are scattered throughout the dish, some tucked between the carrots and others resting on top. The walnuts are irregularly shaped and add textural contrast to the smooth, glazed carrots.","glistening, orange, carrots, walnuts, brown, on top of","What word describes the appearance of the carrots' glaze?, What color are the carrots?, What vegetable is the main ingredient in the dish?, What type of nuts are nestled amongst the carrots?, What color are the walnuts?, Where are some of the walnuts placed in relation to the carrots?"
62fd80d58c3ac05,"Two bowls of carrot soup are present in the image. The soup in both bowls is a vibrant orange color. In the left bowl, a small cluster of green sprouts is positioned slightly off-center, towards the right. There's also a singular longer sprout extending across the soup's surface. In the right bowl, a similar cluster of green sprouts is present, slightly off-center towards the left. Both bowls rest on a light beige knitted square, set on a dark brown wooden surface.","soup, orange, green, sprouts, extending, on the light beige","What is the color of the carrot soup?, What color are the sprouts in the soup?, What is the color of the sprouts in the soup?, What is the longer sprout doing across the soup's surface?, Where are the bowls of soup placed?"
8315008c188fce9,"The herb braised carrots are a vibrant orange color, chopped into bite-sized pieces, and mixed with translucent, light yellow onions. They fill a decorative bowl, primarily situated in the upper center of the image. A sprig of green herb is placed on top of the carrots, adding a touch of freshness. The carrots are glossy, giving the impression they are coated in a flavorful braising liquid.","braised, orange, carrots, fill, green, in the upper center","What cooking method is used for the carrots?, What color are the carrots?, What vegetable is the main ingredient in the dish?, What do the carrots fill in the image?, What color is the herb on top of the carrots?, Where are the carrots primarily located in the image?"
36523ef7f2cff78,"The buttery cooked carrots are a vibrant orange color, and they are centrally located within a white bowl. The bowl is nearly full, with the carrots piled on top of each other. The carrots are glistening, suggesting they are coated in butter or oil, and some are garnished with small, green herbs.","cooked, orange, carrots, bowl, glistening, within a white bowl","Are the carrots cooked?, What color are the carrots?, What vegetable is in the bowl?, Where are the carrots located?, Are the carrots glistening?, Where are the carrots placed?"
59902d6671c0517,"The image shows carrot bread on a silver tray. The loaf of carrot bread is sliced. There are two slices to the left and a larger remaining portion to the right. The carrot bread has a golden-brown crust and a lighter, speckled interior with visible strands of orange carrots. The crust is slightly darker at the edges. Crumbs are scattered near the cut edges on the tray. The general color of the carrot bread is light yellowish-brown, interspersed with bright orange from the carrots. The bread is positioned in the center of the tray.","sliced, golden-brown, bread, orange, on a tray, scattered","Is the carrot bread sliced?, What color is the crust of the carrot bread?, What type of bread is shown in the image?, What color are the visible strands in the bread?, Where is the carrot bread placed?, Are there crumbs scattered on the tray?"
b8b43d84de2dd38,"The Air Fryer Carrots (Sweet & Spicy) are a vibrant orange color, with some areas appearing darker due to caramelization. They are piled in the center of a white plate, with some carrots scattered towards the bottom left and top right edges. The carrots are coated in a glistening sauce. Small, green basil leaves are interspersed among the carrots, adding pops of color and freshness.","Air frying, orange, carrots, white, scattered, in the center","How were the carrots cooked?, What color are the carrots?, What vegetable is featured in the dish?, What color is the plate?, How are the carrots arranged on the plate?, Where are the carrots placed on the plate?"
7f4d68b144dada5,"The carrot baby food is orange in color and appears as a smooth, slightly textured puree. It is located in the upper-right quadrant of the image, within a purple bowl.","carrot, orange, located, smooth, bowl, in the upper-right quadrant","What is the main ingredient in the baby food?, What color is the carrot baby food?, Where is the carrot baby food located in the image?, What is the texture of the carrot baby food?, What is the carrot baby food served in?, In which quadrant of the image is the carrot baby food located?"
ee6252caf258f01,"The lemon-honey baby carrots are primarily located in a turquoise bowl, situated in the center of the image. They display a variety of colors: some are bright orange, others are a deep purple, pale yellow, and a vibrant green. They are scattered and arranged in a pile within the bowl. Some carrots are topped with lemon zest that are light yellow, and walnuts that are a light brown color. A few lemon zest are located outside of the bowl in the top left corner.","located in, lemon-honey, orange, bowl, scattered, arranged","Where are the lemon-honey baby carrots primarily located?, What flavor are the baby carrots?, What color are some of the carrots?, What is the container for the carrots?, How are the carrots placed within the bowl?, How are the carrots organized in the bowl?"
a44deaf37a58fb1,"The spiralized carrot ambrosia salad is primarily orange due to the carrots. The spiralized carrots are distributed throughout the salad. Dark brown raisins are scattered throughout the salad, appearing mostly on top and mixed within. There are also some white chunks, likely pineapple or marshmallows, mixed within the salad. The entire salad is contained in a clear glass bowl.","spiralized, orange, salad, scattered, dark brown, in a clear glass bowl","What are the carrots in the salad shaped like?, What color is the salad primarily?, What type of dish is shown in the image?, How are the dark brown raisins arranged in the salad?, What color are the raisins in the salad?, Where is the salad contained?"
88307e4030bf327,"The image showcases honey-roasted carrots and parsnips, arranged on a blue plate. The carrots exhibit a vibrant orange hue, and are placed alongside the parsnips. The parsnips, are of a creamy, off-white color. These are interspersed between the carrots, creating a visually appealing contrast. The carrots are predominantly located on the left side of the plate, while parsnips are interspersed among the carrots. Some dark herbs are sprinkled on top of both carrots and parsnips.","roasted, orange, carrots, blue, contrast, on top","What cooking method was used for the carrots?, What color are the carrots?, What vegetable is orange in the image?, What color is the plate?, What is created by the arrangement of carrots and parsnips?, Where are the dark herbs located?"
43539e5f024b4fa,"The Honey Rosemary Carrots are primarily orange, arranged in a clear glass bowl, with a sprig of green rosemary on top. The carrots are scattered throughout the bowl, varying in size and shape, with some pieces being more rounded and others appearing as longer slices. The rosemary is located on the upper-left of the bowl, draping over the carrots. Tiny specks of green herbs are scattered over the carrots. A light coating of glaze adds sheen to the vibrant orange color of the carrots.","arranged, orange, carrots, rosemary, on top, green","How are the carrots arranged in the bowl?, What color are the carrots?, What vegetable is primarily featured in the dish?, What herb is used to garnish the dish?, Where is the rosemary placed?, What color is the rosemary on top of the carrots?"
6a632cb3e490dcf,"The image features Carrot Cake Cheesecake. A whole cheesecake sits on a clear glass stand in the background; a slice is on a white plate in the foreground. The whole cheesecake has a base layer, light brown in color and visibly textured. Atop the base is a thick layer of creamy yellow cheesecake, and the top is decorated with swirls of white icing and several walnut pieces, which are light brown. The slice on the white plate in the foreground mirrors these layers: a brown carrot cake base, a creamy yellow cheesecake layer, and a swirl of white icing, topped with a single light brown walnut piece.","features, brown, cheesecake, creamy, icing, on a","What does the image feature?, What color is the base layer of the cheesecake?, What type of cake is shown in the image?, What is the texture of the cheesecake layer?, What is on top of the cheesecake?, Where is the whole cheesecake placed?"
eab27a4e2f33b77,"The Ginger-Glazed Carrots are bright orange and fill a small white bowl in the foreground. They appear to be tender and glazed, with small bits of white seasoning sprinkled throughout. The bowl is sitting on a blue and white checkered cloth, which is on top of a wooden cutting board. The carrots are located in the lower right quadrant of the image.","Glazed, orange, carrots, fill, white, in the foreground","What is the texture of the carrots?, What color are the carrots?, What vegetable is in the bowl?, What do the carrots fill?, What color is the bowl?, Where are the carrots located in the image?"
8627adffcef4128,"The image shows Carrots ala Camille. The carrots are bright orange in color and are located centrally in a white bowl. The carrots are piled on top of each other, filling the bowl. There is a sprig of green parsley on the left side of the bowl, nestled amongst the carrots.","carrots, orange, are, white, bowl, on top of","What is the main vegetable in the image?, What color are the carrots in the image?, What are the carrots placed in?, What color is the bowl in the image?, Where are the carrots located in the image?, Where are the carrots piled in the image?"
9b65904505646de,"The dill carrots are vibrant orange, cut into circular slices, and appear in a pile on the lower right and extending to the center-left of the frame. They are garnished with small pieces of dill.","orange, cut, carrots, vibrant, dill, on the lower right","What color are the carrots?, How are the carrots prepared?, What vegetable is featured in the dish?, How would you describe the color of the carrots?, What herb is used to garnish the carrots?, Where are the carrots located in the frame?"
f8e4574360ae2e4,"The baby food, consisting of carrots and broccoli, is predominantly a muted, brownish-green color. It fills a blue bowl. The texture appears smooth and pureed, with slight variations in shading that suggest thicker and thinner areas within the mixture. The carrots and broccoli baby food is centrally located within the bowl, mounded towards the middle with a small pool of liquid around the edges. A piece of carrot is visible at the top left of the image, with a dark green broccoli floret in the upper right corner. A silver spoon is partially submerged in the baby food.","fills, brownish-green, bowl, smooth, with liquid, carrot","What does the baby food do to the blue bowl?, What color is the baby food?, What is the baby food served in?, What is the texture of the baby food?, What is around the edges of the baby food in the bowl?, What vegetable is visible at the top left of the image?"
1722ba8940c560e,"The gingery pickled carrot coins are inside a clear glass jar with a silver lid, centrally located in the image. The carrot coins, which dominate the visual content, are predominantly orange.  They are distributed throughout the jar, occupying the majority of the visible space. Some lighter, yellowish ginger slices are also mixed within the jar, nestled amongst the carrot coins. These lighter slices are mostly visible near the bottom-right of the jar.","pickled, clear, jar, orange, inside a, ginger","What are the carrot coins preserved in?, What is the color of the glass jar?, What type of container are the carrot coins stored in?, What color are the carrot coins?, Where are the carrot coins located?, What is mixed with the carrot coins in the jar?"
54a2dd1ad6435ce,"The sous vide carrots are arranged on a dark blue plate. The carrots come in a variety of colors: orange, dark purple, pale yellow, and vibrant yellow. Most of the carrots are orange and they are scattered throughout the plate. The dark purple carrots are mainly concentrated in the upper-middle and left portions of the plate. The pale yellow and vibrant yellow carrots are sparsely placed, with one of each near the top of the plate and one of each near the bottom. The carrots are topped with small, chopped green herbs, which are scattered randomly.","arranged, dark blue, carrots, orange, on a dark blue plate, green","How are the carrots arranged?, What color is the plate?, What is the main color of most carrots?, What color are the dark purple carrots?, Where are the carrots placed?, What color are the herbs on top of the carrots?"
01ba261bb24d26d,"There are four carrot hot dogs on a white plate with a blue rim. The hot dogs are in a light tan bun. The carrot inside each bun is a bright orange color. One hot dog is positioned at the top right of the plate, overlapping another hot dog that is located slightly below and to the left. The other two hot dogs are situated side-by-side on the left side of the plate. All four hot dogs are arranged closely together.","arranged, orange, plate, carrot, white, on a plate","How are the hot dogs positioned on the plate?, What color is the carrot inside the bun?, What is the color of the plate?, What vegetable is used as the filling for the hot dogs?, What color is the rim of the plate?, Where are the hot dogs placed?"
b465a8acb92152c,"The Easy Carrot Salad (Indian-Style) is arranged in a clear glass bowl. The primary component, shredded carrots, displays a vibrant orange hue and makes up the bulk of the salad. Interspersed throughout the orange carrots are green cilantro leaves. The cilantro leaves are scattered and somewhat concentrated towards the top. Mixed in with the carrots and cilantro are chopped nuts, appearing beige-tan in color. A cluster of cilantro leaves, a darker green, sits atop the carrot mixture, providing a garnish.","arranged, orange, carrots, green, beige-tan, atop the carrot mixture","How is the Easy Carrot Salad arranged?, What color are the shredded carrots in the salad?, What is the primary component of the salad?, What color are the cilantro leaves in the salad?, What color are the chopped nuts in the salad?, Where is the cluster of cilantro leaves placed?"
35190d2da66fdbc,"The Moroccan-Spiced Roasted Carrots are primarily orange in color, with some pieces exhibiting a deeper, browned color due to roasting. They are arranged in a pile, mostly concentrated in the center of a plate, with some pieces extending towards the edges. To the side of the carrots is a vibrant green garnish of parsley. The carrots themselves are glistening, suggesting a glaze or oil coating. The dark specks on the surface indicate the spices used in the Moroccan seasoning.","roasted, orange, carrots, glistening, in the center, green","What cooking method was used for the carrots?, What color are the carrots?, What vegetable is the main focus of the dish?, How do the carrots appear on the plate?, Where are the carrots mostly arranged on the plate?, What color is the garnish next to the carrots?"
cddc2590663c874,"The carrot rice is a mix of white and yellowish rice with small, bright orange pieces of carrot distributed throughout. Slices of yellow onions are mixed within. The dish is topped with light brown peanuts, which are mostly concentrated at the top. A sprig of vibrant green parsley is located on the left side of the rice. The carrot rice is served on a white plate.","mix, yellowish, rice, orange, topped with, green","What is the carrot rice a mix of?, What color is the rice besides white?, What is the main ingredient in the dish besides rice?, What color are the small pieces distributed throughout the rice?, What are the peanuts topped with?, What color is the sprig located on the left side of the rice?"
f3fb2aa52c9fbef,"On the left, there's a jar of quick-pickled radishes, characterized by their vibrant red color, with a gold spoon inside. The radishes appear to be sliced into circular shapes. To the right, there is a jar of quick-pickled carrots, displaying an orange hue. The carrots appear to be in the shape of long sticks. They are located side-by-side on a table with other food items.","pickled, red, radishes, sliced, orange, on a table","What are the radishes preserved in?, What color are the radishes?, What vegetable is sliced into circular shapes?, What color are the carrots?, Where are the jars located?"
668806704be3abf,"The grilled carrots are bright orange and are located in the center of the image, piled on top of aluminum foil. Some carrots have black char marks. The carrots vary in shape, some are circular while others are cut in half-moon shapes or chunks. The foil is silver and wrinkled, conforming to the shape of the carrots. The foil is located on a grill, which is black.","grilled, orange, carrots, located in, black, wrinkled","How are the carrots cooked?, What color are the carrots?, What vegetable is shown in the image?, Where are the carrots located?, What color is the grill?, What is the texture of the aluminum foil?"
ff3a3f4398ef966,"The Taqueria-Style Spicy Pickled Carrots are in a glass jar. The carrots themselves are bright orange, located primarily in the center and lower portion of the jar. Interspersed among the carrots are translucent, slightly yellowish-white onion strips, which appear both at the top and bottom of the jar. Green chili peppers are also visible, mostly near the top. A bay leaf appears on the left side near the bottom. Dark spices are scattered throughout the jar.","pickled, orange, carrots, in a glass jar, scattered, appear","What are the carrots preserved in?, What color are the carrots?, What vegetable is primarily in the center and lower portion of the jar?, What type of container are the carrots stored in?, Where are the onion strips located in the jar?, How do the onion strips appear in the jar?"
fa7adeeefd95963,"The oven-roasted carrots are a vibrant orange color, with some showing a deeper, slightly browned hue from the roasting process. They are arranged in a pile within a white bowl. The carrots appear to be cut into thick sticks, and they are scattered throughout the bowl, some overlapping. There are chopped nuts with light tan and brown colors, sprinkled throughout the carrots. Also, there are some yellow crunchy pieces spread on top of the carrots.","roasted, orange, carrots, white, overlapping, on top of","How were the carrots cooked?, What color are the carrots?, What vegetable is being described?, What color is the bowl?, How are the carrots arranged in the bowl?, Where are the yellow crunchy pieces placed?"
d4333b3cbec3f66,"The balsamic roasted carrots are a vibrant orange color, with some darker, almost black, areas indicating roasting or caramelization. They are arranged in a pile towards the center of the plate, extending slightly towards the left and right sides. Some carrots are stacked on top of each other, creating a layered effect. They are positioned beside pasta on the left and zucchini on the right side of the frame.","roasted, orange, carrots, beside, stacking, balsamic","How were the carrots cooked?, What color are the carrots?, What vegetable is the main focus of the dish?, Where are the carrots positioned in relation to the pasta?, How are the carrots arranged on the plate?, What type of vinegar is used in the dish?"
11d5c9f31db6d22,"The image contains two glass jars filled with vinegar pickled carrots. The carrots are diced into small, roughly cube-shaped pieces. They have a vibrant orange color. The first jar is positioned on the left side of the image, while the second jar is located to the right of the first one. The carrots fill up almost the entirety of both jars, and they are submerged in a pickling liquid.","pickled, orange, carrots, diced, vinegar, on the left side","What are the carrots preserved in?, What color are the carrots?, What vegetable is pickled in the jars?, What shape are the carrots cut into?, What liquid are the carrots submerged in?, Where is the first jar positioned?"
55d8e030a575da4,"The image contains several frozen carrots inside a clear plastic bag. The carrots are a vibrant orange color, and they appear to be slightly frosted with ice crystals, giving them a whitish coating. They are positioned in the center of the bag, filling most of the space within. The plastic bag is clear, allowing the carrots to be easily seen. The top of the bag has a green and blue stripe along the sealing area. The bag is on a dark surface.","frozen, orange, carrots, bag, frosted, on a dark surface","What state are the carrots in?, What color are the carrots?, What vegetable is shown in the image?, What are the carrots stored in?, What is the appearance of the carrots due to ice crystals?, Where is the bag placed?"
2b42fbe8c5758cc,"The image contains Instant Pot Teriyaki-Glazed Carrots in a clear glass bowl. The carrots are predominantly orange in color, with a glossy sheen indicating a glaze. They are small, cylindrical and appear to be baby carrots. Some carrots are slightly darker in color. Scattered across the carrots are small, white sesame seeds. The carrots are piled in the bowl in the center of the frame. Some carrots are closer to the viewer in the front of the bowl, while others are behind them in the bowl.","Glazed, orange, carrots, piled, in the bowl, sesame","What is the texture of the carrots?, What color are the carrots?, What type of vegetable is shown in the image?, How are the carrots arranged in the bowl?, Where are the carrots placed?, What is sprinkled on top of the carrots?"
f716ef5c57ffc4c,"The Mexican Hot Carrots are bright orange and sliced into thin rounds or strips. They are packed inside two glass jars. Inside the jars, the carrots are layered with white onion rings and some green items. The layers alternate between carrots, onions, and green items throughout the height of each jar. The carrots are visible throughout the central portions of both jars.","sliced, orange, carrots, glass, with white, green","What shape are the carrots in the image?, What color are the carrots in the image?, What vegetable is packed inside the glass jars?, What are the carrots packed inside?, What color are the onion rings in the jars?, What color are the green items in the jars?"
bd57d88cc915a65,"The marinated carrots are bright orange, circular slices, and are submerged in a reddish-brown sauce throughout the white bowl. They are scattered randomly and densely, with some pieces overlapping and some resting against the sides of the bowl. The carrots range in size and are mixed with some green pieces. The carrots are mostly visible throughout the entire area of the bowl that contains the sauce.","marinated, orange, carrots, submerged, reddish-brown, in the bowl","What are the carrots in the bowl described as?, What color are the carrots in the bowl?, What vegetable is featured in the bowl?, Where are the carrots in relation to the sauce?, What color is the sauce in the bowl?, Where are the carrots and sauce contained?"
0b8d27faed00a4b,"The spiced carrots are primarily orange in color, with variations in shade due to the spices and cooking process. They are cut into small sticks. The carrots are centrally located in the image, filling the majority of a white cooking pan. They are arranged randomly within the pan, creating a dense layer of carrot sticks. Some carrots appear to be slightly glazed or coated with spices, giving them a glossy sheen.","spiced, orange, carrots, cooking, glazed, in the image","What are the carrots flavored with?, What color are the carrots primarily?, What vegetable is shown in the image?, What process is being applied to the carrots in the image?, How do some of the carrots appear to be coated?, Where are the carrots located in the image?"
88ff5bdd8944a0f,"Two orange vegan baked carrots are located on the left side of the red plate. One carrot lies on top of the other, with some small brown seeds scattered on top of it. The other carrot is curved. The carrots are positioned between yellow rice on the upper right, and light-brown rice on the lower part of the plate.","orange, baked, carrots, scattered, on the left side, red","What color are the baked carrots?, How were the carrots prepared?, What vegetable is featured in the dish?, What is scattered on top of the carrots?, Where are the carrots located on the plate?, What color is the plate?"
35ffb17fa1ff820,"The Indian carrots are bright orange and appear as sliced circles and small cubes, distributed throughout the dish. The peas are green and spherical, scattered amongst the other ingredients. Potatoes are yellow-ish and cut into medium-sized cubes, also dispersed evenly within the dish. All the food items are mixed and presented in a clear glass bowl.","orange, sliced, carrots, green, mixed, throughout the dish","What color are the Indian carrots in the dish?, What shape are the carrots in the dish?, What vegetable is bright orange and sliced in the dish?, What color are the peas in the dish?, How are the ingredients arranged in the dish?, Where are the carrots and peas distributed in the dish?"
1f0e876838ce31c,"The Springfield Cashew Chicken appears as a pile of food in a blue-and-white bowl. The chicken pieces are coated in a light-brown, slightly translucent sauce. Scattered amongst the chicken are cashew halves, exhibiting a light tan color with a darker brown edge. Bright green scallions are sparsely distributed throughout, adding a pop of color. The chicken and cashews are clustered together, dominating the center of the bowl, while the scallions are placed on top and sides.","appears, chicken, blue, light-brown, scattered, on top","What does the Springfield Cashew Chicken appear as?, What is the main protein in the dish?, What color is the bowl?, What color is the sauce coating the chicken?, How are the cashew halves distributed?, Where are the scallions placed?"
bc6f89268717720,"The cashew chicken is served on a white plate.  The chicken pieces are light tan and appear throughout the dish. Cashews are a light tan color, crescent-shaped, and are scattered throughout the dish, often nestled between the chicken and other ingredients. Water chestnuts are a pale white color and are interspersed within the mixture. Pieces of baby corn, with a light yellow hue, are scattered through the center of the plate. A translucent brown sauce coats all of the ingredients. The overall presentation is centered on the plate.","served, white, chicken, tan, on a plate, translucent","What is the cashew chicken served on?, What color is the plate?, What type of meat is in the dish?, What color are the chicken pieces?, Where is the cashew chicken placed?, What color is the sauce?"
40c0b31b652c2d8,"The Cajun Cashews are a deep brown color. Some appear darker than others, likely due to spices or seasoning. A collection of cashews are found inside a clear glass jar, which is located in the upper-left quadrant of the image. Another portion of the cashews are placed in a bowl with a beige and brown trim; this bowl is found at the bottom-center of the image. The individual cashews in the bowl are grouped together.","brown, darker, cashews, found, clear, in a bowl","What color are the Cajun Cashews?, Are some cashews darker than others?, What type of nuts are shown in the image?, Where are the cashews in the clear glass jar located?, What is the color of the glass jar?, Where are the cashews in the bowl found?"
468cd1b1f14d518,"The Springfield-Style Cashew Chicken is presented in a patterned bowl. The base is white rice, topped with golden-brown, crispy chicken pieces coated in a light-brown sauce. Cashews, which are light-brown, are scattered across the top. Bright green chopped scallions are sprinkled over the chicken and cashews. The arrangement is centralized within the bowl.","presented, golden-brown, chicken, white, across the top, scallions","How is the Springfield-Style Cashew Chicken presented?, What color is the chicken?, What type of meat is used in the dish?, What color is the base of the dish?, Where are the cashews scattered?, What is sprinkled over the chicken and cashews?"
0e64f9a757db75b,"The Easy Cashew Chicken dish consists of several components. The chicken pieces are generally a light tan color and are scattered throughout the dish, intermixed with other ingredients. The water chestnuts are pale yellow or off-white, cut into elongated shapes, and are also mixed throughout. Green bell peppers are present as well, adding pops of green color, and distributed among the other ingredients. Red bell peppers provide red hues, appearing in smaller pieces throughout. A brown sauce coats all the ingredients, adding a glossy appearance. The ingredients are contained within a red bowl, which takes up most of the frame.","scattered, tan, chicken, green, red, within a red bowl","How are the chicken pieces arranged in the dish?, What color are the chicken pieces?, What type of meat is used in the dish?, What color are the green bell peppers?, What color are the red bell peppers?, Where are the ingredients contained?"
2c20ebfb07372e5,"The image shows ""Nat's Buttery Cashew Crunch"" in a tin container, surrounded by clear plastic wrap. The candy is a light brown color with embedded cashews that appear as a lighter tan color. The pieces of candy are irregularly shaped. Many pieces of the candy are stacked on top of each other, creating a pile in the center of the container. The majority of the cashew crunch pieces are located centrally, with a few pieces extending towards the edges of the container.","buttery, brown, container, stacked, candy, on top of","What is the flavor of the candy?, What color is the candy?, What is the candy stored in?, How are the pieces of candy arranged?, What type of food is shown in the image?, Where are the majority of the candy pieces located?"
ef405cbc00e5ac9,"The Chef John's Cashew Chicken is arranged in a white bowl. The base of the dish is white rice, appearing mostly under the other ingredients. On top of the rice is a mixture of chicken pieces which are light brown in color, cashews which are tan, and red bell peppers. Green herbs are scattered throughout the dish. The ingredients are coated in a glossy brown sauce.","arranged, white, chicken, brown, red, on top of","How is the chicken arranged in the bowl?, What color is the bowl?, What type of meat is used in the dish?, What color is the sauce coating the ingredients?, What color are the bell peppers?, Where are the chicken, cashews, and bell peppers placed?"
55da2f00474d780,"The cashew crusted chicken is centrally located. The chicken itself is light beige. The cashew crust is a mix of beige, light brown and golden yellow. It covers the top of the chicken. The crust appears to be made of chopped cashews and a sweet sauce.","located, beige, chicken, yellow, covers, of the chicken","Where is the cashew crusted chicken located?, What color is the chicken itself?, What type of meat is shown in the image?, What color is the cashew crust?, What covers the top of the chicken?, What is the crust made of?"
326e666acee0197,"The Cashew Chicken Stir-Fry sits atop a bed of white rice at the bottom of the image. The chicken pieces are tan and brown, distributed throughout the stir-fry. Red bell pepper slices, bright red, are situated at the top left. Green beans, deep green, intermingle with the chicken and other vegetables. Cashews, light brown, are scattered within the stir-fry. Some pale white vegetables are also present, along with some vegetables colored green and yellow. The stir-fry's ingredients are mixed together, creating a textured and colorful dish.","Stir-fry, tan, chicken, red, atop a bed, mixed","What cooking method is used for the dish?, What color are the chicken pieces?, What type of meat is in the stir-fry?, What color are the bell pepper slices?, Where is the stir-fry placed in the image?, Are the ingredients in the stir-fry combined together?"
d62d1e3be1cfce1,"There are nine cashew snaps on a metal baking sheet inside an oven. The cashew snaps are arranged in a 3x3 grid. The cashew snaps are light tan in color and have a slightly irregular, round shape. They appear to be slightly browned, suggesting they have been baked. The cashew snaps are positioned relatively evenly spaced on the baking sheet, with slight variations in their spacing.","baked, light tan, cashew snaps, metal, evenly spaced on, irregular","What cooking method was used for the cashew snaps?, What color are the cashew snaps?, What type of food is shown in the image?, What material is the baking sheet made of?, Where are the cashew snaps positioned?, What describes the spacing of the cashew snaps on the baking sheet?, What describes the shape of the cashew snaps?"
cb98e4e316950f0,"The asparagus spears are primarily a vibrant green color, with some variation in shade. They are arranged mostly vertically in the center of the dish, packed closely together. Some spears are a lighter green than others. Cashews are distributed in the center of the asparagus and are light brown. They are mixed with dark brown pieces. They are clustered together, appearing to be a topping on the asparagus.","green, arranged, asparagus, vibrant, brown, on the asparagus","What color are the asparagus spears primarily?, How are the asparagus spears arranged in the dish?, What vegetable is featured in the dish?, How would you describe the color of the asparagus spears?, What color are the cashews?, Where are the cashews distributed?"
06aa1cd4906fc6e,"The image features a pile of spicy cashews, predominantly positioned in the central region of the frame. The cashews exhibit a tan color, with a reddish-brown hue from the spicy seasoning. They are arranged in a clear bowl, creating a mound-like structure with some pieces slightly overlapping others. The bowl is sitting on a purple surface with a patterned cloth in the upper right background.","spicy, cashews, tan, arranged, on a purple surface, bowl","What is the flavor of the cashews?, What type of nuts are shown in the image?, What color are the cashews?, How are the cashews arranged in the bowl?, Where is the bowl placed?, What is the color of the surface under the bowl?"
798796bcd4e5090,"The image contains Air Fryer Lemon Pepper Roasted Cashews. The cashews are predominantly located in the center of the frame, piled high in a white bowl. They display a warm, golden-brown color, with some variation in tone. Many are lightly speckled with black pepper. Some cashews appear partially split, while others are whole. They are arranged randomly within the bowl, creating an appealing, textured appearance.","Roasted, golden-brown, cashews, pepper, white, in the center","What cooking method was used for the cashews?, What color are the roasted cashews?, What type of nuts are shown in the image?, What spice is visible on the cashews?, What color is the bowl holding the cashews?, Where are the cashews located in the frame?"
c0085cfbb39ed2d,"The image displays rosemary roasted cashews in a white bowl. The cashews are mostly light brown to medium brown. Some are lighter in color, while others are a darker shade. They are clustered together, filling the bowl almost to the top. A sprig of green rosemary is positioned on the left side of the bowl, with its stems and leaves extending upward among the cashews.","roasted, white, cashews, brown, filling, on the left","What are the cashews in the bowl roasted with?, What color is the bowl containing the cashews?, What type of nuts are shown in the bowl?, What color are most of the cashews in the bowl?, How full is the bowl with the cashews?, Where is the sprig of rosemary positioned in the bowl?"
7cf2fbaf3afe6a9,"The Luscious Chicken Casserole is arranged on a plate. The casserole itself is a creamy, light yellow color with visible chunks of chicken and other ingredients. Crispy fried onions, ranging from golden to dark brown, are scattered generously on top of the casserole, concentrated towards the right side and partially covering the base. There is a dark brown, possibly mushroom, scattered within the casserole base. A garnish of green parsley sits on the upper left side of the plate, adding a fresh element.","arranged, Luscious, chicken, yellow, on top of, brown","How is the Luscious Chicken Casserole presented on the plate?, What word describes the appearance of the chicken casserole?, What type of meat is visible in the casserole?, What color is the creamy base of the casserole?, Where are the crispy fried onions placed?, What color are the crispy fried onions?"
