Image,Food Name,Summary,Ingredients,Calories
7cf2fbaf3afe6a9,Luscious Chicken Casserole,This delicious chicken casserole is a favorite of my family and friends. I think it's the combination of flavors in this dish that make it so spectacular. Great served over rice with a nice salad and some good bread.,"['vegetable oil', 'skinless, boneless chicken breast halves - cubed', 'light mayonnaise', 'water chestnuts, drained and chopped', 'pimento peppers, drained and chopped', 'sliced almonds', 'celery seed', 'lemon juice', 'garlic salt to taste', 'shredded Cheddar cheese', 'French-fried onion rings']",396.0
ae1d984b8fc8269,Everything Deviled Eggs,"Everything seasoning is trending all over the United States. Although it may have made its debut on bagels, it's such a flavorful, multi-purpose blend and tastes so good on just about ""everything,"" including deviled eggs.","['eggs', 'full-fat plain Greek yogurt', 'prepared yellow mustard', 'white vinegar', 'Worcestershire sauce', 'white sugar', 'everything bagel seasoning, or to taste', 'sliced scallion greens']",40.0
c69f95fbecba06a,Brownies From Scratch,These scratch-made brownies are simple and delicious.,"['butter', 'unsweetened chocolate', 'white sugar', 'sifted all-purpose flour', 'eggs', 'salt', 'vanilla extract', 'coarsely chopped walnuts (Optional)']",159.0
daf67a4dca588da,Chicken Quinoa Casserole,"I tried to figure out a casserole that I haven't seen before. Super good, super easy, and just the right amount of 'good-for-you' to cover up the guilt!","['cooking spray', 'vegetable broth', 'garlic, minced', 'salt', 'black pepper', 'quinoa', 'rotisserie chicken - skin and bones removed, meat cut into bite-size pieces', 'olive oil', 'clean fresh spinach, roughly chopped', 'carrot matchsticks', 'roasted red peppers, drained and chopped', 'Alfredo sauce', 'dried basil', 'unsalted butter', 'panko bread crumbs', 'grated Parmesan cheese']",421.0
ddd254e4248bd21,Easy Baked Apricots,A very easy summer dessert with only 3 ingredients. You can easily make this for more people- count about 2 to 3 apricots and 1 tablespoon chopped almonds and sugar per person. Serve warm or at room temperature with whipped cream or vanilla ice cream.,"['fresh apricots, pitted and cut into wedges', 'finely chopped almonds', 'light brown sugar']",137.0
7800d509645519c,Grilled Sea Scallop and Shiitake Skewers,"Grilled shiitake mushrooms are crispy on the outside, tender on the inside, and pair nicely with sea scallops. I like to serve them with roasted broccoli, but roasted potatoes are a good choice too.","['shiitake mushrooms, stems removed', 'reduced-sodium soy sauce', 'olive oil', 'lemon juice', 'sea scallops, patted dry', 'olive oil', 'lemon juice', 'garlic, minced', 'Italian seasoning', '8 wooden skewers']",299.0
446d8047ea9ddfb,Mom's Sweet Buttermilk Corn Bread,"This corn bread is a little on the sweet side. It's made with white cornmeal, but yellow works too. I learned to make it from my other mom (MIL). It is baked in a cast-iron skillet. Can be used to make stuffing or put leftovers in a cup with milk and put it in the fridge overnight for a comforting breakfast.","['vegetable oil', 'white cornmeal', 'all-purpose flour', 'white sugar', 'baking powder', 'baking soda', 'salt', 'eggs', 'buttermilk']",231.0
8675e91fc79bd56,Quick Vegan Blueberry Muffins,Quick and easy blueberry muffins that will please even the strictest vegan! Try adding lemon juice or a dash of cinnamon to step up the flavor!,"['whole wheat flour', 'white sugar', 'baking powder', 'salt', 'vanilla extract', 'blueberries', 'unsweetened applesauce', 'soy milk', 'margarine']",187.0
3c20698110cb16d,Family Favorite Sloppy Joes,"This is a simple recipe that was given to me by my mother. She served it when I was a child, and my family of 6 loves it too. Serve on hamburger buns.","['ground beef', 'ketchup', 'chili sauce', 'dark brown sugar', 'grated Parmesan cheese, or to taste', 'sweet pickle relish', 'minced onion', 'Worcestershire sauce']",265.0
87fa65abfffeeea,Crab Puff Pastry Pinwheels,"This is a wonderful appetizer to make for parties, holidays, or office potlucks!","['shredded Monterey Jack cheese', 'shredded Parmesan cheese', 'green onion, chopped', 'minced fresh garlic', 'seasoned salt', 'paprika', 'red pepper flakes', 'white crabmeat, drained', 'frozen puff pastry, thawed', 'egg white, beaten']",238.0
c1d5efa6ea40f2d,Parathas,Parathas are the shallow-fried version of chapatis. This recipes make crunchier and less-flaky parathas than those I buy from the store. Serve with cinnamon-sugar for a sweet treat or with curries as a scooping bread.,"['all-purpose flour', 'whole wheat flour', 'salt', 'melted butter', 'white sugar', 'garlic powder', 'dried mixed herbs', 'water', 'oil for frying']",139.0
3af4ebfa3f0dee7,Lemon Basil Chicken,"Fabulous lemon basil chicken dish that is always a crowd pleaser! Quick and easy, this recipe never fails. Serve plain or over rice.","['chicken breast halves, boned and skinned', 'all-purpose flour', 'butter', 'chicken stock', 'fresh lemon juice', 'chopped fresh basil', 'lemon zest']",193.0
1ed6c9e91ca880f,Oven-Steamed Salmon,Salmon steamed in soy sauce and white wine in the oven with a topping of candied ginger and garlic.,"['salmon fillet', 'salt', 'ground black pepper', 'chopped garlic', 'chopped crystallized ginger', 'dry white wine', 'low-sodium soy sauce']",178.0
ae5e00c80fda4fe,Delicious Sweet Potato Scones,"An easy, tasty, nutritious recipe I created to serve at breakfast and help use up the 300 pounds of sweet potatoes my son grows every year.","['sweet potatoes, peeled and chopped', 'self-rising flour', 'salt', 'butter', 'white sugar', 'raisins', 'ground cinnamon', 'ground nutmeg', 'ground allspice']",244.0
90d85a67153b1f7,Prime Rib Pizza,This delicious pizza is an old favorite created by my brother-in-law. Tastes like the whole dinner in a beautiful slice!,"['olive oil', 'onion, sliced', 'prepared pizza crust', 'sour cream', 'prepared horseradish', 'baked potatoes, sliced', 'shredded Swiss cheese, divided', 'cooked prime rib, cut into bite-size pieces, or to taste', 'sliced fresh mushrooms, or to taste', 'green bell pepper, cut into strips']",505.0
bf31d47cace3ce4,Aglio e Olio alla Fremont,"When my family moved away from Seattle, one of the things we missed the most was a pasta dish from one of our favorite restaurants. I worked to recreate it from a number of similar recipes, but it required some improvisation because there's nothing like it. The garlic is an integral part, and if you love the stuff, you can dial it up to a full bunch. The true Roman-style is without grated Parmesan on top, but if you love the stuff, it's fine with as well.","['hazelnuts', 'spaghetti', 'extra-virgin olive oil, or as needed', 'jarred pepperoncini peppers, sliced', 'garlic, chopped', 'sun-dried tomatoes packed in oil, sliced', 'anchovy paste', 'Marsala wine', 'large Kalamata olives (Optional)']",1108.0
f94893beff46c07,Ranchy Roasted Potato Fans Made on the Grill,Potatoes and white onion are roasted with olive oil and powdered ranch dressing mix on the grill for a perfect side dish for sirloin steak.,"['extra-virgin olive oil', 'dry ranch dressing mix', 'potatoes', 'onion, coarsely chopped']",322.0
5334d389c1b670d,Lebanese Zaatar (Za'atar) Bread,"Traditional Lebanese bread. Crispy, flaky cracker like bread infused with fresh za'atar (similar to oregano). You can substitute oregano for za'atar, but use less. May place under broiler to brown tops.","['warm water', 'yeast', 'salt', 'white sugar', 'all-purpose flour', 'whole wheat flour, or more if needed', 'olive oil', 'corn oil', ""fresh za'atar""]",266.0
467c1f8e1bd0ed9,Air Fryer Old Bay® Chicken Wings,Old Bay® is a seasoning most people think is for seafood. But it's also a great seasoning for poultry. These wings are crispy and lower in calories because they are air fried and tasty thanks to the addition of Old Bay® seasoning.,"['chicken wings', 'seafood seasoning (such as Old Bay®)', 'freshly cracked black pepper', 'cornstarch', 'butter', 'seafood seasoning (such as Old Bay®)']",335.0
7afe70a8bc74d42,Candied Nuts,"This is one of my favorites not only to have on hand at home, but to pull together for a last minute hostess gift.","['raw peanuts', 'white sugar', 'water', 'coarse sea salt, or to taste', 'ground cinnamon (Optional)', 'chili powder (Optional)']",304.0
059c2eca826fffb,Simple Salmon with Balsamic Sauce,"Simply delicious and tender baked salmon, with fresh squeezed lemon, butter, and chopped fresh parsley, is basted in a rich balsamic sauce.","['skinless, boneless salmon fillets', 'vegan margarine (such as Smart Balance®), melted', 'lemon, halved', 'balsamic vinegar', 'soy sauce', 'white sugar', 'minced garlic', 'chopped fresh parsley']",364.0
091657f8d0300aa,"Roast Chicken with Lemon, Garlic, and Rosemary","Roast chicken could not be easier - or tastier - than with this recipe. Lemon, rosemary, and garlic help to flavor this gloriously roasted chicken with crispy skin.","['whole chicken', 'salt', 'ground black pepper', 'rosemary', 'garlic, peeled', 'lemon, halved']",438.0
29403f000ec6d18,Air Fryer Truffle Fries,I fell in love with truffle fries from the moment I met them on my first trip to Las Vegas. I've made them often since then but finally took the time to experiment in the air fryer for a healthier alternative. These will step up your fry game...,"['russet potatoes, peeled and cut into fries', 'truffle-infused olive oil', 'paprika', 'grated Parmesan cheese', 'chopped fresh parsley', 'black truffle sea salt']",226.0
1f870c92ede35b2,Gingerbread Granola Bars,"This is a twist on Playgroup Granola Bars from this site. I didn't have the stuff to make those (and we love those), so I did my own thing. They turned out great! We normally wrap them individually and freeze them, a great quick snack or breakfast on-the-go!","['old-fashioned rolled oats', 'all-purpose flour', 'brown sugar', 'white sugar', 'salt', 'ground cinnamon', 'ground cloves', 'ground ginger', 'vegetable oil', 'honey', 'molasses', 'eggs, beaten', 'vanilla extract']",219.0
656ba755d812bbd,Kicked-Up Goulash,"This is no elementary school goulash, although it's as easy and a teen-pleaser. I created this recipe with what I had on hand, but the pearl onions and corn kick it up. It's hard to stop eating.","['elbow macaroni', 'ground beef', 'frozen pearl onions', 'canned corn kernels, drained', 'Italian seasoning, or more to taste', 'chunky spaghetti sauce (such as Del Monte®)', 'salt to taste', 'shredded Cheddar-Monterey Jack cheese blend']",660.0
1373bb40f217aa7,Spicy Shrimp Tacos with Avocado,These tasty shrimp tacos with tomatillo salsa and avocado are seasoned with chili and lime juice for a quick and easy dinner.,"['uncooked medium shrimp, peeled and deveined', 'olive oil, divided', 'garlic, minced', 'chili powder', 'salt', 'cayenne pepper', 'lime juice', 'corn tortillas', 'tomatillo salsa', 'avocado - peeled, pitted, and chopped', 'sour cream', 'chopped fresh cilantro']",568.0
1cf4e7205d3a995,Spicy Jalapeno Hummus,"Healthy hummus recipe that is so easy to make, you won't ever have to buy store-made hummus again. Adjust the spices to your taste!","['garbanzo beans (chickpeas), drained and liquid reserved', 'jarred jalapeno peppers, diced', 'juice from jarred jalapeno peppers', 'lemon juice', 'olive oil', 'tahini', 'minced garlic', 'cayenne pepper', 'ground cumin', 'dried oregano', 'ground black pepper to taste', 'paprika, or to taste (Optional)']",194.0
ef18f7d21e3ae3b,Cashew-Topped Lemon Brownie,A delicious recipe for cashew-topped lemon brownie. The great brownie moistness and texture with a lemon flavor. Topped with crunchy cashews for great flavor.,"['cooking spray', 'sifted all-purpose flour', 'salt', 'baking powder', 'baking soda', 'white sugar', 'vegetable oil', 'egg, beaten', 'lemon, zested and juiced', 'chopped cashews', 'fresh strawberries, sliced']",270.0
bb0165893d9989c,Cauliflower Eggplant Curry-Cumin Roast,"I had cauliflower and eggplant that were getting tired, so I created this recipe to use it. I was pleasantly surprised with the outcome.","['eggplant, peeled and sliced', 'cauliflower, chopped', 'olive oil', 'curry powder', 'ground cumin', 'garlic salt', 'fresh basil leaves, sliced']",346.0
66a5be268fcf5a6,Zippy Orange Rosemary Chicken,"This takes chicken to a whole new level! Orange marmalade, horseradish and rosemary married together make this fast and easy chicken recipe a spicy, sweet and savory hit I know your family will love...even on a weeknight.","['cooking spray', 'skinless, boneless chicken breasts', 'salt and pepper to taste', 'orange marmalade', 'prepared horseradish', 'dried rosemary']",228.0
14754480dfb9b15,Wendy's Indian Butter Chicken,This recipe resembles a dish from an Indian restaurant in my town. I love it. It's got a great unique flavor to it; garam masala is the spice used. Creamy - a favorite! Serve over rice.,"['vegetable oil', 'onions, chopped', 'garlic', 'water', 'tomatoes', 'green bell pepper', 'salt', 'garam masala', 'chili powder', 'heavy cream', 'butter', 'skinless, boneless chicken breast halves - cut into bite-size pieces']",347.0
75d3c829996962f,Brown Rice Raisin Pudding,A sweet brown rice treat that I created one day after running out of white rice. Garnish with nutmeg and some optional raw vanilla sticks. Hope that you enjoy it!,"['cooked brown rice', 'milk', 'white sugar', 'salt', 'milk', 'egg, beaten', 'ground cinnamon', 'golden raisins', 'butter', 'vanilla extract', 'ground nutmeg']",302.0
da88630c29538e4,Nectarine-Raspberry Crumble,This crumble tastes best warm with vanilla ice cream - my family gobbles it up in minutes every single time.,"['nectarines', 'fresh raspberries', 'white sugar', 'brown sugar', 'unsalted butter, room temperature and cut into chunks', 'all-purpose flour', 'rolled oats', 'ground cinnamon', 'ground nutmeg', 'salt']",455.0
a541c0c34ed80c0,ViVi's Bacon and Tomato Soup,My Grandmother had eight children. Needless to say she learned how to cook with a little bit of nothing and make do with what she had. This was and still is one of my favorite meals -- and super-simple! Cornbread is a perfect pair with this!,"['elbow macaroni', 'thick-cut bacon, cut into quarters', 'yellow onion, finely chopped', 'tomato sauce', 'diced tomatoes', 'beef bouillon', 'water', 'garlic powder', 'onion powder']",295.0
07691bf217819db,Easy Surprise Cake,"For birthday parties and other occasions; you don't need vanilla or water. Follow this simple cake recipe, and your family will truly be surprised.","['butter, softened', 'white sugar', 'eggs', 'all-purpose flour', 'baking powder']",389.0
b80c088e2ff4a32,Everybody Loves Pilaf,A simple and delicious rice pilaf recipe that is sure to please even the pickiest eaters. It complements almost any dish.,"['pine nuts', 'butter', 'spaghetti, broken into small pieces', 'minced onion', 'minced garlic', 'uncooked jasmine rice', 'chicken broth', 'salt and ground black pepper to taste', 'chopped fresh parsley']",312.0
64f566470ed286f,Creamy Taco Roll-Ups,"A medley of diced green chiles, green onions, and chopped black olives in a spicy creamy mixture is rolled up into bite-sized pinwheels. Easy and fast to make!","['cream cheese, softened', 'sour cream', 'salsa', 'hot pepper sauce (Optional)', 'taco seasoning mix', 'chopped green chiles', 'pitted black olives, drained and chopped', 'green onions, diced', 'flour tortillas']",360.0
9c963356da5da6e,Easy Grilled Chicken Wings,Simple grilled chicken wings for a backyard get-together. They have a good flavor and look good. Add your favorite dipping sauce or enjoy as-is.,"['chicken wings', 'olive oil, or more as needed', 'garlic salt', 'ground black pepper']",80.0
66da48b8c168688,Instant Pot® Old-Fashioned Rice Pudding,"This recipe merges old-fashioned taste with modern technology! Rib sticking, good ol' fashioned rice pudding ready in a fraction of the normal time using an Instant Pot®!","['whole milk', 'white sugar', 'long-grain white rice', 'eggs', 'raisins', 'vanilla extract', 'ground cinnamon']",329.0
2ae2d2f7850f1c4,Peanut Butter and Jelly Stromboli,Here's a great combination that kids and adults will both enjoy! Peanut butter and jelly meets pizza for a great lunch or party pizza!,"['all-purpose flour, or as needed', 'frozen bread dough, thawed', 'peanut butter', 'grape jelly', 'egg, beaten', 'white sugar']",906.0
9c9eb4c1c763fd0,Speedy Spanikopita,This is a version I came up with after working at a Greek-American restaurant. Puff pastry replaces phyllo to save some time in the kitchen.,"['cooking spray', 'fresh spinach', 'green onions, diced', 'chopped fresh dill', 'minced garlic', 'salt and ground black pepper to taste', 'shredded mozzarella cheese', 'grated Parmesan cheese', 'crumbled feta cheese', 'egg, lightly beaten (Optional)', 'frozen puff pastry, thawed']",392.0
113a877dd80fe48,Gingerbread-Pear Muffins,"A beautiful combination of ginger, molasses, and pear makes these muffins moist and flavorful.","['whole wheat pastry flour', 'white sugar', 'baking powder', 'baking soda', 'ground cinnamon', 'ground ginger', 'ground cloves', 'salt', 'eggs', 'buttermilk', 'molasses', 'vegetable oil', 'pear - peeled, cored, and diced']",201.0
ffc0b93b03f5e79,Rhubarb Sorbet,"An easy, egg-free rhubarb sorbet with a hint of lemon and ginger. A little tangy, clean, and fresh, but not too sweet.","['chopped fresh rhubarb', 'water', 'white sugar', 'finely grated fresh lemon zest', 'finely chopped fresh ginger', 'salt']",109.0
17e366cbb65d866,Buffalo Chicken Deviled Eggs,This is great for tailgating or just watching football at home! I like to make extra Buffalo chicken and dip with celery and carrots.,"['eggs, at room temperature', 'chopped onion', 'water', 'chopped cooked chicken', 'crumbled blue cheese', ""Buffalo wing sauce (such as Frank's®), or to taste"", 'blue cheese salad dressing', 'celery, finely chopped']",222.0
271a328a86b3168,Grilled Delicata Squash with Warm Cranberry Dressing,"This smoky and buttery squash, topped with a sweet and tangy dressing, is the perfect accompaniment to your holiday meal. Delicata squash are usually about 1 to 1 1/2 pounds each and the thin skin is completely edible - just be sure to wash it well first. This is lovely served with pork tenderloin or turkey.","['delicata squash', 'olive oil', 'salt and freshly ground black pepper to taste', 'olive oil', 'minced shallot', 'dried thyme', 'balsamic vinegar', 'honey', 'dried cranberries, coarsley chopped']",170.0
a2d9d0ebe36e6a3,Creamy Mushroom Garlic Sauce,"This mushroom gravy goes great on top of steak as well as vegetables. It also makes a great base for a fresh green bean casserole. If using as a base for green bean casserole, add the optional salt.","['unsalted butter', 'fresh mushrooms, sliced', 'garlic, minced, or more to taste', 'all-purpose flour', 'half-and-half', 'soy sauce', 'salt, or as needed', 'freshly ground black pepper']",106.0
87c4059668e749d,Fresas con Crema,"Freshly picked or store-bought strawberries make an amazingly delicious spring or summer treat! My husband loves this special treat. The creaminess, along with the crunchiness of the granola, adds the most smoothing taste with the refreshing strawberries.","['fresh strawberries', 'sweetened condensed milk, divided', 'cold heavy cream', 'granola, large chunks crumbled', 'whipped cream (such as Reddi Wip®)']",419.0
ad2b4b3054f8dd8,BLT Mac and Cheese,"Creamy mac 'n' cheese loaded with tender tomatoes, crispy bacon, and topped with some peppery arugula! Of course you can leave the ""L"" off if you'd prefer, but this is a fun twist on mac 'n' cheese, and the arugula adds some great flavor and texture.","['elbow macaroni', 'salt and freshly ground black pepper to taste', 'bacon, cut into bite-sized pieces', 'bacon grease', 'nonstick cooking spray', 'all-purpose flour', 'diced petite-cut tomatoes', 'milk, or more as needed', 'shredded Cheddar cheese', 'grape tomatoes, halved', 'chopped broccoli', 'arugula leaves, or more to taste', 'lemon juice, or to taste']",755.0
a010ae8493a20ce,Fresas con Crema (Mexican-Style Strawberries and Cream),"As a kid I grew up eating fresas con crema. My mother always made a big batch for every special occasion. This recipe is a small batch, enough for three-four servings.","['sour cream', 'sweetened condensed milk', 'evaporated milk', 'Mexican vanilla extract', 'diced fresh strawberries']",287.0
fb5a5c8573410ba,"Roasted Rhubarb, Garlic, and Onion Barbeque Sauce","I formulated this to use some of the excessive quantity of rhubarb from the garden, without having to bake yet another pie. It has a very tart, lemony flavor which complements pork particularly well. Should keep for several weeks in the refrigerator.","['diced rhubarb (1-inch pieces)', 'red onion, cut into 8 equal wedges', 'garlic', 'beer', 'brown sugar', 'ketchup', 'balsamic vinegar', 'Worcestershire sauce', 'chili powder', 'liquid smoke', 'salt', 'ground cinnamon', 'cayenne pepper']",33.0
9f00cccf0a7c824,Scrambled Egg and Sausage Breakfast Bowl,"I made this dish with random items I had in my apartment. It ended up tasting delicious so I decided I would share it with you. It is like a bowl full of deliciousness. You can customize it to your taste buds by using different cheese flavors such as tomato basil, garlic, and many more! It's super easy and super yummy. Comment if you like it!","['butter, divided', 'eggs', 'spreadable cheese wedges (such as The Laughing Cow®), cut into small pieces', 'smoked sausage links, cut into 1/4-inch slices', 'Worcestershire sauce', 'soy sauce', 'brown sugar', 'seasoned salt (such as Morton® Season-All®)', 'bread crumbs']",887.0
5bd85ac267170f9,White Wine and Apple Sangria,"Make sangria your way with red, white, or rosé! This easy formula lets you pick your favorite wine and punch it up with juice, brandy, and fresh fruit and herbs.","['apple juice', 'white sugar', 'dry white wine', 'apple slices', 'sliced peaches', 'lemons, sliced', 'brandy', 'club soda', 'ice, or as needed', 'fresh thyme']",139.0
a5715aaa8ba2e9b,Vegan Stuffed Peppers with Rice,"Easy stuffed peppers with black beans, corn, and Spanish rice. They taste absolutely fantastic with mashed avocado and a hint of lemon juice!","['red bell peppers, tops and seeds removed', 'salt to taste', 'vegan ""ground beef,"" frozen (such as Beyond Meat®)', 'diced onion', 'diced tomatoes', 'vegetable broth, divided', 'garlic powder', 'chili powder', 'ground black pepper', 'water', 'Spanish rice mix', 'black beans, rinsed and drained', 'corn, drained', 'nutritional yeast (Optional)', 'tomato sauce']",295.0
9b1d5fc2212f3f0,Butternut Mac and Cheese with Bacon,Delicious creamy butternut squash macaroni and cheese with added bacon! I served it with garlic bread.,"['butternut squash, halved and seeded', 'olive oil', 'salt', 'ground black pepper', 'bacon', 'elbow macaroni', 'chicken bouillon', 'freshly grated sharp Cheddar cheese']",449.0
8a139585b99ab33,Christmas Brownies,"Move over sugar cookies, the traditional brownie is here to show off with sweet frosting and candy decorations just in time for the Christmas season! I used the Best Brownies recipe and 1/2 of the Special Buttercream Frosting recipe on this site. I do not suggest using different recipes.","['unsalted butter', 'white sugar', 'eggs', 'vanilla extract', 'all-purpose flour', 'unsweetened cocoa powder', 'salt', 'baking powder', 'shortening', ""confectioners' sugar"", 'heavy cream, or more as needed', 'vanilla extract', 'salt', 'green gel food coloring, or as desired', 'edible candy decorations']",765.0
751fd1c441dc0a5,Brown Butter Apple Crisp Bars,These bars are a delicious new way to enjoy apple crisp.,"['unsalted butter', 'Granny Smith apples - peeled, cored, and thinly sliced', 'firmly packed brown sugar', 'unsalted butter', 'lemon juice', 'ground cinnamon, divided', 'salt', 'water', 'cornstarch', 'rolled oats', 'all-purpose flour', 'firmly packed brown sugar', 'vanilla extract', 'baking soda', 'ground nutmeg', 'salt']",160.0
16cc593e71a439f,Air Fryer Pork Chops (No Breading),The use of an air fryer allows the cook to feed their family fast! You'll need a small round silicone cake pan (6-inch) available in kitchen supply stores or online.,"['brown sugar', 'Worcestershire sauce', 'reduced-sodium soy sauce', 'lemon juice', 'minced garlic', 'freshly ground black pepper', 'Sriracha sauce (Optional)', 'boneless, center-cut pork chops']",192.0
843f3ef048d0e16,Pop's Tomato-Braised Sardines,"My husband spent 2 years in the Philippines as a missionary. Along with his life-changing experience, he brought home a rich culinary repertoire that he incorporated into our family recipes. He passed away in 2016, and these recipes have become things our children treasure. They are part of the memories and fabric that keep his memory bright and alive. Here is ""ginisang sardinas"" which is a wonderful way to use canned sardines. This is usually eaten spooned over rice per each individual's desire/taste.","['olive oil, divided', 'garlic powder', 'ground paprika', 'onion, diced', 'tomato paste', 'halved cherry tomatoes', 'white cooking wine', 'water', 'fish sauce', 'sardines, drained', 'limes, juiced, divided']",589.0
0d4fb7997a513cb,Avocado and Egg Breakfast Burrito,"A flour tortilla wrapped around soft scrambled eggs, with the savory creaminess of avocado. Add some tomatoes, shredded cheese, and even some cilantro for a great-tasting breakfast burrito that will keep your appetite curbed all day long.","['flour tortillas', 'butter', 'eggs', 'shredded mild Cheddar cheese', 'Hass avocado - peeled, pitted, and sliced', 'tomato, chopped', 'fresh cilantro, chopped, or to taste (Optional)', 'salt and ground black pepper to taste', 'hot sauce, or to taste (Optional)']",863.0
332111b450fc739,Blackberry-Lime Mimosa,"Most mimosas start with a splash of orange juice, but this mimosa takes advantage of the tart bite of lime and blackberries, lending for a vibrant red mimosa perfect for a Christmas brunch or Valentine breakfast.","['blackberries', 'water', 'white sugar', 'lime, zested and juiced', 'saffron', 'white sugar', 'lime juice', 'chilled sparkling wine', 'blackberries for garnish', 'lime wedges']",289.0
fdb952688fc91f6,Chicken with Brie and Caramelized Onions,This recipe was developed as a simple alternative to typical Valentine's fare for one of my client's Valentine's Day Dinner. It was a great success and so easy to prepare.,"['unsalted butter', 'sweet onion, thinly sliced', 'white sugar', 'all-purpose flour', 'salt and freshly ground black pepper to taste', 'egg', 'water', 'skinless, boneless chicken cutlets, pounded to 1/4-inch thickness', 'olive oil', 'triple cream Brie - thinly sliced and rind removed', 'butter', 'vermouth', 'dried thyme', 'arrowroot']",1506.0
4f9c99f8ad27eaa,Greek-Inspired Stuffed Peppers,"Ground lamb is the main component for these Greek-inspired stuffed peppers. Add some rice and some traditional Greek flavors like onion, garlic, and fresh herbs to the bell pepper ""boats"". Garnish with feta cheese crumbles, chopped tomatoes, and tzatziki for a colorful and delicious main course. We like this with buttery new potatoes with leeks and parsley, and a green vegetable or salad. Add a hearty bread, if you aren't counting carbs!","['long grain white rice', 'water, or as needed', 'minced yellow onion', 'garlic, minced', 'minced fresh rosemary', 'minced fresh parsley', 'minced fresh oregano', 'minced fresh dill', 'ground coriander', 'kosher salt, or to taste', 'ground black pepper, or to taste', 'ground lamb', 'green bell peppers', 'tzatziki sauce, or more to taste', 'crumbled feta cheese', 'chopped fresh tomatoes']",396.0
67b3c5d1adcfdb3,Easy Chicken Fettuccine with Sun-Dried Tomatoes,"Dinner can be on the table in less than half an hour with this quick, easy, and delicious recipe. Great for a busy weeknight dinner. Serve with a side salad and some garlic toast for a complete meal.","['dry fettuccine pasta', 'chicken tenders', 'Cajun seasoning', 'butter', 'heavy whipping cream', 'chopped sun-dried tomatoes', 'green onions, white part only, sliced thinly', 'freshly grated Parmesan cheese', 'salt', 'dried basil', 'black pepper', 'garlic powder']",1011.0
126f4ea590095b9,Easy Grilled Tuna,"Easy grilled tuna that tastes great, and really brings out the flavor of fresh tuna! Only 2 ingredients! Great for bachelors and beginners!","['tuna steaks, about 1 inch thick', 'Italian-style salad dressing']",527.0
d26ecfbd1389c6d,Eggplant With Mushroom Stuffing,Quite easy for an intermediate chef like me! I added 1 tablespoon Italian seasoning to it (instead of parsley) and 3 cloves of minced garlic. I increased the breadcrumbs slightly because the eggplant was large. It was very tasty and my husband loved it!,"['eggplant', 'salt', 'butter, cubed', 'onion, chopped', 'soft bread crumbs', 'chopped fresh mushrooms', 'Italian seasoning', 'ground black pepper', 'shredded Swiss cheese']",419.0
7e981a4a490ad52,Shelli's Lemon Pepper Catfish,Catfish in a tangy lemon butter sauce.,"['butter', 'olive oil', 'chopped green onions', 'garlic, minced', 'dried parsley', 'sea salt', 'ground black pepper', 'lemon juice', 'lightly packed brown sugar', 'catfish', 'brown sugar']",299.0
88b1d7ea8831a1e,Malbec Inferno Hot Pepper Jelly,"As a hot-sauce aficionado and after YEARS of experimenting, I have finally come up with the perfect balance of scorch and yumminess. This jelly should be poured onto a brick of cream cheese and served with your favorite cracker. You will need a food processor or blender to mince all these peppers before measuring into blender. Gloves to protect your hands are also strongly recommended. Substitute blackberry or blueberry juice for pomegranate if you like.","['minced hot red pepper', 'Malbec red wine', 'minced habanero pepper', 'pomegranate juice', 'lemon juice', 'powdered fruit pectin', 'powdered fruit pectin', 'butter', 'white sugar, or more to taste']",254.0
70989283df62efd,Easy Chicken Cutlets with Apples,"Quick, easy, and kids love it. :) Good with rice or pasta.","['skinless, boneless chicken breast halves', 'salt, or as needed', 'all-purpose flour', 'cornstarch', 'salt', 'freshly ground black pepper', 'white sugar', 'butter', 'medium sherry', 'chicken broth', 'Granny Smith apple - cored, peeled, and cut into 1/2-inch thick wedges', 'light brown sugar', 'butter', 'Marsala wine']",586.0
481e53c23b75d66,Tasty Turkey Meatloaf With Sauce,"After looking at many different turkey meatloaf recipes and not liking any one in particular, I decided to create my own! Add Dijon mustard to sauce for an added flavor.","['lean ground turkey', 'oats', 'onion, chopped', 'pear applesauce', 'chili powder', 'egg, beaten', 'minced garlic', 'Italian seasoning', 'salt', 'ground black pepper', 'olive oil', 'chopped onion', 'brown sugar', ""barbeque sauce (such as Sweet Baby Ray's®)"", 'chili powder']",269.0
4061ba6138e34c0,"Duck with Honey, Soy, and Ginger",These duck breasts are the nicest I've ever cooked. You'll find yourself putting your knife and fork down between mouthfuls. And it's also very quick and extremely easy to make. I enjoy serving these duck breasts with roasted seasonal vegetables.,"['duck breast halves', 'salt', 'cayenne pepper', 'ground black pepper', 'chicken stock', 'honey', 'soy sauce', 'rice wine', 'grated fresh ginger', 'tomato sauce', 'chili powder', 'lime juice']",260.0
2e976c760558227,Glazed Tofu Meatloaf,My mom made this for our family when I was a kid using ground turkey. The tofu blends so nicely with the meat and the sauce. I like it juicy so I sometimes double the sauce.,"['firm tofu, drained and mashed', 'ground turkey', 'dry bread crumbs', 'dry onion soup mix', 'minced green bell pepper', 'eggs, beaten', 'brown sugar', 'soy sauce', 'prepared yellow mustard']",212.0
