Image,Food Name,Summary,Ingredients,Calories
7f7702a6deb9fe5,Millet Breakfast Porridge with Fruit,"This nutritious, creamy, hot breakfast is naturally sweet and super easy to make. It just takes a little baking time. It's fabulous both fresh and warmed up later with a little milk. My kids and I gobble it down every time.","['hot water', 'millet', 'milk', 'chopped dates', 'dried blueberries, or more to taste', 'vanilla extract']",145.0
852ab8743b2c421,"Mushroom, Tofu, and Noodle Stir-Fry","A vegetarian stir-fry that's easy to make. This comes together really quickly so have all of your ingredients prepped and ready to go. Don't be fooled by the amount of time this takes, most of it is hands off.","['water', 'liquid soy seasoning (such as Bragg®)', 'arrowroot powder', 'minced fresh ginger root', 'garlic, crushed', 'firm tofu', 'medium-width rice stick noodles', 'avocado oil, or as needed', 'chopped portabello mushrooms', 'cremini mushrooms, sliced', 'red bell pepper, thinly sliced', 'white onion, thinly sliced']",561.0
e5595b668546ea2,Coconut Flour Banana Muffins with Chocolate Chips,"One of the best banana-chocolate chip muffins I've ever had, made with coconut flour. No butter or oil needed.","['ripe bananas, mashed', 'eggs', 'coconut flour', 'coconut flour', 'stevia powder', 'baking powder', 'salt', 'miniature semisweet chocolate chips']",102.0
78be7a48d095694,Sweet and Spicy Roasted Cabbage Wedges,"These sweet and spicy roasted cabbage wedges go great with stir-fried beef, pork, chicken, or served on their own.","['cabbage', 'Thai-style sweet chili sauce', 'Sriracha sauce']",88.0
74efcca73732ced,Banana Breakfast Cookies,This is a variation of the Healthy Banana Cookies recipe from this site. They are a great alternative to store-bought granola bars!,"['very ripe bananas', 'rolled oats', 'raisins', 'plain yogurt', 'ground cinnamon']",123.0
3f59b866fb86617,Crunchy Air-Fried Ravioli,"Coated with seasoned panko, these air-fried ravioli don't skimp on the crunch factor! Serve with your favorite dipping sauce such as warmed marinara, Alfredo, or ranch. Just be sure to thaw ravioli the night before!","['eggs', 'all-purpose flour', 'salt', 'ground black pepper', 'panko bread crumbs', 'Italian seasoning', 'garlic salt', 'frozen cheese ravioli, thawed', 'cooking spray']",293.0
dc3e9ef5453c19e,Sweet-Hot Baked Chicken Breast,Developed these baked chicken breasts for those with unique taste buds that like a little bit of savory and a little bit of spice. Great for nights you'd rather just throw something in the oven and relax!,"['extra-virgin olive oil', 'skinless, boneless chicken breast halves', 'sweet hot mustard, divided', 'garlic and herb seasoning, or more to taste', 'ground black pepper to taste', 'chopped onion', 'garlic, minced']",537.0
309d9107636b30f,Instant Pot® Red Beans and Rice with Sausage,Red beans and rice that taste like you've spent the whole day in the kitchen come together in a fraction of the time with minimal fuss thanks to your Instant Pot ® or multi-functional pressure cooker.,"['vegetable oil', 'andouille sausage, sliced into rounds', 'onion, chopped', 'green bell pepper, chopped', 'celery, chopped', 'garlic, minced', ""Creole seasoning (such as Tony Chachere's®)"", 'ground thyme', 'oregano', 'dried red beans', 'chicken broth', 'hot sauce (such as Louisiana®)', 'bay leaf', 'hot cooked rice', 'chopped fresh flat-leaf parsley', 'green onions, chopped']",326.0
a55060f672da5b3,Ricotta Pound Cake with Lemon and Blueberries,"This gluten-free lemony ricotta pound cake made with almond flour and a sugar substitute is sure to delight with fresh blueberries in every bite. Top with fresh blueberries, a dusting of sweetener, or make your own glaze.","['granulated erythritol sweetener (such as Swerve®)', 'unsalted butter, room temperature', 'eggs, divided', 'whole milk ricotta cheese', 'lemon zest', 'pure vanilla extract', 'blanched almond flour', 'baking powder', 'fresh blueberries']",292.0
d2db48e0938ceba,Garlic Chicken Tacos,"This recipe was passed down to me from my grandmother. I hope you enjoy it as much as my family and friends have! Add any additional amount of anything, if desired. Make sure to add salt and pepper!","['olive oil', 'garlic, minced', 'chicken tenderloins, diced', 'onion, diced', 'red bell pepper, diced', 'black beans, rinsed and drained', 'chopped fresh cilantro, or to taste', 'chunky salsa', 'flour tortillas, or as needed', 'shredded Mexican cheese blend, or to taste']",515.0
50847be8f3f231c,Indian Spinach with Tomatoes,Indian spices and vibrant colors combine to make a delicious spinach dish. Vegetarian friendly.,"['fresh spinach', 'ghee (clarified butter)', 'onions, thinly sliced', 'garlic, minced', 'ginger paste, or more to taste', 'chile powder', 'ground turmeric', 'garam masala', 'coriander seeds', 'ground black pepper', 'salt', 'ground coriander', 'ground cumin', 'whole peeled tomatoes in juice']",468.0
11e8d4e6b5f8647,Tasty Low-Carb Egg and Vegetable Saute,"Very quick and easy fried eggs with sauteed vegetables. Protein-filled with nutritious vegetables and very little carbs for those, like me, who are always watching their weight.","['vegetable oil, or as needed', 'asparagus, trimmed and cut into 1-inch pieces', 'shallot, sliced', 'green bell pepper, chopped', 'Chinese okra, peeled and cut crosswise into chunks', 'grape tomatoes, halved', 'salt', 'ground black pepper', 'garlic powder', 'ground white pepper', 'chile powder', 'ground cumin', 'eggs, beaten', 'Thai basil, or to taste']",278.0
340ac06325845e2,Slow Cooker Chicken Carnitas,Chicken variation on the classic pork carnitas. Serve in tortillas with whatever toppings you want. Enjoy.,"['chicken bouillon', 'boiling water', 'olive oil', 'white onion, diced', 'jalapeno peppers, diced', 'fire-roasted diced green chiles', 'salt', 'dried cilantro', 'Mexican-style seasoning blend', 'ground cumin', 'dried basil', 'dried oregano', 'garlic powder', 'garlic and herb seasoning blend', 'chile powder', 'smoked paprika', 'dry mustard powder', 'ground black pepper', 'skinless, boneless chicken breast halves', 'limes, zested and juiced', 'orange, zested and juiced', 'garlic']",178.0
a1d73f94974dccc,Grilled Pork Burgers with Pineapple Salsa,Slightly spicy grilled pork burgers are topped with a sweet and zesty pineapple salsa.,"['fresh pineapple, cored and cut into 1-inch pieces', 'poblano peppers, seeded and chopped', 'olive oil, divided', 'red onion, coarsely chopped', 'orange juice', 'kosher salt', 'ground black pepper to taste', 'chopped fresh cilantro', 'ground pork', 'seasoned salt', 'paprika', 'dried dill weed', 'garlic powder', 'hot pepper sauce', 'ground red chile pepper', 'hamburger buns, split']",490.0
0cc9bd125b9bd1f,Spicy Quinoa and Spinach Pulao (Pilaf),This spicy quinoa pulao with Indian flavors is made with quinoa rather than rice for added protein!,"['olive oil', 'cumin seeds (jeera)', 'minced garlic', 'ground cumin (jeera)', 'ground coriander (dhana)', 'chile powder', 'minced ginger', 'minced Thai chile pepper', 'pav bhaji masala', 'ground turmeric (haldi)', 'yellow onion, diced', 'vine-ripened tomatoes, diced', 'finely chopped fresh spinach', 'water', 'uncooked quinoa', 'chopped fresh cilantro, or to taste', 'lemon, cut into wedges']",354.0
c592ea3ac18c29e,Lemon Garlic Shrimp with Roasted Brussels Sprouts and Brown Rice,"Shrimp baked in a lemon garlic sauce, sided with lightly roasted Brussels sprouts and brown rice.","['cooking spray', 'raw shrimp, peeled and deveined', 'fresh lemon juice', 'light butter, melted', 'garlic, minced', 'Worcestershire sauce', 'lemon pepper', 'red chile powder', 'chopped fresh parsley', 'halved Brussels sprouts', 'sliced red onion', 'extra-virgin olive oil', 'salt and ground black pepper to taste', 'water', 'instant brown rice']",218.0
e7d6fd24bc8e51f,Homemade Ground Chicken-Chickpea Burgers,"This burger lends itself to lots of options and variety, all of which are delicious! Even my beef-loving husband loved it and ate every last bite. The best part is the complex texture, moistness, and unique (though not weird...) taste. We enjoyed them with some zucchini fries (fresh from our new backyard veggie garden). Optional: toast buns with a slice of your preferred cheese. Feel free to dress your burger to your liking; I chose Swiss cheese, ketchup, tomatoes, and spinach (my husband opted for American cheese, ketchup, and mustard). Make sure to test patties for doneness prior to consuming!","['water', 'dry quinoa', 'chickpeas', 'ground chicken', 'egg whites', 'minced beets', 'oat bran', 'minced onion', 'prunes, minced', 'minced poblano pepper', 'salt', 'ground chile pepper', 'ground cumin', 'ground black pepper']",229.0
f95c54eadfe0790,Bill's Peruvian Chicken and Rice,"Pollo a la brasa-inspired dish that makes an enjoyable family meal, or a great addition to any potluck dinner.","['white wine vinegar', 'extra-virgin olive oil', 'minced garlic', 'paprika', 'ground cumin', 'lemon juice', 'sea salt', 'ground black pepper', 'chile powder', 'onions, diced', 'skinless, boneless chicken breasts, diced', 'chicken broth', 'basmati rice, rinsed', 'minced garlic', 'extra-virgin olive oil', 'ground cumin', 'dried cilantro', 'sea salt', 'ground black pepper', 'frozen peas']",402.0
fe009270b385b13,Dukka,"Great for a party as an appetizer. Dip bread in oil, and then in the dukka spices...Enjoy! We find this appetizer on the tables of restaurants in New Zealand.","['chopped blanched almonds', 'sesame seeds', 'red chile powder', 'ground turmeric', 'onion salt', 'celery salt', 'cumin seeds', 'ground coriander', 'ground cayenne pepper, or to taste']",176.0
4837c8358d34dd9,Vegetable Biryani (Tehri),Tehri was originally concocted by kings in northern India as a vegetarian equivalent to the Mughals' mutton or chicken biryani. This modern-day version has deliciously soft sweet vegetables and flavorful long-grain rice. Serve with chilled yogurt and spicy curry on the side.,"['long-grain white rice', 'vegetable oil', 'onion, thinly sliced', 'cumin seeds', 'bay leaves, broken in half', 'potatoes, quartered', 'carrots, quartered', 'ground turmeric', 'chile powder, or more to taste', 'ground coriander', 'water', 'shelled peas', 'salt, or to taste', 'butter', 'garam masala']",389.0
b371c653e06ba6d,Palak Paneer (Curried Spinach),"Indian dish that can act as an entree if you add add tofu, chicken, salmon, etc. It tastes great even when you don't have access to all of the traditional spices.","['vegetable oil', 'onion, chopped', 'minced garlic', 'whole cloves', 'salt', 'ground black pepper', 'garlic powder', 'cumin seeds', 'ground cinnamon', 'red chile powder', 'onion powder', 'ground ginger', 'water', 'tomato paste', 'baby spinach', 'cubed paneer (Indian cheese curd)', 'heavy whipping cream']",293.0
bcccd29ee15d530,Spicy Shrimp Gumbo,This recipe has been in my family for many years. Delicious during cold winter nights.,"['vegetable oil', 'all-purpose flour', 'onion, chopped', 'finely chopped celery', 'sliced green onion', 'chopped fresh parsley (Optional)', 'garlic, minced', 'chicken broth', 'salt', 'ground red chile pepper', 'fresh medium shrimp, peeled and deveined', 'hot cooked rice', 'fresh parsley (Optional)']",310.0
660ada4aeeb2390,Turkey Chorizo Burger,"Spicy chorizo-style sausage and lean ground turkey combine for a flavorful, satisfying burger that won’t leave you feeling heavy. For an extra-smoky touch, try grilling it outdoors. It pairs perfectly with a Michelada or frozen margarita!","['lean ground turkey', 'Mexican chorizo sausage, casings removed', 'garlic, minced', 'onion powder', 'chipotle chile flakes', 'ground black pepper', 'buttery spread', 'pepperjack cheese', 'hamburger buns', 'mayonnaise', 'spring mix lettuce', 'lime, juiced']",766.0
e9c116a1e8c654f,"Indian-Style ""Chettinad"" Chicken","A spicy and flavorful Indian chicken dish that can be served with rice, dhal, or simply eaten on its own!","['chicken thighs, or more to taste', 'ground turmeric', 'ground cumin', 'chile powder', 'salt to taste', 'vegetable oil', 'onion, chopped', 'dried red chile peppers, or more to taste', 'hulled, split pigeon peas (toor dal)', 'whole fenugreek seeds', 'water']",284.0
cac0c52f7da06b0,Mary's Cast Iron Skillet Cornbread,Have been perfecting this cornbread recipe for years. My Southern family does not like sweet cornbread. It is hard to find a good recipe. Should be moist and buttery. Top with butter to serve.,"['vegetable oil', 'cream-style corn', 'self-rising yellow cornmeal', 'buttermilk', 'sour cream', 'Greek yogurt', 'eggs, beaten', 'salt', 'ground red chile pepper, or to taste', 'butter, or to taste']",211.0
122805cc5134d71,Eastern-Style Mulligatawny Soup,"This is the recipe from Shalimar Restaurant in Albany, NY. It is amazing. Enjoy this soup with some vegetable samosas and cheese naan bread. As with most soups, the longer you cook it, the more flavorful it is. Also, this soup is better when its a little thicker rather than watery.","['water to cover', 'dried split peas', 'water, or more as needed', 'ground turmeric', 'ground dried chile pepper', 'salt', 'lemon juice', 'tomato paste', 'vegetable oil', 'minced garlic', 'cumin seeds']",140.0
a7899220555a91d,Easy Chicken Phaal,"King of all curries! This wonderful dish is the final frontier for all you spicy food gourmands. This curry will make you sweat, but is still one of the most flavorful dishes you'll ever enjoy. If you can't find lal mirchi pepper, use cayenne pepper; if you can't find jwala peppers, substitute serrano chiles. Serve with basmati rice and raita.","['ghee (clarified butter)', 'red onion, finely chopped', 'garlic, finely chopped', 'fresh ginger, finely chopped', 'skinless, boneless chicken breast halves, cut into bite-size pieces', 'ground fennel seed', 'lal mirchi (ground Indian red chile pepper)', 'ground cumin', 'ground coriander', 'ground ginger', 'ground fenugreek', 'ground turmeric', 'ground cardamom', 'ground cinnamon', 'ground black pepper', 'ground cloves', 'water, divided', 'fresh red jwala chiles, finely chopped (use gloves)', 'habanero chiles, finely chopped (use gloves)', 'roma (plum) tomatoes, finely chopped']",226.0
b0e8a5f2dfa246e,South Indian Bitter Gourd Roast,I'm always looking for innovative ways to serve bitter gourd. I was just experimenting with my Indian spices one day and made this yummy dish. It is a great side for a number of South Indian rice dishes like rasam or sambar rice.,"['bitter gourds, seeded and cut into 1/2-inch rings', 'vegetable oil, divided', 'salt', 'asafoetida powder', 'gram flour (besan)', 'ground red chile pepper', 'ground coriander', 'jaggery']",88.0
60e6fbc13b3835f,Chocolate Cornflake Cupcakes,"These chocolate cornflake cupcakes are great! Crunchy texture, amazing flavor, and easy to make. No baking necessary!","['semisweet chocolate chips', 'butter', 'maple syrup', 'cornflakes cereal']",109.0
03c20892cd39547,Spiced Chickpeas (Chole),Serve nice and hot with rice or naan. This is one of my favorite Indian dishes.,"['vegetable oil', 'ground cumin', 'ground dried red chilies', 'serrano chile peppers, seeded and chopped', 'onions, chopped', 'garbanzo beans (chickpeas), drained', 'lemon juice', 'water', 'salt to taste', 'minced fresh ginger root', 'tomatoes, chopped', 'chopped fresh cilantro, for garnish']",283.0
424addd9dc82dd2,Mexican Chorizo Black Bean Chili,A spicy take on chili with Mexican chorizo. Top with Cheddar cheese and sour cream. I also like to make up some cornbread to serve with this.,"['extra-virgin olive oil', 'onion, chopped', 'garlic, minced', 'Mexican chorizo sausage, sliced', 'black beans, drained', 'diced tomatoes with oregano and basil', 'whole kernel corn, drained', 'tomato paste', 'bell pepper, chopped', 'chipotle chile powder, or to taste']",515.0
733839b252662eb,Low-Carb Zucchini Enchiladas,"These enchiladas have a smoky depth of flavor and a lighter hit to the waistline, with zucchini wraps replacing tortillas. We actually like these better than traditional recipes; the edges crisp up nicely and the filling is so rich.","['olive oil', 'onion, chopped', 'kosher salt and ground black pepper to taste', 'ancho chile powder', 'garlic, minced', 'ground cumin', 'sea salt', 'cooked chicken breasts, shredded', 'red enchilada sauce, divided', 'shredded sharp Cheddar cheese, divided', 'green onions, green and white parts chopped and separated', 'chopped fresh cilantro', 'zucchini, thinly sliced lengthwise', 'queso fresco, or more to taste', 'sour cream (Optional)', 'chopped fresh cilantro, or to taste']",478.0
24d7b5eff3b0ad1,"Coconut, Chile, and Lime Shrimp","Coconut, lime, and chile flavors tie this shrimp dish together wonderfully. So many awesome flavors, and each one can easily be distinguished! Nothing overpowers the other. I served my shrimp on a bed of spicy peanut rice with bok choy and have provided that recipe as well, in case you were interested.","['water', 'jasmine rice', 'coconut oil', 'limes', 'tail-on jumbo shrimp, peeled and deveined', 'ground chile pepper', 'baby bok choy, cut into bite-sized pieces', 'carrot, peeled and cut into matchsticks', 'red bell pepper, cut into matchsticks', 'scallion, thinly sliced', 'peanut butter', 'sriracha sauce']",362.0
b8c3a0e0a13d934,Tandoori Chicken Burgers,Indian-style tandoori chicken burgers. Serve with green chutney spread on bread.,"['ground chicken', 'red onion, chopped', 'chopped fresh cilantro', 'ground red chile pepper (Optional)', 'non-fat plain yogurt', 'tandoori paste', 'lemon juice', 'finely chopped fresh parsley', 'ground cumin', 'red pepper flakes (Optional)', 'garlic paste', 'ginger paste', 'garam masala', 'bread crumbs', 'egg', 'extra-virgin olive oil']",344.0
df7166f3790ebe9,Roasted Cauliflower with Kale Chips and Citrus,"A meal unto itself! Cauliflower is on the main stage, accented with crispy, spicy kale chips and oranges. Well worth the time it takes to create this tasty, beautiful dish.","['kale, stemmed and torn into pieces', 'olive oil, divided, or to taste', 'grated Parmesan cheese', 'ground red chile pepper', 'ground oregano', 'salt to taste', 'butter', 'bread crumbs', 'cauliflower', 'chipotle spice rub, or to taste', 'orange, peeled and cubed', 'red wine vinegar']",282.0
278f22c0964f532,Special Mutton Leg Roast For Eid-ul-Azha,"I made this special mutton leg roast recipe that is filled with tender, juicy, finger-licking taste to enjoy with your family and add cheer to your festive get-together on this Eid-ul-Azha. Garnish with seasonal salad such as cucumber, onion rings, salad leaves, lemon, and tomato slices. Serve with raita and enjoy with hot chapati.","['leg of lamb, trimmed of excess fat', 'plain yogurt', 'ginger-garlic paste', 'lemon juice', 'ground red chile pepper', 'chaat masala', 'garam masala', 'salt, or to taste', 'red pepper flakes', 'ground turmeric', 'ground black pepper', 'ground cumin', 'ground coriander', 'vegetable oil']",442.0
9efacdaf912a01b,Spanish Farro,"I learned how to make Spanish rice at a Mexican restaurant where I worked part-time years ago. Here, we're substituting the 'ancient' grain of farro for the rice, and I think it's even easier to cook perfectly than rice.","['butter', 'finely diced onions', 'kosher salt, or to taste', 'cumin', 'ancho chile powder', 'chipotle chile powder', 'tomato paste', 'dried oregano', 'pearled farro, rinsed, drained well', 'chicken broth']",153.0
0813de897612f7f,Tim Love's Burger Dog,"This delicious recipe gives a delicious twist to two old favorites – a burger and a dog. On race day, give your hot dog bun something to brag about with this winning combination of sirloin, brisket, and white Cheddar.","['sirloin steak tips', 'beef brisket, trimmed of fat, cut into small chunks', 'mayonnaise', 'shallot, minced', 'wild game rub (see footnote)', 'whole wheat hot dog buns', 'white Cheddar cheese', 'Salt and pepper to taste', 'Lettuce leaves', 'Sliced tomatoes', 'Chopped onion', 'Relish']",580.0
1255d90309004db,Keto Pulled Pork for the Slow Cooker,"Low and slow makes the best pulled pork, and here's a recipe to do it in your slow cooker! If you don't follow the keto way of eating, simply add the barbecue sauce of your choice and about 1/4 cup brown sugar to the rub. I used my barbecue recipe published on this site, because it has no sugar. We really enjoyed this. Serve with additional barbecue sauce, if desired.","['smoked paprika', 'onion powder', 'kosher salt', 'garlic powder', 'ground ancho chile powder', 'ground black pepper', 'boneless pork shoulder', 'chicken broth', 'liquid smoke flavoring (Optional)', 'keto barbecue sauce']",116.0
a39902ea68e2ee1,Mediterranean Cauliflower Steaks,"Thick cauliflower steaks slathered with hummus and topped with olives, roasted red peppers, and nutritional yeast.","['cauliflower', 'olive oil, or to taste', 'garlic, minced', 'hummus, or to taste', 'Kalamata olives, sliced', 'roasted red pepper, chopped, or to taste', 'nutritional yeast, or to taste', 'zucchini']",233.0
1f5cb309c1050ec,Southern-Style Brussels Sprouts with Lardons,"Creamy, Southern, fragrant Brussels sprouts with bacon, ya'll!","['thick-cut smoked bacon', 'olive oil', 'Brussels sprouts, trimmed and halved', 'salt and ground black pepper to taste', 'sweet yellow onions, sliced', 'cream-style corn', 'fresh thyme, stemmed']",305.0
d8dd6c3ce68a9d9,Almond Flour Blueberry Muffins (Gluten Free),"Looking to mix up your morning routine of cereal and milk? In need of a small sweet after dinner? These almond flour blueberry muffins with lemon zest always hit the spot. The best part? You can't even tell they're gluten free (yeah, yeah, I know, you've heard that one before).","['almond flour', 'baking soda', 'fresh blueberries', 'eggs', 'vanilla extract', 'lemon zest', 'confectioners’ sugar']",159.0
1c9057e1020f043,Cheesy Shrimp Alfredo Bake,"A delicious mix of shrimp, pasta, Alfredo sauce, pesto, and vegetables makes for a quick, easy dinner that's easy to freeze or reheat for lunch the next day. Can be served alone or with garlic bread or breadsticks. Can be frozen for up to 3 months.","['penne rigate', 'olive oil', 'cooked medium shrimp with tails intact', 'chopped green bell pepper', 'diced baby bella mushrooms', 'Alfredo sauce', 'diced tomatoes', 'shredded Italian cheese blend', 'grated Parmesan cheese, divided', 'sun-dried tomato pesto', 'seasoned bread crumbs']",1400.0
70a7afc933a0da3,Linda's Crab and Shrimp Cakes,Flavorful seafood cakes made with crab and shrimp. Serve with a lemon-dill aioli.,"['Italian-style bread crumbs', 'mayonnaise', 'eggs', 'dill mustard', 'capers with brine', 'lemon, juiced', 'Worcestershire sauce', 'dried dill', 'Creole seasoning', 'minced garlic', 'salt', 'ground black pepper', 'garlic powder', 'white crabmeat, drained', 'tiny shrimp, drained', 'canola oil, or as needed']",523.0
02a660cef331558,Brown Bag-Roasted Asparagus,"Try this easy method of roasting asparagus in your oven in a paper bag--olive oil, salt, pepper, and a little lemon are all you need for this fresh tasting side dish.","['fresh asparagus, trimmed', 'sea salt and ground black pepper to taste', 'brown paper bag', 'lemon, juiced', 'lemon, sliced into rounds', 'extra-virgin olive oil, or as needed', 'bay leaf']",120.0
a6169793a004a48,Grilled Chicken Nachos with Lime Crema,"Marinated and grilled chicken breast and a blend of Mexican cheese nachos topped with lime crema and cilantro. I created this dish to pair with Vermentino wine which is customarily served with seafood. The pair worked really well and I had many requests for the nacho recipe. I kind of just did it, so use this as a guideline and make it your own!","['tequila', 'olive oil', 'lime, juiced', 'chopped fresh cilantro', 'ground cumin, or more to taste', 'garlic powder, or more to taste', 'salt, or to taste', 'cayenne pepper, or to taste', 'skinless, boneless chicken breasts, thinly sliced into cutlets', 'sour cream', 'mayonnaise', 'limes, zested', 'lime, juiced', 'heavy cream, or as needed', 'restaurant-style tortilla chips', 'shredded pepper Jack cheese', 'shredded Mexican cheese blend', 'chopped fresh cilantro, or to taste']",787.0
9ba23a12294d5e3,Spicy Harissa Meat Pies,A spicy meat mix with harissa baked inside a flaky pastry crust. Great with a tossed salad or as a television snack.,"['red chile peppers, chopped', 'garlic, minced', 'olive oil', 'Mexican chili powder', 'ground coriander', 'ground cumin', 'dried lime granules', 'sea salt', 'unbleached all-purpose flour', 'hot chili powder', 'ground cumin', 'sea salt', 'cold butter', 'shortening (such as Crisco®)', 'cold, flat beer', 'olive oil', 'onion, minced', 'garlic, minced', 'lean ground beef', 'salt', 'freshly ground black pepper', 'ground cumin', 'dried thyme', 'bread crumbs', 'beef stock', 'Mexican chili powder', 'cayenne pepper', 'cold, flat beer', 'egg, beaten']",468.0
c0e86d29fc374e4,Detox Smoothie,This green goodness is something I threw together this morning! So good!,"['Granny Smith apple', 'fresh spinach', 'blueberries', 'soy milk', 'ice cubes (Optional)']",219.0
3f50b7bb0d446bc,Moroccan Mashed Potatoes,"These creamy Middle Eastern-style potatoes are flavored with turmeric and use olive oil rather than butter. They are great alone, and for fillings in puff pastries. Amounts of salt, pepper, and other spices may be adjusted to taste.","['baking potatoes, peeled and cubed', 'olive oil, or as needed', 'onion, diced', 'ground turmeric', 'salt, or to taste', 'ground black pepper', 'ground cumin']",103.0
9d8dd2a0431d4a5,Mashed Potato Dream,These aren't just any old mashed potatoes! Lots of pizzazz!,"['potatoes, peeled and quartered', 'butter', 'green onions, sliced', 'prepared horseradish', 'garlic powder', 'grated Parmesan cheese', 'milk', 'freshly ground black pepper to taste', 'salt to taste']",289.0
540716b2e292b4f,Momma's Mashed Potatoes,This is my grandma's recipe for plain old potatoes. They always come out fluffy and tasty! This is one of those old classics at our house...one of the 'nobody makes these like Momma' dishes.,"['russet potatoes, peeled and cubed', 'lemon juice (Optional)', 'egg white', 'butter', 'half-and-half cream', 'salt and black pepper to taste']",242.0
d0470047bc3c938,Cheesy Mashed Potatoes with Cubed Ham,One of the easiest dinners made in our house can be used as a one-course meal or a side. It's got my three favorite things in it.,"['baking potatoes, peeled and cut into 1/2-inch cubes', 'butter', 'garlic powder', 'dried parsley', 'shredded Cheddar cheese', 'cubed cooked ham']",716.0
b322b157a1c2fd0,Air-Fried Cajun Polenta Fries,"Pre-made polenta, Cajun seasoning, olive oil, and a little salt are all you need for these crispy polenta fries. They are great right out of the oven but also good cold. Polenta fries are a healthier alternative than fries made from potatoes; they have fewer carbs. Serve with a simple aioli, ketchup, or desired dipping sauce.","['olive oil', 'Cajun seasoning', 'prepared polenta, cut into 3/4-inch wedges', 'salt to taste']",209.0
68bc8ebf1483135,Low-Carb Cauliflower Chicken Casserole,"This recipe scales down some of the fat and calories in the traditional crack chicken recipe with the use of cauliflower rice. In addition, if you use 2% Fairlife® milk in lieu or regular milk, it keeps the carbs down.","['bacon', 'skinless, boneless chicken breast halves', 'salt and ground black pepper to taste', 'frozen riced cauliflower', 'milk', 'ranch dressing mix', 'shredded Mexican cheese blend, divided', 'cream cheese, softened', 'green onions, chopped']",291.0
a7b10a5a7b5d908,"Salt and Vinegar Boneless ""Wings""","The popular potato chip flavor translates fantastically to boneless ""wings."" OK, admittedly, they're basically chicken fingers, but for game day, we're calling them boneless wings. Be sure to line the baking sheet with parchment paper, as the chicken tends to stick to aluminum foil, even if it's coated with cooking spray.","['skinless, boneless chicken breast halves', 'whole buttermilk, divided', 'malt vinegar, divided', 'crushed cornflakes', 'yellow cornmeal', 'garlic powder', 'paprika', 'cooking spray', 'flaked sea salt', 'canola mayonnaise', 'chopped fresh dill', 'garlic clove, grated', 'ground black pepper']",129.0
ce8ddcf2c7ca83f,Best Buttery Basil Biscuits,"This is an amazing recipe for biscuits! I recommend serving these as an appetizer with smoked salmon, lemon, and capers. These biscuits can be served with about every meal, the butter on top and inside make them soft on the inside and crunchy on the outside. Place in an airtight container if you have one to preserve them longer. Enjoy!","['all-purpose flour', 'dried basil, divided, or to taste', 'baking powder', 'salt, divided, or to taste', 'cayenne pepper', 'butter', 'milk, or more as needed', 'pesto', 'butter']",185.0
bc554ceb3281637,Shrimp and Crawfish Cakes,This recipe has a little kick to it which my family loves. I typically serve with a salad and a glass of white wine. I hope you enjoy it!,"['uncooked medium shrimp - peeled, deveined, and chopped', 'peeled crawfish tails, chopped', 'crushed saltine crackers', 'scallions, chopped', 'eggs', 'chopped red bell pepper (Optional)', 'mayonnaise', 'olive oil', 'dry mustard', 'garlic powder', 'cayenne pepper', 'seafood seasoning (such as Old Bay®)', 'panko bread crumbs', 'olive oil']",587.0
6d33c00d6c7a431,Salmon Quinoa Bowl,"Pan-seared salmon fillets and tahini-dressed chickpea kale salad come together in a colorful, nutrient-packed bowl with quinoa at its base.","['white quinoa', 'water', 'Greek yogurt', 'tahini', 'lemon juice', 'grated garlic', 'water, or as needed', 'kosher salt', 'lacinato kale', 'carrots', 'chickpeas, drained and rinsed', 'dried cherries', 'olive oil', 'skin-on salmon fillets']",755.0
3e0d03944434299,Naked Shrimp Dumplings in Dashi,"We're making dumplings without wrappers, which is why I'm calling these naked. I thought the slightly provocative name would work well as an appetizer for your Valentine's Day menu--if you stay home and cook something from scratch, you increase your chances of getting lots of compliments. You can enjoy the dashi with so many things like eggs, fried tofu, or ramen noodles, just to name a few. Garnish with sliced green onions, thinly sliced red chiles, and toasted sesame seeds.","['kombu (dried kelp)', 'cold water', 'lightly packed shaved bonito flakes (katsuobushi)', 'medium raw shrimp, peeled and deveined', 'Burrata cheese', 'kosher salt', 'paprika', 'cayenne pepper', 'finely grated ginger root', 'sesame oil', 'soy sauce', 'mirin']",249.0
554dd4033c8c550,"Keto Creamy Spinach, Mushroom, and Tomato Risotto","Very tasty and creamy. Cauliflower rice risotto, with spinach, mushrooms, and button tomatoes makes this dish a wholesome keto-friendly meal. I topped mine with 3 ounces of broiled salmon.","['olive oil', 'brown mushrooms, sliced', 'fresh spinach, or more to taste', 'garlic, minced', 'frozen riced cauliflower', 'heavy cream', 'paprika', 'garlic salt, or to taste', 'salt and ground black pepper to taste', 'cherry tomatoes, halved']",234.0
33a4c043b02c5e3,Pumpkin Chaffles,Chaffles are best known for a low-carb breakfast or sandwich. But they also may be enjoyed as a sweet dessert by adding the right ingredients. Indulge yourself with these pumpkin specialties with a dollop of carb-friendly whipped cream and a light sprinkle of cinnamon.,"['pumpkin puree', 'egg', 'maple extract', 'shredded mozzarella cheese', 'almond flour', 'pumpkin pie spice', 'baking powder', 'heavy cream', 'granulated erythritol sweetener (such as Swerve®)', 'maple extract', 'ground cinnamon (Optional)']",255.0
