Image,Question,Answer,Predict,gpt_score
f123e18d594e493,What is the beef submerged in,in broth,beef is submerged in corn,0.2
2334aa188b34959,What color is the interior of the candy,yellow,the interior of the candy is yellow,0.7
2334aa188b34959,What is the exterior coating of the candy made of,chocolate,chocolate,1.0
2334aa188b34959,What type of food is shown in the image,candy,chocolate peanut butter candy,1.0
2334aa188b34959,What color is the exterior of the candy,brown,the exterior of the candy is brown,0.7
2334aa188b34959,Where is the orange ribbon located in relation to the candy,right of orange ribbon,behind the candy,0.2
0d091be8b650e7b,What color are the candies,brown,brown and white,0.7
0d091be8b650e7b,What is the main ingredient of the candies,sugar,**main ingredient:** peanut butter,0.1
0d091be8b650e7b,What color is the plate,white,the plate is white,0.9
0d091be8b650e7b,Where is the pink flower positioned,to the left,to the left of the fudge,0.6
996b61b45564b37,What color is the meat,brownish-red,the meat is brown,0.6
996b61b45564b37,What type of food is in the center of the image,meat,roasted meat with vegetables,0.7
996b61b45564b37,What color are the charred edges of the meat,dark brown,the charred edges of the meat are dark brown,0.7
996b61b45564b37,How would you describe the edges of the meat,charred,the edges of the meat are charred and crispy,0.7
996b61b45564b37,What is not present in the image,vegetables,spoon,0.1
b24a6f2ed6a3e36,What is the texture of the candy,hard,the candy has a **crispy** texture,0.1
b24a6f2ed6a3e36,What type of food is shown in the image,candy,candied orange peel,0.6
b24a6f2ed6a3e36,What is the dominant color of the candy,orange,the dominant color of the candy is orange,0.9
b24a6f2ed6a3e36,What is the relationship between the candy and the white powder,coated,the candy is coated with powdered sugar,0.7
b24a6f2ed6a3e36,Where are the pieces of candy located in the image,throughout,the pieces of candy are located in the **center** of the image,0.1
b4d3f2a98200f70,What color is the plate,green,green,1.0
b4d3f2a98200f70,What type of food is shown in the image,candy,cinnamon candy with sprinkles,0.7
b4d3f2a98200f70,What color is the candy,reddish-brown,red,0.7
b4d3f2a98200f70,Where is the pile of candy located on the plate,center,the pile of candy is located on the **right** side,0.2
b4d3f2a98200f70,Where is the candy placed,on the plate,the candy is on the plate,0.9
95b9f7b9949ffcd,What color is the prickly pear candy,red,red,1.0
95b9f7b9949ffcd,How was the candy applied to the parchment paper,poured,it was poured onto the parchment paper,0.6
95b9f7b9949ffcd,What type of food is shown in the image,candy,jelly,0.3
95b9f7b9949ffcd,What is the appearance of the candy in terms of light transmission,translucent,the candy appears translucent,0.9
95b9f7b9949ffcd,Where is the candy located on the parchment paper,on a piece,the candy is on the top,0.3
163f1ab33bea657,What color is the filling of the pie,yellow,the filling of the pie is yellow,0.7
163f1ab33bea657,Where is the Cantaloupe Pie located in the image,center of the image,the cantaloupe pie is located in the center of the image,0.7
163f1ab33bea657,How does the meringue topping appear,fluffy and toasted,the meringue topping appears to be golden and crispy,0.4
163f1ab33bea657,What is the topping on the pie called,meringue,the topping on the pie is called meringue,0.9
163f1ab33bea657,What color is the crust of the pie,silver,gold,0.2
f2527f9cf419a07,What color is the pasta,light-green,the pasta is yellow,0.1
f2527f9cf419a07,What type of dish is shown in the image,pasta,spaghetti with cheese sauce,0.7
f2527f9cf419a07,What color is the pepper sprinkled on the pasta,black,black,1.0
f2527f9cf419a07,What is the pasta coated in,in a creamy sauce,cheese sauce,0.7
f2527f9cf419a07,What color is the fork,silver,gray,0.5
359af529a2897e9,What color is the exterior of the meat,brown,the exterior of the meat is pink,0.1
359af529a2897e9,What type of food is being cooked,meat,pork is being cooked,0.5
359af529a2897e9,What is happening to the liquid around the meat,bubbling,the liquid is boiling,0.7
359af529a2897e9,What color is the liquid surrounding the meat,yellow-brown,the liquid surrounding the meat is brown,0.3
eab27a4e2f33b77,What color are the carrots,orange,the carrots are orange,0.7
eab27a4e2f33b77,What vegetable is in the bowl,carrots,carrots,1.0
eab27a4e2f33b77,What color is the bowl,white,the bowl is white,0.9
35190d2da66fdbc,What color are the carrots,orange,orange,1.0
35190d2da66fdbc,What vegetable is the main focus of the dish,carrots,carrots,1.0
35190d2da66fdbc,How do the carrots appear on the plate,glistening,sliced and seasoned,0.1
35190d2da66fdbc,Where are the carrots mostly arranged on the plate,in the center,the carrots are mostly arranged on the left side of the plate,0.1
35190d2da66fdbc,What color is the garnish next to the carrots,green,the garnish next to the carrots is green,0.7
cddc2590663c874,What color is the rice besides white,yellowish,yellow,0.9
cddc2590663c874,What is the main ingredient in the dish besides rice,rice,carrots,0.1
cddc2590663c874,What color are the small pieces distributed throughout the rice,orange,orange,1.0
cddc2590663c874,What color is the sprig located on the left side of the rice,green,green,1.0
06aa1cd4906fc6e,What type of nuts are shown in the image,cashews,cashews,1.0
06aa1cd4906fc6e,What color are the cashews,tan,the cashews are golden,0.1
06aa1cd4906fc6e,How are the cashews arranged in the bowl,Piled randomly,the cashews are arranged in a pile,0.4
06aa1cd4906fc6e,Where is the bowl placed,on a purple surface,on a purple tablecloth,0.9
b07024f19d54163,What shape is the casserole presented in,triangular,semi-circle,0.2
b07024f19d54163,What type of dish is the food served in,casserole,a glass plate,0.1
b07024f19d54163,What color is the spinach in the casserole,green,green,1.0
b07024f19d54163,What is the bacon mixed with on top of the casserole,with cheese,cheese,0.7
b07024f19d54163,What appears as a yellow or off-white layer in the casserole,egg,egg,1.0
1c9f4259812306b,What color is the catfish fillet,beige,the catfish fillet is white,0.1
1c9f4259812306b,What type of fish is featured in the dish,catfish,cod,0.2
1c9f4259812306b,What color is the tomato-based sauce,reddish-orange,the tomato-based sauce is red,0.5
1c9f4259812306b,Where is the catfish fillet situated in the image,in the upper-center,on top of zucchini noodles,0.1
1c9f4259812306b,How is the dark brown component prepared,fried,the dark brown component is prepared as **crispy bacon bits**,0.2
6d22247b721e6d5,What color is the catfish,golden-brown,the catfish is golden brown,0.9
6d22247b721e6d5,What type of fish is shown in the image,catfish,salmon,0.2
6d22247b721e6d5,Where is the catfish located in the image,center,front of the plate,0.2
6d22247b721e6d5,What color are the beans next to the catfish,green,green,1.0
6d22247b721e6d5,Where is the catfish positioned in the image,on the foreground,the catfish is positioned in the foreground,0.7
834120a1d388a55,What does the cauliflower purée do to the blue bowl,fills,it creates a hole in the bowl,0.2
834120a1d388a55,What vegetable is used to make the purée,cauliflower,potato,0.2
834120a1d388a55,What color is the bowl,blue,the bowl is blue,0.7
834120a1d388a55,What color is the cauliflower purée,yellow,yellow,1.0
fd20accf5e43db6,What is the texture of the mac-n-cheese,creamy,the mac-n-cheese is creamy and smooth,0.9
fd20accf5e43db6,What dish is being described,mac-n-cheese,macaroni and cheese,1.0
fd20accf5e43db6,What color is the bowl,white,the bowl is white,0.7
fd20accf5e43db6,What color are the thin strips of cheddar cheese on top,orange-yellow,yellow,0.7
e2f67c2710c00c9,What is the primary color of the cauliflower florets,off-white,white,0.7
e2f67c2710c00c9,What vegetable is off-white to light tan in color,cauliflower,cauliflower,1.0
e2f67c2710c00c9,What color are the brussels sprouts,green,green,1.0
e2f67c2710c00c9,What vegetable is intermixed with the cauliflower,broccoli,the vegetable intermixed with the cauliflower is broccoli,0.7
e2f67c2710c00c9,What vegetable is dark green and scattered throughout the bowl,broccoli,brussels sprouts,0.7
5499c0eb50d5cca,What are the jars made of,glass jars,glass,0.7
5499c0eb50d5cca,What color is the cauliflower in the jars,white,white,1.0
5499c0eb50d5cca,What color are the carrot slices in the jars,orange,the carrot slices in the jars are orange,0.6
5499c0eb50d5cca,Where are the jars placed,on the countertop,the jars are placed on a countertop,0.9
706760a64a27a1f,What color is the exterior of the Challah bread,golden-brown,the exterior of the challah bread is golden brown,1.0
706760a64a27a1f,What type of food is shown in the image,bread,challah bread,0.7
706760a64a27a1f,Where is the Challah bread positioned,on the cutting board,on a wooden cutting board,0.9
706760a64a27a1f,What color is revealed in the inner sections of the Challah bread,yellow,the inner sections of the challah bread reveal a **golden yellow** color,0.7
db3b1778b24456b,What color is the Swiss chard,dark green,dark green,1.0
db3b1778b24456b,What type of green vegetable is in the bowl,chard,spinach,0.3
db3b1778b24456b,What ingredient is mixed with the Swiss chard,garlic,garlic,1.0
db3b1778b24456b,What color are the garlic pieces,white,white,1.0
db3b1778b24456b,Where is the Swiss chard with garlic located,in a bowl,in the white bowl,0.9
641396b8036abef,What colors are present in the rainbow chard,rainbow,"red, orange, green, and purple",0.7
641396b8036abef,What type of chard is shown in the image,chard,swiss chard,0.9
641396b8036abef,What is the primary color of the chard leaves,green,the primary color of the chard leaves is red,0.2
641396b8036abef,Where is the bowl placed in the image,in a bowl,the bowl is placed on a cloth,0.3
641396b8036abef,What ingredient is mixed in with the chard,vegetables,"carrots, oranges, and apples",0.6
c2f3350b60c42de,What type of burger is shown in the image,cheeseburger,cheeseburger,1.0
c2f3350b60c42de,What color is the cheese on the burger,yellow,yellow,1.0
c2f3350b60c42de,What color is the bottom half of the burger bun,golden-brown,the bottom half of the burger bun is **light brown**,0.7
c2f3350b60c42de,What is the pale green item beside the burger,pickle,pickled cucumber,0.9
c2f3350b60c42de,Where is the cheeseburger placed,on a white plate,on a plate,0.9
2635e661bc71dc5,What color is the top bun of the burger,tan,the top bun of the burger is **light brown**,0.7
2635e661bc71dc5,What type of food is the main item in the image,burger,burger with avocado and cheese,0.9
2635e661bc71dc5,What color are the sweet potato fries next to the burger,orange,orange,1.0
2635e661bc71dc5,Where is the burger located in relation to the sweet potato fries,located to the left,in front of the fries,0.1
ae5fb0be294fa94,What color is the cheesecake,beige,the cheesecake is white,0.2
ae5fb0be294fa94,What is the cheesecake doing to the silver baking pan,filling,it is sitting in it,0.2
ae5fb0be294fa94,Where is the cheesecake located in the image,right side of the image,the cheesecake is in the pan,0.2
ae5fb0be294fa94,What color is the baking pan,silver,the baking pan is silver,0.9
ae5fb0be294fa94,What color is the crust around the edge of the cheesecake,golden-brown,golden brown,1.0
cbe96f00898ea30,What type of dessert is shown in the image,cheesecake,cheesecake,1.0
cbe96f00898ea30,What color is the whipped cream on the cheesecake,white,the whipped cream on the cheesecake is white,0.7
cbe96f00898ea30,What is sprinkled on the whipped cream,sprinkled,cinnamon,0.2
9d7d5e0ae2b7c49,What color is the crust of the cheesecake,white,the crust is brown,0.1
9d7d5e0ae2b7c49,What type of dessert is shown in the image,cheesecake,cheesecake,1.0
9d7d5e0ae2b7c49,What color are the blueberries on the cheesecake,blue,the blueberries are **dark blue**,0.7
9d7d5e0ae2b7c49,Where are the cheesecake slices placed,on the plate,a grey tray,0.2
9d7d5e0ae2b7c49,What is drizzled over the berries and cheesecake filling,syrup,caramel sauce,0.6
3000aab5c950cd8,What color are the strawberries,red,red,1.0
3000aab5c950cd8,What is the dessert served in,jar,glass jars,0.7
3000aab5c950cd8,Where are the strawberry halves placed,on top of,on top of the cream,0.9
0ac165f57de52dd,What color is the top layer of the cheesecake,dark-brown,the top layer of the cheesecake is **chocolate**,0.2
0ac165f57de52dd,What type of dessert is shown in the image,cheesecake,chocolate cake,0.4
0ac165f57de52dd,What is the texture of the top layer of the cheesecake,glaze,the texture of the top layer of the cheesecake is **smooth and chocolatey**,0.2
0ac165f57de52dd,What fruit is placed on top of the cheesecake,strawberries,strawberries,1.0
0ac165f57de52dd,Where are the strawberries located on the cheesecake,on top of,on top of the cheesecake,0.9
76a2efddff0ea38,What is the texture of the base mixed with cherries,creamy,the base mixed with cherries has a **creamy** texture,0.9
76a2efddff0ea38,What fruit is mixed into the creamy base,cherries,cherries,1.0
76a2efddff0ea38,What does the Cherry Cloud do to the bowl,fills,it makes the bowl pink,0.2
76a2efddff0ea38,What color are the cherries dispersed throughout the mixture,purple,black,0.1
76a2efddff0ea38,Where are the cherries dispersed in the mixture,throughout the bowl,the cherries are dispersed throughout the mixture,0.6
7651b58f5f3b4b0,What color is the exposed portion of the first cherry,red,red,1.0
7651b58f5f3b4b0,What type of fruit is dipped in chocolate,cherries,cherries,1.0
7651b58f5f3b4b0,What color is the chocolate coating on the cherries,brown,the chocolate coating on the cherries is brown,0.7
7651b58f5f3b4b0,Where is the first cherry located,on the left,bottom left corner,0.6
1e3f3ddd8e96695,What color are the diced carrots in the stew,orange,the diced carrots in the stew are orange,0.6
1e3f3ddd8e96695,What is the color of the ground chicken in the stew,browned,the ground chicken in the stew is orange,0.2
1e3f3ddd8e96695,What type of meat is used in the stew,chicken,ground chicken,0.7
1e3f3ddd8e96695,Where is the stew located in the image,on top of the plate,on top of the rice,0.7
1e3f3ddd8e96695,What herb is placed on top of the stew,parsley,parsley,1.0
f0bc5f6eb400aaf,What color is the chicken on top,golden,brown,0.2
f0bc5f6eb400aaf,What color is the chicken on the sides,brown,the chicken on the sides is golden brown,0.3
f0bc5f6eb400aaf,What color is the sauce surrounding the chicken,reddish-brown sauce,red,0.6
f0bc5f6eb400aaf,Where is the reddish-brown sauce located,on and around the chicken,the reddish-brown sauce is located in the pan,0.2
061f9094142c1e3,What color is the scramble,yellow,yellow,1.0
061f9094142c1e3,What color are the diced tomatoes in the scramble,red,red,1.0
061f9094142c1e3,Where are the white shards of cheese located,sprinkled on top,on top of the scrambled eggs,0.5
061f9094142c1e3,What utensil is placed on the plate,fork,a silver fork,0.9
061f9094142c1e3,What texture do the tortilla chips have,crispy,crunchy,0.7
7bae9e3e598aff1,What is the size of the pot,large,the pot is large,0.9
7bae9e3e598aff1,What is the main ingredient in the dish,chili,beef,0.1
7bae9e3e598aff1,What color is the broth,red,the broth is a dark orange color,0.2
7bae9e3e598aff1,Where is the chili located,in a pot,in the pot,1.0
7bae9e3e598aff1,What type of meat is in the chili,sausage,ground beef,0.1
65c82ce184feb05,What color is the chimichurri,green,green,1.0
65c82ce184feb05,What is the chimichurri contained in,bowl,a ceramic bowl,0.9
65c82ce184feb05,Where is the chimichurri located,in the bowl,the chimichurri is located in a bowl,0.7
65c82ce184feb05,What color is the bowl,green,the bowl is pink,0.1
65c82ce184feb05,Where is the spoon in relation to the bowl,dip in,in the bowl,0.3
47be8f81c88ee14,How are the chips arranged in the image,scattered,they are randomly arranged,0.7
47be8f81c88ee14,What type of food is shown in the image,chips,crispy fried green peppers,0.2
47be8f81c88ee14,What color are some of the chips,green,some of the chips are **yellow**,0.1
47be8f81c88ee14,What color do some of the chips display,golden-yellow,some of the chips display **a dark brown color**,0.1
47be8f81c88ee14,Where are most of the chips located in the frame,towards the central region,in the center,0.9
05c9906b7d13f12,What pattern is seen on the chocolates,swirled,marbled pattern,0.7
05c9906b7d13f12,What is the predominant color of the chocolates,tan,the predominant color of the chocolates is **white and brown**,0.1
05c9906b7d13f12,How many pieces of chocolate are shown in the image,many,twenty-three,0.2
05c9906b7d13f12,What shape are the chocolates cut into,rectangular,square,0.5
05c9906b7d13f12,What material are the chocolates wrapped in,in clear plastic,plastic,0.6
0f45ead135cb68e,What type of dish is the dessert served in,dessert,glass baking dish,0.1
0f45ead135cb68e,What is the appearance of the glass dish,clear,the glass dish is rectangular and clear,0.7
0f45ead135cb68e,What type of fruit is on top of the dessert,raspberries,dried cranberries,0.3
0f45ead135cb68e,How are the white chocolate chips arranged around the dish,scattered,scattered around the dish,0.7
0f45ead135cb68e,Where are the white chocolate chips placed,on a metallic surface,near the bottom right corner,0.2
19152d394d56652,What color is the chocolate filling,chocolate,brown,0.5
19152d394d56652,What color are the pastry layers,brown,golden,0.2
19152d394d56652,What color is the powdered sugar,golden-brown,white,0.1
19152d394d56652,Where are the chocolate clouds positioned,on top of,inside the puff pastry,0.2
701a877404f09ee,What is the texture of the topping on the cake,creamy,the topping on the cake is crumbly,0.2
701a877404f09ee,What is the base layer of the food item,cake,chocolate cake,0.9
701a877404f09ee,What color is the base cake,brown,the base cake is brown,0.7
701a877404f09ee,Where are the chocolate cookie crumbles located,on top,on top of the cake,0.7
701a877404f09ee,What is the main flavor of the crumbles on top,chocolate,chocolate,1.0
a01489b3eac8ec8,What is the sauce doing to the ice cream,drizzled,the sauce is melting the ice cream,0.2
a01489b3eac8ec8,What is the color of the chocolate sauce,brown,the color of the chocolate sauce is brown,0.7
a01489b3eac8ec8,What is the main dessert in the bowl,ice cream,ice cream with chocolate sauce,0.9
a01489b3eac8ec8,What color is the ice cream,white,the ice cream is white,0.9
a01489b3eac8ec8,Where has some of the chocolate sauce pooled,at the bottom,on the left side,0.2
85057719a8f7290,What color is the vegetable chowder,yellow,creamy yellow vegetable chowder,0.3
85057719a8f7290,What is the vegetable chowder served in,bowl,a ceramic bowl,0.9
85057719a8f7290,How are the diced carrots and herbs distributed in the chowder,dispersed,the diced carrots and herbs are scattered throughout the chowder,0.3
85057719a8f7290,What vegetable is diced and visible in the chowder,carrots,carrots,1.0
85057719a8f7290,Where is the sprig of parsley located,on the surface,in the soup,0.2
7e6905e6903434a,What is the main vegetable ingredient in the chowder,corn,corn,1.0
7e6905e6903434a,What color are the bacon pieces,brown,the bacon pieces are **red** and **crumbly**,0.1
7e6905e6903434a,What color are the corn kernels in the chowder,yellow,the corn kernels in the chowder are yellow,0.7
7e6905e6903434a,Where are the thinly sliced scallions distributed,across the surface,on top of the soup,0.2
4f1f20526bc57a3,What color is the cranberry chutney,red,red,1.0
4f1f20526bc57a3,What is the chutney served in,bowl,a white ceramic bowl,0.9
4f1f20526bc57a3,Where is the cranberry chutney located,center of the bowl,in the white bowl,0.6
4f1f20526bc57a3,How much of the bowl does the chutney fill,fills,the chutney fills about half the bowl,0.6
4f1f20526bc57a3,What is the consistency of the chutney besides whole cranberries,pulpy,"the chutney is mostly a thick, syrupy consistency",0.4
44b56d634060bf5,What is the container for the chutney,jar,a small glass jar,0.9
44b56d634060bf5,What color is the chutney,brownish-yellow,brown,0.7
44b56d634060bf5,What is the jar filled with,with the chutney,rhubarb chutney,0.7
44b56d634060bf5,What is on the jar,label,rhubarb chutney label,0.7
ec2780b0cdb57b7,What color are the apple slices concentrated at the top and right,red,red,1.0
ec2780b0cdb57b7,What fruit is visible in the image,apple,apples,0.9
ec2780b0cdb57b7,What are the apple slices submerged in,slices,water,0.1
ec2780b0cdb57b7,What color are the apple slices at the bottom and left,green,green,1.0
ec2780b0cdb57b7,Where are the green apple slices located,in a clear liquid,the green apple slices are located in the bottom left,0.1
e283a9a4aac5d7e,What color is the bowl,white,the bowl is white,0.9
e283a9a4aac5d7e,What is the cinnamon rice served in,bowl,a white enamel bowl,0.7
e283a9a4aac5d7e,What color are some of the rice grains,brown,some of the rice grains are dark brown,0.5
e283a9a4aac5d7e,Where is the rice primarily located in the image,in the center,the rice is primarily located in the bowl,0.3
7ff22df8804e302,What color is the chowder,off-white,the chowder is white,0.2
7ff22df8804e302,What type of soup is in the bread bowl,chowder,clam chowder,0.9
7ff22df8804e302,Where does the dish sit,sits on,a white plate,0.2
7ff22df8804e302,What is the bread bowl like,circle,the bread bowl is round and crusty,0.3
7ff22df8804e302,What is on top of the chowder,herbs,a sprig of celery,0.2
cea8aeba6870289,What color is the bowl,white,white,1.0
cea8aeba6870289,What type of seafood is in the bowl,clams,shellfish,0.9
cea8aeba6870289,What color are the bands on the clam shells,brown,brown,1.0
cea8aeba6870289,Where are the clams placed,in a bowl,in a white bowl,0.9
cea8aeba6870289,What color are the herbs scattered amongst the clams,green,green,1.0
530fe55b9b9c31b,What color is the pumpkin cobbler's top and base,golden-brown,the pumpkin cobbler's top is orange and the base is yellow,0.3
530fe55b9b9c31b,What is the main ingredient in the cobbler,pumpkin,pumpkin,1.0
530fe55b9b9c31b,What color is the plate,white,the plate is white,0.9
530fe55b9b9c31b,Where is the pumpkin cobbler slice placed,on the plate,on a white plate,0.8
530fe55b9b9c31b,What is the texture of the cobbler's top and base,crumbly,the top of the cobbler is crumbly and the base is moist,0.7
68bd96227109ec0,What is the color of the top crust of the cobbler,golden-brown,golden brown,1.0
68bd96227109ec0,What type of dessert is shown in the image,cobbler,cheesecake,0.0
68bd96227109ec0,What color are the lighter patches on the cobbler's surface,yellow,golden,0.7
68bd96227109ec0,What creates the textured appearance of the cobbler's top crust,with variations,the texture is created by the **crumbly biscuit topping**,0.2
68bd96227109ec0,What process is indicated by the golden-brown hue and crispy edges of the cobbler,baking,baking,1.0
440eb56040e7a70,Is the vegetable juice cocktail homemade,homemade,"yes, it is homemade",0.6
440eb56040e7a70,What are the containers used for the vegetable juice cocktail,jars,the containers used for the vegetable juice cocktail are **canning jars**,0.7
440eb56040e7a70,Are the jars in the foreground overlapping,yes,"no, they're not overlapping",0.1
440eb56040e7a70,What type of juice is in the jars,vegetable,**answer:** orange juice,0.2
440eb56040e7a70,Are the jars centered in the frame,yes,"no, they are not",0.0
d55b3849c761b7e,What type of drink is in the glass,Cocktail,cranberry juice cocktail,0.7
d55b3849c761b7e,What do the cranberries do in the liquid,float,they float on top,0.6
d55b3849c761b7e,What is the clarity of the glass,clear,the glass is clear,0.9
d55b3849c761b7e,What type of glass is the cocktail served in,glass,martini glass,0.7
d55b3849c761b7e,How are the cranberries arranged in the drink,in a slight curve,in the middle,0.2
eb0547ba26a8d76,What is the color of the glass,clear,the glass is clear,0.9
eb0547ba26a8d76,What type of glass is the cocktail served in,glass,a margarita glass,0.7
eb0547ba26a8d76,What color is the salt on the rim of the glass,white,white,1.0
eb0547ba26a8d76,What is the slight tint of the cocktail,yellow,the slight tint of the cocktail is blue,0.1
eb0547ba26a8d76,Where is the lemon slice placed,on top of,the lemon slice is placed on top of the ice,0.7
87ccb1358aa1510,What color is the liquid in the lower portion of the jar,turquoise-blue,the liquid in the lower portion of the jar is blue,0.6
87ccb1358aa1510,What type of container is the cocktail served in,jar,a mason jar,0.9
87ccb1358aa1510,What color is the layer above the turquoise-blue liquid,red,white,0.0
87ccb1358aa1510,Where are the red candies and shark decoration placed,on the rim,on the rim of the jar,0.9
87ccb1358aa1510,What type of decoration is on the rim of the jar,shark,a shark decoration,0.7
e58c798c8bc3f13,What is the orange peel used for in the image,garnished,to garnish the drinks,0.4
e58c798c8bc3f13,What color are the cocktails in the image,orange,orange,1.0
e58c798c8bc3f13,What color is the orange peel in the image,yellow-orange,the orange peel is orange,0.5
e58c798c8bc3f13,What is the name of the cocktail in the image,Monkey Gland,orange sidecar cocktail,0.2
e58c798c8bc3f13,Where is the orange peel located in the image,on the surface,on top of the drink,0.2
14658cd22c153da,Is the hot cocoa sitting on a plate,yes,"yes, it is",0.7
14658cd22c153da,Is cocoa one of the main ingredients in the drink,cocoa,"no, it's not cocoa",0.1
14658cd22c153da,Is the plate under the mug blue,no,"yes, it is blue",0.1
14658cd22c153da,Is the color of the cocoa light brown,yes,"yes, it is",0.7
14658cd22c153da,Is the cinnamon stick positioned on the upper left side of the mug,on the upper left,"yes, it is",0.1
f8421d48b298f2d,What is the flavor of the Panforte,spiced,"chocolate, nuts, and fruit",0.2
f8421d48b298f2d,What color is the base of the slices,chocolate-brown,the base of the slices is white,0.1
f8421d48b298f2d,How many slices of Panforte are shown,two,two,1.0
f8421d48b298f2d,Where is the top slice located in relation to the bottom slice,on top of,on top of the bottom slice,0.7
815579469c0316a,What color is the cod,golden-brown,the cod is orange,0.2
815579469c0316a,What type of fish is on the plate,cod,salmon,0.2
815579469c0316a,What is the cod doing on the rice,resting,the cod is sitting on the rice,0.1
815579469c0316a,Where is the cod located in relation to the rice,on top of,to the right of the rice,0.2
76e207eb30185cc,What material is the drink contained in,glass,glass with ice and liquid,0.7
76e207eb30185cc,What is the color of the lime wedge,green,green,1.0
76e207eb30185cc,What color is the lime wedge,green,the lime wedge is green,0.7
76e207eb30185cc,Where is the lime wedge placed,on the rim,on the rim of the glass,0.9
76e207eb30185cc,How would you describe the color of the mocktail,vibrant red,deep red with a hint of pink,0.6
a76ca4ec5d52403,What is the color of the coffee in the mug,light,the color of the coffee in the mug is light brown,0.3
a76ca4ec5d52403,What is the red and white object in the image,mug,a red coffee mug,0.9
a76ca4ec5d52403,What color is the mug in the image,red,red,1.0
a76ca4ec5d52403,Where are the coffee beans scattered,across a light brown surface,the coffee beans are scattered on the table,0.3
a76ca4ec5d52403,What is scattered across the light brown surface,coffe beans,coffee beans,1.0
ee42b0500aad9db,What is the color of the glass mug,clear,the glass mug is clear,0.7
ee42b0500aad9db,What type of drink is shown in the image,coffee,ice coffee drink,0.7
ee42b0500aad9db,What color is the coffee foam,brown,brown,1.0
ee42b0500aad9db,What is placed in the mug for drinking,straw,iced coffee with milk,0.1
f98b1e40f10ea12,What is the color of the whipped cream,white,white,1.0
f98b1e40f10ea12,What beverage is in the glass,coffee,irish coffee,0.7
f98b1e40f10ea12,What is the glass made of,glass,the glass is made of glass,0.7
f98b1e40f10ea12,What is on top of the coffee,whipped cream,whipped cream and sugar,0.7
f98b1e40f10ea12,Where is the sugar coating,on the rim,the sugar coating is on the rim,0.6
c5e136f52b70509,Where is the Colcannon located in the image,at the center,in the black bowl,0.2
c5e136f52b70509,What is positioned on top of the Colcannon,sausages,sausages,1.0
c5e136f52b70509,What color are the sausages,brown with a slight char,the sausages are red,0.2
c5e136f52b70509,What color is the Colcannon,white,the colcannon is white,0.5
c5e136f52b70509,What is the Colcannon doing in the bowl,filling,the colcannon is being served,0.2
52c7342c98cf6c2,What color is the bowl,white,the bowl is white,0.9
52c7342c98cf6c2,What is the St. Patrick's Colcannon served in,bowl,a white bowl,0.9
52c7342c98cf6c2,What color are the chopped scallions or green onions,green,green,1.0
52c7342c98cf6c2,What color are the chunks of ham,pink,pink,1.0
52c7342c98cf6c2,What is the mixture of colors in the colcannon,multicolored,"the mixture of colors in the colcannon is green, white, and pink",0.3
f0cef0090813252,What is the texture of the coleslaw,creamy,the coleslaw has a **shredded** texture,0.2
f0cef0090813252,What is the name of the food item in the bowl,coleslaw,coleslaw,1.0
f0cef0090813252,What color are the carrot shreds in the coleslaw,orange,orange,1.0
f0cef0090813252,Where is the silver spoon located in the bowl,in the left,top left of the bowl,0.5
f0cef0090813252,What ingredient adds hints of purple to the coleslaw,onion,the ingredient that adds hints of purple to the coleslaw is **red onion**,0.7
8d9999b45e9ce13,What color are the zucchini strands,green,green,1.0
8d9999b45e9ce13,What type of utensil is the coleslaw in,bowl,glass serving bowl,0.7
8d9999b45e9ce13,What color are the carrot strands,orange,orange,1.0
8d9999b45e9ce13,What is the texture of the sauce,creamy,the sauce is clear and oily,0.1
8d9999b45e9ce13,Where is the coleslaw placed,in a glass bowl,the coleslaw is placed in a bowl,0.7
06c11acfce21e0f,What color is the blackberry compote,red-purple,the blackberry compote is dark red,0.6
06c11acfce21e0f,Where is the blackberry compote contained,in the bowl,white ceramic bowl,0.6
06c11acfce21e0f,What is the bowl placed on,wooden board,the bowl is placed on a cutting board,0.3
06c11acfce21e0f,What is the wooden board used for,Cutting and serving,the wooden board is used for cutting blackberries,0.5
06c11acfce21e0f,Where is the bowl located in the frame,to the right of,top right of the frame,0.7
72c8bdc4ed44bc3,Is the peanut butter melted,yes,no,0.0
72c8bdc4ed44bc3,What is the main food item in the image,cookie,cast iron skillet cornbread,0.1
72c8bdc4ed44bc3,What color is the cookie,brown,the cookie is brown,0.7
72c8bdc4ed44bc3,Where is the skillet placed,on the pan,the skillet is placed on a stove,0.3
9607fe377ae1740,What color is the jar,clear,clear,1.0
9607fe377ae1740,What is the container for the cookie mix,jar,a glass jar,0.9
9607fe377ae1740,What color are the chocolate chips,brown,black,0.1
9607fe377ae1740,What is tied around the jar's lid,with red ribbon,a red and white checkered ribbon,0.6
47a6475103a994d,How would you describe the color of the cooler,bright,the cooler is transparent,0.1
47a6475103a994d,Where is the cooler placed,on the colorful surface,on a striped tablecloth,0.7
47a6475103a994d,What does the cooler fill,orange juice,orange juice,1.0
47a6475103a994d,Where is the straw inserted,into the cooler,the straw is inserted in the cup,0.1
56070b0625b083c,What color is the majority of the corn,yellow,the majority of the corn is yellow,0.7
56070b0625b083c,Is the corn yellow,yes,"yes, it is",0.7
56070b0625b083c,Where is the corn located on the plate,across the majority of,in the middle,0.3
56070b0625b083c,What is the corn topped with,melted and browned cheese,cheese,0.6
