answer,predicted_answer,rouge1,rouge2,rougeL
scattered,stacked on top,0.0,0.0,0.0
pickles,sliced yellow squash,0.0,0.0,0.0
glass,mason glass,0.6666666666666666,0.0,0.6666666666666666
full,full,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
sliced,thin rounds,0.0,0.0,0.0
yellowish-green,yellow,0.0,0.0,0.0
pickles,dill pickles,0.6666666666666666,0.0,0.6666666666666666
on the left side,left of white dish,0.25,0.0,0.25
white,white,1.0,0.0,1.0
clear,clear,1.0,0.0,1.0
pickles,pickles,1.0,0.0,1.0
green,green,1.0,0.0,1.0
in a jar,in a glass jar,0.8571428571428571,0.4,0.8571428571428571
melted,slightly melted and browned,0.4,0.0,0.4
pie,pie,1.0,0.0,1.0
tan,light brown,0.0,0.0,0.0
silver,silver,1.0,0.0,1.0
apricot,no indication,0.0,0.0,0.0
golden-brown,golden brown,1.0,1.0,1.0
pies,fried apple pies,0.5,0.0,0.5
uneven,crispy and flaky,0.0,0.0,0.0
pie,fruit pie,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
green plate,green,0.6666666666666666,0.0,0.6666666666666666
yellow,pale yellow,0.6666666666666666,0.0,0.6666666666666666
pierogi,pierogi,1.0,0.0,1.0
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
center,center of the plate,0.4,0.0,0.4
white,white,1.0,0.0,1.0
pinkish-red,red,0.6666666666666666,0.0,0.6666666666666666
on a plate,white plate,0.4,0.0,0.4
rice,rice,1.0,0.0,1.0
inside the bowl,in a bowl,0.3333333333333333,0.0,0.3333333333333333
yellow,yellow,1.0,0.0,1.0
scattered,circular pattern,0.0,0.0,0.0
rice,rice,1.0,0.0,1.0
red,red and green,0.5,0.0,0.5
on the left,left side,0.4,0.0,0.4
large,large,1.0,0.0,1.0
to the lower left,on the countertop,0.28571428571428575,0.0,0.28571428571428575
chocolate,chocolate flavored,0.6666666666666666,0.0,0.6666666666666666
brown,deep brown,0.6666666666666666,0.0,0.6666666666666666
on the left,center of the image,0.28571428571428575,0.0,0.28571428571428575
hot,warm and inviting,0.0,0.0,0.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
on top,top of the pinwheels,0.3333333333333333,0.0,0.3333333333333333
bread,pita bread,0.6666666666666666,0.0,0.6666666666666666
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
on the plate,on the plate,1.0,1.0,1.0
crumbs,shredded cheese,0.0,0.0,0.0
white,white,1.0,0.0,1.0
bread,naan,0.0,0.0,0.0
red,red,1.0,0.0,1.0
tan,light golden brown,0.0,0.0,0.0
on a white plate,on a white plate,1.0,1.0,1.0
arranged,circular pattern,0.0,0.0,0.0
pear,a pear,0.6666666666666666,0.0,0.6666666666666666
on top of,circular pattern,0.0,0.0,0.0
silver,silver,1.0,0.0,1.0
pizza,pizza,1.0,0.0,1.0
red,red,1.0,0.0,1.0
beige,white,0.0,0.0,0.0
on a round,circular,0.0,0.0,0.0
golden-brown,light yellow,0.0,0.0,0.0
on the left,upper left,0.4,0.0,0.4
plum bread,muffins,0.0,0.0,0.0
white,white,1.0,0.0,1.0
tan,brown,0.0,0.0,0.0
cracked,crumbly and slightly cracked,0.4,0.0,0.4
on a plate,on dark-colored countertop,0.28571428571428575,0.0,0.28571428571428575
pink,red,0.0,0.0,0.0
plate,white plate,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
parsley,parsley,1.0,0.0,1.0
polenta,polenta,1.0,0.0,1.0
yellow,pale yellow,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
polenta,mashed potato dish,0.0,0.0,0.0
in the lower center,lower left,0.3333333333333333,0.0,0.3333333333333333
roasted,cooked and finely chopped,0.0,0.0,0.0
beige,white with dark flecks,0.0,0.0,0.0
chicken,no meat,0.0,0.0,0.0
yellow,pale yellow,0.6666666666666666,0.0,0.6666666666666666
cream,yellow,0.0,0.0,0.0
yellow,yellow-orange,0.6666666666666666,0.0,0.6666666666666666
rice,rice,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
in light yellow,yellow,0.5,0.0,0.5
interspersed,throughout the rice,0.0,0.0,0.0
rice,rice,1.0,0.0,1.0
red,red,1.0,0.0,1.0
green,green,1.0,0.0,1.0
above the rice,above the rice,1.0,1.0,1.0
pink,pink,1.0,0.0,1.0
cake,cake pop,0.6666666666666666,0.0,0.6666666666666666
colorful,small round and colorful,0.4,0.0,0.4
on a light brown surface,on a wooden table,0.4444444444444445,0.28571428571428575,0.4444444444444445
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
ice pops,popsicles,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on a white plate,on a white plate,1.0,1.0,1.0
blurred,out of focus,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
cookies,gingerbread cookies,0.6666666666666666,0.0,0.6666666666666666
on a metal baking sheet,on a baking sheet,0.888888888888889,0.5714285714285715,0.888888888888889
shiny,golden brown,0.0,0.0,0.0
rice,brown,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
stacked on,neat and organized,0.0,0.0,0.0
pink,light pink,0.6666666666666666,0.0,0.6666666666666666
bowl,pink bowl,0.6666666666666666,0.0,0.6666666666666666
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
almonds,almonds,1.0,0.0,1.0
jar,glass jar,0.6666666666666666,0.0,0.6666666666666666
on the same surface,on the cutting board,0.5,0.3333333333333333,0.5
orange,light brown,0.0,0.0,0.0
on the bottom center,wooden surface,0.0,0.0,0.0
green,green,1.0,0.0,1.0
vibrant,orange,0.0,0.0,0.0
sweet potatoes,sweet potato,1.0,1.0,1.0
orange,orange,1.0,0.0,1.0
within the bowl,in a glass bowl,0.28571428571428575,0.0,0.28571428571428575
brown,reddish-brown,0.6666666666666666,0.0,0.6666666666666666
apples,peach,0.0,0.0,0.0
white,white,1.0,0.0,1.0
yellow,orange,0.0,0.0,0.0
in a bowl,in a bowl,1.0,1.0,1.0
applesauce,dark blue bowl,0.0,0.0,0.0
blue,blue,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on a surface,on a flat surface,0.8571428571428571,0.4,0.8571428571428571
applesauce,light golden brown,0.0,0.0,0.0
golden-brown,light brown,0.5,0.0,0.5
scooped,scooping apple sauce,0.5,0.0,0.5
white,white,1.0,0.0,1.0
in the bowl,in the bowl,1.0,1.0,1.0
golden-amber,orange,0.0,0.0,0.0
jar,glass jar,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
on the table,on a wooden table,0.5714285714285715,0.0,0.5714285714285715
white,light brown,0.0,0.0,0.0
meat,ground beef,0.0,0.0,0.0
carrots,diced potato,0.0,0.0,0.0
fried,fried,1.0,0.0,1.0
on the plate,lower-left portion,0.0,0.0,0.0
adjacent,right side,0.0,0.0,0.0
green,light green,0.6666666666666666,0.0,0.6666666666666666
artichoke,artichoke hearts,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
to the right,top-right corner,0.3333333333333333,0.0,0.3333333333333333
green,green,1.0,0.0,1.0
asparagus,asparagus,1.0,0.0,1.0
arranged,loose pile,0.0,0.0,0.0
green,green,1.0,0.0,1.0
asparagus,asparagus,1.0,0.0,1.0
upwards,to the left,0.0,0.0,0.0
on top of,white plate,0.0,0.0,0.0
green,yellow,0.0,0.0,0.0
avocado,avocado,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on its outer skin,outside of the avocado,0.0,0.0,0.0
scattered,on top of egg,0.0,0.0,0.0
green,green,1.0,0.0,1.0
pie,key lime pie,0.5,0.0,0.5
white,white,1.0,0.0,1.0
on top,on top of pie,0.6666666666666666,0.5,0.6666666666666666
golden-brown,light yellow,0.0,0.0,0.0
avocado,avocado,1.0,0.0,1.0
green,green,1.0,0.0,1.0
on a white square plate,on a white plate,0.888888888888889,0.5714285714285715,0.888888888888889
vary,no,0.0,0.0,0.0
raspberries,raspberries and blueberries,0.5,0.0,0.5
scattered,circular pattern,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on the white cloth,cast iron skillet,0.0,0.0,0.0
glistening,dark brown crispy surface,0.0,0.0,0.0
bacon,bacon,1.0,0.0,1.0
dark brown,dark brown,1.0,1.0,1.0
separated by,next to each other,0.0,0.0,0.0
bacon,pork belly,0.0,0.0,0.0
oven,in an oven,0.5,0.0,0.5
on a wire rack,middle rack,0.3333333333333333,0.0,0.3333333333333333
golden-brown,golden brown,1.0,1.0,1.0
bagel bites,bagel bites,1.0,1.0,1.0
blue,bottom left and right,0.0,0.0,0.0
in the bottom half,two,0.0,0.0,0.0
broken,blue,0.0,0.0,0.0
golden-brown,golden brown,1.0,1.0,1.0
bagels,bagels,1.0,0.0,1.0
spice,malted barley flour,0.0,0.0,0.0
on a wire rack,on a cooling rack,0.75,0.3333333333333333,0.75
pumpernickel,dense chewy dough,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
bagels,donut,0.0,0.0,0.0
on a black wire rack,cooling rack,0.28571428571428575,0.0,0.28571428571428575
white,white,1.0,0.0,1.0
golden-brown,brown,0.6666666666666666,0.0,0.6666666666666666
melted,melted and bubbly,0.5,0.0,0.5
plate,white plate,0.6666666666666666,0.0,0.6666666666666666
sesame,sesame seeds,0.6666666666666666,0.0,0.6666666666666666
on the left,left side of plate,0.28571428571428575,0.0,0.28571428571428575
white,white,1.0,0.0,1.0
cheese,cheese,1.0,0.0,1.0
sausage,sausage,1.0,0.0,1.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
within the cheese,top half of dish,0.0,0.0,0.0
beige,light brown,0.0,0.0,0.0
bananas,bananas,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
to the left of,left side,0.3333333333333333,0.0,0.3333333333333333
brown,brown,1.0,0.0,1.0
chocolate,chocolate chips,0.6666666666666666,0.0,0.6666666666666666
loaves,rectangular in shape,0.0,0.0,0.0
golden-brown,light brown,0.5,0.0,0.5
towards the center,bottom left,0.0,0.0,0.0
fries,plantain fries,0.6666666666666666,0.0,0.6666666666666666
brown,golden brown,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
on a plate,on a plate,1.0,1.0,1.0
bananas,pineapple,0.0,0.0,0.0
golden-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
in coconut milk,milk,0.5,0.0,0.5
bowl,glass bowl,0.6666666666666666,0.0,0.6666666666666666
golden-brown,golden brown,1.0,1.0,1.0
banana,none,0.0,0.0,0.0
together,haphazard manner,0.0,0.0,0.0
tempura,fried dessert,0.0,0.0,0.0
irregular,round or circular,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
banana,banana,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on top of,top of banana slices,0.5714285714285715,0.4,0.5714285714285715
dark blue,blue,0.6666666666666666,0.0,0.6666666666666666
golden,brown,0.0,0.0,0.0
bars,square-shaped,0.0,0.0,0.0
white,white or light beige,0.4,0.0,0.4
reddish-brown,dark brown,0.5,0.0,0.5
chicken,chicken drumsticks,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
on top of,on top,0.8,0.6666666666666666,0.8
green,green,1.0,0.0,1.0
mix,beef barley and vegetables,0.0,0.0,0.0
white,white,1.0,0.0,1.0
dispersed,dispersed throughout the stew,0.4,0.0,0.4
orange,orange,1.0,0.0,1.0
of beef,beef,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
chicken,chicken,1.0,0.0,1.0
brown,not visible,0.0,0.0,0.0
green,green,1.0,0.0,1.0
at the bottom,bottom of the bowl,0.5714285714285715,0.0,0.28571428571428575
overlapping,side by side,0.0,0.0,0.0
Sea Bass,white fish,0.0,0.0,0.0
white,pale yellowish-white,0.5,0.0,0.5
on the left side,left side of dish,0.5,0.3333333333333333,0.5
green,green,1.0,0.0,1.0
yellowish,white tint,0.0,0.0,0.0
scattered,random pattern,0.0,0.0,0.0
sea bass,halibut,0.0,0.0,0.0
on the rack,on a metal rack,0.5714285714285715,0.0,0.5714285714285715
green,green,1.0,0.0,1.0
smooth,yes the batter looks smooth,0.33333333333333337,0.0,0.33333333333333337
batter,no,0.0,0.0,0.0
brown,no,0.0,0.0,0.0
on top,no chocolate chips,0.0,0.0,0.0
yes,yes there are,0.5,0.0,0.5
tangy,sweet and tangy,0.5,0.0,0.5
beef,beef,1.0,0.0,1.0
tan,white,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
shredded,tender and pulled,0.0,0.0,0.0
meat,vinegar-based sauce,0.0,0.0,0.0
coating,thick caramel-colored sauce,0.0,0.0,0.0
yellowish,golden brown,0.0,0.0,0.0
chicken,chicken breast,0.6666666666666666,0.0,0.6666666666666666
reddish-brown,reddish-brown,1.0,1.0,1.0
ribs,pork ribs,0.6666666666666666,0.0,0.6666666666666666
grill,on a grill,0.5,0.0,0.5
unevenly,thick glossy layer,0.0,0.0,0.0
on the top,on the ribs,0.6666666666666666,0.5,0.6666666666666666
tasty,cooked and seasoned,0.0,0.0,0.0
pan,a pan,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
green beans,green beans,1.0,1.0,1.0
in the center,center of the pan,0.5714285714285715,0.0,0.28571428571428575
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
orange,orange,1.0,0.0,1.0
with other ingredients,tomatoes onions and peppers,0.0,0.0,0.0
plate,colorful plate,0.6666666666666666,0.0,0.6666666666666666
green,dark green,0.6666666666666666,0.0,0.6666666666666666
beans,green beans,0.6666666666666666,0.0,0.6666666666666666
tangled,scattered and overlapping,0.0,0.0,0.0
yes,no,0.0,0.0,0.0
in the bottom center,lower right,0.0,0.0,0.0
glossy,shiny oily coating,0.0,0.0,0.0
beans,green beans,0.6666666666666666,0.0,0.6666666666666666
peppered,dark brown substance,0.0,0.0,0.0
overlapping,in a pile,0.0,0.0,0.0
throughout the entire image frame,center of the image,0.4444444444444445,0.0,0.4444444444444445
tan,light brown,0.0,0.0,0.0
bowl,a bowl,0.6666666666666666,0.0,0.6666666666666666
fill,about seventy five percent,0.0,0.0,0.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
in the broth,in the orange bowl,0.5714285714285715,0.4,0.5714285714285715
sliced,sautéed in a pan,0.0,0.0,0.0
beef,ground beef,0.6666666666666666,0.0,0.6666666666666666
brown,brown,1.0,0.0,1.0
with peppers,peppers,0.6666666666666666,0.0,0.6666666666666666
slow,slow-cooking method,0.5,0.0,0.5
reddish-brown,medium red,0.0,0.0,0.0
meat,cooked beef,0.0,0.0,0.0
in the upper-right portion,upper half,0.28571428571428575,0.0,0.28571428571428575
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
at the top,on top of liquid,0.28571428571428575,0.0,0.28571428571428575
glasses,clear tall glasses,0.5,0.0,0.5
amber,light amber,0.6666666666666666,0.0,0.6666666666666666
surface,left side of image,0.0,0.0,0.0
red,red,1.0,0.0,1.0
beets,beets and butternut squash,0.4,0.0,0.4
green,green,1.0,0.0,1.0
yellow,light brown,0.0,0.0,0.0
cake,cake,1.0,0.0,1.0
on a clear glass,glass cake stand,0.28571428571428575,0.0,0.28571428571428575
yellow,light yellow,0.6666666666666666,0.0,0.6666666666666666
biscuits,buttermilk biscuits,0.6666666666666666,0.0,0.6666666666666666
clustered,in a pile,0.0,0.0,0.0
baked,golden brown,0.0,0.0,0.0
golden-brown,golden brown,1.0,1.0,1.0
pale,white,0.0,0.0,0.0
cream,white,0.0,0.0,0.0
on a wire rack,not in the image,0.0,0.0,0.0
beige,light yellowish,0.0,0.0,0.0
biscuits,cheddar biscuit,0.6666666666666666,0.0,0.6666666666666666
orange,orange,1.0,0.0,1.0
across the image,top left,0.0,0.0,0.0
flaky,flaky,1.0,0.0,1.0
light-colored,white with blue,0.0,0.0,0.0
blondies,blondies,1.0,0.0,1.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
on top,top of the blondies,0.3333333333333333,0.0,0.3333333333333333
drizzle,caramel sauce,0.0,0.0,0.0
purple,dark purple or black,0.4,0.0,0.4
blueberries,no evidence of pickling,0.0,0.0,0.0
pink,pink,1.0,0.0,1.0
bowl,the bowl,0.6666666666666666,0.0,0.6666666666666666
under the bowl,on a white plate,0.0,0.0,0.0
golden-brown,light brown,0.5,0.0,0.5
reddish-brown,reddish-brown,1.0,1.0,1.0
covering,sitting on top,0.0,0.0,0.0
plate,rigatoni pasta,0.0,0.0,0.0
yellow,light yellow,0.6666666666666666,0.0,0.6666666666666666
in the center,center of the plate,0.5714285714285715,0.0,0.28571428571428575
green,green,1.0,0.0,1.0
spinach,spinach,1.0,0.0,1.0
avocado,green,0.0,0.0,0.0
closer to,bottom of the bowl,0.0,0.0,0.0
tan,brown,0.0,0.0,0.0
rice,brown rice,0.6666666666666666,0.0,0.6666666666666666
on the left side,left side of bowl,0.5,0.3333333333333333,0.5
green,green,1.0,0.0,1.0
reddish-brown,reddish-brown,1.0,1.0,1.0
brats,italian sausage,0.0,0.0,0.0
green,green,1.0,0.0,1.0
draped over,top of the sausages,0.0,0.0,0.0
liquid,green leaves of parsley,0.0,0.0,0.0
walnuts,nuts,0.0,0.0,0.0
speckled,light brown moist dense,0.0,0.0,0.0
on top,top of the bread,0.3333333333333333,0.0,0.3333333333333333
white,pale yellow,0.0,0.0,0.0
loaf,a loaf,0.6666666666666666,0.0,0.6666666666666666
tan,golden brown,0.0,0.0,0.0
overlapping,staggered pattern,0.0,0.0,0.0
on the board,on a wire rack,0.28571428571428575,0.0,0.28571428571428575
white,white,1.0,0.0,1.0
golden-brown,golden brown,1.0,1.0,1.0
stacked,stacked on top,0.5,0.0,0.5
beige,light brown,0.0,0.0,0.0
bread,loaf of bread,0.5,0.0,0.5
creamy,light beige,0.0,0.0,0.0
on a wire rack,metal cooling rack,0.28571428571428575,0.0,0.28571428571428575
bright,white,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
around the eggs,bottom of the pan,0.28571428571428575,0.0,0.28571428571428575
brown,brown,1.0,0.0,1.0
beef brisket,roast beef,0.5,0.0,0.5
green,green,1.0,0.0,1.0
gravy,dark gravy,0.6666666666666666,0.0,0.6666666666666666
on the plate,right side of plate,0.28571428571428575,0.0,0.28571428571428575
golden-brown,light brown,0.5,0.0,0.5
within,left side,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
beef,beef,1.0,0.0,1.0
green,green,1.0,0.0,1.0
on a plate,center of the plate,0.28571428571428575,0.0,0.28571428571428575
rice,white rice,0.6666666666666666,0.0,0.6666666666666666
broccoli,broccoli,1.0,0.0,1.0
green,green,1.0,0.0,1.0
red,red,1.0,0.0,1.0
cooked,steamed or sautéed,0.0,0.0,0.0
on a plate,on a decorative plate,0.8571428571428571,0.4,0.8571428571428571
broth,water,0.0,0.0,0.0
green,green,1.0,0.0,1.0
within the broth,in the broth,0.6666666666666666,0.5,0.6666666666666666
square,rectangular,0.0,0.0,0.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
on top,on top of brownie,0.6666666666666666,0.5,0.6666666666666666
green,green,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
shiny,pecan nut embedded,0.0,0.0,0.0
pecans,pecans,1.0,0.0,1.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
brownies,brownies,1.0,0.0,1.0
cracked,fudgy and slightly crispy,0.0,0.0,0.0
walnuts,white chocolate chips,0.0,0.0,0.0
on top of,on the plate,0.3333333333333333,0.0,0.3333333333333333
dark-brown,dark brown,1.0,1.0,1.0
arranged,stacked on top,0.0,0.0,0.0
brownies,brownies,1.0,0.0,1.0
within the chocolate,on the surface,0.3333333333333333,0.0,0.3333333333333333
white,white,1.0,0.0,1.0
bruschetta,pizza or bruschetta,0.5,0.0,0.5
red,red,1.0,0.0,1.0
on the center,on a white plate,0.28571428571428575,0.0,0.28571428571428575
toasted,toasted english muffin,0.5,0.0,0.5
melted,melted,1.0,0.0,1.0
black,black,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on top,on top of pizza,0.6666666666666666,0.5,0.6666666666666666
reddish-brown,red,0.0,0.0,0.0
beef,raw tuna,0.0,0.0,0.0
glistening,raw and thinly sliced,0.0,0.0,0.0
on top of,top left side,0.3333333333333333,0.0,0.3333333333333333
orange,orange,1.0,0.0,1.0
one-third,bottom half,0.0,0.0,0.0
burgers,meat and mashed potatoes,0.0,0.0,0.0
brownish-tan,golden brown,0.0,0.0,0.0
of the burgers,piece of meat,0.3333333333333333,0.0,0.3333333333333333
green,green,1.0,0.0,1.0
white,white,1.0,0.0,1.0
melted,melted and been eaten,0.4,0.0,0.4
orange,yellow,0.0,0.0,0.0
in the dish,not in the image,0.5714285714285715,0.4,0.5714285714285715
layers,layered in baking dish,0.4,0.0,0.4
vegan,cannot be determined,0.0,0.0,0.0
burritos,chicken fajita wrap,0.0,0.0,0.0
tan,light yellow,0.0,0.0,0.0
on top,top of other burrito,0.3333333333333333,0.0,0.3333333333333333
sweet,hearty satisfying and familiar,0.0,0.0,0.0
burritos,burrito,1.0,0.0,1.0
black,black,1.0,0.0,1.0
on a black plate,on a black plate,1.0,1.0,1.0
orange,orange,1.0,0.0,1.0
white,white,1.0,0.0,1.0
cupcake,cupcake,1.0,0.0,1.0
light blue,blue streaks,0.5,0.0,0.5
on top of,top of the cupcake,0.5714285714285715,0.4,0.5714285714285715
rectangular,rectangular,1.0,0.0,1.0
cake,cake,1.0,0.0,1.0
blue,blue,1.0,0.0,1.0
caramel,vanilla,0.0,0.0,0.0
around the perimeter,top and bottom,0.0,0.0,0.0
shredded,shredded and slightly fermented,0.4,0.0,0.4
cabbage,sauerkraut,0.0,0.0,0.0
on the top-right,in the bowl,0.28571428571428575,0.0,0.28571428571428575
white,white and blue,0.5,0.0,0.5
pinkish-red,deep pink,0.0,0.0,0.0
white,white,1.0,0.0,1.0
bowl,round,0.0,0.0,0.0
breadcrumbs,breadcrumbs,1.0,0.0,1.0
golden,golden brown,0.6666666666666666,0.0,0.6666666666666666
shredded,crunchy,0.0,0.0,0.0
green-cabbage,napa cabbage,0.5,0.0,0.5
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
within the salad,left side of salad,0.28571428571428575,0.0,0.28571428571428575
reddish-orange,orange,0.6666666666666666,0.0,0.6666666666666666
cabbage,cabbage,1.0,0.0,1.0
yellowish-green,yellow,0.0,0.0,0.0
beans,red kidney beans,0.5,0.0,0.5
in the center,in the center,1.0,1.0,1.0
cabbage,carrots,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on top of the plate,on top of carrots,0.6666666666666665,0.5714285714285715,0.6666666666666665
orange,orange,1.0,0.0,1.0
Evenly-distributed ,random pattern,0.0,0.0,0.0
floating in,top of the broth,0.0,0.0,0.0
red,red,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
light-brown,light brown,1.0,1.0,1.0
chicken,chicken,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on the right side,right side,0.6666666666666666,0.5,0.6666666666666666
spaghetti,linguine,0.0,0.0,0.0
reddish-brown,red,0.0,0.0,0.0
chicken,meat,0.0,0.0,0.0
light-yellow,light yellow,1.0,1.0,1.0
in the center,middle of the plate,0.28571428571428575,0.0,0.28571428571428575
light,white,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
red,red,1.0,0.0,1.0
cheese,shredded cheese,0.6666666666666666,0.0,0.6666666666666666
golden,light brown,0.0,0.0,0.0
calamari,calamari,1.0,0.0,1.0
arranging,circular pattern,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on the plate,middle of the dish,0.28571428571428575,0.0,0.28571428571428575
yellow,white,0.0,0.0,0.0
bowl,white and yellow bowl,0.4,0.0,0.4
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
on top of,top of the bowl,0.5714285714285715,0.4,0.5714285714285715
yellow,yellow,1.0,0.0,1.0
plate,white paper plate,0.5,0.0,0.5
beef,beef,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
in broth,flavorful and aromatic stew,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
chocolate,chocolate,1.0,0.0,1.0
candy,chocolate peanut butter egg,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
right of orange ribbon,behind the candy,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
sugar,peanut butter,0.0,0.0,0.0
white,white,1.0,0.0,1.0
to the left,left of the fudge,0.5714285714285715,0.0,0.28571428571428575
brownish-red,dark brown,0.0,0.0,0.0
meat,pork roast,0.0,0.0,0.0
dark brown,dark brown,1.0,1.0,1.0
charred,crispy and browned,0.0,0.0,0.0
vegetables,utensils,0.0,0.0,0.0
hard,brittle and crunchy,0.0,0.0,0.0
candy,hard candy,0.6666666666666666,0.0,0.6666666666666666
orange,orange,1.0,0.0,1.0
coated,sugar crystals,0.0,0.0,0.0
throughout,center of the image,0.0,0.0,0.0
green,green,1.0,0.0,1.0
candy,red hard candy,0.5,0.0,0.5
reddish-brown,red,0.0,0.0,0.0
center,center of the plate,0.4,0.0,0.4
on the plate,on a green plate,0.5714285714285715,0.0,0.5714285714285715
red,deep rich red,0.5,0.0,0.5
poured,poured or drizzled,0.5,0.0,0.5
candy,red sauce or glaze,0.0,0.0,0.0
translucent,translucent,1.0,0.0,1.0
on a piece,top of the parchment,0.0,0.0,0.0
yellow,light yellow,0.6666666666666666,0.0,0.6666666666666666
center of the image,center of the image,1.0,1.0,1.0
fluffy and toasted,golden brown,0.0,0.0,0.0
meringue,meringue,1.0,0.0,1.0
silver,light brown,0.0,0.0,0.0
light-green,yellowish,0.0,0.0,0.0
pasta,spaghetti carbonara,0.0,0.0,0.0
black,black and white,0.5,0.0,0.5
in a creamy sauce,yellow sauce,0.3333333333333333,0.0,0.3333333333333333
silver,gray,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
meat,meat,1.0,0.0,1.0
bubbling,boiling,0.0,0.0,0.0
yellow-brown,light brown,0.5,0.0,0.5
orange,orange,1.0,0.0,1.0
carrots,carrots,1.0,0.0,1.0
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
carrots,carrots,1.0,0.0,1.0
glistening,cooked and sliced thin,0.0,0.0,0.0
in the center,left side,0.0,0.0,0.0
green,green,1.0,0.0,1.0
yellowish,yellow or orange,0.0,0.0,0.0
rice,vegetables,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
green,green,1.0,0.0,1.0
cashews,cashews,1.0,0.0,1.0
tan,light brown,0.0,0.0,0.0
Piled randomly,random pattern,0.0,0.0,0.0
on a purple surface,on a table,0.5714285714285715,0.4,0.5714285714285715
triangular,square shape,0.0,0.0,0.0
casserole,glass dish,0.0,0.0,0.0
green,green,1.0,0.0,1.0
with cheese,cheese and tomatoes,0.4,0.0,0.4
egg,egg mixture,0.6666666666666666,0.0,0.6666666666666666
beige,white,0.0,0.0,0.0
catfish,white fish,0.0,0.0,0.0
reddish-orange,deep red,0.0,0.0,0.0
in the upper-center,center of the plate,0.5,0.0,0.25
fried,cooking in a pan,0.0,0.0,0.0
golden-brown,light brown,0.5,0.0,0.5
catfish,white fish,0.0,0.0,0.0
center,not visible in image,0.0,0.0,0.0
green,no beans present,0.0,0.0,0.0
on the foreground,left side,0.0,0.0,0.0
fills,nothing is in it,0.0,0.0,0.0
cauliflower,potatoes,0.0,0.0,0.0
blue,blue,1.0,0.0,1.0
yellow,pale yellow,0.6666666666666666,0.0,0.6666666666666666
creamy,creamy and smooth,0.5,0.0,0.5
mac-n-cheese,macaroni and cheese,0.3333333333333333,0.0,0.3333333333333333
white,white,1.0,0.0,1.0
orange-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
